# event_ticker=KXATPMATCH-26APR09MACSIN
# final_score=6-1 6-7(3) 6-3
# score_resolution=6-1 6-7 6-3
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Tomas Machac
# kalshi_date=2026-04-09
timestamp,Jannik Sinner,Tomas Machac
2026-04-09T09:58:00Z,97.00,4.00
2026-04-09T09:59:00Z,96.00,4.00
2026-04-09T10:00:00Z,96.00,5.00
2026-04-09T10:02:00Z,96.00,5.00
2026-04-09T10:05:00Z,97.00,3.00
2026-04-09T10:11:00Z,97.00,4.00
2026-04-09T10:12:00Z,97.00,4.00
2026-04-09T10:13:00Z,97.00,3.97
2026-04-09T10:15:00Z,97.00,4.00
2026-04-09T10:16:00Z,97.44,4.00
2026-04-09T10:17:00Z,97.00,4.00
2026-04-09T10:18:00Z,97.00,4.00
2026-04-09T10:19:00Z,97.00,4.00
2026-04-09T10:20:00Z,97.00,4.00
2026-04-09T10:21:00Z,97.00,4.00
2026-04-09T10:22:00Z,97.00,5.00
2026-04-09T10:23:00Z,97.00,5.00
2026-04-09T10:24:00Z,97.00,5.00
2026-04-09T10:27:00Z,97.00,5.00
2026-04-09T10:28:00Z,97.00,5.00
2026-04-09T10:29:00Z,97.00,5.00
2026-04-09T10:30:00Z,96.00,5.00
2026-04-09T10:31:00Z,97.00,4.00
2026-04-09T10:32:00Z,97.00,5.00
2026-04-09T10:33:00Z,97.00,5.00
2026-04-09T10:34:00Z,96.08,5.00
2026-04-09T10:35:00Z,96.08,5.00
2026-04-09T10:37:00Z,96.00,5.00
2026-04-09T10:38:00Z,96.00,5.00
2026-04-09T10:40:00Z,96.00,5.00
2026-04-09T10:41:00Z,96.00,5.00
2026-04-09T10:42:00Z,96.00,5.00
2026-04-09T10:43:00Z,97.00,5.00
2026-04-09T10:44:00Z,96.00,4.74
2026-04-09T10:45:00Z,97.00,4.74
2026-04-09T10:47:00Z,97.00,4.74
2026-04-09T10:48:00Z,97.00,4.74
2026-04-09T10:50:00Z,97.00,5.00
2026-04-09T10:52:00Z,97.00,5.00
2026-04-09T10:53:00Z,97.00,5.00
2026-04-09T10:54:00Z,97.00,4.92
2026-04-09T10:55:00Z,97.00,4.92
2026-04-09T10:56:00Z,97.00,5.00
2026-04-09T10:57:00Z,97.00,5.00
2026-04-09T10:58:00Z,97.00,5.00
2026-04-09T10:59:00Z,97.00,5.00
2026-04-09T11:00:00Z,97.00,5.00
2026-04-09T11:01:00Z,97.00,5.00
2026-04-09T11:02:00Z,97.00,5.00
2026-04-09T11:03:00Z,97.00,5.00
2026-04-09T11:04:00Z,96.00,5.00
2026-04-09T11:05:00Z,97.00,5.00
2026-04-09T11:06:00Z,97.00,5.00
2026-04-09T11:07:00Z,97.00,5.00
2026-04-09T11:09:00Z,97.00,5.00
2026-04-09T11:10:00Z,97.00,5.00
2026-04-09T11:11:00Z,97.00,5.00
2026-04-09T11:12:00Z,97.00,5.00
2026-04-09T11:13:00Z,96.00,5.00
2026-04-09T11:14:00Z,97.00,5.00
2026-04-09T11:15:00Z,97.00,5.00
2026-04-09T11:16:00Z,97.00,5.00
2026-04-09T11:17:00Z,97.00,5.00
2026-04-09T11:18:00Z,97.00,5.00
2026-04-09T11:19:00Z,96.00,4.04
2026-04-09T11:20:00Z,97.00,4.91
2026-04-09T11:21:00Z,97.00,4.02
2026-04-09T11:22:00Z,97.00,4.67
2026-04-09T11:23:00Z,97.00,4.00
2026-04-09T11:24:00Z,96.00,3.93
2026-04-09T11:25:00Z,96.31,5.00
2026-04-09T11:26:00Z,96.86,5.00
2026-04-09T11:27:00Z,97.00,4.47
2026-04-09T11:28:00Z,98.00,3.05
2026-04-09T11:29:00Z,98.00,2.99
2026-04-09T11:30:00Z,98.00,2.73
2026-04-09T11:31:00Z,99.00,1.28
2026-04-09T11:32:00Z,99.00,2.00
2026-04-09T11:33:00Z,99.00,1.83
2026-04-09T11:34:00Z,99.00,1.19
2026-04-09T11:35:00Z,99.00,1.07
2026-04-09T11:36:00Z,99.00,1.76
2026-04-09T11:37:00Z,99.00,1.02
2026-04-09T11:38:00Z,99.00,1.00
2026-04-09T11:39:00Z,99.00,1.00
2026-04-09T11:40:00Z,99.00,1.00
2026-04-09T11:41:00Z,99.00,1.00
2026-04-09T11:42:00Z,99.00,1.00
2026-04-09T11:43:00Z,99.00,1.00
2026-04-09T11:44:00Z,99.00,1.00
2026-04-09T11:45:00Z,98.70,1.00
2026-04-09T11:46:00Z,98.70,1.00
2026-04-09T11:47:00Z,98.70,1.00
2026-04-09T11:48:00Z,98.70,1.00
2026-04-09T11:49:00Z,98.70,1.00
2026-04-09T11:50:00Z,98.70,1.00
2026-04-09T11:51:00Z,98.70,1.00
2026-04-09T11:52:00Z,99.00,1.00
2026-04-09T11:53:00Z,99.00,1.00
2026-04-09T11:54:00Z,99.00,1.00
2026-04-09T11:55:00Z,99.00,1.00
2026-04-09T11:56:00Z,99.00,1.00
2026-04-09T11:57:00Z,99.00,1.00
2026-04-09T11:58:00Z,99.00,1.00
2026-04-09T11:59:00Z,99.00,1.00
2026-04-09T12:00:00Z,99.00,1.00
2026-04-09T12:01:00Z,99.00,1.00
2026-04-09T12:02:00Z,99.00,1.00
2026-04-09T12:03:00Z,99.00,1.00
2026-04-09T12:04:00Z,99.00,1.00
2026-04-09T12:06:00Z,99.00,1.00
2026-04-09T12:07:00Z,99.00,1.00
2026-04-09T12:08:00Z,99.00,1.00
2026-04-09T12:09:00Z,99.00,1.92
2026-04-09T12:10:00Z,99.00,1.67
2026-04-09T12:11:00Z,99.00,1.59
2026-04-09T12:12:00Z,99.00,1.80
2026-04-09T12:13:00Z,98.00,2.05
2026-04-09T12:14:00Z,95.79,4.66
2026-04-09T12:15:00Z,95.35,4.91
2026-04-09T12:16:00Z,94.19,6.82
2026-04-09T12:17:00Z,94.03,7.06
2026-04-09T12:18:00Z,92.95,7.01
2026-04-09T12:19:00Z,92.81,7.98
2026-04-09T12:20:00Z,91.03,10.16
2026-04-09T12:21:00Z,86.59,14.14
2026-04-09T12:22:00Z,86.90,14.36
2026-04-09T12:23:00Z,87.38,13.63
2026-04-09T12:24:00Z,89.06,11.05
2026-04-09T12:25:00Z,90.06,10.38
2026-04-09T12:26:00Z,91.60,9.53
2026-04-09T12:27:00Z,88.27,10.28
2026-04-09T12:28:00Z,91.71,8.06
2026-04-09T12:29:00Z,92.90,7.90
2026-04-09T12:30:00Z,91.89,8.82
2026-04-09T12:31:00Z,92.37,8.95
2026-04-09T12:32:00Z,94.80,7.17
2026-04-09T12:33:00Z,93.56,7.46
2026-04-09T12:34:00Z,94.39,6.57
2026-04-09T12:35:00Z,97.94,2.79
2026-04-09T12:36:00Z,97.72,2.80
2026-04-09T12:37:00Z,96.74,4.09
2026-04-09T12:38:00Z,94.73,6.59
2026-04-09T12:39:00Z,95.71,4.94
2026-04-09T12:40:00Z,97.36,2.40
2026-04-09T12:41:00Z,97.97,2.65
2026-04-09T12:42:00Z,98.00,2.39
2026-04-09T12:43:00Z,97.96,2.99
2026-04-09T12:44:00Z,96.21,3.63
2026-04-09T12:45:00Z,95.79,4.14
2026-04-09T12:46:00Z,94.67,5.24
2026-04-09T12:47:00Z,94.16,7.88
2026-04-09T12:48:00Z,94.87,6.12
2026-04-09T12:49:00Z,93.42,7.84
2026-04-09T12:50:00Z,89.05,11.64
2026-04-09T12:51:00Z,86.43,14.83
2026-04-09T12:52:00Z,83.15,17.45
2026-04-09T12:53:00Z,80.09,19.18
2026-04-09T12:54:00Z,81.00,18.78
2026-04-09T12:55:00Z,81.56,18.47
2026-04-09T12:56:00Z,80.34,20.25
2026-04-09T12:57:00Z,75.56,25.24
2026-04-09T12:58:00Z,75.92,24.53
2026-04-09T12:59:00Z,77.83,23.49
2026-04-09T13:00:00Z,81.05,19.00
2026-04-09T13:01:00Z,84.71,14.33
2026-04-09T13:02:00Z,91.03,7.69
2026-04-09T13:03:00Z,95.78,5.03
2026-04-09T13:04:00Z,95.71,4.61
2026-04-09T13:05:00Z,96.16,3.71
2026-04-09T13:06:00Z,96.87,2.45
2026-04-09T13:07:00Z,95.91,4.21
2026-04-09T13:08:00Z,95.66,4.52
2026-04-09T13:09:00Z,95.23,4.48
2026-04-09T13:10:00Z,93.96,7.24
2026-04-09T13:11:00Z,94.06,6.51
2026-04-09T13:12:00Z,93.95,6.22
2026-04-09T13:13:00Z,95.64,4.98
2026-04-09T13:14:00Z,97.32,4.71
2026-04-09T13:15:00Z,96.97,3.79
2026-04-09T13:16:00Z,96.75,3.55
2026-04-09T13:17:00Z,95.73,4.15
2026-04-09T13:18:00Z,95.65,4.95
2026-04-09T13:19:00Z,96.03,4.93
2026-04-09T13:20:00Z,97.07,3.20
2026-04-09T13:21:00Z,97.62,2.15
2026-04-09T13:22:00Z,97.02,3.01
2026-04-09T13:23:00Z,97.06,2.32
2026-04-09T13:24:00Z,99.00,1.08
2026-04-09T13:25:00Z,99.00,1.00
2026-04-09T13:26:00Z,99.00,1.00
2026-04-09T13:27:00Z,99.00,1.00
2026-04-09T13:28:00Z,99.00,1.00
2026-04-09T13:29:00Z,99.00,1.00
2026-04-09T13:30:00Z,99.00,1.00
2026-04-09T13:31:00Z,99.00,1.00
2026-04-09T13:32:00Z,99.00,1.00
