# event_ticker=KXATPCHALLENGERMATCH-26MAR13NESMRV
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Maxim Mrva
# fav_player=Pyotr Nesterov
# dog_player=Maxim Mrva
# kalshi_date=2026-03-13
timestamp,Pyotr Nesterov,Maxim Mrva
2026-03-13T08:27:00Z,44.00,59.00
2026-03-13T08:28:00Z,44.00,59.00
2026-03-13T08:32:00Z,44.00,58.94
2026-03-13T08:33:00Z,44.00,58.00
2026-03-13T08:36:00Z,44.00,59.00
2026-03-13T08:37:00Z,43.00,59.00
2026-03-13T08:38:00Z,43.00,59.00
2026-03-13T08:39:00Z,43.00,59.00
2026-03-13T08:40:00Z,43.00,59.00
2026-03-13T08:41:00Z,43.00,56.03
2026-03-13T08:42:00Z,48.69,56.03
2026-03-13T08:43:00Z,48.84,56.03
2026-03-13T08:44:00Z,43.00,54.00
2026-03-13T08:45:00Z,42.00,59.23
2026-03-13T08:47:00Z,42.00,68.48
2026-03-13T08:48:00Z,33.00,71.39
2026-03-13T08:49:00Z,33.00,73.98
2026-03-13T08:50:00Z,30.03,71.98
2026-03-13T08:51:00Z,28.00,76.46
2026-03-13T08:52:00Z,26.14,78.99
2026-03-13T08:53:00Z,23.00,79.00
2026-03-13T08:54:00Z,23.00,77.92
2026-03-13T08:55:00Z,25.00,77.75
2026-03-13T08:56:00Z,25.00,79.84
2026-03-13T08:57:00Z,17.02,81.81
2026-03-13T08:58:00Z,14.67,84.81
2026-03-13T08:59:00Z,16.20,84.03
2026-03-13T09:00:00Z,16.20,83.54
2026-03-13T09:01:00Z,19.00,83.54
2026-03-13T09:02:00Z,19.00,83.00
2026-03-13T09:04:00Z,18.00,82.00
2026-03-13T09:05:00Z,18.00,80.00
2026-03-13T09:07:00Z,21.00,81.60
2026-03-13T09:08:00Z,19.13,79.00
2026-03-13T09:09:00Z,19.13,78.44
2026-03-13T09:10:00Z,23.77,78.44
2026-03-13T09:11:00Z,25.29,77.78
2026-03-13T09:12:00Z,22.00,78.03
2026-03-13T09:13:00Z,22.93,79.94
2026-03-13T09:14:00Z,21.00,79.00
2026-03-13T09:15:00Z,21.00,81.00
2026-03-13T09:16:00Z,20.15,81.00
2026-03-13T09:17:00Z,20.02,80.91
2026-03-13T09:18:00Z,24.00,79.11
2026-03-13T09:19:00Z,22.00,78.00
2026-03-13T09:20:00Z,26.98,74.00
2026-03-13T09:21:00Z,26.44,73.95
2026-03-13T09:22:00Z,26.44,77.26
2026-03-13T09:23:00Z,28.00,77.78
2026-03-13T09:24:00Z,24.87,77.00
2026-03-13T09:25:00Z,24.98,79.72
2026-03-13T09:26:00Z,20.72,79.82
2026-03-13T09:27:00Z,21.88,79.15
2026-03-13T09:28:00Z,25.00,77.11
2026-03-13T09:29:00Z,31.17,74.13
2026-03-13T09:30:00Z,21.57,76.00
2026-03-13T09:31:00Z,18.98,81.21
2026-03-13T09:32:00Z,19.00,81.21
2026-03-13T09:33:00Z,20.82,81.00
2026-03-13T09:34:00Z,24.16,75.90
2026-03-13T09:35:00Z,27.53,74.00
2026-03-13T09:36:00Z,28.20,73.03
2026-03-13T09:37:00Z,27.99,71.00
2026-03-13T09:38:00Z,34.67,66.18
2026-03-13T09:39:00Z,32.80,68.88
2026-03-13T09:40:00Z,31.00,68.82
2026-03-13T09:41:00Z,26.62,73.00
2026-03-13T09:42:00Z,23.29,76.55
2026-03-13T09:43:00Z,23.00,76.10
2026-03-13T09:44:00Z,26.60,72.56
2026-03-13T09:45:00Z,29.25,71.00
2026-03-13T09:46:00Z,29.00,71.55
2026-03-13T09:47:00Z,27.97,74.90
2026-03-13T09:48:00Z,24.73,77.65
2026-03-13T09:49:00Z,23.17,79.42
2026-03-13T09:50:00Z,26.75,74.92
2026-03-13T09:51:00Z,30.01,70.25
2026-03-13T09:52:00Z,32.15,68.91
2026-03-13T09:53:00Z,34.65,68.46
2026-03-13T09:54:00Z,36.15,72.00
2026-03-13T09:55:00Z,25.00,75.44
2026-03-13T09:56:00Z,18.06,82.31
2026-03-13T09:57:00Z,18.97,83.75
2026-03-13T09:58:00Z,11.00,86.10
2026-03-13T09:59:00Z,10.79,90.37
2026-03-13T10:00:00Z,8.74,91.04
2026-03-13T10:01:00Z,5.53,93.47
2026-03-13T10:02:00Z,3.72,95.78
2026-03-13T10:03:00Z,4.71,95.77
2026-03-13T10:04:00Z,2.00,97.27
2026-03-13T10:05:00Z,1.82,98.62
2026-03-13T10:06:00Z,1.00,98.90
2026-03-13T10:07:00Z,1.00,99.00
2026-03-13T10:08:00Z,1.00,99.00
2026-03-13T10:09:00Z,1.00,99.00
2026-03-13T10:10:00Z,1.00,99.00
2026-03-13T10:11:00Z,1.00,99.00
2026-03-13T10:12:00Z,1.00,99.00
