# event_ticker=KXATPCHALLENGERMATCH-26FEB27DHAAJD
# final_score=3-6 7-6(8) 6-4
# score_resolution=3-6 7-6 6-4
# match_winner=Duje Ajdukovic
# fav_player=Duje Ajdukovic
# dog_player=Manas Dhamne
# kalshi_date=2026-02-27
timestamp,Duje Ajdukovic,Manas Dhamne
2026-02-27T09:50:00Z,60.76,41.00
2026-02-27T09:51:00Z,61.00,39.00
2026-02-27T09:52:00Z,61.00,39.00
2026-02-27T09:54:00Z,61.00,39.00
2026-02-27T09:58:00Z,61.00,39.00
2026-02-27T09:59:00Z,61.00,40.91
2026-02-27T10:00:00Z,61.00,40.91
2026-02-27T10:01:00Z,61.00,40.91
2026-02-27T10:02:00Z,61.00,40.91
2026-02-27T10:03:00Z,61.00,41.00
2026-02-27T10:04:00Z,61.00,41.00
2026-02-27T10:05:00Z,61.00,41.00
2026-02-27T10:07:00Z,61.00,41.00
2026-02-27T10:09:00Z,58.00,41.00
2026-02-27T10:10:00Z,61.00,41.00
2026-02-27T10:11:00Z,61.00,41.00
2026-02-27T10:14:00Z,61.00,41.00
2026-02-27T10:15:00Z,61.00,41.00
2026-02-27T10:17:00Z,61.00,41.00
2026-02-27T10:19:00Z,61.00,41.00
2026-02-27T10:20:00Z,58.00,41.00
2026-02-27T10:21:00Z,61.43,41.00
2026-02-27T10:22:00Z,61.00,41.00
2026-02-27T10:23:00Z,61.00,41.00
2026-02-27T10:24:00Z,61.00,41.00
2026-02-27T10:25:00Z,61.77,41.00
2026-02-27T10:26:00Z,62.00,41.00
2026-02-27T10:27:00Z,61.57,41.00
2026-02-27T10:28:00Z,61.15,41.00
2026-02-27T10:29:00Z,61.00,41.00
2026-02-27T10:30:00Z,61.00,40.19
2026-02-27T10:31:00Z,60.58,40.64
2026-02-27T10:32:00Z,61.00,41.00
2026-02-27T10:33:00Z,61.00,42.22
2026-02-27T10:34:00Z,61.16,41.76
2026-02-27T10:35:00Z,59.21,42.63
2026-02-27T10:36:00Z,60.90,43.00
2026-02-27T10:37:00Z,62.08,42.31
2026-02-27T10:38:00Z,59.00,44.88
2026-02-27T10:39:00Z,56.40,44.69
2026-02-27T10:40:00Z,55.24,46.77
2026-02-27T10:41:00Z,54.42,46.24
2026-02-27T10:42:00Z,57.58,42.13
2026-02-27T10:43:00Z,60.45,39.98
2026-02-27T10:44:00Z,62.89,39.45
2026-02-27T10:45:00Z,63.34,38.56
2026-02-27T10:46:00Z,62.77,40.87
2026-02-27T10:47:00Z,67.47,32.24
2026-02-27T10:48:00Z,74.90,26.14
2026-02-27T10:49:00Z,74.15,27.84
2026-02-27T10:50:00Z,73.88,28.11
2026-02-27T10:51:00Z,69.05,37.31
2026-02-27T10:52:00Z,58.93,42.46
2026-02-27T10:53:00Z,58.80,41.06
2026-02-27T10:54:00Z,62.70,40.81
2026-02-27T10:55:00Z,56.71,44.81
2026-02-27T10:56:00Z,54.00,47.66
2026-02-27T10:57:00Z,50.49,49.01
2026-02-27T10:58:00Z,43.08,60.23
2026-02-27T10:59:00Z,37.62,62.46
2026-02-27T11:00:00Z,35.80,63.30
2026-02-27T11:01:00Z,38.35,63.12
2026-02-27T11:02:00Z,33.60,68.92
2026-02-27T11:03:00Z,34.48,67.01
2026-02-27T11:04:00Z,31.57,70.55
2026-02-27T11:05:00Z,29.00,71.31
2026-02-27T11:06:00Z,29.27,71.66
2026-02-27T11:07:00Z,32.61,71.54
2026-02-27T11:08:00Z,28.57,72.57
2026-02-27T11:09:00Z,27.18,73.40
2026-02-27T11:10:00Z,28.20,74.63
2026-02-27T11:11:00Z,23.52,76.08
2026-02-27T11:12:00Z,30.62,70.14
2026-02-27T11:13:00Z,31.70,67.83
2026-02-27T11:14:00Z,32.88,67.51
2026-02-27T11:15:00Z,29.91,70.99
2026-02-27T11:16:00Z,30.30,71.45
2026-02-27T11:17:00Z,29.82,71.12
2026-02-27T11:18:00Z,30.62,72.98
2026-02-27T11:19:00Z,30.47,74.91
2026-02-27T11:20:00Z,28.25,74.21
2026-02-27T11:21:00Z,20.88,79.99
2026-02-27T11:22:00Z,6.38,86.84
2026-02-27T11:23:00Z,12.62,87.56
2026-02-27T11:24:00Z,8.64,91.68
2026-02-27T11:25:00Z,9.35,92.08
2026-02-27T11:26:00Z,11.39,87.69
2026-02-27T11:27:00Z,13.38,87.98
2026-02-27T11:28:00Z,13.12,88.38
2026-02-27T11:29:00Z,16.65,84.64
2026-02-27T11:30:00Z,15.02,88.46
2026-02-27T11:31:00Z,19.43,87.44
2026-02-27T11:32:00Z,8.98,90.54
2026-02-27T11:33:00Z,9.44,92.39
2026-02-27T11:34:00Z,12.39,89.19
2026-02-27T11:35:00Z,10.74,90.77
2026-02-27T11:36:00Z,10.88,90.68
2026-02-27T11:37:00Z,8.44,92.59
2026-02-27T11:38:00Z,13.53,91.36
2026-02-27T11:39:00Z,9.76,93.07
2026-02-27T11:40:00Z,21.81,83.04
2026-02-27T11:41:00Z,29.85,72.67
2026-02-27T11:42:00Z,33.76,67.92
2026-02-27T11:43:00Z,26.11,76.35
2026-02-27T11:44:00Z,30.23,68.88
2026-02-27T11:45:00Z,37.04,64.42
2026-02-27T11:46:00Z,36.55,65.18
2026-02-27T11:47:00Z,35.24,66.51
2026-02-27T11:48:00Z,28.93,72.77
2026-02-27T11:49:00Z,29.28,66.59
2026-02-27T11:50:00Z,35.05,65.47
2026-02-27T11:51:00Z,36.50,65.93
2026-02-27T11:52:00Z,33.10,70.24
2026-02-27T11:53:00Z,27.71,70.90
2026-02-27T11:54:00Z,24.91,74.78
2026-02-27T11:55:00Z,36.35,62.27
2026-02-27T11:56:00Z,31.65,69.02
2026-02-27T11:57:00Z,25.52,73.96
2026-02-27T11:58:00Z,29.50,71.52
2026-02-27T11:59:00Z,21.07,77.24
2026-02-27T12:00:00Z,16.09,84.27
2026-02-27T12:01:00Z,18.83,77.54
2026-02-27T12:02:00Z,15.64,84.16
2026-02-27T12:03:00Z,26.52,74.58
2026-02-27T12:04:00Z,33.34,66.68
2026-02-27T12:05:00Z,37.92,66.92
2026-02-27T12:06:00Z,19.12,84.60
2026-02-27T12:07:00Z,31.73,74.88
2026-02-27T12:08:00Z,47.57,52.89
2026-02-27T12:09:00Z,51.45,48.96
2026-02-27T12:10:00Z,51.57,48.48
2026-02-27T12:11:00Z,58.39,40.13
2026-02-27T12:12:00Z,66.39,28.34
2026-02-27T12:13:00Z,72.50,24.08
2026-02-27T12:14:00Z,66.79,33.30
2026-02-27T12:15:00Z,77.09,24.47
2026-02-27T12:16:00Z,78.13,25.75
2026-02-27T12:17:00Z,66.46,33.81
2026-02-27T12:18:00Z,74.47,26.16
2026-02-27T12:19:00Z,81.94,17.81
2026-02-27T12:20:00Z,88.89,13.94
2026-02-27T12:21:00Z,86.49,14.90
2026-02-27T12:22:00Z,85.68,15.54
2026-02-27T12:23:00Z,84.58,12.56
2026-02-27T12:24:00Z,83.69,18.36
2026-02-27T12:25:00Z,77.93,21.29
2026-02-27T12:26:00Z,78.39,24.33
2026-02-27T12:27:00Z,73.53,27.22
2026-02-27T12:28:00Z,72.81,27.39
2026-02-27T12:29:00Z,61.10,43.39
2026-02-27T12:30:00Z,51.92,49.32
2026-02-27T12:31:00Z,40.58,58.48
2026-02-27T12:32:00Z,40.62,59.34
2026-02-27T12:33:00Z,43.43,58.87
2026-02-27T12:34:00Z,48.96,51.00
2026-02-27T12:35:00Z,50.98,51.71
2026-02-27T12:36:00Z,53.08,47.98
2026-02-27T12:37:00Z,60.42,42.79
2026-02-27T12:38:00Z,72.78,27.82
2026-02-27T12:39:00Z,83.15,15.66
2026-02-27T12:40:00Z,84.81,16.27
2026-02-27T12:41:00Z,77.97,22.93
2026-02-27T12:42:00Z,66.38,32.09
2026-02-27T12:43:00Z,73.81,20.61
2026-02-27T12:44:00Z,82.54,15.62
2026-02-27T12:45:00Z,84.06,16.04
2026-02-27T12:46:00Z,87.40,14.46
2026-02-27T12:47:00Z,92.64,8.07
2026-02-27T12:48:00Z,89.14,10.81
2026-02-27T12:49:00Z,92.18,8.09
2026-02-27T12:50:00Z,91.56,9.91
2026-02-27T12:51:00Z,88.98,11.64
2026-02-27T12:52:00Z,92.12,7.59
2026-02-27T12:53:00Z,98.27,2.27
2026-02-27T12:54:00Z,99.00,1.00
2026-02-27T12:55:00Z,99.00,1.00
2026-02-27T12:56:00Z,99.00,1.00
2026-02-27T12:57:00Z,99.00,1.00
2026-02-27T12:58:00Z,99.00,1.00
2026-02-27T12:59:00Z,99.00,1.00
2026-02-27T13:00:00Z,99.00,1.00
2026-02-27T13:01:00Z,99.00,1.00
2026-02-27T13:02:00Z,99.00,1.00
