# event_ticker=KXATPMATCH-26APR25MERMOU
# final_score=6-3 6-4
# match_winner=Daniel Merida
# fav_player=Daniel Merida
# dog_player=Corentin Moutet
# kalshi_date=2026-04-25
timestamp,Daniel Merida,Corentin Moutet
2026-04-25T17:54:00Z,68.89,31.62
2026-04-25T17:55:00Z,70.18,30.56
2026-04-25T17:56:00Z,70.84,28.91
2026-04-25T17:57:00Z,70.58,29.99
2026-04-25T17:58:00Z,70.11,28.56
2026-04-25T17:59:00Z,70.99,29.89
2026-04-25T18:00:00Z,70.92,30.00
2026-04-25T18:01:00Z,67.84,35.17
2026-04-25T18:02:00Z,61.04,38.46
2026-04-25T18:03:00Z,68.52,33.21
2026-04-25T18:04:00Z,68.16,33.03
2026-04-25T18:05:00Z,71.08,37.41
2026-04-25T18:06:00Z,71.32,29.29
2026-04-25T18:07:00Z,72.00,30.00
2026-04-25T18:08:00Z,71.87,30.00
2026-04-25T18:09:00Z,73.18,28.05
2026-04-25T18:10:00Z,72.60,28.62
2026-04-25T18:11:00Z,72.94,27.48
2026-04-25T18:12:00Z,74.28,23.85
2026-04-25T18:13:00Z,70.43,30.83
2026-04-25T18:14:00Z,70.69,26.93
2026-04-25T18:15:00Z,68.16,31.85
2026-04-25T18:16:00Z,71.35,30.00
2026-04-25T18:17:00Z,71.82,29.25
2026-04-25T18:18:00Z,71.75,29.65
2026-04-25T18:19:00Z,69.57,32.34
2026-04-25T18:20:00Z,68.61,31.36
2026-04-25T18:21:00Z,71.31,30.77
2026-04-25T18:22:00Z,74.00,26.93
2026-04-25T18:23:00Z,76.52,25.84
2026-04-25T18:24:00Z,73.43,26.36
2026-04-25T18:25:00Z,73.36,27.70
2026-04-25T18:26:00Z,72.68,29.34
2026-04-25T18:27:00Z,70.95,30.60
2026-04-25T18:28:00Z,66.01,32.70
2026-04-25T18:29:00Z,63.73,36.20
2026-04-25T18:30:00Z,70.21,30.75
2026-04-25T18:31:00Z,70.77,30.54
2026-04-25T18:32:00Z,71.28,29.24
2026-04-25T18:33:00Z,70.66,31.80
2026-04-25T18:34:00Z,73.86,27.40
2026-04-25T18:35:00Z,74.31,25.95
2026-04-25T18:36:00Z,81.03,18.13
2026-04-25T18:37:00Z,83.24,17.49
2026-04-25T18:38:00Z,79.82,22.76
2026-04-25T18:39:00Z,80.68,20.47
2026-04-25T18:40:00Z,79.91,21.03
2026-04-25T18:41:00Z,80.49,20.21
2026-04-25T18:42:00Z,82.94,15.58
2026-04-25T18:43:00Z,88.83,11.47
2026-04-25T18:44:00Z,88.60,12.23
2026-04-25T18:45:00Z,83.81,18.33
2026-04-25T18:46:00Z,81.91,17.95
2026-04-25T18:47:00Z,78.57,21.10
2026-04-25T18:48:00Z,85.75,15.70
2026-04-25T18:49:00Z,90.45,9.29
2026-04-25T18:50:00Z,92.50,7.75
2026-04-25T18:51:00Z,92.62,8.11
2026-04-25T18:52:00Z,90.68,9.89
2026-04-25T18:53:00Z,89.99,10.75
2026-04-25T18:54:00Z,89.39,11.20
2026-04-25T18:55:00Z,86.60,11.27
2026-04-25T18:56:00Z,90.60,8.46
2026-04-25T18:57:00Z,92.85,5.45
2026-04-25T18:58:00Z,94.33,6.54
2026-04-25T18:59:00Z,96.32,4.27
2026-04-25T19:00:00Z,94.07,5.78
2026-04-25T19:01:00Z,95.04,5.81
2026-04-25T19:02:00Z,95.53,6.94
2026-04-25T19:03:00Z,93.46,7.68
2026-04-25T19:04:00Z,93.51,5.72
2026-04-25T19:05:00Z,94.93,7.45
2026-04-25T19:06:00Z,95.06,5.00
2026-04-25T19:07:00Z,94.38,5.39
2026-04-25T19:08:00Z,98.74,1.29
2026-04-25T19:09:00Z,99.00,1.00
2026-04-25T19:10:00Z,99.00,1.00
2026-04-25T19:11:00Z,99.00,1.00
2026-04-25T19:12:00Z,99.00,1.00
