# event_ticker=KXATPMATCH-26JUN08MCCBER
# final_score=6-7(2) 6-2 7-6(4)
# score_resolution=6-7 6-2 7-6
# match_winner=James McCabe
# fav_player=James McCabe
# dog_player=Zizou Bergs
# kalshi_date=2026-06-08
timestamp,James McCabe,Zizou Bergs
2026-06-10T11:11:00Z,35.00,63.21
2026-06-10T11:15:00Z,40.72,63.21
2026-06-10T11:16:00Z,42.68,58.03
2026-06-10T11:17:00Z,45.00,58.70
2026-06-10T11:18:00Z,45.00,60.06
2026-06-10T11:24:00Z,45.00,62.00
2026-06-10T11:25:00Z,37.00,62.00
2026-06-10T11:27:00Z,45.00,62.00
2026-06-10T11:28:00Z,37.00,63.25
2026-06-10T11:29:00Z,34.19,66.02
2026-06-10T11:30:00Z,39.26,62.60
2026-06-10T11:31:00Z,41.59,60.00
2026-06-10T11:32:00Z,42.73,58.28
2026-06-10T11:33:00Z,44.00,58.00
2026-06-10T11:34:00Z,43.18,58.98
2026-06-10T11:35:00Z,39.94,60.92
2026-06-10T11:36:00Z,39.00,60.70
2026-06-10T11:37:00Z,40.57,60.77
2026-06-10T11:38:00Z,43.46,57.00
2026-06-10T11:39:00Z,43.36,58.88
2026-06-10T11:40:00Z,42.00,58.97
2026-06-10T11:41:00Z,42.13,59.00
2026-06-10T11:42:00Z,42.00,59.78
2026-06-10T11:43:00Z,39.98,60.89
2026-06-10T11:44:00Z,41.26,59.00
2026-06-10T11:45:00Z,42.39,60.00
2026-06-10T11:46:00Z,41.90,60.00
2026-06-10T11:47:00Z,40.09,61.32
2026-06-10T11:48:00Z,36.08,63.28
2026-06-10T11:49:00Z,36.73,64.56
2026-06-10T11:50:00Z,40.00,62.00
2026-06-10T11:51:00Z,40.00,62.31
2026-06-10T11:52:00Z,34.70,67.65
2026-06-10T11:53:00Z,36.17,62.08
2026-06-10T11:54:00Z,39.51,62.68
2026-06-10T11:55:00Z,36.89,63.73
2026-06-10T11:56:00Z,33.55,67.00
2026-06-10T11:57:00Z,33.00,67.00
2026-06-10T11:58:00Z,29.50,69.49
2026-06-10T11:59:00Z,23.40,79.13
2026-06-10T12:00:00Z,14.65,88.86
2026-06-10T12:01:00Z,7.65,91.09
2026-06-10T12:02:00Z,14.42,93.18
2026-06-10T12:03:00Z,24.76,72.37
2026-06-10T12:04:00Z,33.22,66.22
2026-06-10T12:05:00Z,34.00,67.02
2026-06-10T12:06:00Z,37.14,65.35
2026-06-10T12:07:00Z,36.43,62.64
2026-06-10T12:08:00Z,31.02,68.24
2026-06-10T12:09:00Z,35.50,67.62
2026-06-10T12:10:00Z,30.35,70.38
2026-06-10T12:11:00Z,27.84,74.27
2026-06-10T12:12:00Z,16.22,85.83
2026-06-10T12:13:00Z,14.12,86.35
2026-06-10T12:14:00Z,12.48,90.11
2026-06-10T12:15:00Z,13.05,89.58
2026-06-10T12:16:00Z,7.23,96.06
2026-06-10T12:17:00Z,5.30,94.19
2026-06-10T12:18:00Z,11.80,90.40
2026-06-10T12:19:00Z,10.00,95.54
2026-06-10T12:20:00Z,9.03,90.10
2026-06-10T12:21:00Z,10.68,90.72
2026-06-10T12:22:00Z,25.95,75.90
2026-06-10T12:23:00Z,25.78,76.15
2026-06-10T12:24:00Z,31.45,67.55
2026-06-10T12:25:00Z,28.67,70.52
2026-06-10T12:26:00Z,27.69,73.25
2026-06-10T12:27:00Z,27.62,71.97
2026-06-10T12:28:00Z,27.08,72.52
2026-06-10T12:29:00Z,30.98,68.90
2026-06-10T12:30:00Z,39.10,61.94
2026-06-10T12:31:00Z,35.18,63.80
2026-06-10T12:32:00Z,29.71,70.59
2026-06-10T12:33:00Z,28.20,71.97
2026-06-10T12:34:00Z,30.97,68.79
2026-06-10T12:35:00Z,31.88,71.45
2026-06-10T12:36:00Z,19.53,79.80
2026-06-10T12:37:00Z,12.04,78.29
2026-06-10T12:38:00Z,33.22,67.62
2026-06-10T12:39:00Z,37.03,64.55
2026-06-10T12:40:00Z,39.82,61.87
2026-06-10T12:41:00Z,46.58,54.96
2026-06-10T12:42:00Z,33.88,67.52
2026-06-10T12:43:00Z,31.15,70.64
2026-06-10T12:44:00Z,28.04,70.78
2026-06-10T12:45:00Z,29.60,70.68
2026-06-10T12:46:00Z,36.22,65.84
2026-06-10T12:47:00Z,50.43,47.93
2026-06-10T12:48:00Z,53.73,44.04
2026-06-10T12:49:00Z,62.13,38.19
2026-06-10T12:50:00Z,68.62,32.05
2026-06-10T12:51:00Z,79.98,19.25
2026-06-10T12:52:00Z,75.85,22.35
2026-06-10T12:53:00Z,79.37,23.26
2026-06-10T12:54:00Z,98.64,3.53
2026-06-10T12:55:00Z,99.00,3.53
2026-06-10T12:56:00Z,99.00,3.53
