# event_ticker=KXATPMATCH-26APR10VACDE
# final_score=6-4 3-6 6-3
# score_resolution=4-6 6-3 3-6
# match_winner=Valentin Vacherot
# fav_player=Alex de Minaur
# dog_player=Valentin Vacherot
# kalshi_date=2026-04-10
timestamp,Alex de Minaur,Valentin Vacherot
2026-04-10T09:22:00Z,68.00,34.00
2026-04-10T09:24:00Z,68.00,33.00
2026-04-10T09:27:00Z,68.00,33.00
2026-04-10T09:29:00Z,67.00,32.00
2026-04-10T09:31:00Z,68.00,32.00
2026-04-10T09:33:00Z,68.00,32.00
2026-04-10T09:36:00Z,68.00,32.00
2026-04-10T09:41:00Z,68.00,32.00
2026-04-10T09:44:00Z,68.00,32.00
2026-04-10T09:45:00Z,68.00,32.00
2026-04-10T09:47:00Z,68.00,33.00
2026-04-10T09:51:00Z,68.00,33.00
2026-04-10T09:54:00Z,68.00,33.00
2026-04-10T10:01:00Z,68.00,33.00
2026-04-10T10:02:00Z,68.00,33.00
2026-04-10T10:05:00Z,68.00,33.00
2026-04-10T10:06:00Z,68.00,33.00
2026-04-10T10:08:00Z,68.00,33.00
2026-04-10T10:09:00Z,68.00,33.00
2026-04-10T10:11:00Z,68.00,33.00
2026-04-10T10:12:00Z,68.00,33.00
2026-04-10T10:13:00Z,68.00,33.00
2026-04-10T10:14:00Z,68.00,33.00
2026-04-10T10:16:00Z,68.00,33.00
2026-04-10T10:21:00Z,68.00,33.00
2026-04-10T10:22:00Z,68.00,33.00
2026-04-10T10:25:00Z,68.00,33.00
2026-04-10T10:26:00Z,68.00,33.00
2026-04-10T10:27:00Z,68.00,33.00
2026-04-10T10:28:00Z,68.00,33.00
2026-04-10T10:29:00Z,68.00,33.89
2026-04-10T10:30:00Z,68.00,34.00
2026-04-10T10:33:00Z,68.00,33.00
2026-04-10T10:34:00Z,68.00,33.00
2026-04-10T10:35:00Z,68.00,34.00
2026-04-10T10:37:00Z,68.00,34.00
2026-04-10T10:40:00Z,68.00,34.00
2026-04-10T10:44:00Z,68.00,34.00
2026-04-10T10:46:00Z,68.00,34.00
2026-04-10T10:48:00Z,68.00,34.00
2026-04-10T10:50:00Z,68.00,34.00
2026-04-10T10:53:00Z,68.00,34.00
2026-04-10T10:58:00Z,68.00,34.00
2026-04-10T11:02:00Z,68.00,34.00
2026-04-10T11:04:00Z,68.00,34.00
2026-04-10T11:08:00Z,68.00,34.00
2026-04-10T11:12:00Z,68.00,34.00
2026-04-10T11:13:00Z,68.00,34.00
2026-04-10T11:14:00Z,68.00,34.00
2026-04-10T11:15:00Z,68.00,34.00
2026-04-10T11:16:00Z,68.00,34.00
2026-04-10T11:18:00Z,68.00,34.00
2026-04-10T11:20:00Z,68.00,34.00
2026-04-10T11:22:00Z,68.00,34.00
2026-04-10T11:23:00Z,68.00,34.00
2026-04-10T11:26:00Z,68.00,34.00
2026-04-10T11:29:00Z,68.00,34.00
2026-04-10T11:30:00Z,68.00,34.00
2026-04-10T11:31:00Z,68.00,34.00
2026-04-10T11:43:00Z,68.00,34.00
2026-04-10T11:45:00Z,68.00,34.00
2026-04-10T11:46:00Z,68.00,34.00
2026-04-10T11:47:00Z,68.00,34.00
2026-04-10T11:48:00Z,68.00,34.00
2026-04-10T11:49:00Z,67.00,34.00
2026-04-10T11:50:00Z,67.00,34.00
2026-04-10T11:51:00Z,67.00,34.00
2026-04-10T11:52:00Z,67.00,34.51
2026-04-10T11:53:00Z,65.73,35.00
2026-04-10T11:54:00Z,65.73,34.00
2026-04-10T11:55:00Z,66.00,35.00
2026-04-10T11:56:00Z,66.00,35.00
2026-04-10T11:58:00Z,66.00,35.00
2026-04-10T11:59:00Z,66.00,35.00
2026-04-10T12:00:00Z,66.00,35.00
2026-04-10T12:01:00Z,66.00,35.00
2026-04-10T12:02:00Z,65.78,35.00
2026-04-10T12:03:00Z,65.78,35.00
2026-04-10T12:04:00Z,65.78,35.00
2026-04-10T12:05:00Z,66.00,34.00
2026-04-10T12:06:00Z,66.00,33.42
2026-04-10T12:07:00Z,67.00,33.42
2026-04-10T12:08:00Z,67.00,33.42
2026-04-10T12:09:00Z,67.00,34.00
2026-04-10T12:10:00Z,67.00,34.00
2026-04-10T12:11:00Z,66.20,34.00
2026-04-10T12:12:00Z,67.00,34.00
2026-04-10T12:13:00Z,67.00,34.00
2026-04-10T12:14:00Z,67.00,34.00
2026-04-10T12:15:00Z,67.00,34.00
2026-04-10T12:16:00Z,67.00,34.00
2026-04-10T12:17:00Z,67.00,34.00
2026-04-10T12:20:00Z,67.00,34.00
2026-04-10T12:22:00Z,67.00,34.00
2026-04-10T12:23:00Z,67.00,34.00
2026-04-10T12:24:00Z,67.00,34.00
2026-04-10T12:25:00Z,67.00,34.00
2026-04-10T12:26:00Z,67.00,34.00
2026-04-10T12:27:00Z,67.00,34.00
2026-04-10T12:28:00Z,67.00,34.00
2026-04-10T12:29:00Z,67.00,34.00
2026-04-10T12:32:00Z,67.00,34.00
2026-04-10T12:33:00Z,67.00,34.00
2026-04-10T12:34:00Z,67.00,34.00
2026-04-10T12:35:00Z,67.00,34.00
2026-04-10T12:36:00Z,67.00,34.00
2026-04-10T12:37:00Z,67.00,34.00
2026-04-10T12:39:00Z,67.00,33.00
2026-04-10T12:40:00Z,67.00,34.00
2026-04-10T12:41:00Z,67.00,34.00
2026-04-10T12:42:00Z,67.00,34.00
2026-04-10T12:43:00Z,67.00,34.00
2026-04-10T12:44:00Z,67.00,34.00
2026-04-10T12:45:00Z,67.00,34.00
2026-04-10T12:46:00Z,67.00,34.00
2026-04-10T12:47:00Z,67.00,34.00
2026-04-10T12:49:00Z,67.00,34.00
2026-04-10T12:50:00Z,67.00,34.00
2026-04-10T12:51:00Z,67.00,34.00
2026-04-10T12:52:00Z,67.00,34.00
2026-04-10T12:53:00Z,67.00,34.00
2026-04-10T12:55:00Z,66.91,34.00
2026-04-10T12:56:00Z,66.09,34.00
2026-04-10T12:57:00Z,67.00,34.00
2026-04-10T12:58:00Z,67.00,34.00
2026-04-10T12:59:00Z,67.00,34.00
2026-04-10T13:01:00Z,67.00,34.00
2026-04-10T13:02:00Z,67.00,34.00
2026-04-10T13:03:00Z,67.00,34.00
2026-04-10T13:04:00Z,67.00,34.00
2026-04-10T13:05:00Z,67.00,34.00
2026-04-10T13:06:00Z,66.60,34.00
2026-04-10T13:07:00Z,67.00,34.00
2026-04-10T13:08:00Z,67.00,34.00
2026-04-10T13:09:00Z,67.00,34.00
2026-04-10T13:10:00Z,67.00,34.00
2026-04-10T13:11:00Z,67.00,34.00
2026-04-10T13:12:00Z,66.22,34.00
2026-04-10T13:13:00Z,67.00,34.00
2026-04-10T13:14:00Z,67.00,34.00
2026-04-10T13:15:00Z,67.00,34.36
2026-04-10T13:16:00Z,67.00,35.00
2026-04-10T13:17:00Z,67.00,35.00
2026-04-10T13:18:00Z,67.00,35.00
2026-04-10T13:19:00Z,67.00,35.00
2026-04-10T13:20:00Z,66.97,35.00
2026-04-10T13:21:00Z,66.97,35.00
2026-04-10T13:22:00Z,67.00,35.00
2026-04-10T13:23:00Z,67.00,35.00
2026-04-10T13:24:00Z,67.00,35.00
2026-04-10T13:25:00Z,67.00,35.00
2026-04-10T13:26:00Z,67.00,35.00
2026-04-10T13:27:00Z,67.00,35.00
2026-04-10T13:29:00Z,67.00,35.00
2026-04-10T13:31:00Z,67.00,35.00
2026-04-10T13:32:00Z,67.00,35.00
2026-04-10T13:33:00Z,67.00,35.00
2026-04-10T13:34:00Z,67.00,35.00
2026-04-10T13:35:00Z,67.00,35.00
2026-04-10T13:36:00Z,67.00,35.00
2026-04-10T13:37:00Z,67.00,35.00
2026-04-10T13:38:00Z,67.00,35.00
2026-04-10T13:39:00Z,67.00,35.00
2026-04-10T13:40:00Z,67.00,35.00
2026-04-10T13:41:00Z,67.00,35.00
2026-04-10T13:42:00Z,67.00,35.00
2026-04-10T13:43:00Z,67.00,34.81
2026-04-10T13:44:00Z,67.00,35.00
2026-04-10T13:45:00Z,66.99,35.00
2026-04-10T13:46:00Z,67.00,35.00
2026-04-10T13:47:00Z,66.58,34.98
2026-04-10T13:48:00Z,67.00,34.98
2026-04-10T13:49:00Z,67.00,35.00
2026-04-10T13:50:00Z,67.00,35.00
2026-04-10T13:51:00Z,67.00,35.00
2026-04-10T13:52:00Z,67.00,35.00
2026-04-10T13:53:00Z,67.00,35.00
2026-04-10T13:54:00Z,67.00,35.00
2026-04-10T13:55:00Z,67.00,34.00
2026-04-10T13:56:00Z,67.00,34.00
2026-04-10T13:57:00Z,67.00,34.00
2026-04-10T13:58:00Z,67.00,34.00
2026-04-10T13:59:00Z,66.00,34.00
2026-04-10T14:00:00Z,67.00,34.00
2026-04-10T14:01:00Z,67.00,34.96
2026-04-10T14:02:00Z,67.00,34.96
2026-04-10T14:03:00Z,67.00,35.00
2026-04-10T14:04:00Z,67.00,35.00
2026-04-10T14:05:00Z,67.00,35.00
2026-04-10T14:06:00Z,67.00,35.00
2026-04-10T14:07:00Z,67.00,33.00
2026-04-10T14:08:00Z,67.00,33.00
2026-04-10T14:09:00Z,67.00,34.00
2026-04-10T14:10:00Z,67.00,34.00
2026-04-10T14:11:00Z,67.00,34.00
2026-04-10T14:12:00Z,67.00,34.00
2026-04-10T14:13:00Z,67.00,34.00
2026-04-10T14:14:00Z,67.00,34.00
2026-04-10T14:15:00Z,67.00,34.00
2026-04-10T14:16:00Z,67.00,34.00
2026-04-10T14:17:00Z,67.00,34.00
2026-04-10T14:18:00Z,67.00,34.00
2026-04-10T14:19:00Z,67.00,34.07
2026-04-10T14:20:00Z,67.00,34.98
2026-04-10T14:21:00Z,67.00,34.90
2026-04-10T14:22:00Z,67.00,34.90
2026-04-10T14:23:00Z,67.00,35.00
2026-04-10T14:24:00Z,67.00,35.00
2026-04-10T14:25:00Z,66.50,35.00
2026-04-10T14:26:00Z,67.00,35.00
2026-04-10T14:27:00Z,67.00,35.00
2026-04-10T14:28:00Z,67.00,35.00
2026-04-10T14:29:00Z,67.00,35.00
2026-04-10T14:30:00Z,67.00,35.00
2026-04-10T14:31:00Z,67.00,35.00
2026-04-10T14:32:00Z,67.00,35.00
2026-04-10T14:33:00Z,67.00,35.00
2026-04-10T14:34:00Z,67.00,35.00
2026-04-10T14:35:00Z,67.00,34.86
2026-04-10T14:36:00Z,66.82,34.86
2026-04-10T14:37:00Z,67.00,35.00
2026-04-10T14:38:00Z,67.00,35.00
2026-04-10T14:39:00Z,67.00,35.00
2026-04-10T14:40:00Z,67.00,35.00
2026-04-10T14:41:00Z,67.00,35.00
2026-04-10T14:42:00Z,67.00,35.00
2026-04-10T14:43:00Z,67.00,35.00
2026-04-10T14:44:00Z,67.00,35.00
2026-04-10T14:45:00Z,67.00,34.62
2026-04-10T14:46:00Z,67.00,35.00
2026-04-10T14:47:00Z,67.00,35.00
2026-04-10T14:48:00Z,67.00,35.00
2026-04-10T14:49:00Z,67.00,35.00
2026-04-10T14:50:00Z,67.00,35.00
2026-04-10T14:51:00Z,67.00,34.74
2026-04-10T14:52:00Z,67.00,35.00
2026-04-10T14:53:00Z,67.00,35.00
2026-04-10T14:54:00Z,67.00,35.00
2026-04-10T14:55:00Z,67.00,34.92
2026-04-10T14:56:00Z,67.00,35.00
2026-04-10T14:57:00Z,67.00,35.00
2026-04-10T14:58:00Z,67.00,34.53
2026-04-10T14:59:00Z,66.86,34.00
2026-04-10T15:00:00Z,67.00,34.00
2026-04-10T15:01:00Z,67.00,34.00
2026-04-10T15:02:00Z,67.00,34.00
2026-04-10T15:03:00Z,67.00,33.22
2026-04-10T15:04:00Z,67.00,34.00
2026-04-10T15:05:00Z,67.00,34.00
2026-04-10T15:06:00Z,67.00,34.00
2026-04-10T15:07:00Z,67.00,34.00
2026-04-10T15:08:00Z,67.00,34.42
2026-04-10T15:09:00Z,67.00,35.00
2026-04-10T15:10:00Z,67.00,35.00
2026-04-10T15:11:00Z,67.00,35.00
2026-04-10T15:12:00Z,67.00,34.96
2026-04-10T15:13:00Z,66.01,35.00
2026-04-10T15:14:00Z,67.00,35.00
2026-04-10T15:15:00Z,67.00,35.00
2026-04-10T15:16:00Z,67.00,34.29
2026-04-10T15:17:00Z,67.00,35.00
2026-04-10T15:18:00Z,67.00,35.00
2026-04-10T15:19:00Z,66.95,35.00
2026-04-10T15:20:00Z,67.00,35.00
2026-04-10T15:21:00Z,67.00,35.00
2026-04-10T15:22:00Z,67.00,35.00
2026-04-10T15:23:00Z,67.00,34.19
2026-04-10T15:24:00Z,67.00,35.00
2026-04-10T15:25:00Z,66.96,35.00
2026-04-10T15:26:00Z,67.00,35.00
2026-04-10T15:27:00Z,67.00,35.00
2026-04-10T15:28:00Z,67.00,34.96
2026-04-10T15:29:00Z,66.88,34.97
2026-04-10T15:30:00Z,67.00,35.00
2026-04-10T15:31:00Z,66.40,35.00
2026-04-10T15:32:00Z,67.00,35.00
2026-04-10T15:33:00Z,67.47,34.98
2026-04-10T15:34:00Z,67.88,32.60
2026-04-10T15:35:00Z,72.57,29.60
2026-04-10T15:36:00Z,66.88,34.31
2026-04-10T15:37:00Z,62.69,38.11
2026-04-10T15:38:00Z,60.68,40.07
2026-04-10T15:39:00Z,53.38,47.64
2026-04-10T15:40:00Z,47.52,53.61
2026-04-10T15:41:00Z,50.89,48.83
2026-04-10T15:42:00Z,56.34,46.89
2026-04-10T15:43:00Z,51.82,48.26
2026-04-10T15:44:00Z,51.69,48.86
2026-04-10T15:45:00Z,48.79,52.22
2026-04-10T15:46:00Z,51.48,52.84
2026-04-10T15:47:00Z,46.21,55.16
2026-04-10T15:48:00Z,43.88,57.47
2026-04-10T15:49:00Z,43.99,56.63
2026-04-10T15:50:00Z,45.27,56.74
2026-04-10T15:51:00Z,47.59,53.89
2026-04-10T15:52:00Z,47.45,53.80
2026-04-10T15:53:00Z,48.19,52.45
2026-04-10T15:54:00Z,50.07,50.94
2026-04-10T15:55:00Z,46.23,55.77
2026-04-10T15:56:00Z,43.81,56.76
2026-04-10T15:57:00Z,43.03,58.13
2026-04-10T15:58:00Z,40.03,60.45
2026-04-10T15:59:00Z,37.56,61.90
2026-04-10T16:00:00Z,41.15,60.09
2026-04-10T16:01:00Z,44.77,56.35
2026-04-10T16:02:00Z,47.95,52.27
2026-04-10T16:03:00Z,47.48,54.23
2026-04-10T16:04:00Z,53.20,48.01
2026-04-10T16:05:00Z,56.70,41.21
2026-04-10T16:06:00Z,61.01,38.67
2026-04-10T16:07:00Z,63.72,37.75
2026-04-10T16:08:00Z,61.75,42.03
2026-04-10T16:09:00Z,65.73,36.85
2026-04-10T16:10:00Z,64.02,35.35
2026-04-10T16:11:00Z,63.17,37.43
2026-04-10T16:12:00Z,63.45,39.07
2026-04-10T16:13:00Z,56.94,43.47
2026-04-10T16:14:00Z,56.93,44.89
2026-04-10T16:15:00Z,49.15,52.17
2026-04-10T16:16:00Z,46.73,54.60
2026-04-10T16:17:00Z,50.70,49.35
2026-04-10T16:18:00Z,45.15,56.15
2026-04-10T16:19:00Z,34.90,65.14
2026-04-10T16:20:00Z,34.24,66.81
2026-04-10T16:21:00Z,34.80,65.73
2026-04-10T16:22:00Z,33.40,69.47
2026-04-10T16:23:00Z,29.41,72.70
2026-04-10T16:24:00Z,27.14,73.24
2026-04-10T16:25:00Z,27.42,74.13
2026-04-10T16:26:00Z,31.41,68.89
2026-04-10T16:27:00Z,33.04,67.64
2026-04-10T16:28:00Z,37.23,64.23
2026-04-10T16:29:00Z,41.84,58.91
2026-04-10T16:30:00Z,42.04,60.51
2026-04-10T16:31:00Z,35.45,65.04
2026-04-10T16:32:00Z,30.90,69.47
2026-04-10T16:33:00Z,29.37,71.37
2026-04-10T16:34:00Z,28.01,73.75
2026-04-10T16:35:00Z,27.91,72.59
2026-04-10T16:36:00Z,28.89,72.42
2026-04-10T16:37:00Z,20.24,79.75
2026-04-10T16:38:00Z,25.49,74.61
2026-04-10T16:39:00Z,27.44,71.97
2026-04-10T16:40:00Z,28.31,72.51
2026-04-10T16:41:00Z,27.68,72.42
2026-04-10T16:42:00Z,33.06,67.42
2026-04-10T16:43:00Z,39.49,61.67
2026-04-10T16:44:00Z,44.65,55.59
2026-04-10T16:45:00Z,46.62,52.24
2026-04-10T16:46:00Z,50.18,49.65
2026-04-10T16:47:00Z,48.31,52.75
2026-04-10T16:48:00Z,41.48,58.77
2026-04-10T16:49:00Z,46.13,57.09
2026-04-10T16:50:00Z,51.09,50.41
2026-04-10T16:51:00Z,53.97,46.69
2026-04-10T16:52:00Z,50.70,48.97
2026-04-10T16:53:00Z,52.42,49.83
2026-04-10T16:54:00Z,50.92,49.84
2026-04-10T16:55:00Z,50.22,49.67
2026-04-10T16:56:00Z,46.50,51.59
2026-04-10T16:57:00Z,54.65,46.21
2026-04-10T16:58:00Z,54.86,45.34
2026-04-10T16:59:00Z,55.84,44.97
2026-04-10T17:00:00Z,58.87,41.22
2026-04-10T17:01:00Z,63.26,37.13
2026-04-10T17:02:00Z,64.85,35.26
2026-04-10T17:03:00Z,65.08,35.64
2026-04-10T17:04:00Z,63.81,36.22
2026-04-10T17:05:00Z,63.46,36.99
2026-04-10T17:06:00Z,63.87,36.64
2026-04-10T17:07:00Z,66.11,35.92
2026-04-10T17:08:00Z,70.22,29.82
2026-04-10T17:09:00Z,70.60,28.92
2026-04-10T17:10:00Z,68.60,31.85
2026-04-10T17:11:00Z,72.47,30.02
2026-04-10T17:12:00Z,73.35,25.58
2026-04-10T17:13:00Z,77.82,22.52
2026-04-10T17:14:00Z,71.92,30.19
2026-04-10T17:15:00Z,66.07,34.42
2026-04-10T17:16:00Z,68.74,32.60
2026-04-10T17:17:00Z,69.36,31.45
2026-04-10T17:18:00Z,72.06,28.79
2026-04-10T17:19:00Z,72.14,27.57
2026-04-10T17:20:00Z,69.78,31.92
2026-04-10T17:21:00Z,71.18,30.23
2026-04-10T17:22:00Z,69.85,29.18
2026-04-10T17:23:00Z,73.44,27.24
2026-04-10T17:24:00Z,67.78,34.80
2026-04-10T17:25:00Z,61.14,39.73
2026-04-10T17:26:00Z,52.94,46.51
2026-04-10T17:27:00Z,40.82,58.00
2026-04-10T17:28:00Z,41.12,57.59
2026-04-10T17:29:00Z,31.87,68.37
2026-04-10T17:30:00Z,30.90,68.82
2026-04-10T17:31:00Z,27.62,72.83
2026-04-10T17:32:00Z,30.09,69.07
2026-04-10T17:33:00Z,32.93,69.72
2026-04-10T17:34:00Z,45.81,55.51
2026-04-10T17:35:00Z,31.81,68.00
2026-04-10T17:36:00Z,21.38,78.49
2026-04-10T17:37:00Z,23.73,76.66
2026-04-10T17:38:00Z,25.09,75.52
2026-04-10T17:39:00Z,25.95,74.52
2026-04-10T17:40:00Z,26.50,74.49
2026-04-10T17:41:00Z,25.96,71.08
2026-04-10T17:42:00Z,38.63,61.59
2026-04-10T17:43:00Z,54.67,46.81
2026-04-10T17:44:00Z,50.69,49.19
2026-04-10T17:45:00Z,43.27,67.54
