# event_ticker=KXATPMATCH-26MAR06PRIFIL
# final_score=6-2 3-2 RET
# match_winner=Arthur Fils
# fav_player=Dino Prizmic
# dog_player=Arthur Fils
# kalshi_date=2026-03-06
timestamp,Dino Prizmic,Arthur Fils
2026-03-06T20:58:00Z,30.00,70.00
2026-03-06T21:01:00Z,30.00,70.34
2026-03-06T21:02:00Z,30.00,71.00
2026-03-06T21:04:00Z,30.00,71.00
2026-03-06T21:05:00Z,30.00,71.00
2026-03-06T21:07:00Z,30.00,70.86
2026-03-06T21:08:00Z,31.00,70.00
2026-03-06T21:09:00Z,31.00,70.44
2026-03-06T21:11:00Z,30.00,70.34
2026-03-06T21:12:00Z,30.00,70.00
2026-03-06T21:13:00Z,31.00,70.00
2026-03-06T21:14:00Z,31.00,70.00
2026-03-06T21:15:00Z,31.00,71.00
2026-03-06T21:18:00Z,31.00,71.00
2026-03-06T21:20:00Z,31.00,69.07
2026-03-06T21:22:00Z,31.00,70.00
2026-03-06T21:23:00Z,31.00,70.00
2026-03-06T21:24:00Z,31.00,70.00
2026-03-06T21:26:00Z,31.00,70.00
2026-03-06T21:27:00Z,31.00,70.00
2026-03-06T21:28:00Z,31.00,70.00
2026-03-06T21:29:00Z,32.00,69.07
2026-03-06T21:30:00Z,32.00,69.00
2026-03-06T21:32:00Z,32.00,69.00
2026-03-06T21:33:00Z,32.00,69.00
2026-03-06T21:34:00Z,32.00,69.00
2026-03-06T21:35:00Z,32.00,69.00
2026-03-06T21:37:00Z,32.00,69.00
2026-03-06T21:38:00Z,32.00,69.00
2026-03-06T21:39:00Z,31.00,69.00
2026-03-06T21:40:00Z,31.00,69.00
2026-03-06T21:41:00Z,31.00,69.00
2026-03-06T21:42:00Z,31.00,69.00
2026-03-06T21:43:00Z,31.00,69.00
2026-03-06T21:44:00Z,31.00,69.00
2026-03-06T21:46:00Z,32.00,69.00
2026-03-06T21:47:00Z,32.00,69.00
2026-03-06T21:48:00Z,32.00,69.00
2026-03-06T21:49:00Z,31.00,69.00
2026-03-06T21:51:00Z,32.00,69.00
2026-03-06T21:52:00Z,32.00,69.00
2026-03-06T21:53:00Z,32.00,69.00
2026-03-06T21:55:00Z,32.00,69.00
2026-03-06T21:56:00Z,32.00,69.00
2026-03-06T21:58:00Z,32.00,69.00
2026-03-06T21:59:00Z,32.00,69.00
2026-03-06T22:00:00Z,32.00,69.00
2026-03-06T22:01:00Z,32.00,69.00
2026-03-06T22:02:00Z,32.00,69.00
2026-03-06T22:03:00Z,32.00,69.00
2026-03-06T22:04:00Z,32.00,69.00
2026-03-06T22:06:00Z,32.00,69.00
2026-03-06T22:07:00Z,32.00,69.00
2026-03-06T22:08:00Z,32.00,69.00
2026-03-06T22:09:00Z,32.00,69.00
2026-03-06T22:10:00Z,32.00,69.00
2026-03-06T22:11:00Z,31.98,70.37
2026-03-06T22:12:00Z,29.08,70.83
2026-03-06T22:13:00Z,32.03,69.05
2026-03-06T22:14:00Z,32.00,73.96
2026-03-06T22:15:00Z,26.96,73.05
2026-03-06T22:16:00Z,29.28,72.77
2026-03-06T22:17:00Z,20.63,78.40
2026-03-06T22:18:00Z,22.91,78.00
2026-03-06T22:19:00Z,25.09,75.42
2026-03-06T22:20:00Z,22.25,78.85
2026-03-06T22:21:00Z,19.83,80.33
2026-03-06T22:22:00Z,16.44,82.84
2026-03-06T22:23:00Z,19.02,82.60
2026-03-06T22:24:00Z,21.00,80.00
2026-03-06T22:25:00Z,21.00,80.00
2026-03-06T22:26:00Z,21.25,79.06
2026-03-06T22:27:00Z,19.00,80.60
2026-03-06T22:28:00Z,17.69,82.01
2026-03-06T22:29:00Z,15.49,84.92
2026-03-06T22:30:00Z,14.37,86.24
2026-03-06T22:31:00Z,13.52,89.01
2026-03-06T22:32:00Z,11.00,88.88
2026-03-06T22:33:00Z,11.00,90.00
2026-03-06T22:34:00Z,12.09,90.05
2026-03-06T22:35:00Z,11.51,89.87
2026-03-06T22:36:00Z,10.72,91.01
2026-03-06T22:37:00Z,10.76,90.90
2026-03-06T22:38:00Z,10.81,90.00
2026-03-06T22:39:00Z,11.63,90.78
2026-03-06T22:40:00Z,12.23,88.53
2026-03-06T22:41:00Z,11.09,90.29
2026-03-06T22:42:00Z,9.76,89.04
2026-03-06T22:43:00Z,11.00,90.26
2026-03-06T22:44:00Z,11.00,89.63
2026-03-06T22:45:00Z,10.62,91.13
2026-03-06T22:46:00Z,9.03,92.91
2026-03-06T22:47:00Z,7.14,93.85
2026-03-06T22:48:00Z,9.48,94.58
2026-03-06T22:49:00Z,7.75,93.08
2026-03-06T22:50:00Z,9.99,90.79
2026-03-06T22:51:00Z,11.34,89.67
2026-03-06T22:52:00Z,12.94,88.55
2026-03-06T22:53:00Z,12.36,89.60
2026-03-06T22:54:00Z,15.80,87.94
2026-03-06T22:55:00Z,17.98,83.35
2026-03-06T22:56:00Z,15.96,85.06
2026-03-06T22:57:00Z,15.38,82.33
2026-03-06T22:58:00Z,14.10,87.08
2026-03-06T22:59:00Z,10.63,89.00
2026-03-06T23:00:00Z,14.72,85.61
2026-03-06T23:01:00Z,14.36,85.34
2026-03-06T23:02:00Z,13.36,88.02
2026-03-06T23:03:00Z,10.90,88.47
2026-03-06T23:04:00Z,13.32,87.98
2026-03-06T23:05:00Z,13.96,88.00
2026-03-06T23:06:00Z,13.25,88.12
2026-03-06T23:07:00Z,15.00,87.01
2026-03-06T23:08:00Z,13.52,87.15
2026-03-06T23:09:00Z,13.43,86.40
2026-03-06T23:10:00Z,12.42,90.00
2026-03-06T23:11:00Z,8.31,91.45
2026-03-06T23:12:00Z,3.76,96.71
2026-03-06T23:13:00Z,3.90,96.95
2026-03-06T23:14:00Z,5.27,97.02
2026-03-06T23:15:00Z,4.17,98.73
2026-03-06T23:16:00Z,1.82,97.89
2026-03-06T23:17:00Z,1.00,99.00
2026-03-06T23:18:00Z,1.00,99.00
2026-03-06T23:19:00Z,1.00,99.00
2026-03-06T23:20:00Z,1.00,99.00
2026-03-06T23:21:00Z,1.00,99.00
2026-03-06T23:22:00Z,1.00,99.00
