# event_ticker=KXATPMATCH-26APR03ETCPAU
# final_score=6-4 6-2
# match_winner=Tommy Paul
# fav_player=Tommy Paul
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-04-03
timestamp,Tommy Paul,Tomas Martin Etcheverry
2026-04-03T17:17:00Z,65.00,36.00
2026-04-03T17:19:00Z,65.00,36.00
2026-04-03T17:20:00Z,65.00,36.00
2026-04-03T17:21:00Z,65.00,36.00
2026-04-03T17:22:00Z,65.00,36.00
2026-04-03T17:26:00Z,65.00,36.27
2026-04-03T17:27:00Z,65.00,36.00
2026-04-03T17:28:00Z,65.00,36.00
2026-04-03T17:30:00Z,65.00,36.00
2026-04-03T17:31:00Z,65.00,36.00
2026-04-03T17:32:00Z,65.00,37.00
2026-04-03T17:36:00Z,65.00,37.00
2026-04-03T17:37:00Z,65.00,37.00
2026-04-03T17:38:00Z,65.00,37.00
2026-04-03T17:41:00Z,65.00,37.00
2026-04-03T17:44:00Z,64.00,37.00
2026-04-03T17:46:00Z,65.00,37.00
2026-04-03T17:47:00Z,64.33,37.00
2026-04-03T17:48:00Z,64.33,36.00
2026-04-03T17:49:00Z,65.00,36.00
2026-04-03T17:55:00Z,65.00,35.00
2026-04-03T17:57:00Z,64.00,35.00
2026-04-03T18:02:00Z,65.00,35.00
2026-04-03T18:04:00Z,65.00,36.00
2026-04-03T18:05:00Z,65.00,36.00
2026-04-03T18:06:00Z,65.00,36.00
2026-04-03T18:07:00Z,65.00,36.00
2026-04-03T18:09:00Z,65.00,36.00
2026-04-03T18:15:00Z,65.00,36.00
2026-04-03T18:17:00Z,65.00,36.00
2026-04-03T18:18:00Z,65.00,36.00
2026-04-03T18:21:00Z,65.00,36.00
2026-04-03T18:22:00Z,65.00,36.00
2026-04-03T18:23:00Z,65.00,36.00
2026-04-03T18:25:00Z,64.16,36.00
2026-04-03T18:26:00Z,65.00,36.00
2026-04-03T18:28:00Z,65.00,36.00
2026-04-03T18:29:00Z,65.00,36.00
2026-04-03T18:31:00Z,65.00,36.00
2026-04-03T18:32:00Z,65.00,36.00
2026-04-03T18:33:00Z,65.00,36.00
2026-04-03T18:34:00Z,65.00,36.00
2026-04-03T18:35:00Z,65.00,36.00
2026-04-03T18:37:00Z,65.00,36.00
2026-04-03T18:41:00Z,65.00,36.00
2026-04-03T18:43:00Z,65.00,36.00
2026-04-03T18:44:00Z,65.00,36.00
2026-04-03T18:45:00Z,65.00,36.00
2026-04-03T18:46:00Z,65.00,36.00
2026-04-03T18:47:00Z,65.00,36.00
2026-04-03T18:48:00Z,65.00,36.00
2026-04-03T18:51:00Z,65.00,36.00
2026-04-03T18:54:00Z,65.00,36.00
2026-04-03T18:55:00Z,65.00,36.00
2026-04-03T18:56:00Z,65.00,36.00
2026-04-03T18:57:00Z,65.00,36.00
2026-04-03T19:00:00Z,65.00,36.00
2026-04-03T19:05:00Z,65.00,36.00
2026-04-03T19:07:00Z,65.00,36.00
2026-04-03T19:08:00Z,65.00,36.00
2026-04-03T19:10:00Z,65.00,36.00
2026-04-03T19:13:00Z,65.00,36.00
2026-04-03T19:15:00Z,65.00,36.00
2026-04-03T19:16:00Z,65.00,36.00
2026-04-03T19:17:00Z,65.00,36.00
2026-04-03T19:18:00Z,65.00,36.00
2026-04-03T19:19:00Z,65.00,36.00
2026-04-03T19:20:00Z,65.00,35.20
2026-04-03T19:21:00Z,65.00,36.00
2026-04-03T19:22:00Z,65.00,36.00
2026-04-03T19:23:00Z,65.00,36.00
2026-04-03T19:24:00Z,65.00,36.00
2026-04-03T19:25:00Z,65.00,36.00
2026-04-03T19:26:00Z,65.00,36.00
2026-04-03T19:27:00Z,65.00,36.00
2026-04-03T19:28:00Z,65.00,36.00
2026-04-03T19:29:00Z,65.00,36.00
2026-04-03T19:30:00Z,65.00,36.00
2026-04-03T19:31:00Z,65.00,36.00
2026-04-03T19:33:00Z,65.00,36.00
2026-04-03T19:35:00Z,65.00,36.00
2026-04-03T19:36:00Z,65.00,35.00
2026-04-03T19:37:00Z,65.00,35.00
2026-04-03T19:40:00Z,65.00,35.00
2026-04-03T19:41:00Z,65.00,35.00
2026-04-03T19:42:00Z,65.00,36.00
2026-04-03T19:43:00Z,65.00,36.00
2026-04-03T19:44:00Z,65.00,36.00
2026-04-03T19:45:00Z,65.00,36.00
2026-04-03T19:46:00Z,65.00,36.00
2026-04-03T19:47:00Z,65.00,36.00
2026-04-03T19:48:00Z,65.00,36.00
2026-04-03T19:50:00Z,65.00,36.00
2026-04-03T19:51:00Z,65.00,36.00
2026-04-03T19:53:00Z,65.00,36.00
2026-04-03T19:54:00Z,65.54,36.00
2026-04-03T19:55:00Z,65.54,36.00
2026-04-03T19:56:00Z,65.54,36.00
2026-04-03T19:57:00Z,66.00,36.00
2026-04-03T19:58:00Z,66.00,36.00
2026-04-03T19:59:00Z,66.00,36.00
2026-04-03T20:01:00Z,65.64,36.00
2026-04-03T20:02:00Z,65.00,36.00
2026-04-03T20:03:00Z,65.39,36.00
2026-04-03T20:04:00Z,65.00,36.00
2026-04-03T20:05:00Z,65.90,36.00
2026-04-03T20:06:00Z,66.00,36.00
2026-04-03T20:07:00Z,66.00,36.00
2026-04-03T20:08:00Z,66.00,36.00
2026-04-03T20:09:00Z,66.00,36.00
2026-04-03T20:10:00Z,66.00,36.00
2026-04-03T20:12:00Z,66.00,36.00
2026-04-03T20:13:00Z,66.00,36.00
2026-04-03T20:14:00Z,66.00,36.00
2026-04-03T20:15:00Z,66.00,36.00
2026-04-03T20:16:00Z,65.18,36.00
2026-04-03T20:17:00Z,65.18,36.00
2026-04-03T20:19:00Z,66.00,36.00
2026-04-03T20:20:00Z,66.00,35.66
2026-04-03T20:21:00Z,66.00,36.00
2026-04-03T20:22:00Z,65.00,36.00
2026-04-03T20:23:00Z,66.00,35.99
2026-04-03T20:24:00Z,66.00,35.99
2026-04-03T20:25:00Z,66.00,36.00
2026-04-03T20:26:00Z,66.00,36.00
2026-04-03T20:27:00Z,65.00,36.00
2026-04-03T20:28:00Z,66.00,36.00
2026-04-03T20:29:00Z,66.00,36.00
2026-04-03T20:30:00Z,66.00,36.00
2026-04-03T20:31:00Z,65.15,36.00
2026-04-03T20:33:00Z,65.00,36.00
2026-04-03T20:34:00Z,66.00,36.00
2026-04-03T20:35:00Z,66.00,36.00
2026-04-03T20:36:00Z,66.00,36.00
2026-04-03T20:37:00Z,66.00,36.00
2026-04-03T20:38:00Z,66.00,36.00
2026-04-03T20:39:00Z,66.00,36.00
2026-04-03T20:40:00Z,66.00,36.00
2026-04-03T20:41:00Z,66.00,35.00
2026-04-03T20:42:00Z,66.00,36.00
2026-04-03T20:44:00Z,66.00,36.00
2026-04-03T20:45:00Z,66.00,36.00
2026-04-03T20:46:00Z,65.46,36.00
2026-04-03T20:47:00Z,65.46,36.00
2026-04-03T20:48:00Z,66.00,36.00
2026-04-03T20:49:00Z,66.00,36.00
2026-04-03T20:50:00Z,66.00,36.00
2026-04-03T20:51:00Z,66.00,35.08
2026-04-03T20:52:00Z,66.00,35.08
2026-04-03T20:53:00Z,66.00,36.00
2026-04-03T20:54:00Z,66.00,36.00
2026-04-03T20:55:00Z,66.00,36.00
2026-04-03T20:56:00Z,66.00,35.33
2026-04-03T20:57:00Z,66.00,36.00
2026-04-03T20:58:00Z,66.00,36.00
2026-04-03T20:59:00Z,65.00,36.00
2026-04-03T21:00:00Z,66.00,36.00
2026-04-03T21:01:00Z,66.00,36.00
2026-04-03T21:02:00Z,66.00,36.00
2026-04-03T21:03:00Z,66.00,36.00
2026-04-03T21:04:00Z,66.00,36.00
2026-04-03T21:05:00Z,66.00,36.00
2026-04-03T21:06:00Z,66.00,36.00
2026-04-03T21:07:00Z,66.00,36.00
2026-04-03T21:08:00Z,67.00,36.00
2026-04-03T21:09:00Z,67.00,36.00
2026-04-03T21:10:00Z,67.00,36.00
2026-04-03T21:11:00Z,67.00,36.00
2026-04-03T21:12:00Z,67.00,36.00
2026-04-03T21:13:00Z,67.00,36.00
2026-04-03T21:14:00Z,66.94,35.85
2026-04-03T21:15:00Z,65.92,35.85
2026-04-03T21:16:00Z,66.01,35.85
2026-04-03T21:17:00Z,67.00,35.85
2026-04-03T21:18:00Z,66.00,36.00
2026-04-03T21:19:00Z,66.00,35.38
2026-04-03T21:20:00Z,66.16,36.00
2026-04-03T21:22:00Z,66.00,36.00
2026-04-03T21:23:00Z,66.00,36.00
2026-04-03T21:24:00Z,66.00,36.00
2026-04-03T21:25:00Z,65.00,36.00
2026-04-03T21:31:00Z,66.00,36.00
2026-04-03T21:32:00Z,66.00,35.29
2026-04-03T21:33:00Z,66.00,36.00
2026-04-03T21:34:00Z,66.08,35.00
2026-04-03T21:35:00Z,66.77,36.00
2026-04-03T21:36:00Z,66.99,35.00
2026-04-03T21:37:00Z,67.00,35.00
2026-04-03T21:38:00Z,67.00,34.36
2026-04-03T21:39:00Z,66.97,34.74
2026-04-03T21:40:00Z,66.19,34.96
2026-04-03T21:41:00Z,67.56,35.00
2026-04-03T21:42:00Z,67.15,35.00
2026-04-03T21:43:00Z,67.04,35.00
2026-04-03T21:44:00Z,67.14,34.98
2026-04-03T21:45:00Z,66.00,34.96
2026-04-03T21:46:00Z,67.40,34.79
2026-04-03T21:47:00Z,67.99,34.85
2026-04-03T21:48:00Z,67.72,32.87
2026-04-03T21:49:00Z,67.90,33.03
2026-04-03T21:50:00Z,67.99,33.74
2026-04-03T21:51:00Z,67.31,33.00
2026-04-03T21:52:00Z,68.73,32.95
2026-04-03T21:53:00Z,68.77,33.43
2026-04-03T21:54:00Z,68.06,34.29
2026-04-03T21:55:00Z,66.79,34.97
2026-04-03T21:56:00Z,67.00,34.99
2026-04-03T21:57:00Z,68.32,33.87
2026-04-03T21:58:00Z,70.71,32.00
2026-04-03T21:59:00Z,70.16,30.24
2026-04-03T22:00:00Z,69.25,29.49
2026-04-03T22:01:00Z,70.04,31.01
2026-04-03T22:02:00Z,69.33,32.63
2026-04-03T22:03:00Z,69.91,32.54
2026-04-03T22:04:00Z,68.16,32.97
2026-04-03T22:05:00Z,69.72,32.80
2026-04-03T22:06:00Z,67.86,34.09
2026-04-03T22:07:00Z,62.80,37.63
2026-04-03T22:08:00Z,61.92,39.61
2026-04-03T22:09:00Z,63.33,37.54
2026-04-03T22:10:00Z,66.16,35.91
2026-04-03T22:11:00Z,67.19,33.53
2026-04-03T22:12:00Z,66.54,33.97
2026-04-03T22:13:00Z,66.90,34.82
2026-04-03T22:14:00Z,66.22,35.64
2026-04-03T22:15:00Z,65.05,36.37
2026-04-03T22:16:00Z,65.00,36.23
2026-04-03T22:17:00Z,64.67,36.04
2026-04-03T22:18:00Z,66.73,36.80
2026-04-03T22:19:00Z,63.39,38.65
2026-04-03T22:20:00Z,65.42,35.80
2026-04-03T22:21:00Z,65.93,35.09
2026-04-03T22:22:00Z,67.20,35.54
2026-04-03T22:23:00Z,68.48,33.25
2026-04-03T22:24:00Z,65.71,36.77
2026-04-03T22:25:00Z,66.87,34.95
2026-04-03T22:26:00Z,64.06,38.33
2026-04-03T22:27:00Z,64.61,36.67
2026-04-03T22:28:00Z,66.51,34.43
2026-04-03T22:29:00Z,66.21,34.68
2026-04-03T22:30:00Z,66.67,34.27
2026-04-03T22:31:00Z,66.11,34.99
2026-04-03T22:32:00Z,66.08,35.39
2026-04-03T22:33:00Z,64.84,36.44
2026-04-03T22:34:00Z,63.05,37.66
2026-04-03T22:35:00Z,63.79,37.99
2026-04-03T22:36:00Z,62.83,39.15
2026-04-03T22:37:00Z,61.55,39.70
2026-04-03T22:38:00Z,59.80,41.42
2026-04-03T22:39:00Z,51.88,46.87
2026-04-03T22:40:00Z,59.88,41.10
2026-04-03T22:41:00Z,63.21,37.25
2026-04-03T22:42:00Z,62.98,37.97
2026-04-03T22:43:00Z,65.95,36.37
2026-04-03T22:44:00Z,64.82,35.10
2026-04-03T22:45:00Z,67.13,33.45
2026-04-03T22:46:00Z,78.14,26.36
2026-04-03T22:47:00Z,81.76,18.77
2026-04-03T22:48:00Z,81.82,18.95
2026-04-03T22:49:00Z,82.19,18.88
2026-04-03T22:50:00Z,81.39,18.99
2026-04-03T22:51:00Z,80.84,18.86
2026-04-03T22:52:00Z,81.30,18.37
2026-04-03T22:53:00Z,84.15,15.68
2026-04-03T22:54:00Z,84.94,16.40
2026-04-03T22:55:00Z,83.43,17.22
2026-04-03T22:56:00Z,83.61,17.57
2026-04-03T22:57:00Z,82.93,17.29
2026-04-03T22:58:00Z,83.51,18.18
2026-04-03T22:59:00Z,83.64,15.46
2026-04-03T23:00:00Z,82.80,18.10
2026-04-03T23:01:00Z,83.71,18.72
2026-04-03T23:02:00Z,83.91,16.28
2026-04-03T23:03:00Z,84.97,15.64
2026-04-03T23:04:00Z,84.85,16.22
2026-04-03T23:05:00Z,84.93,16.71
2026-04-03T23:06:00Z,83.44,16.12
2026-04-03T23:07:00Z,84.85,17.46
2026-04-03T23:08:00Z,85.04,16.19
2026-04-03T23:09:00Z,86.30,15.96
2026-04-03T23:10:00Z,86.31,14.12
2026-04-03T23:11:00Z,83.23,17.08
2026-04-03T23:12:00Z,83.95,16.65
2026-04-03T23:13:00Z,86.54,14.07
2026-04-03T23:14:00Z,85.70,14.61
2026-04-03T23:15:00Z,85.94,14.09
2026-04-03T23:16:00Z,85.93,15.31
2026-04-03T23:17:00Z,87.76,11.89
2026-04-03T23:18:00Z,90.75,8.65
2026-04-03T23:19:00Z,91.69,8.96
2026-04-03T23:20:00Z,96.52,3.09
2026-04-03T23:21:00Z,97.30,2.78
2026-04-03T23:22:00Z,96.60,3.36
2026-04-03T23:23:00Z,95.68,4.73
2026-04-03T23:24:00Z,95.77,8.35
2026-04-03T23:25:00Z,97.05,3.85
2026-04-03T23:26:00Z,95.91,3.03
2026-04-03T23:27:00Z,97.35,2.81
2026-04-03T23:28:00Z,98.58,1.72
2026-04-03T23:29:00Z,98.88,1.82
2026-04-03T23:30:00Z,98.89,1.95
2026-04-03T23:31:00Z,98.88,1.70
2026-04-03T23:32:00Z,98.07,1.86
2026-04-03T23:33:00Z,98.99,1.02
2026-04-03T23:34:00Z,99.00,1.00
2026-04-03T23:35:00Z,99.00,1.00
2026-04-03T23:36:00Z,99.00,1.00
2026-04-03T23:37:00Z,99.00,1.00
