# event_ticker=KXATPCHALLENGERMATCH-26APR28KYPBER
# final_score=6-4 6-7(5) 7-6(5)
# score_resolution=4-6 7-6 6-7
# match_winner=Matteo Berrettini
# fav_player=Patrick Kypson
# dog_player=Matteo Berrettini
# kalshi_date=2026-04-28
timestamp,Patrick Kypson,Matteo Berrettini
2026-04-28T13:28:00Z,10.00,91.00
2026-04-28T13:29:00Z,10.00,91.00
2026-04-28T13:30:00Z,10.00,91.00
2026-04-28T13:31:00Z,10.00,90.00
2026-04-28T13:32:00Z,10.15,91.00
2026-04-28T13:33:00Z,10.22,91.00
2026-04-28T13:34:00Z,10.40,90.00
2026-04-28T13:35:00Z,11.07,89.81
2026-04-28T13:36:00Z,12.86,88.99
2026-04-28T13:37:00Z,12.39,88.83
2026-04-28T13:38:00Z,12.47,88.00
2026-04-28T13:39:00Z,12.00,89.00
2026-04-28T13:40:00Z,12.00,89.00
2026-04-28T13:41:00Z,12.00,89.29
2026-04-28T13:42:00Z,14.00,87.16
2026-04-28T13:43:00Z,14.00,87.53
2026-04-28T13:44:00Z,11.96,88.96
2026-04-28T13:45:00Z,11.09,88.99
2026-04-28T13:46:00Z,11.00,89.94
2026-04-28T13:47:00Z,12.70,88.28
2026-04-28T13:48:00Z,12.97,89.00
2026-04-28T13:49:00Z,13.63,88.00
2026-04-28T13:50:00Z,14.00,87.17
2026-04-28T13:51:00Z,13.99,87.09
2026-04-28T13:52:00Z,12.14,88.00
2026-04-28T13:53:00Z,11.34,89.08
2026-04-28T13:54:00Z,11.15,88.94
2026-04-28T13:55:00Z,11.03,88.94
2026-04-28T13:56:00Z,13.00,88.79
2026-04-28T13:57:00Z,13.00,88.00
2026-04-28T13:58:00Z,13.00,88.00
2026-04-28T13:59:00Z,12.93,89.00
2026-04-28T14:00:00Z,12.00,87.15
2026-04-28T14:01:00Z,14.72,86.00
2026-04-28T14:02:00Z,12.93,87.12
2026-04-28T14:03:00Z,10.97,89.80
2026-04-28T14:04:00Z,10.90,89.00
2026-04-28T14:05:00Z,12.79,86.00
2026-04-28T14:06:00Z,12.57,85.19
2026-04-28T14:07:00Z,14.99,85.19
2026-04-28T14:08:00Z,14.00,87.06
2026-04-28T14:09:00Z,14.00,88.47
2026-04-28T14:10:00Z,11.97,90.00
2026-04-28T14:11:00Z,7.26,90.71
2026-04-28T14:12:00Z,7.98,93.71
2026-04-28T14:13:00Z,4.41,95.96
2026-04-28T14:14:00Z,1.94,98.49
2026-04-28T14:15:00Z,2.21,98.00
2026-04-28T14:16:00Z,2.83,98.00
2026-04-28T14:17:00Z,3.00,97.74
2026-04-28T14:18:00Z,4.97,94.25
2026-04-28T14:19:00Z,9.56,87.02
2026-04-28T14:20:00Z,15.82,84.74
2026-04-28T14:21:00Z,13.14,87.16
2026-04-28T14:22:00Z,7.83,91.91
2026-04-28T14:23:00Z,7.00,94.79
2026-04-28T14:24:00Z,12.44,87.81
2026-04-28T14:25:00Z,17.96,79.33
2026-04-28T14:26:00Z,23.62,75.79
2026-04-28T14:27:00Z,19.06,79.96
2026-04-28T14:28:00Z,26.62,74.20
2026-04-28T14:29:00Z,26.40,72.89
2026-04-28T14:30:00Z,31.72,67.64
2026-04-28T14:31:00Z,31.44,68.95
2026-04-28T14:32:00Z,30.72,68.97
2026-04-28T14:33:00Z,31.19,69.00
2026-04-28T14:34:00Z,31.06,69.00
2026-04-28T14:35:00Z,33.49,68.58
2026-04-28T14:36:00Z,43.56,55.78
2026-04-28T14:37:00Z,40.83,59.71
2026-04-28T14:38:00Z,52.46,50.82
2026-04-28T14:39:00Z,61.92,38.77
2026-04-28T14:40:00Z,61.60,36.94
2026-04-28T14:41:00Z,58.58,39.37
2026-04-28T14:42:00Z,64.10,35.50
2026-04-28T14:43:00Z,66.61,32.84
2026-04-28T14:44:00Z,63.91,35.81
2026-04-28T14:45:00Z,62.95,37.35
2026-04-28T14:46:00Z,63.30,34.00
2026-04-28T14:47:00Z,70.39,28.79
2026-04-28T14:48:00Z,71.82,27.91
2026-04-28T14:49:00Z,72.99,27.23
2026-04-28T14:50:00Z,70.12,30.46
2026-04-28T14:51:00Z,69.45,31.56
2026-04-28T14:52:00Z,64.31,35.30
2026-04-28T14:53:00Z,72.71,33.51
2026-04-28T14:54:00Z,79.42,21.17
2026-04-28T14:55:00Z,81.53,17.84
2026-04-28T14:56:00Z,79.48,22.32
2026-04-28T14:57:00Z,77.59,22.63
2026-04-28T14:58:00Z,75.93,23.95
2026-04-28T14:59:00Z,77.75,24.32
2026-04-28T15:00:00Z,60.69,39.28
2026-04-28T15:01:00Z,58.66,49.54
2026-04-28T15:02:00Z,34.00,66.30
2026-04-28T15:03:00Z,28.18,73.05
2026-04-28T15:04:00Z,29.52,71.26
2026-04-28T15:05:00Z,32.97,67.49
2026-04-28T15:06:00Z,36.72,66.81
2026-04-28T15:07:00Z,29.56,73.15
2026-04-28T15:08:00Z,26.91,73.76
2026-04-28T15:09:00Z,28.76,72.95
2026-04-28T15:10:00Z,32.60,72.31
2026-04-28T15:11:00Z,36.17,65.33
2026-04-28T15:12:00Z,34.87,67.63
2026-04-28T15:13:00Z,33.47,67.59
2026-04-28T15:14:00Z,41.84,61.05
2026-04-28T15:15:00Z,50.28,51.46
2026-04-28T15:16:00Z,36.39,64.67
2026-04-28T15:17:00Z,39.16,62.65
2026-04-28T15:18:00Z,37.44,61.07
2026-04-28T15:19:00Z,35.63,63.65
2026-04-28T15:20:00Z,40.85,63.71
2026-04-28T15:21:00Z,30.98,68.86
2026-04-28T15:22:00Z,31.44,69.38
2026-04-28T15:23:00Z,32.09,70.43
2026-04-28T15:24:00Z,25.47,77.75
2026-04-28T15:25:00Z,33.70,66.56
2026-04-28T15:26:00Z,40.15,62.41
2026-04-28T15:27:00Z,36.98,65.99
2026-04-28T15:28:00Z,42.00,57.27
2026-04-28T15:29:00Z,40.74,54.35
2026-04-28T15:30:00Z,34.53,65.80
2026-04-28T15:31:00Z,17.75,82.87
2026-04-28T15:32:00Z,19.18,82.27
2026-04-28T15:33:00Z,16.73,85.84
2026-04-28T15:34:00Z,15.36,89.28
2026-04-28T15:35:00Z,11.10,87.76
2026-04-28T15:36:00Z,1.72,98.86
2026-04-28T15:37:00Z,1.72,99.00
