# event_ticker=KXATPCHALLENGERMATCH-26MAY06GRACUI
# final_score=3-6 7-6(6) 6-4
# score_resolution=6-3 6-7 4-6
# match_winner=Jie Cui
# fav_player=Alastair Gray
# dog_player=Jie Cui
# kalshi_date=2026-05-06
timestamp,Alastair Gray,Jie Cui
2026-05-06T14:31:00Z,84.10,15.00
2026-05-06T14:32:00Z,85.06,15.00
2026-05-06T14:33:00Z,85.06,15.00
2026-05-06T14:34:00Z,84.00,17.00
2026-05-06T14:35:00Z,82.99,17.30
2026-05-06T14:37:00Z,87.85,13.90
2026-05-06T14:38:00Z,91.50,7.77
2026-05-06T14:39:00Z,93.02,7.33
2026-05-06T14:40:00Z,90.61,9.81
2026-05-06T14:41:00Z,90.20,7.22
2026-05-06T14:42:00Z,90.51,11.00
2026-05-06T14:43:00Z,91.05,9.83
2026-05-06T14:44:00Z,91.73,12.00
2026-05-06T14:45:00Z,89.83,10.29
2026-05-06T14:46:00Z,89.66,9.39
2026-05-06T14:47:00Z,92.00,9.00
2026-05-06T14:48:00Z,89.42,9.86
2026-05-06T14:49:00Z,92.00,9.57
2026-05-06T14:50:00Z,90.05,11.15
2026-05-06T14:51:00Z,82.35,17.50
2026-05-06T14:52:00Z,83.77,16.66
2026-05-06T14:53:00Z,81.00,19.87
2026-05-06T14:54:00Z,79.23,20.36
2026-05-06T14:55:00Z,79.00,21.88
2026-05-06T14:56:00Z,78.72,22.24
2026-05-06T14:57:00Z,78.01,22.67
2026-05-06T14:58:00Z,81.25,19.69
2026-05-06T14:59:00Z,81.12,19.67
2026-05-06T15:00:00Z,77.59,22.56
2026-05-06T15:01:00Z,78.00,23.00
2026-05-06T15:02:00Z,78.29,22.98
2026-05-06T15:03:00Z,79.04,21.13
2026-05-06T15:04:00Z,80.70,18.96
2026-05-06T15:05:00Z,81.03,19.90
2026-05-06T15:06:00Z,81.53,18.41
2026-05-06T15:07:00Z,79.71,22.49
2026-05-06T15:08:00Z,77.00,23.30
2026-05-06T15:09:00Z,78.33,22.14
2026-05-06T15:10:00Z,79.83,19.32
2026-05-06T15:11:00Z,81.93,19.00
2026-05-06T15:12:00Z,80.00,18.92
2026-05-06T15:13:00Z,81.52,17.66
2026-05-06T15:14:00Z,88.05,13.85
2026-05-06T15:15:00Z,91.16,7.32
2026-05-06T15:16:00Z,85.62,16.09
2026-05-06T15:17:00Z,81.97,17.41
2026-05-06T15:18:00Z,81.96,18.46
2026-05-06T15:19:00Z,87.58,12.23
2026-05-06T15:20:00Z,83.92,15.56
2026-05-06T15:21:00Z,83.21,18.21
2026-05-06T15:22:00Z,88.02,14.01
2026-05-06T15:23:00Z,86.23,11.86
2026-05-06T15:24:00Z,83.73,16.59
2026-05-06T15:25:00Z,80.92,20.11
2026-05-06T15:26:00Z,80.00,20.52
2026-05-06T15:27:00Z,74.73,25.42
2026-05-06T15:28:00Z,72.13,29.75
2026-05-06T15:29:00Z,77.73,22.87
2026-05-06T15:30:00Z,82.50,17.97
2026-05-06T15:31:00Z,82.92,18.90
2026-05-06T15:32:00Z,80.98,20.39
2026-05-06T15:33:00Z,78.03,21.81
2026-05-06T15:34:00Z,79.03,20.20
2026-05-06T15:35:00Z,78.73,21.59
2026-05-06T15:36:00Z,79.04,20.59
2026-05-06T15:37:00Z,82.35,17.99
2026-05-06T15:38:00Z,81.98,18.98
2026-05-06T15:39:00Z,82.70,17.21
2026-05-06T15:40:00Z,82.92,19.82
2026-05-06T15:41:00Z,77.83,23.63
2026-05-06T15:42:00Z,80.95,18.08
2026-05-06T15:43:00Z,80.53,21.09
2026-05-06T15:44:00Z,81.98,18.77
2026-05-06T15:45:00Z,87.77,13.48
2026-05-06T15:46:00Z,82.97,17.17
2026-05-06T15:47:00Z,80.39,22.76
2026-05-06T15:48:00Z,86.55,17.02
2026-05-06T15:49:00Z,90.40,13.19
2026-05-06T15:50:00Z,83.44,16.92
2026-05-06T15:51:00Z,76.27,24.87
2026-05-06T15:52:00Z,63.00,37.05
2026-05-06T15:53:00Z,62.94,37.08
2026-05-06T15:54:00Z,63.00,36.57
2026-05-06T15:55:00Z,63.00,37.78
2026-05-06T15:56:00Z,62.75,37.10
2026-05-06T15:57:00Z,62.97,37.82
2026-05-06T15:58:00Z,62.02,37.77
2026-05-06T15:59:00Z,62.37,38.00
2026-05-06T16:00:00Z,61.75,39.20
2026-05-06T16:01:00Z,58.35,45.32
2026-05-06T16:02:00Z,60.97,37.37
2026-05-06T16:03:00Z,60.41,42.92
2026-05-06T16:04:00Z,53.56,46.80
2026-05-06T16:05:00Z,55.47,44.80
2026-05-06T16:06:00Z,52.51,45.81
2026-05-06T16:07:00Z,60.25,34.33
2026-05-06T16:08:00Z,65.36,34.99
2026-05-06T16:09:00Z,63.26,38.89
2026-05-06T16:10:00Z,59.49,40.75
2026-05-06T16:11:00Z,60.58,41.98
2026-05-06T16:12:00Z,61.61,40.14
2026-05-06T16:13:00Z,52.29,47.28
2026-05-06T16:14:00Z,50.56,47.52
2026-05-06T16:15:00Z,57.93,41.98
2026-05-06T16:16:00Z,44.45,54.77
2026-05-06T16:17:00Z,48.71,51.39
2026-05-06T16:18:00Z,52.45,47.18
2026-05-06T16:19:00Z,42.41,58.55
2026-05-06T16:20:00Z,38.63,61.68
2026-05-06T16:21:00Z,41.23,60.96
2026-05-06T16:22:00Z,42.62,59.31
2026-05-06T16:23:00Z,44.11,57.57
2026-05-06T16:24:00Z,55.32,44.82
2026-05-06T16:25:00Z,51.54,49.01
2026-05-06T16:26:00Z,50.65,52.04
2026-05-06T16:27:00Z,44.53,62.81
2026-05-06T16:28:00Z,42.31,61.32
2026-05-06T16:29:00Z,46.51,55.42
2026-05-06T16:30:00Z,26.06,68.52
2026-05-06T16:31:00Z,18.63,80.79
2026-05-06T16:32:00Z,23.17,80.13
2026-05-06T16:33:00Z,33.27,66.12
2026-05-06T16:34:00Z,39.75,57.58
2026-05-06T16:35:00Z,49.99,50.80
2026-05-06T16:36:00Z,55.18,45.68
2026-05-06T16:37:00Z,58.65,41.27
2026-05-06T16:38:00Z,60.49,39.12
2026-05-06T16:39:00Z,63.18,36.60
2026-05-06T16:40:00Z,72.14,27.05
2026-05-06T16:41:00Z,75.15,22.94
2026-05-06T16:42:00Z,69.06,34.17
2026-05-06T16:43:00Z,60.87,39.07
2026-05-06T16:44:00Z,65.60,44.83
2026-05-06T16:45:00Z,61.02,46.77
2026-05-06T16:46:00Z,43.70,58.06
2026-05-06T16:47:00Z,33.87,68.52
2026-05-06T16:48:00Z,27.97,74.17
2026-05-06T16:49:00Z,19.52,80.62
2026-05-06T16:50:00Z,24.29,77.75
2026-05-06T16:51:00Z,18.38,81.90
2026-05-06T16:52:00Z,22.27,79.74
2026-05-06T16:53:00Z,13.13,86.29
2026-05-06T16:54:00Z,11.14,88.86
2026-05-06T16:55:00Z,6.69,94.71
2026-05-06T16:56:00Z,5.19,95.49
2026-05-06T16:57:00Z,11.39,92.07
2026-05-06T16:58:00Z,11.80,88.63
2026-05-06T16:59:00Z,12.49,88.65
2026-05-06T17:00:00Z,15.68,85.06
2026-05-06T17:01:00Z,18.45,81.75
2026-05-06T17:02:00Z,23.35,79.34
2026-05-06T17:03:00Z,8.46,90.77
2026-05-06T17:04:00Z,13.10,89.52
2026-05-06T17:05:00Z,21.85,78.01
2026-05-06T17:06:00Z,11.29,90.18
2026-05-06T17:07:00Z,20.29,79.69
2026-05-06T17:08:00Z,21.12,80.76
2026-05-06T17:09:00Z,19.45,76.84
2026-05-06T17:10:00Z,20.99,82.04
2026-05-06T17:11:00Z,1.98,98.64
2026-05-06T17:12:00Z,1.98,99.00
