# event_ticker=KXATPCHALLENGERMATCH-26APR24HARKEN
# final_score=7-5 7-5
# score_resolution=5-7 5-7
# match_winner=Jack Kennedy
# fav_player=Nick Hardt
# dog_player=Jack Kennedy
# kalshi_date=2026-04-24
timestamp,Nick Hardt,Jack Kennedy
2026-04-24T16:43:00Z,47.87,53.91
2026-04-24T16:44:00Z,44.41,55.73
2026-04-24T16:45:00Z,48.41,50.77
2026-04-24T16:46:00Z,58.28,47.59
2026-04-24T16:47:00Z,60.76,40.00
2026-04-24T16:48:00Z,61.98,39.07
2026-04-24T16:49:00Z,62.57,37.43
2026-04-24T16:50:00Z,59.61,39.59
2026-04-24T16:51:00Z,60.34,40.89
2026-04-24T16:52:00Z,61.24,37.03
2026-04-24T16:53:00Z,64.87,36.12
2026-04-24T16:54:00Z,63.64,38.06
2026-04-24T16:55:00Z,62.67,38.43
2026-04-24T16:56:00Z,60.36,40.00
2026-04-24T16:57:00Z,59.22,40.16
2026-04-24T16:58:00Z,61.08,40.77
2026-04-24T16:59:00Z,61.84,39.23
2026-04-24T17:00:00Z,60.38,40.66
2026-04-24T17:01:00Z,65.00,35.06
2026-04-24T17:02:00Z,64.13,35.99
2026-04-24T17:03:00Z,62.28,37.84
2026-04-24T17:04:00Z,59.73,40.32
2026-04-24T17:05:00Z,58.91,41.70
2026-04-24T17:06:00Z,53.66,45.95
2026-04-24T17:07:00Z,52.52,49.56
2026-04-24T17:08:00Z,55.29,48.44
2026-04-24T17:09:00Z,58.39,44.32
2026-04-24T17:10:00Z,63.01,36.61
2026-04-24T17:11:00Z,64.85,36.46
2026-04-24T17:12:00Z,62.03,38.06
2026-04-24T17:13:00Z,61.00,39.87
2026-04-24T17:14:00Z,62.50,39.60
2026-04-24T17:15:00Z,64.23,36.29
2026-04-24T17:16:00Z,66.30,35.87
2026-04-24T17:17:00Z,63.09,39.68
2026-04-24T17:18:00Z,57.16,49.06
2026-04-24T17:19:00Z,52.98,55.47
2026-04-24T17:20:00Z,41.09,59.42
2026-04-24T17:21:00Z,46.00,55.11
2026-04-24T17:22:00Z,40.49,60.35
2026-04-24T17:23:00Z,41.06,56.62
2026-04-24T17:24:00Z,36.00,64.36
2026-04-24T17:25:00Z,35.82,64.23
2026-04-24T17:26:00Z,32.12,67.71
2026-04-24T17:27:00Z,22.12,78.30
2026-04-24T17:28:00Z,22.04,78.86
2026-04-24T17:29:00Z,17.82,82.06
2026-04-24T17:30:00Z,17.79,81.99
2026-04-24T17:31:00Z,17.71,82.02
2026-04-24T17:32:00Z,18.00,82.64
2026-04-24T17:33:00Z,18.00,82.11
2026-04-24T17:34:00Z,18.00,82.01
2026-04-24T17:35:00Z,16.95,83.21
2026-04-24T17:36:00Z,17.50,84.16
2026-04-24T17:37:00Z,20.52,80.27
2026-04-24T17:38:00Z,16.10,84.34
2026-04-24T17:39:00Z,14.79,84.36
2026-04-24T17:40:00Z,13.15,87.16
2026-04-24T17:41:00Z,15.05,85.34
2026-04-24T17:42:00Z,14.15,86.51
2026-04-24T17:43:00Z,9.18,92.06
2026-04-24T17:44:00Z,6.82,93.74
2026-04-24T17:45:00Z,4.47,95.97
2026-04-24T17:46:00Z,4.73,95.62
2026-04-24T17:47:00Z,4.90,95.68
2026-04-24T17:48:00Z,4.53,95.96
2026-04-24T17:49:00Z,5.99,94.55
2026-04-24T17:50:00Z,6.00,94.02
2026-04-24T17:51:00Z,7.00,93.89
2026-04-24T17:52:00Z,6.99,93.86
2026-04-24T17:53:00Z,7.61,92.76
2026-04-24T17:54:00Z,6.44,93.97
2026-04-24T17:55:00Z,4.65,96.03
2026-04-24T17:56:00Z,6.29,93.12
2026-04-24T17:57:00Z,14.19,87.05
2026-04-24T17:58:00Z,15.54,84.90
2026-04-24T17:59:00Z,15.97,84.44
2026-04-24T18:00:00Z,16.06,85.01
2026-04-24T18:01:00Z,11.57,91.49
2026-04-24T18:02:00Z,5.22,92.53
2026-04-24T18:03:00Z,6.16,94.76
2026-04-24T18:04:00Z,6.98,92.76
2026-04-24T18:05:00Z,6.52,94.02
2026-04-24T18:06:00Z,11.73,86.99
2026-04-24T18:07:00Z,13.77,86.98
2026-04-24T18:08:00Z,15.68,85.15
2026-04-24T18:09:00Z,8.18,90.32
2026-04-24T18:10:00Z,6.09,94.50
2026-04-24T18:11:00Z,3.01,97.02
2026-04-24T18:12:00Z,5.66,93.97
2026-04-24T18:13:00Z,11.62,88.22
2026-04-24T18:14:00Z,11.59,87.93
2026-04-24T18:15:00Z,13.77,86.97
2026-04-24T18:16:00Z,18.70,81.29
2026-04-24T18:17:00Z,20.99,79.55
2026-04-24T18:18:00Z,20.72,79.11
2026-04-24T18:19:00Z,23.70,75.43
2026-04-24T18:20:00Z,27.46,73.84
2026-04-24T18:21:00Z,25.45,75.74
2026-04-24T18:22:00Z,27.32,76.19
2026-04-24T18:23:00Z,19.29,77.91
2026-04-24T18:24:00Z,14.55,85.81
2026-04-24T18:25:00Z,12.78,86.82
2026-04-24T18:26:00Z,8.59,93.40
2026-04-24T18:27:00Z,3.74,97.72
2026-04-24T18:28:00Z,3.67,96.91
2026-04-24T18:29:00Z,1.21,98.89
2026-04-24T18:30:00Z,1.21,99.00
2026-04-24T18:31:00Z,1.21,99.00
2026-04-24T18:32:00Z,1.21,99.00
