# event_ticker=KXATPMATCH-25OCT03BAERUN
# final_score=7-5 6-4
# match_winner=Holger Rune
# fav_player=Holger Rune
# dog_player=Sebastian Baez
# kalshi_date=2025-10-03
timestamp,Holger Rune,Sebastian Baez
2025-10-03T05:03:00Z,81.00,20.00
2025-10-03T05:04:00Z,81.00,20.00
2025-10-03T05:06:00Z,81.00,20.00
2025-10-03T05:09:00Z,81.00,20.00
2025-10-03T05:10:00Z,81.00,20.00
2025-10-03T05:15:00Z,81.00,20.00
2025-10-03T05:18:00Z,81.00,20.00
2025-10-03T05:23:00Z,81.00,20.00
2025-10-03T05:24:00Z,80.00,20.00
2025-10-03T05:25:00Z,80.00,20.00
2025-10-03T05:30:00Z,80.00,20.00
2025-10-03T05:31:00Z,80.00,20.00
2025-10-03T05:35:00Z,80.00,20.00
2025-10-03T05:36:00Z,80.00,20.00
2025-10-03T05:39:00Z,80.00,20.00
2025-10-03T05:44:00Z,80.00,20.00
2025-10-03T05:46:00Z,80.00,20.00
2025-10-03T05:47:00Z,80.00,20.00
2025-10-03T05:48:00Z,80.00,20.00
2025-10-03T05:52:00Z,80.00,20.00
2025-10-03T05:56:00Z,80.00,20.00
2025-10-03T06:03:00Z,80.00,20.00
2025-10-03T06:06:00Z,81.00,20.00
2025-10-03T06:09:00Z,81.00,20.00
2025-10-03T06:10:00Z,81.00,20.00
2025-10-03T06:11:00Z,81.00,20.00
2025-10-03T06:12:00Z,81.00,19.66
2025-10-03T06:13:00Z,81.00,20.00
2025-10-03T06:14:00Z,81.00,20.00
2025-10-03T06:15:00Z,81.00,20.00
2025-10-03T06:16:00Z,81.00,19.96
2025-10-03T06:17:00Z,81.00,20.00
2025-10-03T06:18:00Z,81.00,20.00
2025-10-03T06:19:00Z,81.00,20.00
2025-10-03T06:20:00Z,81.00,20.00
2025-10-03T06:21:00Z,81.00,20.00
2025-10-03T06:22:00Z,81.00,20.00
2025-10-03T06:23:00Z,81.00,20.00
2025-10-03T06:24:00Z,81.00,20.00
2025-10-03T06:25:00Z,81.00,20.00
2025-10-03T06:28:00Z,81.00,20.00
2025-10-03T06:29:00Z,81.00,20.00
2025-10-03T06:30:00Z,81.00,20.00
2025-10-03T06:31:00Z,81.00,20.00
2025-10-03T06:32:00Z,81.00,20.00
2025-10-03T06:33:00Z,80.03,20.00
2025-10-03T06:34:00Z,81.00,19.99
2025-10-03T06:35:00Z,81.00,20.31
2025-10-03T06:36:00Z,80.00,24.04
2025-10-03T06:37:00Z,71.61,30.03
2025-10-03T06:38:00Z,71.97,27.14
2025-10-03T06:39:00Z,76.92,22.77
2025-10-03T06:40:00Z,75.60,27.00
2025-10-03T06:41:00Z,80.65,23.20
2025-10-03T06:42:00Z,81.83,19.21
2025-10-03T06:43:00Z,84.00,18.12
2025-10-03T06:44:00Z,83.00,17.42
2025-10-03T06:45:00Z,80.32,17.08
2025-10-03T06:46:00Z,80.32,17.00
2025-10-03T06:47:00Z,85.00,17.10
2025-10-03T06:48:00Z,87.65,10.50
2025-10-03T06:49:00Z,85.71,13.26
2025-10-03T06:50:00Z,87.00,16.31
2025-10-03T06:51:00Z,85.57,15.08
2025-10-03T06:52:00Z,90.86,9.88
2025-10-03T06:53:00Z,92.47,10.00
2025-10-03T06:54:00Z,92.47,11.58
2025-10-03T06:55:00Z,92.47,13.26
2025-10-03T06:56:00Z,92.47,12.69
2025-10-03T06:57:00Z,91.00,10.62
2025-10-03T06:58:00Z,90.88,11.51
2025-10-03T06:59:00Z,90.88,23.42
2025-10-03T07:00:00Z,90.88,17.28
2025-10-03T07:01:00Z,90.88,17.10
2025-10-03T07:02:00Z,79.21,22.23
2025-10-03T07:03:00Z,77.20,28.69
2025-10-03T07:04:00Z,73.96,28.36
2025-10-03T07:05:00Z,77.00,25.98
2025-10-03T07:06:00Z,75.26,31.50
2025-10-03T07:07:00Z,75.80,21.75
2025-10-03T07:08:00Z,80.67,18.92
2025-10-03T07:09:00Z,81.36,20.68
2025-10-03T07:10:00Z,78.00,25.06
2025-10-03T07:11:00Z,78.00,25.84
2025-10-03T07:12:00Z,78.05,26.92
2025-10-03T07:13:00Z,70.25,30.10
2025-10-03T07:14:00Z,71.00,31.84
2025-10-03T07:15:00Z,75.16,26.83
2025-10-03T07:16:00Z,78.58,19.00
2025-10-03T07:17:00Z,78.58,19.00
2025-10-03T07:18:00Z,82.00,21.22
2025-10-03T07:19:00Z,80.00,26.65
2025-10-03T07:20:00Z,74.40,28.03
2025-10-03T07:21:00Z,73.69,27.77
2025-10-03T07:22:00Z,73.69,27.71
2025-10-03T07:23:00Z,77.47,20.48
2025-10-03T07:24:00Z,80.00,22.14
2025-10-03T07:25:00Z,78.90,26.26
2025-10-03T07:26:00Z,78.90,30.08
2025-10-03T07:27:00Z,77.37,19.68
2025-10-03T07:28:00Z,79.43,19.32
2025-10-03T07:29:00Z,88.66,10.19
2025-10-03T07:30:00Z,92.00,8.09
2025-10-03T07:31:00Z,92.17,6.98
2025-10-03T07:32:00Z,92.17,8.65
2025-10-03T07:33:00Z,92.17,8.10
2025-10-03T07:34:00Z,92.17,8.21
2025-10-03T07:35:00Z,94.00,8.51
2025-10-03T07:36:00Z,94.00,9.00
2025-10-03T07:37:00Z,90.80,9.04
2025-10-03T07:38:00Z,90.80,11.00
2025-10-03T07:39:00Z,91.00,8.59
2025-10-03T07:40:00Z,92.37,8.28
2025-10-03T07:41:00Z,94.00,8.08
2025-10-03T07:42:00Z,95.42,6.16
2025-10-03T07:43:00Z,94.00,6.96
2025-10-03T07:44:00Z,93.00,6.96
2025-10-03T07:45:00Z,95.00,4.99
2025-10-03T07:46:00Z,97.00,2.37
2025-10-03T07:47:00Z,98.60,1.44
2025-10-03T07:48:00Z,98.60,2.05
2025-10-03T07:49:00Z,97.00,2.00
2025-10-03T07:50:00Z,99.00,2.07
2025-10-03T07:51:00Z,98.00,2.45
2025-10-03T07:52:00Z,98.00,1.93
2025-10-03T07:53:00Z,99.00,1.26
2025-10-03T07:54:00Z,99.00,3.00
2025-10-03T07:55:00Z,97.00,3.00
2025-10-03T07:56:00Z,97.00,2.95
2025-10-03T07:57:00Z,97.00,3.66
2025-10-03T07:58:00Z,99.00,1.35
2025-10-03T07:59:00Z,99.00,2.13
2025-10-03T08:00:00Z,99.00,2.13
2025-10-03T08:01:00Z,99.00,2.00
2025-10-03T08:02:00Z,98.00,2.00
2025-10-03T08:03:00Z,98.00,2.00
2025-10-03T08:04:00Z,98.00,2.00
2025-10-03T08:05:00Z,98.00,1.73
2025-10-03T08:06:00Z,98.00,2.00
2025-10-03T08:08:00Z,97.00,1.00
2025-10-03T08:09:00Z,97.00,1.00
2025-10-03T08:10:00Z,97.00,1.76
2025-10-03T08:11:00Z,97.00,2.00
2025-10-03T08:12:00Z,97.00,2.00
2025-10-03T08:13:00Z,97.00,3.00
2025-10-03T08:14:00Z,97.00,3.25
2025-10-03T08:15:00Z,95.40,7.90
2025-10-03T08:16:00Z,95.40,8.00
2025-10-03T08:17:00Z,95.02,10.13
2025-10-03T08:18:00Z,99.00,1.01
2025-10-03T08:19:00Z,98.88,1.78
2025-10-03T08:20:00Z,99.00,1.78
