# event_ticker=KXATPCHALLENGERMATCH-26JUN06FERYUN
# final_score=6-2 3-6 6-3
# score_resolution=2-6 6-3 3-6
# match_winner=Yunchaokete Bu
# fav_player=Arthur Fery
# dog_player=Yunchaokete Bu
# kalshi_date=2026-06-06
timestamp,Arthur Fery,Yunchaokete Bu
2026-06-07T07:53:00Z,17.13,83.00
2026-06-07T07:55:00Z,16.00,82.03
2026-06-07T07:56:00Z,15.96,84.00
2026-06-07T07:57:00Z,17.00,84.00
2026-06-07T07:58:00Z,15.00,84.00
2026-06-07T07:59:00Z,15.00,84.00
2026-06-07T08:00:00Z,17.31,84.00
2026-06-07T08:01:00Z,17.00,84.00
2026-06-07T08:02:00Z,18.00,83.00
2026-06-07T08:03:00Z,18.00,83.54
2026-06-07T08:04:00Z,15.33,84.00
2026-06-07T08:05:00Z,17.33,84.00
2026-06-07T08:07:00Z,17.33,83.01
2026-06-07T08:09:00Z,17.33,83.80
2026-06-07T08:10:00Z,17.33,84.00
2026-06-07T08:11:00Z,15.00,84.00
2026-06-07T08:12:00Z,17.86,84.00
2026-06-07T08:13:00Z,18.00,84.00
2026-06-07T08:14:00Z,18.00,83.96
2026-06-07T08:16:00Z,18.00,84.00
2026-06-07T08:17:00Z,18.00,84.63
2026-06-07T08:18:00Z,17.00,84.00
2026-06-07T08:19:00Z,17.00,84.86
2026-06-07T08:20:00Z,17.00,85.00
2026-06-07T08:21:00Z,15.00,84.94
2026-06-07T08:22:00Z,15.00,83.00
2026-06-07T08:23:00Z,15.00,83.00
2026-06-07T08:25:00Z,15.00,85.00
2026-06-07T08:26:00Z,17.00,83.00
2026-06-07T08:30:00Z,17.77,83.00
2026-06-07T08:31:00Z,17.92,83.00
2026-06-07T08:32:00Z,18.00,84.64
2026-06-07T08:33:00Z,15.00,83.00
2026-06-07T08:34:00Z,15.00,84.92
2026-06-07T08:35:00Z,15.00,83.01
2026-06-07T08:37:00Z,18.00,83.01
2026-06-07T08:38:00Z,18.00,83.01
2026-06-07T08:39:00Z,18.00,85.00
2026-06-07T08:40:00Z,18.00,83.00
2026-06-07T08:42:00Z,18.00,85.00
2026-06-07T08:44:00Z,18.00,85.00
2026-06-07T08:46:00Z,18.00,83.00
2026-06-07T08:47:00Z,18.00,83.00
2026-06-07T08:48:00Z,18.00,83.99
2026-06-07T08:50:00Z,15.00,83.99
2026-06-07T08:51:00Z,15.00,83.00
2026-06-07T08:53:00Z,17.74,83.00
2026-06-07T08:54:00Z,18.00,83.00
2026-06-07T08:55:00Z,15.00,85.00
2026-06-07T08:56:00Z,15.00,83.00
2026-06-07T08:57:00Z,18.00,83.00
2026-06-07T08:58:00Z,15.00,85.00
2026-06-07T08:59:00Z,15.00,85.00
2026-06-07T09:01:00Z,18.00,85.00
2026-06-07T09:04:00Z,18.00,85.00
2026-06-07T09:05:00Z,18.00,85.00
2026-06-07T09:06:00Z,15.00,83.39
2026-06-07T09:07:00Z,17.78,83.39
2026-06-07T09:08:00Z,17.78,83.86
2026-06-07T09:09:00Z,18.00,83.86
2026-06-07T09:10:00Z,18.00,83.00
2026-06-07T09:11:00Z,18.00,83.00
2026-06-07T09:12:00Z,18.00,83.00
2026-06-07T09:13:00Z,15.00,83.00
2026-06-07T09:16:00Z,18.00,83.00
2026-06-07T09:18:00Z,18.00,85.00
2026-06-07T09:20:00Z,15.00,85.00
2026-06-07T09:21:00Z,15.00,85.00
2026-06-07T09:22:00Z,18.00,85.00
2026-06-07T09:24:00Z,18.00,85.00
2026-06-07T09:25:00Z,18.00,83.72
2026-06-07T09:26:00Z,18.00,83.00
2026-06-07T09:27:00Z,15.00,84.47
2026-06-07T09:30:00Z,17.97,83.00
2026-06-07T09:35:00Z,17.97,85.00
2026-06-07T09:36:00Z,17.97,83.26
2026-06-07T09:37:00Z,17.97,84.46
2026-06-07T09:38:00Z,17.97,83.00
2026-06-07T09:41:00Z,18.00,83.00
2026-06-07T09:42:00Z,18.00,83.00
2026-06-07T09:43:00Z,14.10,85.00
2026-06-07T09:44:00Z,14.10,83.00
2026-06-07T09:46:00Z,14.10,85.00
2026-06-07T09:47:00Z,17.00,85.00
2026-06-07T09:49:00Z,17.00,85.00
2026-06-07T09:50:00Z,17.00,83.18
2026-06-07T09:51:00Z,15.00,85.00
2026-06-07T09:52:00Z,14.55,85.00
2026-06-07T09:54:00Z,14.55,85.00
2026-06-07T09:55:00Z,17.00,85.00
2026-06-07T10:00:00Z,17.00,85.00
2026-06-07T10:04:00Z,16.92,83.00
2026-06-07T10:05:00Z,16.92,83.00
2026-06-07T10:06:00Z,16.92,83.01
2026-06-07T10:07:00Z,16.92,83.01
2026-06-07T10:08:00Z,18.00,83.01
2026-06-07T10:09:00Z,14.00,83.00
2026-06-07T10:10:00Z,17.00,83.00
2026-06-07T10:11:00Z,17.62,83.03
2026-06-07T10:12:00Z,20.96,78.56
2026-06-07T10:13:00Z,33.54,68.87
2026-06-07T10:14:00Z,31.59,67.10
2026-06-07T10:15:00Z,34.51,66.37
2026-06-07T10:16:00Z,36.11,61.83
2026-06-07T10:17:00Z,38.00,61.63
2026-06-07T10:18:00Z,43.10,60.45
2026-06-07T10:19:00Z,42.35,59.66
2026-06-07T10:20:00Z,41.37,61.86
2026-06-07T10:21:00Z,47.86,53.27
2026-06-07T10:22:00Z,42.30,61.07
2026-06-07T10:23:00Z,36.67,64.94
2026-06-07T10:24:00Z,33.73,67.24
2026-06-07T10:25:00Z,33.20,69.26
2026-06-07T10:26:00Z,39.59,60.03
2026-06-07T10:27:00Z,43.85,57.19
2026-06-07T10:28:00Z,50.98,53.52
2026-06-07T10:29:00Z,55.31,49.62
2026-06-07T10:30:00Z,61.91,37.62
2026-06-07T10:31:00Z,64.17,36.99
2026-06-07T10:32:00Z,66.12,33.07
2026-06-07T10:33:00Z,67.49,33.02
2026-06-07T10:34:00Z,68.73,32.69
2026-06-07T10:35:00Z,67.69,33.00
2026-06-07T10:36:00Z,68.30,33.03
2026-06-07T10:37:00Z,65.75,37.17
2026-06-07T10:38:00Z,69.02,33.57
2026-06-07T10:39:00Z,66.03,35.10
2026-06-07T10:40:00Z,69.52,33.66
2026-06-07T10:41:00Z,62.22,38.70
2026-06-07T10:42:00Z,64.23,38.55
2026-06-07T10:43:00Z,59.61,40.06
2026-06-07T10:44:00Z,41.93,54.73
2026-06-07T10:45:00Z,45.20,57.03
2026-06-07T10:46:00Z,27.98,73.40
2026-06-07T10:47:00Z,24.76,76.39
2026-06-07T10:48:00Z,20.51,79.83
2026-06-07T10:49:00Z,21.00,79.98
2026-06-07T10:50:00Z,14.25,86.70
2026-06-07T10:51:00Z,17.63,80.58
2026-06-07T10:52:00Z,23.02,78.64
2026-06-07T10:53:00Z,24.00,78.15
2026-06-07T10:54:00Z,26.03,76.18
2026-06-07T10:55:00Z,24.09,78.39
2026-06-07T10:56:00Z,21.62,79.59
2026-06-07T10:57:00Z,24.30,76.03
2026-06-07T10:58:00Z,23.42,74.84
2026-06-07T10:59:00Z,18.77,80.62
2026-06-07T11:00:00Z,16.46,83.97
2026-06-07T11:01:00Z,17.99,82.48
2026-06-07T11:02:00Z,20.62,80.60
2026-06-07T11:03:00Z,20.49,83.24
2026-06-07T11:04:00Z,10.57,88.36
2026-06-07T11:05:00Z,8.82,91.73
2026-06-07T11:06:00Z,8.63,91.60
2026-06-07T11:07:00Z,7.61,92.84
2026-06-07T11:08:00Z,10.37,90.71
2026-06-07T11:09:00Z,11.37,89.21
2026-06-07T11:10:00Z,4.53,94.59
2026-06-07T11:11:00Z,3.72,95.89
2026-06-07T11:12:00Z,1.58,98.74
2026-06-07T11:13:00Z,1.58,99.00
2026-06-07T11:14:00Z,1.58,99.00
2026-06-07T11:15:00Z,1.58,99.00
2026-06-07T11:16:00Z,1.58,99.00
2026-06-07T11:17:00Z,1.58,99.00
2026-06-07T11:18:00Z,1.58,99.00
2026-06-07T11:19:00Z,1.58,99.00
2026-06-07T11:20:00Z,1.00,99.00
2026-06-07T11:21:00Z,1.00,99.00
2026-06-07T11:22:00Z,1.00,99.00
