# event_ticker=KXATPMATCH-26MAY08BASSHE
# final_score=6-4 6-7(5) 6-3
# score_resolution=6-4 6-7 6-3
# match_winner=Nikoloz Basilashvili
# fav_player=Nikoloz Basilashvili
# dog_player=Ben Shelton
# kalshi_date=2026-05-08
timestamp,Nikoloz Basilashvili,Ben Shelton
2026-05-09T15:11:00Z,22.91,78.00
2026-05-09T15:12:00Z,22.91,78.00
2026-05-09T15:13:00Z,23.00,77.94
2026-05-09T15:14:00Z,23.00,77.16
2026-05-09T15:15:00Z,23.00,78.00
2026-05-09T15:16:00Z,23.00,78.00
2026-05-09T15:17:00Z,23.00,78.00
2026-05-09T15:18:00Z,23.00,78.00
2026-05-09T15:19:00Z,23.00,78.00
2026-05-09T15:20:00Z,23.00,78.00
2026-05-09T15:21:00Z,23.00,78.00
2026-05-09T15:22:00Z,22.29,78.00
2026-05-09T15:23:00Z,23.00,77.87
2026-05-09T15:24:00Z,23.00,78.00
2026-05-09T15:25:00Z,23.00,79.00
2026-05-09T15:26:00Z,23.00,78.97
2026-05-09T15:27:00Z,23.00,79.00
2026-05-09T15:28:00Z,23.00,79.00
2026-05-09T15:29:00Z,23.00,79.00
2026-05-09T15:30:00Z,22.13,78.93
2026-05-09T15:31:00Z,22.90,78.11
2026-05-09T15:32:00Z,21.71,79.16
2026-05-09T15:33:00Z,21.00,78.70
2026-05-09T15:34:00Z,24.00,77.03
2026-05-09T15:35:00Z,24.00,77.12
2026-05-09T15:36:00Z,22.85,78.87
2026-05-09T15:37:00Z,22.00,79.44
2026-05-09T15:38:00Z,21.88,79.60
2026-05-09T15:39:00Z,22.24,78.04
2026-05-09T15:40:00Z,24.02,76.12
2026-05-09T15:41:00Z,25.00,75.81
2026-05-09T15:42:00Z,27.51,73.39
2026-05-09T15:43:00Z,29.00,70.91
2026-05-09T15:44:00Z,32.90,68.76
2026-05-09T15:45:00Z,36.43,64.99
2026-05-09T15:46:00Z,40.84,56.94
2026-05-09T15:47:00Z,45.37,55.95
2026-05-09T15:48:00Z,42.44,60.53
2026-05-09T15:49:00Z,41.56,64.47
2026-05-09T15:50:00Z,47.24,52.21
2026-05-09T15:51:00Z,52.61,49.96
2026-05-09T15:52:00Z,54.25,45.15
2026-05-09T15:53:00Z,56.07,45.47
2026-05-09T15:54:00Z,53.80,46.83
2026-05-09T15:55:00Z,55.36,47.65
2026-05-09T15:56:00Z,53.89,47.43
2026-05-09T15:57:00Z,58.52,43.17
2026-05-09T15:58:00Z,61.97,39.41
2026-05-09T15:59:00Z,62.33,38.51
2026-05-09T16:00:00Z,63.58,37.94
2026-05-09T16:01:00Z,57.86,42.39
2026-05-09T16:02:00Z,55.81,45.28
2026-05-09T16:03:00Z,54.17,46.49
2026-05-09T16:04:00Z,54.47,46.90
2026-05-09T16:05:00Z,55.53,47.07
2026-05-09T16:06:00Z,39.24,59.05
2026-05-09T16:07:00Z,38.37,61.25
2026-05-09T16:08:00Z,51.37,51.80
2026-05-09T16:09:00Z,50.27,51.02
2026-05-09T16:10:00Z,52.62,47.77
2026-05-09T16:11:00Z,54.69,46.69
2026-05-09T16:12:00Z,54.24,47.12
2026-05-09T16:13:00Z,54.34,48.02
2026-05-09T16:14:00Z,53.25,48.43
2026-05-09T16:15:00Z,50.54,50.63
2026-05-09T16:16:00Z,50.09,50.98
2026-05-09T16:17:00Z,50.53,50.82
2026-05-09T16:18:00Z,51.86,47.89
2026-05-09T16:19:00Z,52.00,49.05
2026-05-09T16:20:00Z,51.38,49.08
2026-05-09T16:21:00Z,50.90,50.63
2026-05-09T16:22:00Z,51.01,50.70
2026-05-09T16:23:00Z,50.26,50.99
2026-05-09T16:24:00Z,49.88,51.56
2026-05-09T16:25:00Z,47.81,54.08
2026-05-09T16:26:00Z,44.98,56.88
2026-05-09T16:27:00Z,48.72,51.90
2026-05-09T16:28:00Z,49.14,52.61
2026-05-09T16:29:00Z,47.58,54.98
2026-05-09T16:30:00Z,46.93,54.82
2026-05-09T16:31:00Z,46.53,54.57
2026-05-09T16:32:00Z,48.85,53.12
2026-05-09T16:33:00Z,46.15,55.91
2026-05-09T16:34:00Z,48.41,53.68
2026-05-09T16:35:00Z,45.48,54.23
2026-05-09T16:36:00Z,43.74,57.38
2026-05-09T16:37:00Z,43.44,57.92
2026-05-09T16:38:00Z,42.47,56.25
2026-05-09T16:39:00Z,47.14,53.26
2026-05-09T16:40:00Z,48.32,52.05
2026-05-09T16:41:00Z,53.76,47.41
2026-05-09T16:42:00Z,55.47,44.72
2026-05-09T16:43:00Z,51.28,49.66
2026-05-09T16:44:00Z,47.98,53.60
2026-05-09T16:45:00Z,47.25,55.06
2026-05-09T16:46:00Z,42.72,57.60
2026-05-09T16:47:00Z,46.47,54.30
2026-05-09T16:48:00Z,54.40,47.54
2026-05-09T16:49:00Z,63.71,36.31
2026-05-09T16:50:00Z,62.35,39.61
2026-05-09T16:51:00Z,63.92,35.75
2026-05-09T16:52:00Z,49.33,42.51
2026-05-09T16:53:00Z,53.06,48.10
2026-05-09T16:54:00Z,50.46,50.58
2026-05-09T16:55:00Z,50.94,50.81
2026-05-09T16:56:00Z,51.89,50.65
2026-05-09T16:57:00Z,54.84,46.38
2026-05-09T16:58:00Z,58.83,43.55
2026-05-09T16:59:00Z,67.23,32.77
2026-05-09T17:00:00Z,60.76,39.90
2026-05-09T17:01:00Z,62.82,39.45
2026-05-09T17:02:00Z,57.41,43.72
2026-05-09T17:03:00Z,49.89,51.60
2026-05-09T17:04:00Z,37.64,61.90
2026-05-09T17:05:00Z,35.36,62.05
2026-05-09T17:06:00Z,37.12,66.78
2026-05-09T17:07:00Z,31.68,68.44
2026-05-09T17:08:00Z,31.58,68.85
2026-05-09T17:09:00Z,31.76,68.68
2026-05-09T17:10:00Z,34.33,65.67
2026-05-09T17:11:00Z,36.11,63.93
2026-05-09T17:12:00Z,37.15,63.99
2026-05-09T17:13:00Z,36.48,64.22
2026-05-09T17:14:00Z,37.53,64.66
2026-05-09T17:15:00Z,44.92,55.78
2026-05-09T17:16:00Z,65.66,39.07
2026-05-09T17:17:00Z,72.59,28.08
2026-05-09T17:18:00Z,73.88,25.54
2026-05-09T17:19:00Z,67.25,27.75
2026-05-09T17:20:00Z,73.56,27.21
2026-05-09T17:21:00Z,71.54,28.05
2026-05-09T17:22:00Z,76.09,25.82
2026-05-09T17:23:00Z,74.87,27.41
2026-05-09T17:24:00Z,72.51,24.21
2026-05-09T17:25:00Z,78.91,20.89
2026-05-09T17:26:00Z,79.30,21.81
2026-05-09T17:27:00Z,78.69,22.78
2026-05-09T17:28:00Z,76.72,23.40
2026-05-09T17:29:00Z,82.57,20.19
2026-05-09T17:30:00Z,81.78,18.38
2026-05-09T17:31:00Z,84.82,15.40
2026-05-09T17:32:00Z,84.93,15.84
2026-05-09T17:33:00Z,85.07,16.12
2026-05-09T17:34:00Z,84.27,17.05
2026-05-09T17:35:00Z,77.42,21.55
2026-05-09T17:36:00Z,82.79,17.50
2026-05-09T17:37:00Z,91.29,9.34
2026-05-09T17:38:00Z,91.89,8.62
2026-05-09T17:39:00Z,91.85,8.74
2026-05-09T17:40:00Z,92.92,7.78
2026-05-09T17:41:00Z,90.74,8.86
2026-05-09T17:42:00Z,91.29,8.85
2026-05-09T17:43:00Z,92.19,8.44
2026-05-09T17:44:00Z,92.21,7.84
2026-05-09T17:45:00Z,93.24,7.31
2026-05-09T17:46:00Z,96.98,3.48
2026-05-09T17:47:00Z,97.65,2.31
2026-05-09T17:48:00Z,97.80,4.21
2026-05-09T17:49:00Z,99.00,1.00
2026-05-09T17:50:00Z,99.00,1.00
2026-05-09T17:51:00Z,99.00,1.00
