# event_ticker=KXATPMATCH-26MAY19UGOTIA
# final_score=7-6(3) 7-6(4)
# score_resolution=7-6 7-6
# match_winner=Camilo Ugo Carabelli
# fav_player=Camilo Ugo Carabelli
# dog_player=Frances Tiafoe
# kalshi_date=2026-05-19
timestamp,Camilo Ugo Carabelli,Frances Tiafoe
2026-05-20T15:21:00Z,69.27,31.71
2026-05-20T15:22:00Z,68.87,31.74
2026-05-20T15:23:00Z,68.29,31.67
2026-05-20T15:24:00Z,68.33,31.89
2026-05-20T15:25:00Z,68.52,32.09
2026-05-20T15:26:00Z,69.69,30.66
2026-05-20T15:27:00Z,68.59,31.75
2026-05-20T15:28:00Z,68.00,30.26
2026-05-20T15:29:00Z,69.00,32.47
2026-05-20T15:30:00Z,69.00,31.09
2026-05-20T15:31:00Z,67.67,32.17
2026-05-20T15:32:00Z,68.56,33.03
2026-05-20T15:33:00Z,68.00,31.08
2026-05-20T15:34:00Z,68.62,31.73
2026-05-20T15:35:00Z,69.12,32.18
2026-05-20T15:36:00Z,68.74,30.60
2026-05-20T15:37:00Z,69.97,30.13
2026-05-20T15:38:00Z,68.93,30.16
2026-05-20T15:39:00Z,69.00,31.00
2026-05-20T15:40:00Z,69.00,30.43
2026-05-20T15:41:00Z,68.87,30.88
2026-05-20T15:42:00Z,68.10,29.97
2026-05-20T15:43:00Z,68.06,30.07
2026-05-20T15:44:00Z,68.06,31.45
2026-05-20T15:45:00Z,68.27,31.40
2026-05-20T15:46:00Z,69.00,32.00
2026-05-20T15:47:00Z,69.00,31.96
2026-05-20T15:48:00Z,68.82,31.67
2026-05-20T15:49:00Z,68.54,31.34
2026-05-20T15:50:00Z,69.00,31.41
2026-05-20T15:51:00Z,68.74,31.50
2026-05-20T15:52:00Z,69.00,31.03
2026-05-20T15:53:00Z,69.00,31.53
2026-05-20T15:54:00Z,68.00,31.13
2026-05-20T15:55:00Z,69.00,31.96
2026-05-20T15:56:00Z,68.99,31.14
2026-05-20T15:57:00Z,68.89,31.38
2026-05-20T15:58:00Z,68.24,32.00
2026-05-20T15:59:00Z,69.00,31.72
2026-05-20T16:00:00Z,69.00,31.04
2026-05-20T16:01:00Z,68.55,31.94
2026-05-20T16:02:00Z,68.00,31.96
2026-05-20T16:03:00Z,68.81,31.36
2026-05-20T16:04:00Z,69.00,31.11
2026-05-20T16:05:00Z,68.35,31.43
2026-05-20T16:06:00Z,68.55,31.32
2026-05-20T16:07:00Z,69.00,32.00
2026-05-20T16:08:00Z,69.00,31.17
2026-05-20T16:09:00Z,69.00,31.53
2026-05-20T16:10:00Z,68.04,31.05
2026-05-20T16:11:00Z,68.13,31.98
2026-05-20T16:12:00Z,68.03,31.44
2026-05-20T16:13:00Z,68.76,31.70
2026-05-20T16:14:00Z,68.24,31.70
2026-05-20T16:15:00Z,68.72,31.71
2026-05-20T16:16:00Z,68.54,31.63
2026-05-20T16:17:00Z,68.71,31.66
2026-05-20T16:18:00Z,68.11,32.89
2026-05-20T16:19:00Z,68.97,31.16
2026-05-20T16:20:00Z,68.46,31.88
2026-05-20T16:21:00Z,68.73,31.97
2026-05-20T16:22:00Z,68.24,31.35
2026-05-20T16:23:00Z,69.00,31.37
2026-05-20T16:24:00Z,68.60,31.91
2026-05-20T16:25:00Z,68.37,32.25
2026-05-20T16:26:00Z,68.89,31.14
2026-05-20T16:27:00Z,68.11,32.03
2026-05-20T16:28:00Z,68.66,31.07
2026-05-20T16:29:00Z,68.36,32.05
2026-05-20T16:30:00Z,69.00,31.06
2026-05-20T16:31:00Z,68.95,31.66
2026-05-20T16:32:00Z,68.90,31.19
2026-05-20T16:33:00Z,68.17,31.39
2026-05-20T16:34:00Z,68.03,32.00
2026-05-20T16:35:00Z,68.96,31.01
2026-05-20T16:36:00Z,69.00,31.82
2026-05-20T16:37:00Z,68.65,31.42
2026-05-20T16:38:00Z,68.42,31.21
2026-05-20T16:39:00Z,69.00,31.25
2026-05-20T16:40:00Z,68.67,31.85
2026-05-20T16:41:00Z,68.98,31.61
2026-05-20T16:42:00Z,69.00,31.52
2026-05-20T16:43:00Z,69.00,31.98
2026-05-20T16:44:00Z,68.72,31.15
2026-05-20T16:45:00Z,69.00,31.32
2026-05-20T16:46:00Z,69.00,31.83
2026-05-20T16:47:00Z,68.56,31.54
2026-05-20T16:48:00Z,68.00,31.13
2026-05-20T16:49:00Z,69.00,31.34
2026-05-20T16:50:00Z,68.06,31.06
2026-05-20T16:51:00Z,69.00,31.67
2026-05-20T16:52:00Z,68.49,31.64
2026-05-20T16:53:00Z,68.71,31.33
2026-05-20T16:54:00Z,68.82,31.38
2026-05-20T16:55:00Z,68.86,31.34
2026-05-20T16:56:00Z,68.51,31.71
2026-05-20T16:57:00Z,68.52,31.79
2026-05-20T16:58:00Z,68.71,31.48
2026-05-20T16:59:00Z,68.52,31.06
2026-05-20T17:00:00Z,69.99,31.00
2026-05-20T17:01:00Z,70.00,30.83
2026-05-20T17:02:00Z,69.89,30.88
2026-05-20T17:03:00Z,69.01,30.92
2026-05-20T17:04:00Z,69.84,30.52
2026-05-20T17:05:00Z,70.00,30.35
2026-05-20T17:06:00Z,70.00,30.77
2026-05-20T17:07:00Z,69.14,30.64
2026-05-20T17:08:00Z,70.00,30.26
2026-05-20T17:09:00Z,69.86,30.90
2026-05-20T17:10:00Z,70.00,30.63
2026-05-20T17:11:00Z,70.00,30.97
2026-05-20T17:12:00Z,70.00,30.14
2026-05-20T17:13:00Z,70.00,30.74
2026-05-20T17:14:00Z,70.00,31.00
2026-05-20T17:15:00Z,69.91,30.01
2026-05-20T17:16:00Z,69.14,30.57
2026-05-20T17:17:00Z,70.00,30.49
2026-05-20T17:18:00Z,70.00,30.26
2026-05-20T17:19:00Z,70.00,30.21
2026-05-20T17:20:00Z,69.69,30.10
2026-05-20T17:21:00Z,69.00,30.81
2026-05-20T17:22:00Z,69.10,30.04
2026-05-20T17:23:00Z,70.00,30.14
2026-05-20T17:24:00Z,70.00,30.05
2026-05-20T17:25:00Z,70.00,30.37
2026-05-20T17:26:00Z,70.00,30.73
2026-05-20T17:27:00Z,69.10,30.49
2026-05-20T17:28:00Z,69.27,30.88
2026-05-20T17:29:00Z,69.43,30.47
2026-05-20T17:30:00Z,69.74,30.56
2026-05-20T17:31:00Z,69.01,30.00
2026-05-20T17:32:00Z,70.00,31.00
2026-05-20T17:33:00Z,69.61,31.00
2026-05-20T17:34:00Z,69.01,30.98
2026-05-20T17:35:00Z,69.00,30.79
2026-05-20T17:36:00Z,69.07,30.02
2026-05-20T17:37:00Z,69.33,30.52
2026-05-20T17:38:00Z,69.11,30.25
2026-05-20T17:39:00Z,70.00,30.84
2026-05-20T17:40:00Z,69.26,30.23
2026-05-20T17:41:00Z,69.00,30.83
2026-05-20T17:42:00Z,70.00,30.94
2026-05-20T17:43:00Z,70.00,30.95
2026-05-20T17:44:00Z,69.99,30.70
2026-05-20T17:45:00Z,69.00,30.92
2026-05-20T17:46:00Z,69.23,30.79
2026-05-20T17:47:00Z,69.06,30.05
2026-05-20T17:48:00Z,69.50,30.00
2026-05-20T17:49:00Z,69.00,31.00
2026-05-20T17:50:00Z,70.00,30.10
2026-05-20T17:51:00Z,69.76,30.91
2026-05-20T17:52:00Z,69.42,30.57
2026-05-20T17:53:00Z,69.15,31.00
2026-05-20T17:54:00Z,69.02,30.18
2026-05-20T17:55:00Z,69.93,30.76
2026-05-20T17:56:00Z,69.90,30.37
2026-05-20T17:57:00Z,69.90,30.85
2026-05-20T17:58:00Z,70.00,30.30
2026-05-20T17:59:00Z,69.95,30.73
2026-05-20T18:00:00Z,69.23,30.13
2026-05-20T18:01:00Z,68.37,31.30
2026-05-20T18:02:00Z,68.17,32.00
2026-05-20T18:03:00Z,69.00,31.17
2026-05-20T18:04:00Z,69.00,31.10
2026-05-20T18:05:00Z,69.00,31.25
2026-05-20T18:06:00Z,68.02,31.91
2026-05-20T18:07:00Z,69.00,31.49
2026-05-20T18:08:00Z,68.21,32.00
2026-05-20T18:09:00Z,68.88,31.12
2026-05-20T18:10:00Z,68.76,31.21
2026-05-20T18:11:00Z,69.00,31.95
2026-05-20T18:12:00Z,69.00,31.94
2026-05-20T18:13:00Z,68.03,31.76
2026-05-20T18:14:00Z,68.13,31.94
2026-05-20T18:15:00Z,68.00,31.96
2026-05-20T18:16:00Z,68.41,31.47
2026-05-20T18:17:00Z,68.00,31.08
2026-05-20T18:18:00Z,68.00,31.51
2026-05-20T18:19:00Z,69.00,31.98
2026-05-20T18:20:00Z,68.02,30.92
2026-05-20T18:21:00Z,69.00,31.05
2026-05-20T18:22:00Z,68.02,32.00
2026-05-20T18:23:00Z,69.00,31.15
2026-05-20T18:24:00Z,68.20,31.03
2026-05-20T18:25:00Z,69.00,31.68
2026-05-20T18:26:00Z,68.92,31.16
2026-05-20T18:27:00Z,66.39,33.87
2026-05-20T18:28:00Z,67.10,34.40
2026-05-20T18:29:00Z,64.22,36.18
2026-05-20T18:30:00Z,65.91,34.80
2026-05-20T18:31:00Z,65.89,36.90
2026-05-20T18:32:00Z,58.32,43.68
2026-05-20T18:33:00Z,48.82,51.85
2026-05-20T18:34:00Z,48.94,50.59
2026-05-20T18:35:00Z,49.17,51.92
2026-05-20T18:36:00Z,46.97,53.17
2026-05-20T18:37:00Z,45.93,54.59
2026-05-20T18:38:00Z,46.16,56.50
2026-05-20T18:39:00Z,44.64,55.98
2026-05-20T18:40:00Z,44.90,55.30
2026-05-20T18:41:00Z,45.09,55.85
2026-05-20T18:42:00Z,43.55,56.91
2026-05-20T18:43:00Z,45.10,56.02
2026-05-20T18:44:00Z,54.13,53.73
2026-05-20T18:45:00Z,54.53,47.63
2026-05-20T18:46:00Z,50.56,52.58
2026-05-20T18:47:00Z,45.01,56.84
2026-05-20T18:48:00Z,43.00,57.87
2026-05-20T18:49:00Z,43.81,57.86
2026-05-20T18:50:00Z,44.00,57.31
2026-05-20T18:51:00Z,44.65,57.09
2026-05-20T18:52:00Z,42.44,59.30
2026-05-20T18:53:00Z,39.95,61.55
2026-05-20T18:54:00Z,38.71,61.99
2026-05-20T18:55:00Z,38.33,62.92
2026-05-20T18:56:00Z,40.12,60.75
2026-05-20T18:57:00Z,43.57,58.31
2026-05-20T18:58:00Z,42.30,60.29
2026-05-20T18:59:00Z,44.09,58.04
2026-05-20T19:00:00Z,51.58,48.27
2026-05-20T19:01:00Z,58.98,41.73
2026-05-20T19:02:00Z,59.05,42.04
2026-05-20T19:03:00Z,62.91,38.29
2026-05-20T19:04:00Z,60.10,40.99
2026-05-20T19:05:00Z,61.60,40.02
2026-05-20T19:06:00Z,63.88,40.07
2026-05-20T19:07:00Z,65.53,35.87
2026-05-20T19:08:00Z,74.51,26.40
2026-05-20T19:09:00Z,86.14,13.67
2026-05-20T19:10:00Z,92.07,7.85
2026-05-20T19:11:00Z,91.69,7.98
2026-05-20T19:12:00Z,86.24,13.97
2026-05-20T19:13:00Z,77.07,23.26
2026-05-20T19:14:00Z,69.46,31.02
2026-05-20T19:15:00Z,64.12,37.15
2026-05-20T19:16:00Z,72.44,29.36
2026-05-20T19:17:00Z,82.31,18.18
2026-05-20T19:18:00Z,78.42,23.55
2026-05-20T19:19:00Z,81.58,21.60
2026-05-20T19:20:00Z,75.98,24.39
2026-05-20T19:21:00Z,83.01,16.19
2026-05-20T19:22:00Z,81.32,17.44
2026-05-20T19:23:00Z,93.76,8.38
2026-05-20T19:24:00Z,99.00,1.00
2026-05-20T19:25:00Z,99.00,1.00
2026-05-20T19:26:00Z,99.00,1.00
2026-05-20T19:27:00Z,99.00,1.00
