# event_ticker=KXATPMATCH-25OCT22MACCOB
# final_score=7-6(6) 6-2
# score_resolution=7-6 6-2
# match_winner=Flavio Cobolli
# fav_player=Flavio Cobolli
# dog_player=Tomas Machac
# kalshi_date=2025-10-22
timestamp,Flavio Cobolli,Tomas Machac
2025-10-22T11:45:00Z,48.68,54.60
2025-10-22T11:46:00Z,44.08,54.03
2025-10-22T11:47:00Z,49.33,54.00
2025-10-22T11:48:00Z,49.18,51.75
2025-10-22T11:49:00Z,51.00,52.00
2025-10-22T11:50:00Z,51.00,52.00
2025-10-22T11:51:00Z,46.57,54.00
2025-10-22T11:52:00Z,52.93,50.59
2025-10-22T11:53:00Z,56.90,45.65
2025-10-22T11:54:00Z,58.00,46.76
2025-10-22T11:55:00Z,55.02,47.31
2025-10-22T11:56:00Z,47.34,54.78
2025-10-22T11:57:00Z,43.01,58.88
2025-10-22T11:58:00Z,46.29,55.13
2025-10-22T11:59:00Z,47.04,55.00
2025-10-22T12:00:00Z,50.30,51.96
2025-10-22T12:01:00Z,50.15,54.00
2025-10-22T12:02:00Z,46.02,53.98
2025-10-22T12:03:00Z,51.68,54.00
2025-10-22T12:04:00Z,51.68,48.54
2025-10-22T12:05:00Z,56.05,45.57
2025-10-22T12:06:00Z,59.50,40.23
2025-10-22T12:07:00Z,63.31,38.02
2025-10-22T12:08:00Z,62.91,40.35
2025-10-22T12:09:00Z,68.30,39.12
2025-10-22T12:10:00Z,67.00,33.54
2025-10-22T12:11:00Z,66.83,33.67
2025-10-22T12:12:00Z,50.89,42.92
2025-10-22T12:13:00Z,51.53,50.59
2025-10-22T12:14:00Z,70.14,32.47
2025-10-22T12:15:00Z,66.06,31.32
2025-10-22T12:16:00Z,69.65,32.00
2025-10-22T12:17:00Z,67.09,35.50
2025-10-22T12:18:00Z,67.09,28.00
2025-10-22T12:19:00Z,73.28,26.76
2025-10-22T12:20:00Z,65.76,32.76
2025-10-22T12:21:00Z,70.03,32.24
2025-10-22T12:22:00Z,75.76,20.44
2025-10-22T12:23:00Z,84.97,13.83
2025-10-22T12:24:00Z,89.15,13.55
2025-10-22T12:25:00Z,83.84,15.01
2025-10-22T12:26:00Z,84.72,16.57
2025-10-22T12:27:00Z,88.35,12.59
2025-10-22T12:28:00Z,90.73,10.98
2025-10-22T12:29:00Z,86.28,12.37
2025-10-22T12:30:00Z,87.73,11.73
2025-10-22T12:31:00Z,88.92,12.37
2025-10-22T12:32:00Z,92.00,10.01
2025-10-22T12:33:00Z,90.59,9.65
2025-10-22T12:34:00Z,91.52,9.58
2025-10-22T12:35:00Z,94.87,5.35
2025-10-22T12:36:00Z,92.91,6.75
2025-10-22T12:37:00Z,89.13,9.93
2025-10-22T12:38:00Z,91.75,10.77
2025-10-22T12:39:00Z,92.30,8.26
2025-10-22T12:40:00Z,93.40,7.38
2025-10-22T12:41:00Z,95.16,6.63
2025-10-22T12:42:00Z,96.02,3.19
2025-10-22T12:43:00Z,98.08,5.28
2025-10-22T12:44:00Z,99.00,2.69
2025-10-22T12:45:00Z,98.00,2.00
2025-10-22T12:46:00Z,98.04,1.81
2025-10-22T12:47:00Z,98.85,1.41
2025-10-22T12:48:00Z,99.00,1.61
2025-10-22T12:49:00Z,99.00,1.00
2025-10-22T12:50:00Z,99.00,1.00
2025-10-22T12:51:00Z,99.00,1.00
2025-10-22T12:52:00Z,99.00,1.00
2025-10-22T12:55:00Z,99.00,1.00
