# event_ticker=KXATPMATCH-26FEB15FRISHE
# final_score=3-6 6-3 7-5
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Taylor Fritz
# kalshi_date=2026-02-15
timestamp,Ben Shelton,Taylor Fritz
2026-02-15T08:47:00Z,49.00,54.00
2026-02-15T08:50:00Z,49.00,52.94
2026-02-15T08:54:00Z,49.00,54.00
2026-02-15T08:56:00Z,46.00,54.00
2026-02-15T08:58:00Z,46.00,54.00
2026-02-15T09:00:00Z,46.00,54.00
2026-02-15T09:04:00Z,46.00,54.00
2026-02-15T09:11:00Z,46.00,54.00
2026-02-15T09:14:00Z,46.00,54.00
2026-02-15T09:17:00Z,46.00,54.00
2026-02-15T09:21:00Z,48.00,54.00
2026-02-15T09:24:00Z,48.00,54.00
2026-02-15T09:35:00Z,47.00,54.00
2026-02-15T09:41:00Z,47.00,54.00
2026-02-15T09:46:00Z,47.00,54.80
2026-02-15T09:50:00Z,47.00,55.00
2026-02-15T09:51:00Z,47.00,55.00
2026-02-15T09:52:00Z,47.00,55.00
2026-02-15T09:53:00Z,47.00,55.00
2026-02-15T09:56:00Z,48.00,55.00
2026-02-15T09:59:00Z,48.00,55.00
2026-02-15T10:03:00Z,48.00,55.00
2026-02-15T10:16:00Z,48.00,55.00
2026-02-15T10:19:00Z,48.00,55.00
2026-02-15T10:24:00Z,48.00,55.00
2026-02-15T10:25:00Z,48.00,55.00
2026-02-15T10:30:00Z,48.00,55.00
2026-02-15T10:37:00Z,48.00,55.00
2026-02-15T10:43:00Z,47.00,55.00
2026-02-15T10:45:00Z,47.00,55.00
2026-02-15T10:46:00Z,47.00,55.00
2026-02-15T10:47:00Z,47.00,55.00
2026-02-15T10:58:00Z,47.00,55.00
2026-02-15T11:01:00Z,47.00,55.00
2026-02-15T11:08:00Z,47.00,55.00
2026-02-15T11:17:00Z,47.00,55.00
2026-02-15T11:21:00Z,47.00,55.00
2026-02-15T11:22:00Z,47.00,55.00
2026-02-15T11:23:00Z,47.00,55.00
2026-02-15T11:25:00Z,47.00,55.00
2026-02-15T11:32:00Z,47.00,55.00
2026-02-15T11:34:00Z,47.00,53.00
2026-02-15T11:37:00Z,47.00,53.00
2026-02-15T11:40:00Z,47.00,53.00
2026-02-15T11:45:00Z,47.00,55.00
2026-02-15T11:49:00Z,47.00,55.00
2026-02-15T11:52:00Z,48.00,55.00
2026-02-15T11:56:00Z,48.00,55.00
2026-02-15T11:57:00Z,48.00,55.00
2026-02-15T12:07:00Z,46.10,54.00
2026-02-15T12:08:00Z,46.10,55.00
2026-02-15T12:14:00Z,46.10,55.00
2026-02-15T12:16:00Z,46.10,55.00
2026-02-15T12:21:00Z,47.00,55.00
2026-02-15T12:23:00Z,48.00,55.00
2026-02-15T12:26:00Z,48.00,55.00
2026-02-15T12:34:00Z,48.00,55.00
2026-02-15T12:35:00Z,48.00,55.00
2026-02-15T12:36:00Z,48.00,55.00
2026-02-15T12:38:00Z,48.00,53.00
2026-02-15T12:41:00Z,48.00,53.00
2026-02-15T12:44:00Z,48.00,53.00
2026-02-15T12:45:00Z,48.00,53.80
2026-02-15T12:46:00Z,48.00,53.80
2026-02-15T12:49:00Z,48.00,54.85
2026-02-15T12:53:00Z,48.00,55.00
2026-02-15T12:55:00Z,48.00,55.00
2026-02-15T12:56:00Z,48.00,55.00
2026-02-15T12:57:00Z,48.00,55.00
2026-02-15T12:58:00Z,48.00,53.00
2026-02-15T13:01:00Z,48.00,53.00
2026-02-15T13:05:00Z,48.00,54.00
2026-02-15T13:07:00Z,48.00,54.00
2026-02-15T13:10:00Z,48.00,54.00
2026-02-15T13:12:00Z,48.00,54.00
2026-02-15T13:14:00Z,48.00,54.00
2026-02-15T13:18:00Z,48.00,54.00
2026-02-15T13:19:00Z,48.00,54.00
2026-02-15T13:24:00Z,48.00,54.00
2026-02-15T13:25:00Z,48.00,54.00
2026-02-15T13:26:00Z,48.00,54.00
2026-02-15T13:29:00Z,48.00,54.00
2026-02-15T13:33:00Z,48.00,54.33
2026-02-15T13:37:00Z,48.00,54.33
2026-02-15T13:39:00Z,48.00,54.00
2026-02-15T13:40:00Z,48.00,54.00
2026-02-15T13:42:00Z,48.00,54.22
2026-02-15T13:45:00Z,48.00,54.22
2026-02-15T13:47:00Z,48.00,55.00
2026-02-15T13:48:00Z,48.00,54.00
2026-02-15T13:49:00Z,48.00,54.00
2026-02-15T13:50:00Z,48.00,55.00
2026-02-15T13:52:00Z,48.00,55.00
2026-02-15T13:53:00Z,48.00,55.00
2026-02-15T13:54:00Z,48.00,55.00
2026-02-15T13:56:00Z,48.00,55.00
2026-02-15T13:57:00Z,47.00,55.00
2026-02-15T13:58:00Z,47.00,55.00
2026-02-15T13:59:00Z,47.00,55.00
2026-02-15T14:01:00Z,47.00,55.00
2026-02-15T14:02:00Z,47.00,55.00
2026-02-15T14:04:00Z,47.00,55.00
2026-02-15T14:05:00Z,47.00,55.00
2026-02-15T14:06:00Z,47.00,55.00
2026-02-15T14:07:00Z,47.00,55.00
2026-02-15T14:08:00Z,47.00,55.00
2026-02-15T14:09:00Z,47.00,55.00
2026-02-15T14:10:00Z,46.00,55.00
2026-02-15T14:11:00Z,47.00,55.00
2026-02-15T14:13:00Z,47.00,55.00
2026-02-15T14:14:00Z,47.00,55.00
2026-02-15T14:15:00Z,47.00,55.00
2026-02-15T14:17:00Z,47.00,55.00
2026-02-15T14:18:00Z,47.00,55.00
2026-02-15T14:19:00Z,46.95,55.00
2026-02-15T14:20:00Z,46.95,55.00
2026-02-15T14:21:00Z,47.00,55.00
2026-02-15T14:22:00Z,47.00,55.00
2026-02-15T14:24:00Z,47.00,55.00
2026-02-15T14:25:00Z,47.00,55.00
2026-02-15T14:26:00Z,47.00,55.00
2026-02-15T14:27:00Z,47.00,55.00
2026-02-15T14:28:00Z,47.00,55.00
2026-02-15T14:29:00Z,47.00,55.00
2026-02-15T14:30:00Z,47.00,55.00
2026-02-15T14:32:00Z,47.00,55.00
2026-02-15T14:33:00Z,47.00,55.00
2026-02-15T14:35:00Z,47.00,55.00
2026-02-15T14:36:00Z,47.00,55.00
2026-02-15T14:37:00Z,47.00,55.00
2026-02-15T14:38:00Z,47.00,55.00
2026-02-15T14:39:00Z,47.00,55.00
2026-02-15T14:40:00Z,47.00,55.00
2026-02-15T14:42:00Z,47.00,55.00
2026-02-15T14:43:00Z,47.00,55.00
2026-02-15T14:44:00Z,47.00,55.00
2026-02-15T14:45:00Z,47.00,55.00
2026-02-15T14:48:00Z,47.00,55.00
2026-02-15T14:49:00Z,47.00,55.00
2026-02-15T14:52:00Z,47.00,55.23
2026-02-15T14:53:00Z,47.00,56.00
2026-02-15T14:54:00Z,47.00,56.00
2026-02-15T14:55:00Z,47.00,54.00
2026-02-15T14:56:00Z,47.00,54.00
2026-02-15T14:57:00Z,47.00,56.00
2026-02-15T14:59:00Z,47.00,56.00
2026-02-15T15:00:00Z,47.00,56.00
2026-02-15T15:01:00Z,47.00,56.00
2026-02-15T15:02:00Z,47.00,56.00
2026-02-15T15:03:00Z,47.00,56.00
2026-02-15T15:04:00Z,47.00,56.00
2026-02-15T15:05:00Z,47.00,55.00
2026-02-15T15:06:00Z,47.00,55.00
2026-02-15T15:07:00Z,47.00,56.00
2026-02-15T15:08:00Z,47.00,56.00
2026-02-15T15:10:00Z,47.00,56.00
2026-02-15T15:11:00Z,47.00,56.00
2026-02-15T15:12:00Z,47.00,56.00
2026-02-15T15:13:00Z,47.00,56.00
2026-02-15T15:14:00Z,47.00,56.00
2026-02-15T15:15:00Z,47.00,56.00
2026-02-15T15:17:00Z,47.00,56.00
2026-02-15T15:18:00Z,46.00,56.00
2026-02-15T15:19:00Z,47.00,56.00
2026-02-15T15:21:00Z,47.00,56.00
2026-02-15T15:23:00Z,47.00,56.00
2026-02-15T15:26:00Z,47.00,56.00
2026-02-15T15:28:00Z,47.00,55.00
2026-02-15T15:29:00Z,47.00,55.00
2026-02-15T15:30:00Z,47.00,55.00
2026-02-15T15:31:00Z,47.00,55.00
2026-02-15T15:32:00Z,47.00,56.00
2026-02-15T15:33:00Z,47.00,56.00
2026-02-15T15:34:00Z,47.00,56.00
2026-02-15T15:36:00Z,47.00,56.00
2026-02-15T15:37:00Z,47.00,56.00
2026-02-15T15:38:00Z,47.00,56.00
2026-02-15T15:40:00Z,47.00,56.00
2026-02-15T15:41:00Z,47.00,56.00
2026-02-15T15:42:00Z,47.00,56.00
2026-02-15T15:44:00Z,47.00,56.00
2026-02-15T15:45:00Z,47.00,56.00
2026-02-15T15:46:00Z,47.00,56.00
2026-02-15T15:47:00Z,47.00,56.00
2026-02-15T15:48:00Z,47.00,56.00
2026-02-15T15:49:00Z,47.00,56.00
2026-02-15T15:50:00Z,47.00,56.00
2026-02-15T15:51:00Z,47.00,56.00
2026-02-15T15:52:00Z,47.00,56.00
2026-02-15T15:53:00Z,47.00,56.00
2026-02-15T15:54:00Z,46.97,56.00
2026-02-15T15:55:00Z,47.00,56.00
2026-02-15T15:56:00Z,47.00,56.00
2026-02-15T15:57:00Z,47.00,56.00
2026-02-15T15:58:00Z,47.00,56.00
2026-02-15T15:59:00Z,47.00,56.00
2026-02-15T16:00:00Z,47.00,56.00
2026-02-15T16:01:00Z,47.00,56.00
2026-02-15T16:02:00Z,47.00,56.00
2026-02-15T16:03:00Z,47.00,56.00
2026-02-15T16:04:00Z,47.00,56.00
2026-02-15T16:05:00Z,46.06,56.00
2026-02-15T16:06:00Z,47.00,56.00
2026-02-15T16:07:00Z,47.00,55.80
2026-02-15T16:08:00Z,47.00,56.00
2026-02-15T16:09:00Z,47.00,56.00
2026-02-15T16:10:00Z,46.23,56.00
2026-02-15T16:11:00Z,47.00,55.61
2026-02-15T16:12:00Z,47.00,56.00
2026-02-15T16:13:00Z,47.00,55.99
2026-02-15T16:14:00Z,47.00,56.00
2026-02-15T16:15:00Z,47.00,55.92
2026-02-15T16:16:00Z,47.00,56.00
2026-02-15T16:17:00Z,47.00,56.00
2026-02-15T16:18:00Z,47.00,55.98
2026-02-15T16:19:00Z,47.00,56.00
2026-02-15T16:20:00Z,47.00,56.00
2026-02-15T16:21:00Z,47.00,56.00
2026-02-15T16:22:00Z,47.00,56.00
2026-02-15T16:23:00Z,47.00,56.00
2026-02-15T16:24:00Z,47.00,56.00
2026-02-15T16:25:00Z,47.00,56.00
2026-02-15T16:26:00Z,47.00,55.89
2026-02-15T16:27:00Z,47.00,56.00
2026-02-15T16:28:00Z,47.00,56.00
2026-02-15T16:29:00Z,47.00,56.00
2026-02-15T16:30:00Z,47.00,56.00
2026-02-15T16:31:00Z,47.00,56.00
2026-02-15T16:32:00Z,47.00,56.00
2026-02-15T16:33:00Z,47.00,56.00
2026-02-15T16:34:00Z,47.00,56.00
2026-02-15T16:35:00Z,47.00,56.00
2026-02-15T16:36:00Z,47.00,56.00
2026-02-15T16:37:00Z,47.00,56.00
2026-02-15T16:38:00Z,47.00,55.63
2026-02-15T16:39:00Z,46.00,56.00
2026-02-15T16:40:00Z,46.00,55.91
2026-02-15T16:41:00Z,46.00,56.00
2026-02-15T16:42:00Z,46.00,56.00
2026-02-15T16:43:00Z,46.00,56.00
2026-02-15T16:44:00Z,46.00,55.62
2026-02-15T16:45:00Z,46.00,56.00
2026-02-15T16:46:00Z,45.81,56.00
2026-02-15T16:47:00Z,46.00,55.99
2026-02-15T16:48:00Z,46.00,55.72
2026-02-15T16:49:00Z,46.00,56.00
2026-02-15T16:50:00Z,46.00,56.00
2026-02-15T16:51:00Z,46.00,56.00
2026-02-15T16:52:00Z,46.00,56.00
2026-02-15T16:53:00Z,46.00,56.00
2026-02-15T16:54:00Z,46.00,56.00
2026-02-15T16:55:00Z,46.00,56.00
2026-02-15T16:56:00Z,46.00,56.00
2026-02-15T16:57:00Z,46.00,55.98
2026-02-15T16:58:00Z,46.00,56.00
2026-02-15T16:59:00Z,46.00,55.48
2026-02-15T17:00:00Z,46.00,55.12
2026-02-15T17:01:00Z,46.00,56.00
2026-02-15T17:02:00Z,46.00,55.77
2026-02-15T17:03:00Z,46.00,56.00
2026-02-15T17:04:00Z,45.80,56.00
2026-02-15T17:05:00Z,45.97,56.00
2026-02-15T17:06:00Z,46.00,56.00
2026-02-15T17:07:00Z,46.00,56.00
2026-02-15T17:08:00Z,46.00,56.00
2026-02-15T17:09:00Z,45.98,56.00
2026-02-15T17:10:00Z,46.00,56.00
2026-02-15T17:11:00Z,46.00,56.00
2026-02-15T17:12:00Z,45.19,56.00
2026-02-15T17:13:00Z,46.00,56.00
2026-02-15T17:14:00Z,46.00,56.00
2026-02-15T17:15:00Z,46.00,56.00
2026-02-15T17:16:00Z,46.00,55.90
2026-02-15T17:17:00Z,46.00,56.00
2026-02-15T17:18:00Z,46.00,56.00
2026-02-15T17:19:00Z,45.91,56.00
2026-02-15T17:20:00Z,46.00,56.00
2026-02-15T17:21:00Z,46.00,56.00
2026-02-15T17:22:00Z,46.00,55.98
2026-02-15T17:23:00Z,46.00,56.00
2026-02-15T17:24:00Z,46.00,56.00
2026-02-15T17:25:00Z,46.00,56.00
2026-02-15T17:26:00Z,46.00,56.00
2026-02-15T17:27:00Z,46.00,55.92
2026-02-15T17:28:00Z,45.32,56.00
2026-02-15T17:29:00Z,46.00,56.00
2026-02-15T17:30:00Z,46.00,56.00
2026-02-15T17:31:00Z,46.00,56.00
2026-02-15T17:32:00Z,46.00,56.00
2026-02-15T17:33:00Z,46.00,56.00
2026-02-15T17:34:00Z,45.90,56.00
2026-02-15T17:35:00Z,46.00,56.00
2026-02-15T17:36:00Z,46.00,56.00
2026-02-15T17:37:00Z,46.00,56.00
2026-02-15T17:38:00Z,46.00,56.00
2026-02-15T17:39:00Z,46.00,56.00
2026-02-15T17:40:00Z,46.00,56.00
2026-02-15T17:41:00Z,46.00,56.00
2026-02-15T17:42:00Z,46.00,56.00
2026-02-15T17:43:00Z,46.00,55.68
2026-02-15T17:44:00Z,46.00,56.01
2026-02-15T17:45:00Z,46.00,56.07
2026-02-15T17:46:00Z,46.00,55.78
2026-02-15T17:47:00Z,45.67,56.90
2026-02-15T17:48:00Z,46.00,57.00
2026-02-15T17:49:00Z,46.00,57.00
2026-02-15T17:50:00Z,45.96,56.98
2026-02-15T17:51:00Z,46.00,56.91
2026-02-15T17:52:00Z,45.91,57.00
2026-02-15T17:53:00Z,45.98,57.00
2026-02-15T17:54:00Z,46.00,57.00
2026-02-15T17:55:00Z,45.61,57.00
2026-02-15T17:56:00Z,46.00,57.00
2026-02-15T17:57:00Z,46.00,57.00
2026-02-15T17:58:00Z,46.00,57.00
2026-02-15T17:59:00Z,46.00,55.92
2026-02-15T18:00:00Z,45.64,55.74
2026-02-15T18:01:00Z,46.00,56.00
2026-02-15T18:02:00Z,45.99,55.23
2026-02-15T18:03:00Z,45.90,56.13
2026-02-15T18:04:00Z,46.00,56.29
2026-02-15T18:05:00Z,46.00,57.00
2026-02-15T18:06:00Z,46.00,56.95
2026-02-15T18:07:00Z,46.00,56.92
2026-02-15T18:08:00Z,46.00,57.00
2026-02-15T18:09:00Z,46.00,56.99
2026-02-15T18:10:00Z,46.00,57.00
2026-02-15T18:11:00Z,46.00,56.59
2026-02-15T18:12:00Z,46.00,56.27
2026-02-15T18:13:00Z,46.00,57.00
2026-02-15T18:14:00Z,46.00,57.00
2026-02-15T18:15:00Z,46.00,57.00
2026-02-15T18:16:00Z,46.00,57.00
2026-02-15T18:17:00Z,46.00,57.00
2026-02-15T18:18:00Z,45.50,57.00
2026-02-15T18:19:00Z,45.87,57.00
2026-02-15T18:20:00Z,46.00,57.00
2026-02-15T18:21:00Z,46.00,57.00
2026-02-15T18:22:00Z,45.31,57.00
2026-02-15T18:23:00Z,45.95,57.00
2026-02-15T18:24:00Z,46.00,57.00
2026-02-15T18:25:00Z,46.00,57.00
2026-02-15T18:26:00Z,46.00,57.00
2026-02-15T18:27:00Z,46.00,57.00
2026-02-15T18:28:00Z,45.18,57.00
2026-02-15T18:29:00Z,45.67,57.00
2026-02-15T18:30:00Z,45.90,57.00
2026-02-15T18:31:00Z,45.43,57.00
2026-02-15T18:32:00Z,46.00,56.56
2026-02-15T18:33:00Z,46.00,57.00
2026-02-15T18:34:00Z,45.83,57.00
2026-02-15T18:35:00Z,45.79,57.00
2026-02-15T18:36:00Z,46.00,57.00
2026-02-15T18:37:00Z,46.00,56.95
2026-02-15T18:38:00Z,46.00,57.00
2026-02-15T18:39:00Z,45.81,57.00
2026-02-15T18:40:00Z,46.00,57.00
2026-02-15T18:41:00Z,46.00,56.58
2026-02-15T18:42:00Z,46.00,56.68
2026-02-15T18:43:00Z,46.00,57.00
2026-02-15T18:44:00Z,46.00,57.00
2026-02-15T18:45:00Z,46.00,57.00
2026-02-15T18:46:00Z,45.68,56.94
2026-02-15T18:47:00Z,45.91,56.83
2026-02-15T18:48:00Z,46.00,56.89
2026-02-15T18:49:00Z,46.00,56.97
2026-02-15T18:50:00Z,46.00,56.39
2026-02-15T18:51:00Z,46.00,56.37
2026-02-15T18:52:00Z,46.00,57.00
2026-02-15T18:53:00Z,46.00,56.99
2026-02-15T18:54:00Z,46.00,56.98
2026-02-15T18:55:00Z,46.00,56.07
2026-02-15T18:56:00Z,46.00,57.00
2026-02-15T18:57:00Z,46.00,56.22
2026-02-15T18:58:00Z,45.79,57.00
2026-02-15T18:59:00Z,45.98,57.00
2026-02-15T19:00:00Z,45.94,56.71
2026-02-15T19:01:00Z,45.99,56.92
2026-02-15T19:02:00Z,46.00,57.00
2026-02-15T19:03:00Z,46.00,56.86
2026-02-15T19:04:00Z,46.00,56.94
2026-02-15T19:05:00Z,45.81,56.12
2026-02-15T19:06:00Z,45.93,57.00
2026-02-15T19:07:00Z,46.00,55.92
2026-02-15T19:08:00Z,46.32,55.99
2026-02-15T19:09:00Z,46.35,55.82
2026-02-15T19:10:00Z,47.00,55.80
2026-02-15T19:11:00Z,46.96,55.48
2026-02-15T19:12:00Z,45.04,56.44
2026-02-15T19:13:00Z,43.13,57.92
2026-02-15T19:14:00Z,43.15,58.66
2026-02-15T19:15:00Z,37.94,62.67
2026-02-15T19:16:00Z,35.52,64.64
2026-02-15T19:17:00Z,27.78,70.70
2026-02-15T19:18:00Z,24.30,77.34
2026-02-15T19:19:00Z,23.77,77.88
2026-02-15T19:20:00Z,23.98,77.90
2026-02-15T19:21:00Z,24.64,76.54
2026-02-15T19:22:00Z,25.39,76.36
2026-02-15T19:23:00Z,24.00,77.05
2026-02-15T19:24:00Z,23.76,77.29
2026-02-15T19:25:00Z,23.79,78.00
2026-02-15T19:26:00Z,23.88,77.39
2026-02-15T19:27:00Z,24.97,76.31
2026-02-15T19:28:00Z,24.21,77.13
2026-02-15T19:29:00Z,22.59,78.40
2026-02-15T19:30:00Z,22.99,78.90
2026-02-15T19:31:00Z,22.47,78.77
2026-02-15T19:32:00Z,22.08,79.00
2026-02-15T19:33:00Z,23.00,78.09
2026-02-15T19:34:00Z,25.50,73.75
2026-02-15T19:35:00Z,29.14,73.24
2026-02-15T19:36:00Z,23.25,76.32
2026-02-15T19:37:00Z,23.85,75.84
2026-02-15T19:38:00Z,23.03,77.80
2026-02-15T19:39:00Z,23.38,76.94
2026-02-15T19:40:00Z,22.40,77.69
2026-02-15T19:41:00Z,23.94,77.17
2026-02-15T19:42:00Z,23.80,77.84
2026-02-15T19:43:00Z,24.90,76.93
2026-02-15T19:44:00Z,23.02,78.15
2026-02-15T19:45:00Z,22.36,78.11
2026-02-15T19:46:00Z,20.42,79.51
2026-02-15T19:47:00Z,19.45,80.32
2026-02-15T19:48:00Z,17.63,82.67
2026-02-15T19:49:00Z,21.39,79.85
2026-02-15T19:50:00Z,21.94,78.97
2026-02-15T19:51:00Z,21.96,79.11
2026-02-15T19:52:00Z,19.86,80.41
2026-02-15T19:53:00Z,20.99,80.02
2026-02-15T19:54:00Z,20.03,80.78
2026-02-15T19:55:00Z,18.25,81.97
2026-02-15T19:56:00Z,21.03,80.42
2026-02-15T19:57:00Z,21.15,79.62
2026-02-15T19:58:00Z,19.49,80.17
2026-02-15T19:59:00Z,18.35,82.60
2026-02-15T20:00:00Z,17.10,83.57
2026-02-15T20:01:00Z,18.69,83.19
2026-02-15T20:02:00Z,13.75,86.74
2026-02-15T20:03:00Z,17.40,82.34
2026-02-15T20:04:00Z,19.39,81.15
2026-02-15T20:05:00Z,19.99,81.38
2026-02-15T20:06:00Z,20.63,79.78
2026-02-15T20:07:00Z,28.72,73.49
2026-02-15T20:08:00Z,35.44,67.04
2026-02-15T20:09:00Z,43.64,56.89
2026-02-15T20:10:00Z,45.50,56.02
2026-02-15T20:11:00Z,44.82,55.44
2026-02-15T20:12:00Z,44.31,55.92
2026-02-15T20:13:00Z,44.24,55.81
2026-02-15T20:14:00Z,43.00,56.47
2026-02-15T20:15:00Z,43.77,55.76
2026-02-15T20:16:00Z,40.65,58.88
2026-02-15T20:17:00Z,41.13,59.44
2026-02-15T20:18:00Z,40.00,58.45
2026-02-15T20:19:00Z,43.58,57.17
2026-02-15T20:20:00Z,42.63,56.89
2026-02-15T20:21:00Z,47.86,51.56
2026-02-15T20:22:00Z,50.41,48.23
2026-02-15T20:23:00Z,60.25,31.44
2026-02-15T20:24:00Z,82.49,16.57
2026-02-15T20:25:00Z,83.15,16.35
2026-02-15T20:26:00Z,84.89,14.60
2026-02-15T20:27:00Z,86.27,13.51
2026-02-15T20:28:00Z,86.10,14.15
2026-02-15T20:29:00Z,85.99,14.36
2026-02-15T20:30:00Z,84.40,16.20
2026-02-15T20:31:00Z,84.09,15.99
2026-02-15T20:32:00Z,84.56,15.08
2026-02-15T20:33:00Z,78.11,17.80
2026-02-15T20:34:00Z,73.87,24.25
2026-02-15T20:35:00Z,44.37,53.87
2026-02-15T20:36:00Z,43.43,54.82
2026-02-15T20:37:00Z,53.30,43.84
2026-02-15T20:38:00Z,53.55,43.97
2026-02-15T20:39:00Z,42.23,56.81
2026-02-15T20:40:00Z,39.35,60.52
2026-02-15T20:41:00Z,39.38,61.31
2026-02-15T20:42:00Z,39.38,60.76
2026-02-15T20:43:00Z,44.46,55.51
2026-02-15T20:44:00Z,43.95,57.74
2026-02-15T20:45:00Z,39.39,61.11
2026-02-15T20:46:00Z,38.63,61.78
2026-02-15T20:47:00Z,38.86,61.99
2026-02-15T20:48:00Z,37.89,64.87
2026-02-15T20:49:00Z,20.88,75.09
2026-02-15T20:50:00Z,17.08,83.73
2026-02-15T20:51:00Z,28.41,76.30
2026-02-15T20:52:00Z,24.45,76.05
2026-02-15T20:53:00Z,36.65,62.65
2026-02-15T20:54:00Z,42.13,58.40
2026-02-15T20:55:00Z,48.43,51.56
2026-02-15T20:56:00Z,72.69,30.79
2026-02-15T20:57:00Z,77.91,24.29
2026-02-15T20:58:00Z,92.51,7.76
2026-02-15T20:59:00Z,92.10,8.00
2026-02-15T21:00:00Z,95.00,5.03
2026-02-15T21:01:00Z,98.53,1.89
2026-02-15T21:02:00Z,96.16,4.34
2026-02-15T21:03:00Z,91.94,2.44
2026-02-15T21:04:00Z,99.00,1.00
2026-02-15T21:05:00Z,99.00,1.00
2026-02-15T21:06:00Z,99.00,1.00
2026-02-15T21:07:00Z,99.00,1.00
2026-02-15T21:08:00Z,99.00,1.00
2026-02-15T21:09:00Z,99.00,1.00
2026-02-15T21:10:00Z,99.00,1.00
2026-02-15T21:11:00Z,99.00,1.00
2026-02-15T21:12:00Z,99.00,1.00
