# event_ticker=KXATPMATCH-25OCT03BERRUU
# final_score=3-6 7-5 4-1 RET
# match_winner=Zizou Bergs
# fav_player=Casper Ruud
# dog_player=Zizou Bergs
# kalshi_date=2025-10-03
timestamp,Casper Ruud,Zizou Bergs
2025-10-03T12:15:00Z,62.92,39.43
2025-10-03T12:16:00Z,65.94,37.00
2025-10-03T12:17:00Z,65.94,35.78
2025-10-03T12:18:00Z,68.00,34.00
2025-10-03T12:19:00Z,67.91,34.19
2025-10-03T12:20:00Z,67.18,35.30
2025-10-03T12:21:00Z,73.43,34.00
2025-10-03T12:22:00Z,75.21,29.00
2025-10-03T12:23:00Z,74.11,32.01
2025-10-03T12:24:00Z,69.60,33.00
2025-10-03T12:25:00Z,68.46,33.00
2025-10-03T12:26:00Z,68.46,31.87
2025-10-03T12:27:00Z,70.88,32.63
2025-10-03T12:28:00Z,70.50,32.63
2025-10-03T12:29:00Z,71.00,31.86
2025-10-03T12:30:00Z,74.00,26.00
2025-10-03T12:31:00Z,85.07,18.62
2025-10-03T12:32:00Z,91.01,22.91
2025-10-03T12:33:00Z,87.85,19.18
2025-10-03T12:34:00Z,85.18,14.06
2025-10-03T12:35:00Z,84.00,16.00
2025-10-03T12:36:00Z,85.65,16.83
2025-10-03T12:37:00Z,87.00,12.99
2025-10-03T12:38:00Z,87.00,13.89
2025-10-03T12:39:00Z,87.00,14.37
2025-10-03T12:40:00Z,86.96,15.00
2025-10-03T12:41:00Z,87.00,14.65
2025-10-03T12:42:00Z,87.05,16.15
2025-10-03T12:43:00Z,88.59,13.05
2025-10-03T12:44:00Z,90.13,10.41
2025-10-03T12:45:00Z,91.81,10.74
2025-10-03T12:46:00Z,93.92,10.64
2025-10-03T12:47:00Z,87.51,15.24
2025-10-03T12:48:00Z,85.76,15.65
2025-10-03T12:49:00Z,86.00,16.51
2025-10-03T12:50:00Z,87.00,16.00
2025-10-03T12:51:00Z,89.14,11.10
2025-10-03T12:52:00Z,87.33,13.95
2025-10-03T12:53:00Z,88.73,13.75
2025-10-03T12:54:00Z,87.40,12.57
2025-10-03T12:55:00Z,87.00,15.97
2025-10-03T12:56:00Z,87.00,15.51
2025-10-03T12:57:00Z,87.00,14.10
2025-10-03T12:58:00Z,88.00,11.75
2025-10-03T12:59:00Z,92.53,13.01
2025-10-03T13:00:00Z,89.98,11.37
2025-10-03T13:01:00Z,86.41,13.41
2025-10-03T13:02:00Z,87.00,14.00
2025-10-03T13:03:00Z,87.57,15.00
2025-10-03T13:04:00Z,86.47,14.33
2025-10-03T13:05:00Z,86.36,14.00
2025-10-03T13:06:00Z,87.98,14.67
2025-10-03T13:07:00Z,87.98,14.08
2025-10-03T13:08:00Z,86.00,16.00
2025-10-03T13:09:00Z,85.00,18.70
2025-10-03T13:10:00Z,83.55,17.24
2025-10-03T13:11:00Z,83.55,18.20
2025-10-03T13:12:00Z,83.94,17.24
2025-10-03T13:13:00Z,80.72,21.19
2025-10-03T13:14:00Z,81.64,17.95
2025-10-03T13:15:00Z,82.32,18.10
2025-10-03T13:16:00Z,83.15,18.57
2025-10-03T13:17:00Z,86.38,16.72
2025-10-03T13:18:00Z,88.28,15.02
2025-10-03T13:19:00Z,84.40,18.54
2025-10-03T13:20:00Z,83.00,21.04
2025-10-03T13:21:00Z,83.00,19.87
2025-10-03T13:22:00Z,85.06,18.04
2025-10-03T13:23:00Z,85.52,14.16
2025-10-03T13:24:00Z,85.00,15.86
2025-10-03T13:25:00Z,85.04,17.05
2025-10-03T13:26:00Z,82.45,19.58
2025-10-03T13:27:00Z,81.07,19.52
2025-10-03T13:28:00Z,79.77,19.00
2025-10-03T13:29:00Z,79.77,21.79
2025-10-03T13:30:00Z,78.55,21.85
2025-10-03T13:31:00Z,80.45,20.31
2025-10-03T13:32:00Z,76.49,27.42
2025-10-03T13:33:00Z,73.38,28.34
2025-10-03T13:34:00Z,79.00,22.81
2025-10-03T13:35:00Z,78.93,20.15
2025-10-03T13:36:00Z,74.11,27.19
2025-10-03T13:37:00Z,72.00,25.41
2025-10-03T13:38:00Z,64.48,40.93
2025-10-03T13:39:00Z,59.00,42.28
2025-10-03T13:40:00Z,58.89,42.00
2025-10-03T13:41:00Z,58.26,42.96
2025-10-03T13:42:00Z,58.52,42.54
2025-10-03T13:43:00Z,58.58,41.12
2025-10-03T13:44:00Z,58.94,42.26
2025-10-03T13:45:00Z,57.00,44.00
2025-10-03T13:46:00Z,55.74,48.00
2025-10-03T13:47:00Z,50.03,49.94
2025-10-03T13:48:00Z,38.37,52.10
2025-10-03T13:49:00Z,45.88,54.00
2025-10-03T13:50:00Z,51.72,47.43
2025-10-03T13:51:00Z,50.09,50.00
2025-10-03T13:52:00Z,53.81,48.03
2025-10-03T13:53:00Z,50.28,48.38
2025-10-03T13:54:00Z,48.50,51.49
2025-10-03T13:55:00Z,47.83,53.51
2025-10-03T13:56:00Z,46.95,53.00
2025-10-03T13:57:00Z,52.78,49.94
2025-10-03T13:58:00Z,51.43,49.41
2025-10-03T13:59:00Z,45.33,41.32
2025-10-03T14:00:00Z,44.96,57.79
2025-10-03T14:01:00Z,48.29,55.02
2025-10-03T14:02:00Z,36.61,72.54
2025-10-03T14:03:00Z,14.31,85.54
2025-10-03T14:04:00Z,10.69,88.50
2025-10-03T14:05:00Z,12.01,89.28
2025-10-03T14:06:00Z,13.82,87.39
2025-10-03T14:07:00Z,6.17,96.15
2025-10-03T14:08:00Z,1.18,98.65
2025-10-03T14:09:00Z,1.00,99.00
2025-10-03T14:10:00Z,1.00,99.00
2025-10-03T14:11:00Z,1.00,99.00
2025-10-03T14:12:00Z,1.00,99.00
2025-10-03T14:13:00Z,1.00,99.00
2025-10-03T14:14:00Z,1.00,99.00
2025-10-03T14:15:00Z,1.00,99.00
2025-10-03T14:16:00Z,1.00,99.00
2025-10-03T14:17:00Z,1.00,99.00
2025-10-03T14:18:00Z,1.00,99.00
2025-10-03T14:19:00Z,1.00,99.00
2025-10-03T14:21:00Z,1.00,99.00
2025-10-03T14:22:00Z,1.00,99.00
2025-10-03T14:23:00Z,1.00,99.00
2025-10-03T14:24:00Z,1.00,99.00
2025-10-03T14:28:00Z,1.00,99.00
2025-10-03T14:29:00Z,1.00,99.00
2025-10-03T14:30:00Z,1.00,99.00
2025-10-03T14:31:00Z,1.00,99.00
2025-10-03T14:32:00Z,1.00,99.00
2025-10-03T14:34:00Z,1.00,99.00
2025-10-03T14:35:00Z,1.00,99.00
2025-10-03T14:36:00Z,1.00,99.00
2025-10-03T14:39:00Z,1.00,99.00
2025-10-03T14:40:00Z,1.00,99.00
2025-10-03T14:42:00Z,1.00,99.00
2025-10-03T14:43:00Z,1.00,99.00
