# event_ticker=KXATPMATCH-26JAN06COLDIM
# final_score=7-6(1) 6-3
# score_resolution=6-7 3-6
# match_winner=Raphael Collignon
# fav_player=Grigor Dimitrov
# dog_player=Raphael Collignon
# kalshi_date=2026-01-06
timestamp,Grigor Dimitrov,Raphael Collignon
2026-01-08T10:12:00Z,6.96,92.50
2026-01-08T10:13:00Z,6.35,94.95
2026-01-08T10:14:00Z,6.08,95.25
2026-01-08T10:15:00Z,5.89,96.00
2026-01-08T10:16:00Z,6.00,96.00
2026-01-08T10:17:00Z,6.00,96.00
2026-01-08T10:18:00Z,6.00,96.20
2026-01-08T10:19:00Z,5.51,96.20
2026-01-08T10:20:00Z,6.00,96.00
2026-01-08T10:21:00Z,6.30,95.00
2026-01-08T10:22:00Z,4.51,96.34
2026-01-08T10:23:00Z,3.25,97.62
2026-01-08T10:24:00Z,2.54,96.47
2026-01-08T10:25:00Z,3.90,98.00
2026-01-08T10:26:00Z,2.04,98.23
2026-01-08T10:27:00Z,3.56,96.65
2026-01-08T10:28:00Z,1.71,98.70
2026-01-08T10:29:00Z,1.00,98.70
2026-01-08T10:32:00Z,1.00,98.70
2026-01-08T10:33:00Z,1.00,99.00
