# event_ticker=KXATPCHALLENGERMATCH-26JUN02ROCDAL
# final_score=6-4 7-6(7)
# score_resolution=4-6 6-7
# match_winner=Henrique Rocha
# fav_player=Enrico Dalla Valle
# dog_player=Henrique Rocha
# kalshi_date=2026-06-02
timestamp,Henrique Rocha,Enrico Dalla Valle
2026-06-02T07:16:00Z,70.00,33.00
2026-06-02T07:25:00Z,70.00,33.00
2026-06-02T07:30:00Z,70.00,33.00
2026-06-02T07:32:00Z,71.00,33.00
2026-06-02T07:35:00Z,71.00,32.00
2026-06-02T07:38:00Z,71.00,32.00
2026-06-02T07:43:00Z,69.00,32.00
2026-06-02T07:44:00Z,69.00,32.00
2026-06-02T07:48:00Z,69.00,32.00
2026-06-02T07:49:00Z,70.00,32.00
2026-06-02T07:50:00Z,70.00,30.00
2026-06-02T07:51:00Z,70.00,30.00
2026-06-02T07:52:00Z,71.00,30.00
2026-06-02T07:53:00Z,71.02,30.00
2026-06-02T07:54:00Z,71.00,31.00
2026-06-02T07:55:00Z,71.00,31.00
2026-06-02T07:56:00Z,71.00,31.00
2026-06-02T07:57:00Z,71.91,31.00
2026-06-02T08:00:00Z,71.91,31.00
2026-06-02T08:01:00Z,72.00,31.00
2026-06-02T08:04:00Z,72.00,30.00
2026-06-02T08:06:00Z,72.00,30.52
2026-06-02T08:07:00Z,71.34,30.52
2026-06-02T08:09:00Z,70.98,33.00
2026-06-02T08:11:00Z,70.98,32.99
2026-06-02T08:13:00Z,70.00,32.99
2026-06-02T08:14:00Z,67.23,31.01
2026-06-02T08:15:00Z,65.00,35.98
2026-06-02T08:16:00Z,63.00,37.37
2026-06-02T08:17:00Z,62.16,38.00
2026-06-02T08:18:00Z,59.28,39.41
2026-06-02T08:19:00Z,63.48,37.93
2026-06-02T08:20:00Z,64.90,36.00
2026-06-02T08:21:00Z,65.00,36.00
2026-06-02T08:22:00Z,63.86,37.81
2026-06-02T08:23:00Z,61.00,37.99
2026-06-02T08:24:00Z,60.00,37.99
2026-06-02T08:25:00Z,59.58,41.28
2026-06-02T08:26:00Z,55.43,43.90
2026-06-02T08:27:00Z,57.98,43.54
2026-06-02T08:28:00Z,59.05,40.92
2026-06-02T08:29:00Z,59.00,40.92
2026-06-02T08:30:00Z,59.99,41.23
2026-06-02T08:31:00Z,59.46,41.93
2026-06-02T08:32:00Z,57.00,44.43
2026-06-02T08:33:00Z,55.70,45.00
2026-06-02T08:34:00Z,55.00,46.00
2026-06-02T08:35:00Z,55.69,46.00
2026-06-02T08:36:00Z,55.71,45.88
2026-06-02T08:37:00Z,46.50,55.04
2026-06-02T08:38:00Z,46.69,56.36
2026-06-02T08:39:00Z,51.12,48.35
2026-06-02T08:40:00Z,54.57,45.91
2026-06-02T08:41:00Z,52.67,48.81
2026-06-02T08:42:00Z,50.27,51.20
2026-06-02T08:43:00Z,48.66,52.08
2026-06-02T08:44:00Z,48.42,52.83
2026-06-02T08:45:00Z,50.17,52.05
2026-06-02T08:46:00Z,48.76,51.06
2026-06-02T08:47:00Z,51.67,50.46
2026-06-02T08:48:00Z,50.20,49.25
2026-06-02T08:49:00Z,52.06,49.02
2026-06-02T08:50:00Z,55.32,48.26
2026-06-02T08:51:00Z,55.50,37.73
2026-06-02T08:52:00Z,63.39,37.96
2026-06-02T08:53:00Z,67.29,31.09
2026-06-02T08:54:00Z,73.38,27.20
2026-06-02T08:55:00Z,73.38,26.27
2026-06-02T08:56:00Z,72.69,27.98
2026-06-02T08:57:00Z,72.56,30.45
2026-06-02T08:58:00Z,68.88,29.57
2026-06-02T08:59:00Z,71.87,30.24
2026-06-02T09:00:00Z,65.72,33.69
2026-06-02T09:01:00Z,67.94,32.69
2026-06-02T09:02:00Z,77.52,22.55
2026-06-02T09:03:00Z,76.76,22.97
2026-06-02T09:04:00Z,76.70,24.00
2026-06-02T09:05:00Z,76.06,24.00
2026-06-02T09:06:00Z,76.56,23.35
2026-06-02T09:07:00Z,76.64,24.00
2026-06-02T09:08:00Z,83.17,19.92
2026-06-02T09:09:00Z,81.79,19.92
2026-06-02T09:10:00Z,79.12,23.48
2026-06-02T09:11:00Z,75.87,25.07
2026-06-02T09:12:00Z,76.59,24.57
2026-06-02T09:13:00Z,74.21,25.00
2026-06-02T09:14:00Z,77.83,23.53
2026-06-02T09:15:00Z,75.82,26.96
2026-06-02T09:16:00Z,72.17,28.01
2026-06-02T09:17:00Z,68.25,29.58
2026-06-02T09:18:00Z,72.74,26.02
2026-06-02T09:19:00Z,73.52,28.24
2026-06-02T09:20:00Z,74.18,26.12
2026-06-02T09:21:00Z,77.84,25.68
2026-06-02T09:22:00Z,72.30,27.63
2026-06-02T09:23:00Z,75.00,27.19
2026-06-02T09:24:00Z,73.67,28.00
2026-06-02T09:25:00Z,72.00,27.19
2026-06-02T09:26:00Z,73.00,28.78
2026-06-02T09:27:00Z,70.70,30.20
2026-06-02T09:28:00Z,72.48,30.49
2026-06-02T09:29:00Z,71.37,26.69
2026-06-02T09:30:00Z,75.48,24.63
2026-06-02T09:31:00Z,74.22,25.85
2026-06-02T09:32:00Z,72.17,29.00
2026-06-02T09:33:00Z,70.97,29.02
2026-06-02T09:34:00Z,71.00,29.86
2026-06-02T09:35:00Z,73.43,27.59
2026-06-02T09:36:00Z,75.97,25.50
2026-06-02T09:37:00Z,76.00,24.82
2026-06-02T09:38:00Z,77.18,23.75
2026-06-02T09:39:00Z,74.98,24.92
2026-06-02T09:40:00Z,75.48,24.80
2026-06-02T09:41:00Z,80.06,21.77
2026-06-02T09:42:00Z,83.68,18.69
2026-06-02T09:43:00Z,74.97,25.28
2026-06-02T09:44:00Z,78.70,21.03
2026-06-02T09:45:00Z,82.73,18.74
2026-06-02T09:46:00Z,78.98,22.36
2026-06-02T09:47:00Z,76.09,23.88
2026-06-02T09:48:00Z,76.45,23.78
2026-06-02T09:49:00Z,74.09,26.61
2026-06-02T09:50:00Z,74.25,26.04
2026-06-02T09:51:00Z,75.40,26.00
2026-06-02T09:52:00Z,76.80,25.67
2026-06-02T09:53:00Z,71.90,27.63
2026-06-02T09:54:00Z,67.88,33.16
2026-06-02T09:55:00Z,62.79,37.91
2026-06-02T09:56:00Z,69.18,33.29
2026-06-02T09:57:00Z,69.68,30.61
2026-06-02T09:58:00Z,61.20,42.55
2026-06-02T09:59:00Z,55.66,43.40
2026-06-02T10:00:00Z,52.92,47.42
2026-06-02T10:01:00Z,57.86,44.08
2026-06-02T10:02:00Z,65.78,33.81
2026-06-02T10:03:00Z,72.47,26.57
2026-06-02T10:04:00Z,74.55,26.21
2026-06-02T10:05:00Z,73.26,27.16
2026-06-02T10:06:00Z,78.07,21.99
2026-06-02T10:07:00Z,74.84,23.52
2026-06-02T10:08:00Z,71.46,28.72
2026-06-02T10:09:00Z,75.26,25.37
2026-06-02T10:10:00Z,78.88,22.42
2026-06-02T10:11:00Z,76.09,23.15
2026-06-02T10:12:00Z,76.17,23.78
2026-06-02T10:13:00Z,80.48,21.16
2026-06-02T10:14:00Z,83.48,16.79
2026-06-02T10:15:00Z,85.63,14.52
2026-06-02T10:16:00Z,80.37,21.68
2026-06-02T10:17:00Z,79.81,21.12
2026-06-02T10:18:00Z,77.48,22.31
2026-06-02T10:19:00Z,80.05,21.12
2026-06-02T10:20:00Z,74.96,24.87
2026-06-02T10:21:00Z,75.00,25.94
2026-06-02T10:22:00Z,76.47,24.94
2026-06-02T10:23:00Z,78.84,22.70
2026-06-02T10:24:00Z,78.67,21.59
2026-06-02T10:25:00Z,78.28,21.81
2026-06-02T10:26:00Z,71.26,29.77
2026-06-02T10:27:00Z,61.47,38.06
2026-06-02T10:28:00Z,61.24,40.80
2026-06-02T10:29:00Z,57.01,42.93
2026-06-02T10:30:00Z,57.54,44.47
2026-06-02T10:31:00Z,57.63,43.05
2026-06-02T10:32:00Z,58.91,42.85
2026-06-02T10:33:00Z,64.78,35.90
2026-06-02T10:34:00Z,61.35,38.95
2026-06-02T10:35:00Z,60.25,39.54
2026-06-02T10:36:00Z,73.10,25.27
2026-06-02T10:37:00Z,79.92,20.01
2026-06-02T10:38:00Z,71.79,16.93
2026-06-02T10:39:00Z,86.84,14.47
2026-06-02T10:40:00Z,97.23,7.07
2026-06-02T10:41:00Z,99.00,1.00
2026-06-02T10:42:00Z,99.00,1.00
2026-06-02T10:43:00Z,99.00,1.00
