# event_ticker=KXATPMATCH-25OCT24DEBER
# final_score=6-1 7-6(4)
# score_resolution=6-1 7-6
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Matteo Berrettini
# kalshi_date=2025-10-24
timestamp,Alex de Minaur,Matteo Berrettini
2025-10-24T13:07:00Z,91.87,8.27
2025-10-24T13:08:00Z,92.24,9.00
2025-10-24T13:09:00Z,88.09,10.69
2025-10-24T13:10:00Z,84.21,13.84
2025-10-24T13:11:00Z,87.00,15.25
2025-10-24T13:12:00Z,88.27,13.03
2025-10-24T13:13:00Z,90.00,9.22
2025-10-24T13:14:00Z,91.00,11.07
2025-10-24T13:15:00Z,87.95,10.78
2025-10-24T13:16:00Z,86.53,13.15
2025-10-24T13:17:00Z,89.57,12.48
2025-10-24T13:18:00Z,89.00,12.92
2025-10-24T13:19:00Z,93.50,8.60
2025-10-24T13:20:00Z,96.94,2.72
2025-10-24T13:21:00Z,98.95,1.44
2025-10-24T13:22:00Z,99.00,1.41
2025-10-24T13:23:00Z,97.95,1.96
2025-10-24T13:24:00Z,99.00,1.00
2025-10-24T13:25:00Z,98.82,1.00
2025-10-24T13:26:00Z,98.82,1.00
