# event_ticker=KXATPMATCH-25OCT23OPEVAN
# final_score=7-6(5) 6-7(7) 6-3
# score_resolution=7-6 6-7 6-3
# match_winner=Reilly Opelka
# fav_player=Reilly Opelka
# dog_player=Botic Van de Zandschulp
# kalshi_date=2025-10-23
timestamp,Reilly Opelka,Botic Van de Zandschulp
2025-10-23T16:25:00Z,70.35,28.19
2025-10-23T16:26:00Z,75.19,29.87
2025-10-23T16:27:00Z,72.70,28.70
2025-10-23T16:28:00Z,70.21,31.64
2025-10-23T16:29:00Z,70.00,32.00
2025-10-23T16:30:00Z,69.06,31.87
2025-10-23T16:31:00Z,72.06,29.20
2025-10-23T16:32:00Z,72.13,28.59
2025-10-23T16:33:00Z,71.44,30.71
2025-10-23T16:34:00Z,71.58,30.00
2025-10-23T16:35:00Z,69.81,31.99
2025-10-23T16:36:00Z,69.04,31.90
2025-10-23T16:37:00Z,70.10,31.01
2025-10-23T16:38:00Z,69.42,32.17
2025-10-23T16:39:00Z,71.37,29.96
2025-10-23T16:40:00Z,75.72,29.53
2025-10-23T16:41:00Z,68.74,31.43
2025-10-23T16:42:00Z,68.47,31.98
2025-10-23T16:43:00Z,69.41,31.92
2025-10-23T16:44:00Z,68.18,30.89
2025-10-23T16:45:00Z,72.37,28.04
2025-10-23T16:46:00Z,72.65,29.09
2025-10-23T16:47:00Z,72.04,28.33
2025-10-23T16:48:00Z,69.94,31.80
2025-10-23T16:49:00Z,69.95,31.20
2025-10-23T16:50:00Z,69.51,32.00
2025-10-23T16:51:00Z,70.52,31.11
2025-10-23T16:52:00Z,74.02,26.76
2025-10-23T16:53:00Z,74.84,27.38
2025-10-23T16:54:00Z,75.74,29.36
2025-10-23T16:55:00Z,83.17,22.26
2025-10-23T16:56:00Z,75.21,28.59
2025-10-23T16:57:00Z,75.93,25.56
2025-10-23T16:58:00Z,79.96,23.08
2025-10-23T16:59:00Z,75.14,28.83
2025-10-23T17:00:00Z,72.33,28.20
2025-10-23T17:01:00Z,83.24,19.91
2025-10-23T17:02:00Z,76.26,24.13
2025-10-23T17:03:00Z,78.23,35.06
2025-10-23T17:04:00Z,70.37,31.51
2025-10-23T17:05:00Z,48.81,49.50
2025-10-23T17:06:00Z,46.98,51.50
2025-10-23T17:07:00Z,48.56,52.67
2025-10-23T17:08:00Z,44.07,54.38
2025-10-23T17:09:00Z,43.50,58.55
2025-10-23T17:10:00Z,47.99,57.65
2025-10-23T17:11:00Z,50.89,48.71
2025-10-23T17:12:00Z,50.53,51.36
2025-10-23T17:13:00Z,47.02,53.03
2025-10-23T17:14:00Z,50.45,50.74
2025-10-23T17:15:00Z,62.29,40.09
2025-10-23T17:16:00Z,80.39,22.11
2025-10-23T17:17:00Z,86.22,12.55
2025-10-23T17:18:00Z,88.97,9.53
2025-10-23T17:19:00Z,91.30,10.00
2025-10-23T17:20:00Z,89.68,9.97
2025-10-23T17:21:00Z,91.11,10.92
2025-10-23T17:22:00Z,92.39,8.91
2025-10-23T17:23:00Z,93.19,5.70
2025-10-23T17:24:00Z,92.61,7.46
2025-10-23T17:25:00Z,93.73,5.88
2025-10-23T17:26:00Z,94.64,5.09
2025-10-23T17:27:00Z,92.59,7.96
2025-10-23T17:28:00Z,90.10,9.85
2025-10-23T17:29:00Z,90.21,8.15
2025-10-23T17:30:00Z,88.86,14.63
2025-10-23T17:31:00Z,85.73,15.91
2025-10-23T17:32:00Z,91.44,9.54
2025-10-23T17:33:00Z,86.24,17.56
2025-10-23T17:34:00Z,88.05,14.52
2025-10-23T17:35:00Z,93.88,5.78
2025-10-23T17:36:00Z,93.91,6.78
2025-10-23T17:37:00Z,92.99,6.10
2025-10-23T17:38:00Z,95.05,4.80
2025-10-23T17:39:00Z,95.94,5.28
2025-10-23T17:40:00Z,94.14,6.10
2025-10-23T17:41:00Z,93.93,6.85
2025-10-23T17:42:00Z,92.01,8.00
2025-10-23T17:43:00Z,93.58,6.41
2025-10-23T17:44:00Z,93.46,8.67
2025-10-23T17:45:00Z,97.74,4.17
2025-10-23T17:46:00Z,97.34,3.25
2025-10-23T17:47:00Z,96.72,4.86
2025-10-23T17:48:00Z,96.51,2.95
2025-10-23T17:49:00Z,99.00,1.42
2025-10-23T17:50:00Z,99.00,1.42
2025-10-23T17:51:00Z,99.00,1.42
2025-10-23T17:52:00Z,99.00,1.42
2025-10-23T17:53:00Z,99.00,1.42
