# event_ticker=KXATPMATCH-26MAY20RINDJE
# final_score=4-6 7-6(4) 6-1
# score_resolution=4-6 7-6 6-1
# match_winner=Arthur Rinderknech
# fav_player=Arthur Rinderknech
# dog_player=Laslo Djere
# kalshi_date=2026-05-20
timestamp,Arthur Rinderknech,Laslo Djere
2026-05-20T13:04:00Z,57.00,44.00
2026-05-20T13:05:00Z,57.00,44.00
2026-05-20T13:06:00Z,57.00,44.00
2026-05-20T13:07:00Z,57.00,44.00
2026-05-20T13:10:00Z,57.00,44.00
2026-05-20T13:12:00Z,57.00,44.00
2026-05-20T13:13:00Z,57.00,44.00
2026-05-20T13:14:00Z,56.00,44.00
2026-05-20T13:15:00Z,56.00,44.00
2026-05-20T13:16:00Z,57.00,44.00
2026-05-20T13:22:00Z,57.00,44.00
2026-05-20T13:23:00Z,57.00,44.00
2026-05-20T13:24:00Z,57.00,44.00
2026-05-20T13:25:00Z,57.00,44.00
2026-05-20T13:26:00Z,57.00,44.00
2026-05-20T13:27:00Z,57.00,43.23
2026-05-20T13:28:00Z,57.00,43.00
2026-05-20T13:29:00Z,57.00,43.00
2026-05-20T13:32:00Z,57.00,44.00
2026-05-20T13:33:00Z,57.00,44.00
2026-05-20T13:34:00Z,57.37,44.00
2026-05-20T13:35:00Z,58.00,44.00
2026-05-20T13:36:00Z,58.00,44.00
2026-05-20T13:37:00Z,58.00,44.00
2026-05-20T13:39:00Z,58.00,43.00
2026-05-20T13:40:00Z,56.72,44.00
2026-05-20T13:41:00Z,56.97,43.31
2026-05-20T13:42:00Z,60.29,41.87
2026-05-20T13:43:00Z,61.00,40.00
2026-05-20T13:44:00Z,64.11,39.21
2026-05-20T13:45:00Z,61.00,40.97
2026-05-20T13:46:00Z,62.00,40.00
2026-05-20T13:47:00Z,61.62,40.14
2026-05-20T13:48:00Z,61.06,39.00
2026-05-20T13:49:00Z,63.14,39.00
2026-05-20T13:50:00Z,64.16,34.29
2026-05-20T13:51:00Z,61.14,38.40
2026-05-20T13:52:00Z,62.08,39.81
2026-05-20T13:53:00Z,62.45,39.00
2026-05-20T13:54:00Z,61.18,39.88
2026-05-20T13:55:00Z,63.94,39.88
2026-05-20T13:56:00Z,64.00,36.18
2026-05-20T13:57:00Z,64.00,36.18
2026-05-20T13:58:00Z,65.93,30.84
2026-05-20T13:59:00Z,69.02,33.57
2026-05-20T14:00:00Z,63.65,39.64
2026-05-20T14:01:00Z,62.14,39.77
2026-05-20T14:02:00Z,61.89,39.43
2026-05-20T14:03:00Z,63.88,37.00
2026-05-20T14:04:00Z,60.73,40.08
2026-05-20T14:05:00Z,60.34,40.65
2026-05-20T14:06:00Z,58.68,45.36
2026-05-20T14:07:00Z,62.22,40.36
2026-05-20T14:08:00Z,63.00,38.00
2026-05-20T14:09:00Z,63.00,38.00
2026-05-20T14:10:00Z,64.92,36.11
2026-05-20T14:11:00Z,68.22,33.62
2026-05-20T14:12:00Z,66.04,32.91
2026-05-20T14:13:00Z,64.92,34.15
2026-05-20T14:14:00Z,67.08,34.93
2026-05-20T14:15:00Z,59.45,39.74
2026-05-20T14:16:00Z,58.39,43.13
2026-05-20T14:17:00Z,56.00,43.49
2026-05-20T14:18:00Z,54.18,44.13
2026-05-20T14:19:00Z,59.05,42.31
2026-05-20T14:20:00Z,58.58,42.29
2026-05-20T14:21:00Z,53.06,48.00
2026-05-20T14:22:00Z,51.64,47.88
2026-05-20T14:23:00Z,54.52,46.00
2026-05-20T14:24:00Z,46.06,59.50
2026-05-20T14:25:00Z,35.81,63.93
2026-05-20T14:26:00Z,35.99,65.00
2026-05-20T14:27:00Z,33.86,67.15
2026-05-20T14:28:00Z,33.88,65.07
2026-05-20T14:29:00Z,36.27,62.90
2026-05-20T14:30:00Z,37.17,63.26
2026-05-20T14:31:00Z,32.57,65.47
2026-05-20T14:32:00Z,33.66,68.00
2026-05-20T14:33:00Z,33.98,67.03
2026-05-20T14:34:00Z,32.18,68.99
2026-05-20T14:35:00Z,33.96,66.33
2026-05-20T14:36:00Z,33.85,66.80
2026-05-20T14:37:00Z,32.84,68.33
2026-05-20T14:38:00Z,33.26,69.59
2026-05-20T14:39:00Z,29.16,70.55
2026-05-20T14:40:00Z,28.88,71.00
2026-05-20T14:41:00Z,28.99,71.10
2026-05-20T14:42:00Z,28.61,72.00
2026-05-20T14:43:00Z,29.00,72.00
2026-05-20T14:44:00Z,30.39,71.64
2026-05-20T14:45:00Z,28.04,71.45
2026-05-20T14:46:00Z,29.02,72.47
2026-05-20T14:47:00Z,30.47,70.28
2026-05-20T14:48:00Z,32.51,68.44
2026-05-20T14:49:00Z,35.29,67.67
2026-05-20T14:50:00Z,36.00,69.00
2026-05-20T14:51:00Z,40.39,60.23
2026-05-20T14:52:00Z,34.17,63.67
2026-05-20T14:53:00Z,31.23,71.67
2026-05-20T14:54:00Z,31.06,70.01
2026-05-20T14:55:00Z,29.49,72.50
2026-05-20T14:56:00Z,31.98,67.54
2026-05-20T14:57:00Z,31.48,68.17
2026-05-20T14:58:00Z,32.94,67.96
2026-05-20T14:59:00Z,33.02,68.00
2026-05-20T15:00:00Z,35.01,66.28
2026-05-20T15:01:00Z,30.30,68.25
2026-05-20T15:02:00Z,26.92,73.63
2026-05-20T15:03:00Z,27.57,72.75
2026-05-20T15:04:00Z,29.24,72.51
2026-05-20T15:05:00Z,21.69,78.35
2026-05-20T15:06:00Z,21.61,75.56
2026-05-20T15:07:00Z,26.19,74.90
2026-05-20T15:08:00Z,29.25,71.33
2026-05-20T15:09:00Z,31.00,70.00
2026-05-20T15:10:00Z,31.32,69.55
2026-05-20T15:11:00Z,31.66,69.85
2026-05-20T15:12:00Z,34.89,61.33
2026-05-20T15:13:00Z,37.70,64.81
2026-05-20T15:14:00Z,37.69,64.10
2026-05-20T15:15:00Z,40.49,61.34
2026-05-20T15:16:00Z,34.97,66.86
2026-05-20T15:17:00Z,32.35,68.34
2026-05-20T15:18:00Z,35.72,65.59
2026-05-20T15:19:00Z,38.31,63.85
2026-05-20T15:20:00Z,37.98,63.88
2026-05-20T15:21:00Z,36.83,64.42
2026-05-20T15:22:00Z,33.37,66.74
2026-05-20T15:23:00Z,31.73,68.82
2026-05-20T15:24:00Z,27.56,72.29
2026-05-20T15:25:00Z,24.61,74.96
2026-05-20T15:26:00Z,15.36,84.37
2026-05-20T15:27:00Z,26.14,73.75
2026-05-20T15:28:00Z,24.04,78.59
2026-05-20T15:29:00Z,30.94,68.51
2026-05-20T15:30:00Z,33.74,66.87
2026-05-20T15:31:00Z,34.04,66.10
2026-05-20T15:32:00Z,37.55,64.55
2026-05-20T15:33:00Z,31.59,69.59
2026-05-20T15:34:00Z,29.51,70.89
2026-05-20T15:35:00Z,32.11,69.24
2026-05-20T15:36:00Z,31.92,68.57
2026-05-20T15:37:00Z,33.72,67.59
2026-05-20T15:38:00Z,33.98,66.89
2026-05-20T15:39:00Z,33.58,67.00
2026-05-20T15:40:00Z,31.15,69.20
2026-05-20T15:41:00Z,30.93,69.47
2026-05-20T15:42:00Z,30.86,69.04
2026-05-20T15:43:00Z,28.96,68.80
2026-05-20T15:44:00Z,34.85,65.72
2026-05-20T15:45:00Z,29.95,69.73
2026-05-20T15:46:00Z,27.84,73.29
2026-05-20T15:47:00Z,39.91,63.60
2026-05-20T15:48:00Z,46.93,52.27
2026-05-20T15:49:00Z,47.20,56.00
2026-05-20T15:50:00Z,50.34,46.92
2026-05-20T15:51:00Z,53.85,45.60
2026-05-20T15:52:00Z,59.18,40.86
2026-05-20T15:53:00Z,57.70,42.19
2026-05-20T15:54:00Z,57.86,42.40
2026-05-20T15:55:00Z,57.28,41.86
2026-05-20T15:56:00Z,57.62,41.85
2026-05-20T15:57:00Z,57.62,41.99
2026-05-20T15:58:00Z,57.52,41.88
2026-05-20T15:59:00Z,58.54,41.96
2026-05-20T16:00:00Z,59.72,39.33
2026-05-20T16:01:00Z,64.34,36.92
2026-05-20T16:02:00Z,69.74,30.21
2026-05-20T16:03:00Z,83.65,20.66
2026-05-20T16:04:00Z,82.96,16.56
2026-05-20T16:05:00Z,85.00,13.55
2026-05-20T16:06:00Z,78.19,22.53
2026-05-20T16:07:00Z,79.89,19.86
2026-05-20T16:08:00Z,84.23,16.86
2026-05-20T16:09:00Z,85.59,15.38
2026-05-20T16:10:00Z,87.00,12.50
2026-05-20T16:11:00Z,84.89,15.53
2026-05-20T16:12:00Z,83.42,17.41
2026-05-20T16:13:00Z,82.44,17.85
2026-05-20T16:14:00Z,86.23,14.84
2026-05-20T16:15:00Z,87.13,14.05
2026-05-20T16:16:00Z,87.90,12.38
2026-05-20T16:17:00Z,88.82,11.80
2026-05-20T16:18:00Z,90.08,11.47
2026-05-20T16:19:00Z,94.23,7.75
2026-05-20T16:20:00Z,97.12,1.61
2026-05-20T16:21:00Z,97.15,2.93
2026-05-20T16:22:00Z,97.99,2.00
2026-05-20T16:23:00Z,98.04,2.02
2026-05-20T16:24:00Z,99.00,1.00
2026-05-20T16:25:00Z,99.00,1.00
2026-05-20T16:26:00Z,99.00,1.00
2026-05-20T16:27:00Z,99.00,1.00
2026-05-20T16:28:00Z,99.00,1.00
2026-05-20T16:29:00Z,99.00,1.00
2026-05-20T16:30:00Z,99.00,1.00
2026-05-20T16:31:00Z,99.00,1.00
2026-05-20T16:32:00Z,99.00,1.00
