# event_ticker=KXATPMATCH-25OCT25SINDE
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Jannik Sinner
# fav_player=Alex de Minaur
# dog_player=Jannik Sinner
# kalshi_date=2025-10-25
timestamp,Alex de Minaur,Jannik Sinner
2025-10-25T11:36:00Z,12.00,89.00
2025-10-25T11:39:00Z,12.00,89.00
2025-10-25T11:40:00Z,12.00,89.00
2025-10-25T11:41:00Z,12.00,89.00
2025-10-25T11:44:00Z,12.00,89.00
2025-10-25T11:47:00Z,12.00,89.00
2025-10-25T11:48:00Z,12.00,89.00
2025-10-25T11:49:00Z,12.00,89.00
2025-10-25T11:50:00Z,12.00,89.00
2025-10-25T11:51:00Z,12.00,89.00
2025-10-25T11:55:00Z,12.00,89.00
2025-10-25T11:56:00Z,12.00,89.00
2025-10-25T11:58:00Z,12.00,89.00
2025-10-25T11:59:00Z,12.00,89.00
2025-10-25T12:01:00Z,12.00,89.00
2025-10-25T12:02:00Z,12.00,89.00
2025-10-25T12:03:00Z,12.00,89.00
2025-10-25T12:04:00Z,12.00,89.00
2025-10-25T12:06:00Z,12.00,89.00
2025-10-25T12:07:00Z,12.00,89.00
2025-10-25T12:09:00Z,12.00,89.00
2025-10-25T12:12:00Z,12.00,89.00
2025-10-25T12:16:00Z,12.00,89.00
2025-10-25T12:17:00Z,12.00,89.00
2025-10-25T12:19:00Z,12.00,89.00
2025-10-25T12:20:00Z,12.00,89.00
2025-10-25T12:22:00Z,12.00,89.00
2025-10-25T12:24:00Z,12.00,89.00
2025-10-25T12:26:00Z,12.00,89.00
2025-10-25T12:27:00Z,12.00,89.00
2025-10-25T12:28:00Z,12.00,89.00
2025-10-25T12:29:00Z,12.00,89.00
2025-10-25T12:30:00Z,12.00,89.00
2025-10-25T12:32:00Z,12.00,89.00
2025-10-25T12:33:00Z,12.00,89.00
2025-10-25T12:34:00Z,12.00,89.00
2025-10-25T12:35:00Z,12.00,89.00
2025-10-25T12:36:00Z,12.00,89.00
2025-10-25T12:37:00Z,12.00,89.00
2025-10-25T12:38:00Z,12.00,89.00
2025-10-25T12:39:00Z,12.00,89.00
2025-10-25T12:40:00Z,12.00,89.00
2025-10-25T12:41:00Z,12.00,89.00
2025-10-25T12:42:00Z,12.00,89.00
2025-10-25T12:43:00Z,12.00,89.00
2025-10-25T12:46:00Z,12.00,89.00
2025-10-25T12:47:00Z,12.00,89.00
2025-10-25T12:48:00Z,12.00,89.00
2025-10-25T12:49:00Z,12.00,89.00
2025-10-25T12:52:00Z,12.00,89.00
2025-10-25T12:54:00Z,12.00,89.00
2025-10-25T12:55:00Z,12.00,89.00
2025-10-25T12:57:00Z,11.00,89.00
2025-10-25T12:58:00Z,11.00,89.00
2025-10-25T12:59:00Z,11.00,89.00
2025-10-25T13:00:00Z,11.00,89.00
2025-10-25T13:01:00Z,11.70,89.03
2025-10-25T13:02:00Z,11.00,89.03
2025-10-25T13:03:00Z,11.00,89.03
2025-10-25T13:04:00Z,11.00,90.00
2025-10-25T13:05:00Z,10.00,90.00
2025-10-25T13:06:00Z,10.00,90.00
2025-10-25T13:07:00Z,9.93,90.00
2025-10-25T13:08:00Z,10.00,90.00
2025-10-25T13:09:00Z,10.00,90.00
2025-10-25T13:10:00Z,10.00,90.00
2025-10-25T13:11:00Z,10.00,90.00
2025-10-25T13:12:00Z,11.38,89.29
2025-10-25T13:13:00Z,11.28,90.28
2025-10-25T13:14:00Z,11.00,91.59
2025-10-25T13:15:00Z,10.92,92.00
2025-10-25T13:16:00Z,9.00,92.00
2025-10-25T13:17:00Z,7.02,93.00
2025-10-25T13:18:00Z,5.40,96.30
2025-10-25T13:19:00Z,5.00,97.17
2025-10-25T13:20:00Z,3.97,97.63
2025-10-25T13:21:00Z,4.00,97.00
2025-10-25T13:22:00Z,4.00,97.00
2025-10-25T13:23:00Z,4.00,98.36
2025-10-25T13:24:00Z,3.88,97.00
2025-10-25T13:25:00Z,4.00,97.89
2025-10-25T13:26:00Z,2.80,97.95
2025-10-25T13:27:00Z,3.14,97.01
2025-10-25T13:28:00Z,1.72,97.93
2025-10-25T13:29:00Z,4.00,97.93
2025-10-25T13:30:00Z,4.00,97.93
2025-10-25T13:31:00Z,3.99,97.93
2025-10-25T13:32:00Z,4.91,96.01
2025-10-25T13:33:00Z,5.00,96.01
2025-10-25T13:34:00Z,5.00,96.00
2025-10-25T13:35:00Z,4.72,96.00
2025-10-25T13:36:00Z,5.62,96.00
2025-10-25T13:37:00Z,5.76,96.00
2025-10-25T13:38:00Z,5.00,96.40
2025-10-25T13:39:00Z,4.01,97.00
2025-10-25T13:40:00Z,4.12,97.00
2025-10-25T13:41:00Z,5.00,97.00
2025-10-25T13:42:00Z,5.00,96.03
2025-10-25T13:43:00Z,5.19,96.03
2025-10-25T13:44:00Z,7.00,94.00
2025-10-25T13:45:00Z,7.05,93.24
2025-10-25T13:46:00Z,7.01,95.00
2025-10-25T13:47:00Z,5.98,96.00
2025-10-25T13:48:00Z,5.98,96.05
2025-10-25T13:49:00Z,6.00,96.92
2025-10-25T13:50:00Z,5.00,95.73
2025-10-25T13:51:00Z,5.37,96.65
2025-10-25T13:52:00Z,6.00,96.00
2025-10-25T13:53:00Z,5.35,94.00
2025-10-25T13:54:00Z,5.35,97.00
2025-10-25T13:55:00Z,5.00,95.86
2025-10-25T13:56:00Z,4.07,96.86
2025-10-25T13:57:00Z,4.93,96.86
2025-10-25T13:58:00Z,5.00,97.00
2025-10-25T13:59:00Z,5.03,95.95
2025-10-25T14:00:00Z,6.17,94.01
2025-10-25T14:01:00Z,6.79,96.20
2025-10-25T14:02:00Z,6.38,95.00
2025-10-25T14:03:00Z,5.27,94.48
2025-10-25T14:04:00Z,6.00,96.00
2025-10-25T14:05:00Z,7.00,94.07
2025-10-25T14:06:00Z,7.00,94.00
2025-10-25T14:07:00Z,7.00,95.22
2025-10-25T14:08:00Z,6.00,94.13
2025-10-25T14:09:00Z,6.00,95.02
2025-10-25T14:10:00Z,6.03,94.89
2025-10-25T14:11:00Z,6.00,94.02
2025-10-25T14:12:00Z,6.00,94.88
2025-10-25T14:13:00Z,6.99,95.45
2025-10-25T14:14:00Z,5.83,96.26
2025-10-25T14:15:00Z,3.02,97.00
2025-10-25T14:16:00Z,3.00,97.99
2025-10-25T14:17:00Z,3.26,97.00
2025-10-25T14:18:00Z,3.60,97.33
2025-10-25T14:19:00Z,2.55,98.00
2025-10-25T14:20:00Z,3.00,98.00
2025-10-25T14:21:00Z,3.00,98.00
2025-10-25T14:22:00Z,3.42,96.00
2025-10-25T14:23:00Z,6.79,94.67
2025-10-25T14:24:00Z,6.32,94.89
2025-10-25T14:25:00Z,4.00,95.04
2025-10-25T14:26:00Z,4.70,96.24
2025-10-25T14:27:00Z,3.14,97.00
2025-10-25T14:28:00Z,3.00,97.00
2025-10-25T14:29:00Z,1.15,98.65
2025-10-25T14:30:00Z,1.58,98.00
2025-10-25T14:31:00Z,3.00,98.00
2025-10-25T14:32:00Z,1.99,98.90
2025-10-25T14:33:00Z,2.00,99.00
2025-10-25T14:34:00Z,1.96,98.43
2025-10-25T14:35:00Z,2.94,98.38
2025-10-25T14:36:00Z,3.16,98.38
2025-10-25T14:37:00Z,3.16,99.00
2025-10-25T14:38:00Z,1.02,99.00
2025-10-25T14:39:00Z,1.00,99.00
2025-10-25T14:44:00Z,1.00,99.00
2025-10-25T14:46:00Z,1.00,99.00
