# event_ticker=KXATPMATCH-25OCT28FRIVUK
# final_score=7-6(4) 6-2
# score_resolution=6-7 2-6
# match_winner=Taylor Fritz
# fav_player=Aleksandar Vukic
# dog_player=Taylor Fritz
# kalshi_date=2025-10-28
timestamp,Aleksandar Vukic,Taylor Fritz
2025-10-28T21:43:00Z,12.00,87.51
2025-10-28T21:44:00Z,12.16,87.71
2025-10-28T21:45:00Z,12.68,88.58
2025-10-28T21:46:00Z,7.74,92.04
2025-10-28T21:47:00Z,7.59,92.67
2025-10-28T21:48:00Z,7.32,91.86
2025-10-28T21:49:00Z,8.32,92.00
2025-10-28T21:50:00Z,8.21,91.97
2025-10-28T21:51:00Z,7.33,93.94
2025-10-28T21:52:00Z,5.28,93.54
2025-10-28T21:53:00Z,7.60,92.00
2025-10-28T21:54:00Z,7.66,93.00
2025-10-28T21:55:00Z,7.47,93.00
2025-10-28T21:56:00Z,8.55,92.00
2025-10-28T21:57:00Z,9.72,88.44
2025-10-28T21:58:00Z,10.03,88.37
2025-10-28T21:59:00Z,9.48,92.00
2025-10-28T22:00:00Z,6.26,93.86
2025-10-28T22:01:00Z,6.04,95.45
2025-10-28T22:02:00Z,7.15,93.18
2025-10-28T22:03:00Z,8.48,93.00
2025-10-28T22:04:00Z,8.85,91.73
2025-10-28T22:05:00Z,9.48,91.04
2025-10-28T22:06:00Z,10.02,90.08
2025-10-28T22:07:00Z,9.69,90.06
2025-10-28T22:08:00Z,9.86,91.22
2025-10-28T22:09:00Z,9.38,90.00
2025-10-28T22:10:00Z,9.02,90.00
2025-10-28T22:11:00Z,7.98,92.92
2025-10-28T22:12:00Z,3.64,96.02
2025-10-28T22:13:00Z,3.52,96.16
2025-10-28T22:14:00Z,2.84,96.42
2025-10-28T22:15:00Z,2.67,96.77
2025-10-28T22:16:00Z,2.05,98.89
2025-10-28T22:17:00Z,1.70,98.21
2025-10-28T22:18:00Z,1.84,98.64
2025-10-28T22:19:00Z,1.11,98.94
2025-10-28T22:20:00Z,1.74,99.00
2025-10-28T22:21:00Z,1.00,99.00
2025-10-28T22:22:00Z,1.00,99.00
2025-10-28T22:23:00Z,1.00,99.00
2025-10-28T22:24:00Z,1.00,99.00
2025-10-28T22:25:00Z,1.00,99.00
2025-10-28T22:26:00Z,1.00,99.00
2025-10-28T22:27:00Z,1.00,99.00
2025-10-28T22:28:00Z,1.00,99.00
2025-10-28T22:29:00Z,1.00,99.00
2025-10-28T22:30:00Z,1.00,99.00
2025-10-28T22:31:00Z,1.00,99.00
