# event_ticker=KXATPMATCH-26FEB15KYPATM
# final_score=6-3 2-6 6-4
# score_resolution=3-6 6-2 4-6
# match_winner=Terence Atmane
# fav_player=Patrick Kypson
# dog_player=Terence Atmane
# kalshi_date=2026-02-15
timestamp,Patrick Kypson,Terence Atmane
2026-02-16T16:24:00Z,57.00,44.00
2026-02-16T16:28:00Z,57.00,44.00
2026-02-16T16:29:00Z,57.00,44.00
2026-02-16T16:34:00Z,57.00,44.00
2026-02-16T16:35:00Z,57.00,44.00
2026-02-16T16:36:00Z,57.00,44.00
2026-02-16T16:37:00Z,57.00,44.00
2026-02-16T16:40:00Z,55.63,46.72
2026-02-16T16:41:00Z,56.00,45.00
2026-02-16T16:42:00Z,56.00,45.00
2026-02-16T16:45:00Z,56.00,45.00
2026-02-16T16:47:00Z,56.00,45.00
2026-02-16T16:49:00Z,56.00,45.00
2026-02-16T16:50:00Z,56.00,45.00
2026-02-16T16:51:00Z,56.00,45.00
2026-02-16T16:53:00Z,56.00,46.00
2026-02-16T16:55:00Z,56.00,46.00
2026-02-16T16:56:00Z,56.00,46.00
2026-02-16T16:57:00Z,56.00,46.00
2026-02-16T16:58:00Z,56.00,46.00
2026-02-16T16:59:00Z,56.00,46.00
2026-02-16T17:03:00Z,56.00,46.00
2026-02-16T17:04:00Z,56.00,46.00
2026-02-16T17:05:00Z,56.00,46.00
2026-02-16T17:06:00Z,56.46,46.00
2026-02-16T17:07:00Z,56.46,46.00
2026-02-16T17:09:00Z,57.00,46.00
2026-02-16T17:11:00Z,57.00,46.00
2026-02-16T17:12:00Z,55.00,46.00
2026-02-16T17:13:00Z,55.00,46.00
2026-02-16T17:14:00Z,57.00,46.00
2026-02-16T17:17:00Z,57.00,46.00
2026-02-16T17:18:00Z,57.00,46.00
2026-02-16T17:20:00Z,56.00,46.00
2026-02-16T17:22:00Z,56.00,46.00
2026-02-16T17:23:00Z,56.00,46.00
2026-02-16T17:24:00Z,56.00,46.00
2026-02-16T17:25:00Z,56.00,46.00
2026-02-16T17:26:00Z,56.00,46.00
2026-02-16T17:28:00Z,56.00,46.00
2026-02-16T17:29:00Z,56.00,46.00
2026-02-16T17:31:00Z,57.00,46.00
2026-02-16T17:35:00Z,57.00,46.00
2026-02-16T17:38:00Z,57.00,46.00
2026-02-16T17:39:00Z,57.00,46.00
2026-02-16T17:40:00Z,57.00,46.00
2026-02-16T17:41:00Z,57.00,46.00
2026-02-16T17:42:00Z,57.00,46.00
2026-02-16T17:43:00Z,57.00,46.00
2026-02-16T17:44:00Z,57.00,46.00
2026-02-16T17:46:00Z,57.00,46.00
2026-02-16T17:48:00Z,57.00,46.00
2026-02-16T17:49:00Z,55.00,46.00
2026-02-16T17:50:00Z,56.69,45.99
2026-02-16T17:51:00Z,57.08,46.00
2026-02-16T17:52:00Z,57.59,45.94
2026-02-16T17:53:00Z,57.59,46.00
2026-02-16T17:54:00Z,57.54,46.00
2026-02-16T17:55:00Z,57.00,46.00
2026-02-16T17:56:00Z,56.69,46.00
2026-02-16T17:57:00Z,57.69,45.65
2026-02-16T17:58:00Z,58.00,46.00
2026-02-16T17:59:00Z,58.00,46.00
2026-02-16T18:00:00Z,56.39,46.00
2026-02-16T18:01:00Z,57.00,46.00
2026-02-16T18:02:00Z,57.00,46.00
2026-02-16T18:03:00Z,57.00,46.00
2026-02-16T18:04:00Z,56.00,46.00
2026-02-16T18:05:00Z,56.65,46.00
2026-02-16T18:06:00Z,57.72,46.00
2026-02-16T18:07:00Z,57.00,46.00
2026-02-16T18:08:00Z,57.00,46.00
2026-02-16T18:09:00Z,57.00,46.00
2026-02-16T18:10:00Z,57.00,46.00
2026-02-16T18:11:00Z,58.05,42.89
2026-02-16T18:12:00Z,55.41,44.80
2026-02-16T18:13:00Z,52.44,48.33
2026-02-16T18:14:00Z,54.74,46.62
2026-02-16T18:15:00Z,52.58,50.79
2026-02-16T18:16:00Z,45.35,57.83
2026-02-16T18:17:00Z,49.47,53.51
2026-02-16T18:18:00Z,48.41,51.25
2026-02-16T18:19:00Z,52.72,48.05
2026-02-16T18:20:00Z,55.08,48.27
2026-02-16T18:21:00Z,50.85,51.35
2026-02-16T18:22:00Z,51.50,49.45
2026-02-16T18:23:00Z,54.25,47.65
2026-02-16T18:24:00Z,51.29,49.95
2026-02-16T18:25:00Z,50.55,49.94
2026-02-16T18:26:00Z,52.86,49.33
2026-02-16T18:27:00Z,53.88,46.59
2026-02-16T18:28:00Z,54.47,46.29
2026-02-16T18:29:00Z,53.13,49.27
2026-02-16T18:30:00Z,57.66,47.30
2026-02-16T18:31:00Z,56.49,45.29
2026-02-16T18:32:00Z,57.11,42.86
2026-02-16T18:33:00Z,51.80,51.47
2026-02-16T18:34:00Z,51.98,49.00
2026-02-16T18:35:00Z,55.44,46.94
2026-02-16T18:36:00Z,56.06,44.17
2026-02-16T18:37:00Z,54.19,45.18
2026-02-16T18:38:00Z,52.11,49.95
2026-02-16T18:39:00Z,52.19,49.94
2026-02-16T18:40:00Z,53.25,47.60
2026-02-16T18:41:00Z,50.36,48.56
2026-02-16T18:42:00Z,40.79,55.43
2026-02-16T18:43:00Z,29.65,70.32
2026-02-16T18:44:00Z,25.57,74.57
2026-02-16T18:45:00Z,25.17,74.74
2026-02-16T18:46:00Z,27.04,74.54
2026-02-16T18:47:00Z,26.83,74.34
2026-02-16T18:48:00Z,29.67,71.82
2026-02-16T18:49:00Z,30.24,70.97
2026-02-16T18:50:00Z,35.75,65.28
2026-02-16T18:51:00Z,45.62,54.12
2026-02-16T18:52:00Z,51.22,48.63
2026-02-16T18:53:00Z,52.59,48.95
2026-02-16T18:54:00Z,50.82,51.05
2026-02-16T18:55:00Z,43.46,54.05
2026-02-16T18:56:00Z,51.32,49.64
2026-02-16T18:57:00Z,50.22,50.00
2026-02-16T18:58:00Z,48.09,49.51
2026-02-16T18:59:00Z,50.53,49.78
2026-02-16T19:00:00Z,49.46,51.13
2026-02-16T19:01:00Z,51.20,48.82
2026-02-16T19:02:00Z,53.33,46.23
2026-02-16T19:03:00Z,54.58,46.73
2026-02-16T19:04:00Z,54.48,46.77
2026-02-16T19:05:00Z,53.64,48.38
2026-02-16T19:06:00Z,51.19,49.01
2026-02-16T19:07:00Z,52.69,48.68
2026-02-16T19:08:00Z,53.96,48.98
2026-02-16T19:09:00Z,52.13,47.23
2026-02-16T19:10:00Z,53.93,46.85
2026-02-16T19:11:00Z,54.26,46.86
2026-02-16T19:12:00Z,55.10,46.26
2026-02-16T19:13:00Z,58.70,41.34
2026-02-16T19:14:00Z,61.87,38.96
2026-02-16T19:15:00Z,60.06,39.52
2026-02-16T19:16:00Z,62.06,39.47
2026-02-16T19:17:00Z,63.14,38.45
2026-02-16T19:18:00Z,65.69,35.01
2026-02-16T19:19:00Z,68.60,33.28
2026-02-16T19:20:00Z,67.85,30.09
2026-02-16T19:21:00Z,66.69,36.24
2026-02-16T19:22:00Z,63.11,36.80
2026-02-16T19:23:00Z,61.71,36.66
2026-02-16T19:24:00Z,58.80,44.86
2026-02-16T19:25:00Z,35.95,65.43
2026-02-16T19:26:00Z,25.77,74.05
2026-02-16T19:27:00Z,26.49,74.49
2026-02-16T19:28:00Z,23.31,76.58
2026-02-16T19:29:00Z,19.91,78.73
2026-02-16T19:30:00Z,19.34,81.83
2026-02-16T19:31:00Z,21.68,80.32
2026-02-16T19:32:00Z,21.86,78.69
2026-02-16T19:33:00Z,21.89,78.85
2026-02-16T19:34:00Z,21.86,78.57
2026-02-16T19:35:00Z,18.50,82.21
2026-02-16T19:36:00Z,16.31,85.33
2026-02-16T19:37:00Z,18.91,82.24
2026-02-16T19:38:00Z,18.30,81.33
2026-02-16T19:39:00Z,23.01,79.66
2026-02-16T19:40:00Z,15.74,85.46
2026-02-16T19:41:00Z,15.15,85.49
2026-02-16T19:42:00Z,13.11,88.03
2026-02-16T19:43:00Z,15.29,85.26
2026-02-16T19:44:00Z,17.94,83.85
2026-02-16T19:45:00Z,17.98,83.04
2026-02-16T19:46:00Z,15.17,86.93
2026-02-16T19:47:00Z,9.16,91.19
2026-02-16T19:48:00Z,7.30,92.85
2026-02-16T19:49:00Z,9.11,92.32
2026-02-16T19:50:00Z,10.04,90.93
2026-02-16T19:51:00Z,9.91,90.61
2026-02-16T19:52:00Z,8.81,93.56
2026-02-16T19:53:00Z,2.83,96.78
2026-02-16T19:54:00Z,1.05,98.85
2026-02-16T19:55:00Z,1.00,99.00
2026-02-16T19:56:00Z,1.00,99.00
2026-02-16T19:57:00Z,1.00,99.00
