# event_ticker=KXATPCHALLENGERMATCH-26JUN06BARMOL
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Alex Molcan
# fav_player=Hynek Barton
# dog_player=Alex Molcan
# kalshi_date=2026-06-06
timestamp,Hynek Barton,Alex Molcan
2026-06-06T06:26:00Z,36.00,68.00
2026-06-06T06:28:00Z,36.00,68.00
2026-06-06T06:29:00Z,36.00,68.00
2026-06-06T06:30:00Z,36.00,68.00
2026-06-06T06:34:00Z,36.00,68.00
2026-06-06T06:36:00Z,36.00,68.00
2026-06-06T06:40:00Z,35.00,68.00
2026-06-06T06:43:00Z,36.00,68.00
2026-06-06T06:46:00Z,36.00,68.00
2026-06-06T06:47:00Z,36.00,68.00
2026-06-06T06:48:00Z,36.00,68.00
2026-06-06T06:50:00Z,36.00,67.00
2026-06-06T06:54:00Z,36.00,67.00
2026-06-06T06:55:00Z,36.00,67.00
2026-06-06T06:56:00Z,36.00,67.00
2026-06-06T07:01:00Z,36.00,67.00
2026-06-06T07:02:00Z,36.00,67.00
2026-06-06T07:03:00Z,36.00,67.00
2026-06-06T07:04:00Z,36.00,67.00
2026-06-06T07:05:00Z,36.00,67.00
2026-06-06T07:08:00Z,36.00,67.00
2026-06-06T07:10:00Z,36.00,67.00
2026-06-06T07:16:00Z,35.00,67.00
2026-06-06T07:18:00Z,35.00,67.00
2026-06-06T07:21:00Z,35.00,67.00
2026-06-06T07:23:00Z,35.00,67.00
2026-06-06T07:24:00Z,35.00,67.00
2026-06-06T07:32:00Z,35.00,67.00
2026-06-06T07:34:00Z,35.00,67.00
2026-06-06T07:38:00Z,35.00,67.00
2026-06-06T07:40:00Z,36.00,67.00
2026-06-06T07:41:00Z,36.00,67.00
2026-06-06T07:49:00Z,36.00,66.00
2026-06-06T07:52:00Z,36.00,66.00
2026-06-06T07:55:00Z,36.00,67.00
2026-06-06T07:59:00Z,36.00,67.00
2026-06-06T08:01:00Z,36.00,67.00
2026-06-06T08:03:00Z,36.00,67.00
2026-06-06T08:05:00Z,36.00,67.00
2026-06-06T08:06:00Z,36.00,67.00
2026-06-06T08:08:00Z,36.00,67.00
2026-06-06T08:09:00Z,36.00,67.00
2026-06-06T08:10:00Z,36.00,67.00
2026-06-06T08:12:00Z,36.00,67.00
2026-06-06T08:15:00Z,36.00,67.00
2026-06-06T08:16:00Z,36.00,67.00
2026-06-06T08:18:00Z,36.00,67.00
2026-06-06T08:19:00Z,36.00,66.00
2026-06-06T08:21:00Z,36.00,67.00
2026-06-06T08:22:00Z,36.00,67.00
2026-06-06T08:31:00Z,36.00,67.00
2026-06-06T08:32:00Z,36.00,67.00
2026-06-06T08:36:00Z,36.00,67.00
2026-06-06T08:38:00Z,36.00,67.00
2026-06-06T08:40:00Z,36.00,67.00
2026-06-06T08:45:00Z,36.00,67.00
2026-06-06T08:46:00Z,36.00,67.00
2026-06-06T08:47:00Z,36.00,67.00
2026-06-06T08:49:00Z,36.00,67.00
2026-06-06T08:51:00Z,36.00,67.55
2026-06-06T08:52:00Z,36.00,67.55
2026-06-06T08:54:00Z,36.00,67.76
2026-06-06T08:55:00Z,36.00,67.00
2026-06-06T08:56:00Z,36.00,67.00
2026-06-06T08:57:00Z,36.00,67.00
2026-06-06T08:59:00Z,36.00,67.00
2026-06-06T09:00:00Z,36.00,67.00
2026-06-06T09:01:00Z,35.00,68.00
2026-06-06T09:02:00Z,35.00,68.16
2026-06-06T09:03:00Z,35.00,68.16
2026-06-06T09:04:00Z,34.00,68.87
2026-06-06T09:05:00Z,34.00,68.00
2026-06-06T09:06:00Z,34.00,68.00
2026-06-06T09:07:00Z,34.00,68.00
2026-06-06T09:08:00Z,35.00,67.00
2026-06-06T09:09:00Z,34.00,68.00
2026-06-06T09:10:00Z,34.00,69.00
2026-06-06T09:11:00Z,34.44,66.88
2026-06-06T09:12:00Z,34.35,66.59
2026-06-06T09:13:00Z,32.09,67.95
2026-06-06T09:14:00Z,30.00,69.90
2026-06-06T09:15:00Z,30.00,69.90
2026-06-06T09:16:00Z,30.00,69.42
2026-06-06T09:17:00Z,33.86,66.00
2026-06-06T09:18:00Z,33.00,66.00
2026-06-06T09:19:00Z,30.00,69.03
2026-06-06T09:20:00Z,30.03,70.00
2026-06-06T09:21:00Z,31.00,70.00
2026-06-06T09:22:00Z,31.00,69.00
2026-06-06T09:23:00Z,31.15,69.73
2026-06-06T09:24:00Z,32.61,70.00
2026-06-06T09:25:00Z,26.12,74.01
2026-06-06T09:26:00Z,30.86,71.93
2026-06-06T09:27:00Z,25.12,74.42
2026-06-06T09:28:00Z,20.59,79.27
2026-06-06T09:29:00Z,19.38,80.00
2026-06-06T09:30:00Z,17.49,84.00
2026-06-06T09:31:00Z,16.30,84.00
2026-06-06T09:32:00Z,16.30,84.00
2026-06-06T09:33:00Z,15.95,82.00
2026-06-06T09:34:00Z,18.25,82.00
2026-06-06T09:35:00Z,16.00,83.00
2026-06-06T09:36:00Z,15.91,84.84
2026-06-06T09:37:00Z,15.80,84.00
2026-06-06T09:38:00Z,17.49,82.15
2026-06-06T09:39:00Z,16.45,84.51
2026-06-06T09:40:00Z,15.37,83.06
2026-06-06T09:41:00Z,19.95,81.02
2026-06-06T09:42:00Z,18.63,82.02
2026-06-06T09:43:00Z,20.79,81.62
2026-06-06T09:44:00Z,17.00,84.02
2026-06-06T09:45:00Z,17.00,85.00
2026-06-06T09:46:00Z,18.00,84.00
2026-06-06T09:47:00Z,17.94,84.00
2026-06-06T09:48:00Z,17.00,84.00
2026-06-06T09:49:00Z,15.83,84.28
2026-06-06T09:50:00Z,15.00,84.24
2026-06-06T09:51:00Z,15.99,84.67
2026-06-06T09:52:00Z,15.00,86.00
2026-06-06T09:53:00Z,15.87,85.53
2026-06-06T09:54:00Z,17.83,83.15
2026-06-06T09:55:00Z,17.00,84.00
2026-06-06T09:56:00Z,17.51,82.73
2026-06-06T09:57:00Z,17.48,83.31
2026-06-06T09:58:00Z,15.32,86.00
2026-06-06T09:59:00Z,15.07,85.99
2026-06-06T10:00:00Z,15.45,85.03
2026-06-06T10:01:00Z,15.36,83.13
2026-06-06T10:02:00Z,17.42,82.48
2026-06-06T10:03:00Z,17.19,82.29
2026-06-06T10:04:00Z,16.47,83.00
2026-06-06T10:05:00Z,15.20,83.06
2026-06-06T10:06:00Z,16.87,85.09
2026-06-06T10:07:00Z,10.90,86.19
2026-06-06T10:08:00Z,11.33,89.32
2026-06-06T10:09:00Z,15.94,87.66
2026-06-06T10:10:00Z,14.37,89.90
2026-06-06T10:11:00Z,15.47,85.70
2026-06-06T10:12:00Z,15.08,84.24
2026-06-06T10:13:00Z,11.94,87.97
2026-06-06T10:14:00Z,5.33,90.79
2026-06-06T10:15:00Z,6.00,95.97
2026-06-06T10:16:00Z,5.49,93.76
2026-06-06T10:17:00Z,9.95,91.06
2026-06-06T10:18:00Z,7.65,93.95
2026-06-06T10:19:00Z,3.80,96.37
2026-06-06T10:20:00Z,2.09,98.02
2026-06-06T10:21:00Z,1.05,98.99
2026-06-06T10:22:00Z,1.40,97.59
2026-06-06T10:23:00Z,1.00,98.79
2026-06-06T10:24:00Z,1.00,98.00
2026-06-06T10:25:00Z,1.07,99.00
2026-06-06T10:26:00Z,1.31,98.62
2026-06-06T10:27:00Z,1.06,99.00
2026-06-06T10:28:00Z,1.00,99.00
2026-06-06T10:29:00Z,1.00,99.00
2026-06-06T10:30:00Z,1.00,99.00
2026-06-06T10:31:00Z,1.00,99.00
2026-06-06T10:32:00Z,1.00,99.00
2026-06-06T10:33:00Z,1.00,99.00
2026-06-06T10:34:00Z,1.00,99.00
2026-06-06T10:35:00Z,1.00,99.00
