# event_ticker=KXATPCHALLENGERMATCH-26MAY15MOLPIR
# final_score=6-2 3-6 6-4
# match_winner=Zsombor Piros
# fav_player=Zsombor Piros
# dog_player=Elmer Moller
# kalshi_date=2026-05-15
timestamp,Elmer Moller,Zsombor Piros
2026-05-17T08:41:00Z,33.00,67.26
2026-05-17T08:42:00Z,39.76,62.50
2026-05-17T08:43:00Z,42.59,57.93
2026-05-17T08:44:00Z,43.50,56.00
2026-05-17T08:45:00Z,43.46,58.00
2026-05-17T08:46:00Z,44.79,55.70
2026-05-17T08:47:00Z,49.97,50.01
2026-05-17T08:48:00Z,50.61,50.01
2026-05-17T08:49:00Z,52.97,46.39
2026-05-17T08:50:00Z,52.63,47.36
2026-05-17T08:51:00Z,55.93,44.05
2026-05-17T08:52:00Z,61.56,45.79
2026-05-17T08:53:00Z,44.54,56.07
2026-05-17T08:54:00Z,51.76,49.16
2026-05-17T08:55:00Z,59.84,42.99
2026-05-17T08:56:00Z,61.91,38.00
2026-05-17T08:57:00Z,61.29,39.83
2026-05-17T08:58:00Z,72.01,26.67
2026-05-17T08:59:00Z,77.63,20.90
2026-05-17T09:00:00Z,72.08,23.31
2026-05-17T09:01:00Z,72.84,31.55
2026-05-17T09:02:00Z,77.82,20.08
2026-05-17T09:03:00Z,80.42,16.32
2026-05-17T09:04:00Z,87.45,12.60
2026-05-17T09:05:00Z,87.78,11.66
2026-05-17T09:06:00Z,84.74,13.66
2026-05-17T09:07:00Z,81.99,17.84
2026-05-17T09:08:00Z,84.24,15.05
2026-05-17T09:09:00Z,83.16,16.44
2026-05-17T09:10:00Z,73.21,29.28
2026-05-17T09:11:00Z,73.76,28.62
2026-05-17T09:12:00Z,80.46,31.74
2026-05-17T09:13:00Z,76.54,23.90
2026-05-17T09:14:00Z,60.85,35.92
2026-05-17T09:15:00Z,61.95,39.00
2026-05-17T09:16:00Z,60.00,45.54
2026-05-17T09:17:00Z,48.45,49.32
2026-05-17T09:18:00Z,49.29,50.76
2026-05-17T09:19:00Z,44.59,57.23
2026-05-17T09:20:00Z,36.42,66.48
2026-05-17T09:21:00Z,29.04,70.20
2026-05-17T09:22:00Z,33.25,69.08
2026-05-17T09:23:00Z,24.37,76.88
2026-05-17T09:24:00Z,29.53,76.80
2026-05-17T09:25:00Z,37.67,79.56
2026-05-17T09:26:00Z,17.72,81.17
2026-05-17T09:27:00Z,29.78,78.36
2026-05-17T09:28:00Z,43.95,53.65
2026-05-17T09:29:00Z,45.44,54.71
2026-05-17T09:30:00Z,48.02,62.82
2026-05-17T09:31:00Z,25.10,71.09
2026-05-17T09:32:00Z,16.56,83.99
2026-05-17T09:33:00Z,16.14,85.30
2026-05-17T09:34:00Z,16.92,80.56
2026-05-17T09:35:00Z,17.00,82.69
2026-05-17T09:36:00Z,12.90,89.91
2026-05-17T09:37:00Z,5.70,95.63
2026-05-17T09:38:00Z,2.19,98.80
2026-05-17T09:39:00Z,2.19,99.00
2026-05-17T09:40:00Z,2.19,99.00
2026-05-17T09:41:00Z,2.19,99.00
2026-05-17T09:42:00Z,2.19,99.00
2026-05-17T09:43:00Z,2.19,99.00
2026-05-17T09:44:00Z,2.19,99.00
2026-05-17T09:45:00Z,2.19,99.00
2026-05-17T09:46:00Z,2.19,99.00
2026-05-17T09:47:00Z,1.00,99.00
