# event_ticker=KXATPCHALLENGERMATCH-26MAY01SMIBOL
# final_score=7-6(5) 7-6(5)
# score_resolution=7-6 7-6
# match_winner=Alex Bolt
# fav_player=Alex Bolt
# dog_player=Keegan Smith
# kalshi_date=2026-05-01
timestamp,Keegan Smith,Alex Bolt
2026-05-01T08:28:00Z,33.67,67.92
2026-05-01T08:29:00Z,31.86,71.24
2026-05-01T08:30:00Z,32.99,68.21
2026-05-01T08:31:00Z,33.09,69.79
2026-05-01T08:32:00Z,30.72,71.00
2026-05-01T08:33:00Z,29.65,71.95
2026-05-01T08:34:00Z,29.10,71.38
2026-05-01T08:35:00Z,31.60,69.82
2026-05-01T08:36:00Z,32.68,68.33
2026-05-01T08:37:00Z,32.11,69.00
2026-05-01T08:38:00Z,30.73,69.17
2026-05-01T08:39:00Z,31.98,70.23
2026-05-01T08:40:00Z,30.98,71.00
2026-05-01T08:41:00Z,31.89,70.00
2026-05-01T08:42:00Z,31.82,69.62
2026-05-01T08:43:00Z,34.69,66.45
2026-05-01T08:44:00Z,33.52,67.34
2026-05-01T08:45:00Z,38.53,62.24
2026-05-01T08:46:00Z,49.02,55.68
2026-05-01T08:47:00Z,38.28,62.02
2026-05-01T08:48:00Z,32.40,64.78
2026-05-01T08:49:00Z,29.10,77.38
2026-05-01T08:50:00Z,33.91,67.27
2026-05-01T08:51:00Z,23.88,75.46
2026-05-01T08:52:00Z,15.58,83.46
2026-05-01T08:53:00Z,19.46,82.50
2026-05-01T08:54:00Z,18.69,81.97
2026-05-01T08:55:00Z,19.71,80.99
2026-05-01T08:56:00Z,23.83,78.36
2026-05-01T08:57:00Z,24.12,77.83
2026-05-01T08:58:00Z,21.21,78.60
2026-05-01T08:59:00Z,19.91,79.83
2026-05-01T09:00:00Z,20.11,80.97
2026-05-01T09:01:00Z,21.89,78.91
2026-05-01T09:02:00Z,21.91,78.91
2026-05-01T09:03:00Z,23.26,76.75
2026-05-01T09:04:00Z,27.70,72.48
2026-05-01T09:05:00Z,37.26,64.88
2026-05-01T09:06:00Z,41.95,58.57
2026-05-01T09:07:00Z,43.54,56.70
2026-05-01T09:08:00Z,43.13,57.85
2026-05-01T09:09:00Z,42.54,57.23
2026-05-01T09:10:00Z,46.26,53.95
2026-05-01T09:11:00Z,47.89,52.50
2026-05-01T09:12:00Z,45.57,55.21
2026-05-01T09:13:00Z,44.98,56.07
2026-05-01T09:14:00Z,47.11,54.99
2026-05-01T09:15:00Z,48.61,54.22
2026-05-01T09:16:00Z,51.15,50.55
2026-05-01T09:17:00Z,51.69,49.61
2026-05-01T09:18:00Z,49.57,51.17
2026-05-01T09:19:00Z,44.11,54.46
2026-05-01T09:20:00Z,39.50,59.75
2026-05-01T09:21:00Z,26.86,70.57
2026-05-01T09:22:00Z,24.81,75.52
2026-05-01T09:23:00Z,23.35,76.03
2026-05-01T09:24:00Z,20.90,78.63
2026-05-01T09:25:00Z,21.27,78.21
2026-05-01T09:26:00Z,24.79,74.75
2026-05-01T09:27:00Z,25.32,75.74
2026-05-01T09:28:00Z,25.93,75.83
2026-05-01T09:29:00Z,25.25,75.98
2026-05-01T09:30:00Z,29.98,69.82
2026-05-01T09:31:00Z,27.38,73.45
2026-05-01T09:32:00Z,24.53,75.55
2026-05-01T09:33:00Z,15.50,83.50
2026-05-01T09:34:00Z,9.99,90.84
2026-05-01T09:35:00Z,5.27,96.23
2026-05-01T09:36:00Z,2.61,97.26
2026-05-01T09:37:00Z,2.28,96.77
2026-05-01T09:38:00Z,7.73,92.21
2026-05-01T09:39:00Z,4.00,94.39
2026-05-01T09:40:00Z,10.24,93.74
2026-05-01T09:41:00Z,1.00,99.00
2026-05-01T09:42:00Z,1.00,99.00
