# event_ticker=KXATPMATCH-25NOV12SHEAUG
# final_score=4-6 7-6(7) 7-5
# score_resolution=6-4 6-7 5-7
# match_winner=Felix Auger-Aliassime
# fav_player=Ben Shelton
# dog_player=Felix Auger-Aliassime
# kalshi_date=2025-11-12
timestamp,Ben Shelton,Felix Auger-Aliassime
2025-11-12T14:11:00Z,81.47,18.98
2025-11-12T14:12:00Z,81.11,18.78
2025-11-12T14:13:00Z,78.88,22.31
2025-11-12T14:14:00Z,77.83,21.66
2025-11-12T14:15:00Z,78.79,20.96
2025-11-12T14:16:00Z,80.32,21.60
2025-11-12T14:17:00Z,80.98,18.80
2025-11-12T14:18:00Z,80.28,19.14
2025-11-12T14:19:00Z,85.20,14.34
2025-11-12T14:20:00Z,86.17,13.16
2025-11-12T14:21:00Z,87.22,13.41
2025-11-12T14:22:00Z,83.45,16.77
2025-11-12T14:23:00Z,80.08,19.39
2025-11-12T14:24:00Z,82.49,17.74
2025-11-12T14:25:00Z,84.95,15.84
2025-11-12T14:26:00Z,85.46,16.32
2025-11-12T14:27:00Z,83.01,16.96
2025-11-12T14:28:00Z,79.94,21.50
2025-11-12T14:29:00Z,78.50,20.99
2025-11-12T14:30:00Z,82.23,21.91
2025-11-12T14:31:00Z,75.82,24.02
2025-11-12T14:32:00Z,78.34,23.25
2025-11-12T14:33:00Z,80.85,20.46
2025-11-12T14:34:00Z,80.67,19.54
2025-11-12T14:35:00Z,81.37,18.41
2025-11-12T14:36:00Z,83.81,17.50
2025-11-12T14:37:00Z,80.85,15.09
2025-11-12T14:38:00Z,76.83,22.93
2025-11-12T14:39:00Z,72.13,29.50
2025-11-12T14:40:00Z,62.84,37.55
2025-11-12T14:41:00Z,66.12,35.44
2025-11-12T14:42:00Z,64.22,36.16
2025-11-12T14:43:00Z,56.93,44.43
2025-11-12T14:44:00Z,43.92,55.65
2025-11-12T14:45:00Z,43.69,54.20
2025-11-12T14:46:00Z,43.64,56.26
2025-11-12T14:47:00Z,65.67,24.90
2025-11-12T14:48:00Z,60.63,46.00
2025-11-12T14:49:00Z,56.93,43.80
2025-11-12T14:50:00Z,69.26,32.41
2025-11-12T14:51:00Z,50.70,48.57
2025-11-12T14:52:00Z,46.64,52.01
2025-11-12T14:53:00Z,47.85,51.79
2025-11-12T14:54:00Z,49.02,49.13
2025-11-12T14:55:00Z,48.17,52.84
2025-11-12T14:56:00Z,43.88,54.38
2025-11-12T14:57:00Z,40.44,59.95
2025-11-12T14:58:00Z,42.09,57.48
2025-11-12T14:59:00Z,43.57,52.91
2025-11-12T15:00:00Z,46.22,54.50
2025-11-12T15:01:00Z,45.06,54.87
2025-11-12T15:02:00Z,45.28,56.83
2025-11-12T15:03:00Z,42.13,58.82
2025-11-12T15:04:00Z,41.83,59.29
2025-11-12T15:05:00Z,41.64,58.26
2025-11-12T15:06:00Z,30.10,70.35
2025-11-12T15:07:00Z,26.32,69.14
2025-11-12T15:08:00Z,41.81,57.16
2025-11-12T15:09:00Z,40.23,61.29
2025-11-12T15:10:00Z,36.43,63.17
2025-11-12T15:11:00Z,37.14,62.76
2025-11-12T15:12:00Z,37.23,63.15
2025-11-12T15:13:00Z,40.89,59.94
2025-11-12T15:14:00Z,42.28,58.84
2025-11-12T15:15:00Z,40.05,60.89
2025-11-12T15:16:00Z,37.24,62.76
2025-11-12T15:17:00Z,36.24,63.70
2025-11-12T15:18:00Z,35.75,64.76
2025-11-12T15:19:00Z,38.12,62.78
2025-11-12T15:20:00Z,41.52,59.66
2025-11-12T15:21:00Z,38.08,62.18
2025-11-12T15:22:00Z,34.81,66.39
2025-11-12T15:23:00Z,35.21,64.90
2025-11-12T15:24:00Z,32.71,66.78
2025-11-12T15:25:00Z,32.99,67.10
2025-11-12T15:26:00Z,39.06,61.22
2025-11-12T15:27:00Z,41.14,54.37
2025-11-12T15:28:00Z,53.65,44.43
2025-11-12T15:29:00Z,52.75,45.23
2025-11-12T15:30:00Z,45.70,55.09
2025-11-12T15:31:00Z,39.46,60.83
2025-11-12T15:32:00Z,38.02,61.91
2025-11-12T15:33:00Z,38.29,62.70
2025-11-12T15:34:00Z,29.93,69.98
2025-11-12T15:35:00Z,25.11,76.87
2025-11-12T15:36:00Z,22.34,77.48
2025-11-12T15:37:00Z,27.64,73.65
2025-11-12T15:38:00Z,21.84,80.02
2025-11-12T15:39:00Z,2.08,96.76
2025-11-12T15:40:00Z,1.00,99.00
2025-11-12T15:41:00Z,1.00,99.00
