# event_ticker=KXATPMATCH-26APR05POPRUU
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Casper Ruud
# fav_player=Alexei Popyrin
# dog_player=Casper Ruud
# kalshi_date=2026-04-05
timestamp,Alexei Popyrin,Casper Ruud
2026-04-07T05:05:00Z,25.00,77.00
2026-04-07T05:07:00Z,23.00,77.00
2026-04-07T05:12:00Z,24.00,77.00
2026-04-07T05:16:00Z,24.00,77.00
2026-04-07T05:18:00Z,24.00,77.00
2026-04-07T05:19:00Z,24.00,77.00
2026-04-07T05:24:00Z,24.00,77.00
2026-04-07T05:25:00Z,24.00,77.00
2026-04-07T05:27:00Z,24.00,77.00
2026-04-07T05:28:00Z,24.00,77.00
2026-04-07T05:39:00Z,24.00,77.00
2026-04-07T05:44:00Z,24.00,77.00
2026-04-07T05:45:00Z,24.00,77.00
2026-04-07T05:51:00Z,24.00,76.00
2026-04-07T05:56:00Z,24.00,77.00
2026-04-07T05:58:00Z,24.00,78.00
2026-04-07T06:02:00Z,24.00,78.00
2026-04-07T06:04:00Z,22.82,78.00
2026-04-07T06:05:00Z,22.82,78.00
2026-04-07T06:07:00Z,22.82,76.00
2026-04-07T06:08:00Z,22.82,78.00
2026-04-07T06:09:00Z,22.82,78.00
2026-04-07T06:21:00Z,22.82,78.00
2026-04-07T06:22:00Z,22.82,78.00
2026-04-07T06:26:00Z,22.82,78.00
2026-04-07T06:29:00Z,22.82,78.00
2026-04-07T06:31:00Z,22.82,78.00
2026-04-07T06:35:00Z,24.00,78.00
2026-04-07T06:36:00Z,24.00,78.00
2026-04-07T06:38:00Z,24.00,78.00
2026-04-07T06:44:00Z,24.00,78.00
2026-04-07T06:45:00Z,24.00,78.00
2026-04-07T06:46:00Z,24.00,78.00
2026-04-07T06:56:00Z,24.00,78.00
2026-04-07T06:57:00Z,23.00,78.00
2026-04-07T06:58:00Z,24.00,78.00
2026-04-07T07:08:00Z,24.00,78.00
2026-04-07T07:09:00Z,24.00,78.00
2026-04-07T07:19:00Z,24.00,78.00
2026-04-07T07:22:00Z,24.00,78.00
2026-04-07T07:30:00Z,24.00,78.00
2026-04-07T07:44:00Z,24.00,77.00
2026-04-07T07:58:00Z,24.00,78.00
2026-04-07T08:00:00Z,24.00,77.00
2026-04-07T08:03:00Z,24.00,77.00
2026-04-07T08:04:00Z,24.00,77.00
2026-04-07T08:08:00Z,24.00,77.00
2026-04-07T08:23:00Z,24.00,77.00
2026-04-07T08:27:00Z,24.00,77.00
2026-04-07T08:29:00Z,24.00,77.00
2026-04-07T08:32:00Z,24.00,77.00
2026-04-07T08:38:00Z,24.00,77.00
2026-04-07T08:43:00Z,24.00,77.00
2026-04-07T08:47:00Z,24.00,77.00
2026-04-07T08:58:00Z,24.00,77.00
2026-04-07T09:04:00Z,24.00,76.00
2026-04-07T09:11:00Z,24.00,77.00
2026-04-07T09:14:00Z,24.00,77.00
2026-04-07T09:21:00Z,24.00,77.00
2026-04-07T09:31:00Z,24.00,77.00
2026-04-07T09:34:00Z,23.00,77.00
2026-04-07T09:44:00Z,23.00,77.00
2026-04-07T09:51:00Z,23.00,76.85
2026-04-07T10:04:00Z,23.00,77.00
2026-04-07T10:06:00Z,23.00,77.00
2026-04-07T10:13:00Z,23.00,77.00
2026-04-07T10:16:00Z,23.00,76.00
2026-04-07T10:18:00Z,23.00,78.00
2026-04-07T10:26:00Z,23.00,78.00
2026-04-07T10:30:00Z,23.00,78.00
2026-04-07T10:39:00Z,23.00,78.00
2026-04-07T10:50:00Z,24.00,78.00
2026-04-07T10:51:00Z,24.00,78.00
2026-04-07T10:56:00Z,24.00,77.00
2026-04-07T10:58:00Z,24.00,77.00
2026-04-07T10:59:00Z,24.00,77.00
2026-04-07T11:02:00Z,24.00,77.00
2026-04-07T11:03:00Z,24.00,77.00
2026-04-07T11:04:00Z,24.00,77.00
2026-04-07T11:07:00Z,24.00,77.00
2026-04-07T11:10:00Z,24.00,77.00
2026-04-07T11:14:00Z,24.00,77.00
2026-04-07T11:16:00Z,24.00,77.00
2026-04-07T11:22:00Z,24.00,77.00
2026-04-07T11:23:00Z,24.00,77.00
2026-04-07T11:24:00Z,24.00,77.00
2026-04-07T11:25:00Z,24.00,77.00
2026-04-07T11:26:00Z,24.00,77.00
2026-04-07T11:30:00Z,24.00,77.00
2026-04-07T11:32:00Z,24.00,77.00
2026-04-07T11:37:00Z,24.00,77.00
2026-04-07T11:39:00Z,24.00,76.00
2026-04-07T11:40:00Z,24.00,77.00
2026-04-07T11:41:00Z,24.00,77.00
2026-04-07T11:42:00Z,24.00,77.00
2026-04-07T11:43:00Z,24.00,77.00
2026-04-07T11:44:00Z,24.00,77.00
2026-04-07T11:45:00Z,24.00,77.00
2026-04-07T11:47:00Z,24.00,77.00
2026-04-07T11:48:00Z,24.00,78.00
2026-04-07T11:51:00Z,24.00,78.00
2026-04-07T11:53:00Z,24.00,78.00
2026-04-07T11:54:00Z,24.00,78.00
2026-04-07T11:55:00Z,24.00,78.00
2026-04-07T11:56:00Z,24.00,78.00
2026-04-07T11:57:00Z,24.00,78.00
2026-04-07T11:58:00Z,24.00,78.00
2026-04-07T11:59:00Z,24.00,78.00
2026-04-07T12:00:00Z,23.00,78.00
2026-04-07T12:03:00Z,24.00,78.00
2026-04-07T12:04:00Z,24.00,78.00
2026-04-07T12:05:00Z,24.00,78.00
2026-04-07T12:06:00Z,24.00,78.00
2026-04-07T12:07:00Z,24.00,78.00
2026-04-07T12:10:00Z,24.00,78.00
2026-04-07T12:11:00Z,24.00,78.00
2026-04-07T12:12:00Z,24.00,78.00
2026-04-07T12:13:00Z,24.00,78.00
2026-04-07T12:14:00Z,24.00,78.00
2026-04-07T12:15:00Z,24.00,78.00
2026-04-07T12:16:00Z,24.00,77.24
2026-04-07T12:17:00Z,24.00,76.06
2026-04-07T12:18:00Z,24.00,77.01
2026-04-07T12:19:00Z,24.00,78.00
2026-04-07T12:20:00Z,24.00,78.00
2026-04-07T12:21:00Z,22.00,78.00
2026-04-07T12:22:00Z,22.00,77.00
2026-04-07T12:23:00Z,24.00,77.00
2026-04-07T12:25:00Z,24.00,77.00
2026-04-07T12:26:00Z,24.00,77.00
2026-04-07T12:28:00Z,24.00,77.00
2026-04-07T12:30:00Z,24.00,77.00
2026-04-07T12:31:00Z,24.00,77.00
2026-04-07T12:32:00Z,24.00,77.00
2026-04-07T12:33:00Z,23.84,77.00
2026-04-07T12:34:00Z,24.00,77.00
2026-04-07T12:35:00Z,24.00,77.00
2026-04-07T12:37:00Z,24.00,77.00
2026-04-07T12:38:00Z,24.00,76.00
2026-04-07T12:39:00Z,24.00,76.00
2026-04-07T12:40:00Z,24.00,76.00
2026-04-07T12:41:00Z,24.00,76.00
2026-04-07T12:42:00Z,24.00,76.00
2026-04-07T12:43:00Z,24.00,75.45
2026-04-07T12:44:00Z,24.00,76.00
2026-04-07T12:45:00Z,25.37,76.00
2026-04-07T12:46:00Z,26.13,76.00
2026-04-07T12:47:00Z,26.50,76.00
2026-04-07T12:48:00Z,26.00,76.00
2026-04-07T12:49:00Z,26.77,76.00
2026-04-07T12:50:00Z,27.11,74.77
2026-04-07T12:51:00Z,31.90,71.05
2026-04-07T12:52:00Z,29.29,72.20
2026-04-07T12:53:00Z,30.83,72.61
2026-04-07T12:54:00Z,27.85,72.95
2026-04-07T12:55:00Z,31.01,75.06
2026-04-07T12:56:00Z,24.90,76.81
2026-04-07T12:57:00Z,22.73,79.05
2026-04-07T12:58:00Z,21.88,81.43
2026-04-07T12:59:00Z,24.98,77.09
2026-04-07T13:00:00Z,26.42,76.45
2026-04-07T13:01:00Z,30.24,70.10
2026-04-07T13:02:00Z,28.08,70.71
2026-04-07T13:03:00Z,31.03,72.54
2026-04-07T13:04:00Z,30.81,72.93
2026-04-07T13:05:00Z,25.17,75.83
2026-04-07T13:06:00Z,24.99,76.25
2026-04-07T13:07:00Z,24.95,76.78
2026-04-07T13:08:00Z,23.73,77.94
2026-04-07T13:09:00Z,23.26,77.72
2026-04-07T13:10:00Z,25.99,75.67
2026-04-07T13:11:00Z,25.60,75.27
2026-04-07T13:12:00Z,24.69,77.22
2026-04-07T13:13:00Z,24.79,78.25
2026-04-07T13:14:00Z,24.25,77.46
2026-04-07T13:15:00Z,23.83,77.66
2026-04-07T13:16:00Z,24.76,77.00
2026-04-07T13:17:00Z,26.01,75.52
2026-04-07T13:18:00Z,26.12,75.56
2026-04-07T13:19:00Z,25.85,74.40
2026-04-07T13:20:00Z,27.62,76.24
2026-04-07T13:21:00Z,24.97,75.00
2026-04-07T13:22:00Z,25.00,75.18
2026-04-07T13:23:00Z,28.52,71.91
2026-04-07T13:24:00Z,33.16,69.68
2026-04-07T13:25:00Z,32.92,66.54
2026-04-07T13:26:00Z,29.21,73.36
2026-04-07T13:27:00Z,25.74,75.00
2026-04-07T13:28:00Z,26.17,74.55
2026-04-07T13:29:00Z,27.87,73.99
2026-04-07T13:30:00Z,23.50,79.04
2026-04-07T13:31:00Z,18.73,83.59
2026-04-07T13:32:00Z,21.93,80.83
2026-04-07T13:33:00Z,12.51,86.37
2026-04-07T13:34:00Z,12.54,90.00
2026-04-07T13:35:00Z,12.06,89.96
2026-04-07T13:36:00Z,11.31,89.58
2026-04-07T13:37:00Z,10.99,88.92
2026-04-07T13:38:00Z,11.75,89.69
2026-04-07T13:39:00Z,11.79,89.08
2026-04-07T13:40:00Z,10.48,90.38
2026-04-07T13:41:00Z,11.47,89.28
2026-04-07T13:42:00Z,13.26,88.31
2026-04-07T13:43:00Z,13.02,88.45
2026-04-07T13:44:00Z,15.04,87.88
2026-04-07T13:45:00Z,15.03,87.89
2026-04-07T13:46:00Z,12.09,88.89
2026-04-07T13:47:00Z,13.04,87.48
2026-04-07T13:48:00Z,11.62,87.91
2026-04-07T13:49:00Z,12.19,89.19
2026-04-07T13:50:00Z,13.23,89.69
2026-04-07T13:51:00Z,13.42,86.26
2026-04-07T13:52:00Z,13.94,86.59
2026-04-07T13:53:00Z,13.33,88.02
2026-04-07T13:54:00Z,13.20,88.77
2026-04-07T13:55:00Z,11.71,88.97
2026-04-07T13:56:00Z,10.65,89.55
2026-04-07T13:57:00Z,7.39,92.96
2026-04-07T13:58:00Z,5.05,94.87
2026-04-07T13:59:00Z,4.73,95.87
2026-04-07T14:00:00Z,3.44,96.87
2026-04-07T14:01:00Z,3.25,96.79
2026-04-07T14:02:00Z,4.06,96.00
2026-04-07T14:03:00Z,2.92,97.65
2026-04-07T14:04:00Z,2.81,97.21
2026-04-07T14:05:00Z,3.72,95.06
2026-04-07T14:06:00Z,2.96,97.81
2026-04-07T14:07:00Z,2.14,98.68
2026-04-07T14:08:00Z,1.86,98.94
2026-04-07T14:09:00Z,2.50,98.58
2026-04-07T14:10:00Z,2.08,98.71
2026-04-07T14:11:00Z,2.99,98.01
2026-04-07T14:12:00Z,3.00,98.98
2026-04-07T14:13:00Z,2.94,97.98
2026-04-07T14:14:00Z,2.99,97.94
2026-04-07T14:15:00Z,2.00,98.69
2026-04-07T14:16:00Z,1.36,98.97
2026-04-07T14:17:00Z,1.01,99.00
2026-04-07T14:18:00Z,1.57,99.00
2026-04-07T14:19:00Z,2.00,98.89
2026-04-07T14:20:00Z,2.00,98.88
2026-04-07T14:21:00Z,1.61,98.07
2026-04-07T14:22:00Z,1.45,99.00
2026-04-07T14:23:00Z,1.00,99.00
2026-04-07T14:24:00Z,1.00,99.00
2026-04-07T14:25:00Z,1.00,99.00
2026-04-07T14:26:00Z,1.00,99.00
