# event_ticker=KXATPMATCH-26FEB16ZHACAR
# final_score=6-4 6-4
# match_winner=Zhizhen Zhang
# fav_player=Zhizhen Zhang
# dog_player=Roberto Carballes Baena
# kalshi_date=2026-02-16
timestamp,Zhizhen Zhang,Roberto Carballes Baena
2026-02-17T09:13:00Z,56.00,45.00
2026-02-17T09:45:00Z,56.00,45.00
2026-02-17T09:55:00Z,56.00,45.00
2026-02-17T10:00:00Z,56.00,45.00
2026-02-17T10:01:00Z,56.00,45.00
2026-02-17T10:07:00Z,56.00,45.00
2026-02-17T10:09:00Z,56.00,45.00
2026-02-17T10:11:00Z,56.00,45.00
2026-02-17T10:19:00Z,56.00,45.00
2026-02-17T10:25:00Z,56.00,45.00
2026-02-17T10:38:00Z,56.00,45.00
2026-02-17T10:45:00Z,57.00,45.00
2026-02-17T10:46:00Z,57.00,44.00
2026-02-17T10:47:00Z,57.00,44.00
2026-02-17T10:49:00Z,57.00,44.00
2026-02-17T10:50:00Z,57.00,44.00
2026-02-17T10:52:00Z,57.00,43.00
2026-02-17T10:57:00Z,57.00,43.00
2026-02-17T11:02:00Z,57.00,43.00
2026-02-17T11:05:00Z,58.00,43.00
2026-02-17T11:07:00Z,58.00,43.00
2026-02-17T11:08:00Z,58.00,44.00
2026-02-17T11:11:00Z,58.00,44.00
2026-02-17T11:14:00Z,58.00,44.00
2026-02-17T11:17:00Z,57.00,44.00
2026-02-17T11:21:00Z,57.50,44.00
2026-02-17T11:22:00Z,58.00,44.00
2026-02-17T11:27:00Z,58.00,44.00
2026-02-17T11:29:00Z,58.00,44.00
2026-02-17T11:30:00Z,58.00,44.00
2026-02-17T11:32:00Z,58.00,44.00
2026-02-17T11:35:00Z,58.00,44.00
2026-02-17T11:36:00Z,58.00,44.00
2026-02-17T11:38:00Z,57.00,44.00
2026-02-17T11:39:00Z,57.00,44.00
2026-02-17T11:41:00Z,57.00,44.00
2026-02-17T11:43:00Z,57.00,43.00
2026-02-17T11:44:00Z,57.00,43.00
2026-02-17T11:53:00Z,57.00,45.00
2026-02-17T11:55:00Z,56.62,45.00
2026-02-17T11:56:00Z,57.00,45.00
2026-02-17T11:57:00Z,57.00,45.00
2026-02-17T11:59:00Z,57.00,45.00
2026-02-17T12:00:00Z,57.00,45.00
2026-02-17T12:01:00Z,57.00,45.00
2026-02-17T12:02:00Z,57.00,45.00
2026-02-17T12:03:00Z,57.00,45.00
2026-02-17T12:08:00Z,57.00,45.00
2026-02-17T12:10:00Z,57.00,45.00
2026-02-17T12:13:00Z,57.00,45.00
2026-02-17T12:16:00Z,57.00,45.00
2026-02-17T12:17:00Z,57.00,44.00
2026-02-17T12:18:00Z,57.00,44.00
2026-02-17T12:19:00Z,57.00,44.00
2026-02-17T12:20:00Z,57.00,44.00
2026-02-17T12:23:00Z,57.00,44.00
2026-02-17T12:24:00Z,57.00,44.00
2026-02-17T12:33:00Z,57.00,44.00
2026-02-17T12:35:00Z,57.00,44.00
2026-02-17T12:36:00Z,57.00,44.00
2026-02-17T12:37:00Z,57.00,44.00
2026-02-17T12:38:00Z,57.00,44.00
2026-02-17T12:39:00Z,57.00,44.00
2026-02-17T12:40:00Z,57.00,44.00
2026-02-17T12:42:00Z,57.00,44.00
2026-02-17T12:43:00Z,57.00,44.00
2026-02-17T12:44:00Z,57.00,44.00
2026-02-17T12:45:00Z,57.00,44.00
2026-02-17T12:46:00Z,57.00,45.00
2026-02-17T12:48:00Z,57.00,45.00
2026-02-17T12:49:00Z,57.00,45.00
2026-02-17T12:50:00Z,57.00,45.00
2026-02-17T12:51:00Z,57.00,45.52
2026-02-17T12:53:00Z,57.00,45.52
2026-02-17T12:54:00Z,57.00,45.00
2026-02-17T12:55:00Z,56.39,45.00
2026-02-17T12:57:00Z,56.50,45.00
2026-02-17T12:58:00Z,56.88,45.30
2026-02-17T12:59:00Z,57.00,45.82
2026-02-17T13:01:00Z,57.00,45.82
2026-02-17T13:02:00Z,57.00,46.00
2026-02-17T13:03:00Z,57.00,46.39
2026-02-17T13:04:00Z,57.00,46.39
2026-02-17T13:06:00Z,57.00,46.39
2026-02-17T13:07:00Z,57.00,47.00
2026-02-17T13:08:00Z,57.00,46.00
2026-02-17T13:09:00Z,57.00,46.00
2026-02-17T13:10:00Z,57.00,46.00
2026-02-17T13:11:00Z,57.93,46.00
2026-02-17T13:12:00Z,57.00,46.00
2026-02-17T13:13:00Z,56.66,43.00
2026-02-17T13:14:00Z,57.00,43.15
2026-02-17T13:15:00Z,57.00,45.00
2026-02-17T13:16:00Z,57.00,45.00
2026-02-17T13:17:00Z,56.34,45.76
2026-02-17T13:18:00Z,56.43,46.60
2026-02-17T13:19:00Z,55.65,50.14
2026-02-17T13:20:00Z,55.77,48.00
2026-02-17T13:21:00Z,52.56,49.00
2026-02-17T13:22:00Z,52.59,48.29
2026-02-17T13:23:00Z,51.17,50.76
2026-02-17T13:24:00Z,56.34,47.29
2026-02-17T13:25:00Z,52.80,51.58
2026-02-17T13:26:00Z,49.88,51.49
2026-02-17T13:27:00Z,52.51,49.26
2026-02-17T13:28:00Z,53.57,47.75
2026-02-17T13:29:00Z,58.43,40.14
2026-02-17T13:30:00Z,59.66,40.69
2026-02-17T13:31:00Z,52.35,48.20
2026-02-17T13:32:00Z,51.00,49.67
2026-02-17T13:33:00Z,51.10,50.27
2026-02-17T13:34:00Z,55.15,46.82
2026-02-17T13:35:00Z,57.20,46.85
2026-02-17T13:36:00Z,54.16,46.59
2026-02-17T13:37:00Z,56.13,47.00
2026-02-17T13:38:00Z,53.84,47.44
2026-02-17T13:39:00Z,49.39,50.07
2026-02-17T13:40:00Z,49.30,50.22
2026-02-17T13:41:00Z,53.77,49.78
2026-02-17T13:42:00Z,53.50,47.00
2026-02-17T13:43:00Z,55.57,46.40
2026-02-17T13:44:00Z,59.62,42.29
2026-02-17T13:45:00Z,60.75,40.70
2026-02-17T13:46:00Z,70.25,28.74
2026-02-17T13:47:00Z,72.93,28.61
2026-02-17T13:48:00Z,74.38,27.30
2026-02-17T13:49:00Z,77.78,24.79
2026-02-17T13:50:00Z,77.00,24.95
2026-02-17T13:51:00Z,77.00,24.79
2026-02-17T13:52:00Z,74.76,26.98
2026-02-17T13:53:00Z,75.01,25.67
2026-02-17T13:54:00Z,76.51,25.08
2026-02-17T13:55:00Z,77.63,23.02
2026-02-17T13:56:00Z,76.34,25.09
2026-02-17T13:57:00Z,77.98,23.05
2026-02-17T13:58:00Z,77.02,23.00
2026-02-17T13:59:00Z,74.85,24.08
2026-02-17T14:00:00Z,75.80,25.12
2026-02-17T14:01:00Z,74.09,26.94
2026-02-17T14:02:00Z,75.15,25.35
2026-02-17T14:03:00Z,76.36,26.65
2026-02-17T14:04:00Z,73.50,27.91
2026-02-17T14:05:00Z,73.71,29.65
2026-02-17T14:06:00Z,74.84,26.13
2026-02-17T14:07:00Z,75.25,23.32
2026-02-17T14:08:00Z,75.04,24.00
2026-02-17T14:09:00Z,86.25,12.83
2026-02-17T14:10:00Z,90.33,9.62
2026-02-17T14:11:00Z,89.33,12.33
2026-02-17T14:12:00Z,90.37,10.19
2026-02-17T14:13:00Z,93.63,5.54
2026-02-17T14:14:00Z,91.56,4.76
2026-02-17T14:15:00Z,92.22,9.00
2026-02-17T14:16:00Z,92.93,7.76
2026-02-17T14:17:00Z,93.15,6.29
2026-02-17T14:18:00Z,95.35,3.66
2026-02-17T14:19:00Z,95.18,4.19
2026-02-17T14:20:00Z,94.98,5.34
2026-02-17T14:21:00Z,94.96,6.95
2026-02-17T14:22:00Z,93.04,5.83
2026-02-17T14:23:00Z,95.00,5.53
2026-02-17T14:24:00Z,93.83,7.18
2026-02-17T14:25:00Z,97.12,3.45
2026-02-17T14:26:00Z,97.82,2.94
2026-02-17T14:27:00Z,96.64,4.30
2026-02-17T14:28:00Z,97.00,3.95
2026-02-17T14:29:00Z,96.88,4.14
2026-02-17T14:30:00Z,97.25,2.10
2026-02-17T14:31:00Z,98.99,1.12
2026-02-17T14:32:00Z,99.00,1.00
2026-02-17T14:33:00Z,99.00,1.00
2026-02-17T14:34:00Z,99.00,1.00
2026-02-17T14:35:00Z,99.00,1.00
2026-02-17T14:36:00Z,99.00,1.00
2026-02-17T14:37:00Z,99.00,1.00
2026-02-17T14:38:00Z,99.00,1.00
2026-02-17T14:39:00Z,99.00,1.00
2026-02-17T14:40:00Z,99.00,1.00
2026-02-17T14:41:00Z,99.00,1.00
2026-02-17T14:42:00Z,99.00,1.00
