# event_ticker=KXATPMATCH-26APR06LEHNAV
# final_score=7-6(1) 6-7(8) 6-2
# score_resolution=6-7 7-6 2-6
# match_winner=Jiri Lehecka
# fav_player=Emilio Nava
# dog_player=Jiri Lehecka
# kalshi_date=2026-04-06
timestamp,Emilio Nava,Jiri Lehecka
2026-04-06T10:57:00Z,21.00,80.41
2026-04-06T10:58:00Z,20.00,79.00
2026-04-06T11:00:00Z,20.00,80.00
2026-04-06T11:02:00Z,20.00,79.00
2026-04-06T11:03:00Z,20.00,80.00
2026-04-06T11:04:00Z,22.00,79.90
2026-04-06T11:05:00Z,21.00,79.41
2026-04-06T11:06:00Z,21.00,80.00
2026-04-06T11:07:00Z,21.00,79.00
2026-04-06T11:08:00Z,21.25,79.01
2026-04-06T11:09:00Z,21.74,81.75
2026-04-06T11:10:00Z,23.99,78.12
2026-04-06T11:11:00Z,21.18,83.90
2026-04-06T11:12:00Z,20.78,84.06
2026-04-06T11:13:00Z,17.32,81.74
2026-04-06T11:14:00Z,20.00,81.03
2026-04-06T11:15:00Z,19.81,82.36
2026-04-06T11:16:00Z,20.26,79.67
2026-04-06T11:17:00Z,20.37,79.57
2026-04-06T11:18:00Z,23.00,78.91
2026-04-06T11:19:00Z,22.92,78.92
2026-04-06T11:20:00Z,20.07,81.00
2026-04-06T11:21:00Z,19.38,85.66
2026-04-06T11:22:00Z,20.14,80.03
2026-04-06T11:23:00Z,21.99,79.35
2026-04-06T11:24:00Z,23.48,77.82
2026-04-06T11:25:00Z,23.90,78.00
2026-04-06T11:26:00Z,21.21,81.93
2026-04-06T11:27:00Z,21.60,79.66
2026-04-06T11:28:00Z,23.00,78.00
2026-04-06T11:29:00Z,22.77,78.00
2026-04-06T11:30:00Z,20.31,81.00
2026-04-06T11:31:00Z,20.17,81.00
2026-04-06T11:32:00Z,23.55,78.21
2026-04-06T11:33:00Z,24.09,78.02
2026-04-06T11:34:00Z,24.00,77.00
2026-04-06T11:35:00Z,27.46,74.95
2026-04-06T11:36:00Z,27.78,77.99
2026-04-06T11:37:00Z,25.39,77.94
2026-04-06T11:38:00Z,22.15,79.47
2026-04-06T11:39:00Z,19.19,82.59
2026-04-06T11:40:00Z,17.43,83.56
2026-04-06T11:41:00Z,20.55,81.91
2026-04-06T11:42:00Z,18.67,81.76
2026-04-06T11:43:00Z,24.03,78.00
2026-04-06T11:44:00Z,25.08,76.49
2026-04-06T11:45:00Z,24.46,81.48
2026-04-06T11:46:00Z,27.09,75.08
2026-04-06T11:47:00Z,23.94,77.78
2026-04-06T11:48:00Z,23.17,77.13
2026-04-06T11:49:00Z,27.86,74.80
2026-04-06T11:50:00Z,27.83,73.00
2026-04-06T11:51:00Z,27.87,72.73
2026-04-06T11:52:00Z,28.43,73.01
2026-04-06T11:53:00Z,24.54,77.34
2026-04-06T11:54:00Z,25.36,74.72
2026-04-06T11:55:00Z,26.78,73.98
2026-04-06T11:56:00Z,28.92,72.66
2026-04-06T11:57:00Z,30.49,69.56
2026-04-06T11:58:00Z,29.38,71.46
2026-04-06T11:59:00Z,30.10,70.78
2026-04-06T12:00:00Z,33.22,69.17
2026-04-06T12:01:00Z,42.34,61.00
2026-04-06T12:02:00Z,35.83,61.16
2026-04-06T12:03:00Z,32.97,71.45
2026-04-06T12:04:00Z,26.95,74.90
2026-04-06T12:05:00Z,19.22,79.75
2026-04-06T12:06:00Z,13.17,88.87
2026-04-06T12:07:00Z,12.23,89.00
2026-04-06T12:08:00Z,10.22,89.72
2026-04-06T12:09:00Z,9.26,90.15
2026-04-06T12:10:00Z,8.75,90.06
2026-04-06T12:11:00Z,9.93,91.42
2026-04-06T12:12:00Z,9.56,91.73
2026-04-06T12:13:00Z,12.00,91.14
2026-04-06T12:14:00Z,12.87,88.53
2026-04-06T12:15:00Z,11.18,88.87
2026-04-06T12:16:00Z,11.90,90.13
2026-04-06T12:17:00Z,10.49,87.29
2026-04-06T12:18:00Z,10.24,91.49
2026-04-06T12:19:00Z,11.78,89.69
2026-04-06T12:20:00Z,13.43,87.98
2026-04-06T12:21:00Z,13.85,88.30
2026-04-06T12:22:00Z,12.91,89.74
2026-04-06T12:23:00Z,15.38,83.62
2026-04-06T12:24:00Z,16.20,83.71
2026-04-06T12:25:00Z,15.13,83.12
2026-04-06T12:26:00Z,18.10,86.45
2026-04-06T12:27:00Z,15.70,87.71
2026-04-06T12:28:00Z,12.15,87.74
2026-04-06T12:29:00Z,11.81,89.65
2026-04-06T12:30:00Z,11.76,89.10
2026-04-06T12:31:00Z,12.96,88.35
2026-04-06T12:32:00Z,12.07,89.93
2026-04-06T12:33:00Z,10.55,90.62
2026-04-06T12:34:00Z,10.13,92.10
2026-04-06T12:35:00Z,7.02,91.19
2026-04-06T12:36:00Z,9.98,91.66
2026-04-06T12:37:00Z,11.89,88.97
2026-04-06T12:38:00Z,13.27,88.95
2026-04-06T12:39:00Z,12.55,88.54
2026-04-06T12:40:00Z,13.52,88.50
2026-04-06T12:41:00Z,13.75,89.24
2026-04-06T12:42:00Z,13.26,89.00
2026-04-06T12:43:00Z,13.33,86.07
2026-04-06T12:44:00Z,13.33,87.20
2026-04-06T12:45:00Z,12.45,88.03
2026-04-06T12:46:00Z,11.11,89.01
2026-04-06T12:47:00Z,11.75,89.00
2026-04-06T12:48:00Z,14.08,87.98
2026-04-06T12:49:00Z,14.23,87.00
2026-04-06T12:50:00Z,13.40,87.87
2026-04-06T12:51:00Z,13.87,88.68
2026-04-06T12:52:00Z,18.00,84.42
2026-04-06T12:53:00Z,24.58,80.35
2026-04-06T12:54:00Z,28.24,71.54
2026-04-06T12:55:00Z,30.59,71.68
2026-04-06T12:56:00Z,32.90,69.77
2026-04-06T12:57:00Z,34.27,66.47
2026-04-06T12:58:00Z,34.23,67.27
2026-04-06T12:59:00Z,32.53,67.04
2026-04-06T13:00:00Z,31.79,68.38
2026-04-06T13:01:00Z,33.10,67.40
2026-04-06T13:02:00Z,33.67,67.93
2026-04-06T13:03:00Z,34.01,68.32
2026-04-06T13:04:00Z,35.70,67.46
2026-04-06T13:05:00Z,36.46,67.77
2026-04-06T13:06:00Z,28.04,74.13
2026-04-06T13:07:00Z,32.44,69.34
2026-04-06T13:08:00Z,28.52,70.83
2026-04-06T13:09:00Z,24.02,77.87
2026-04-06T13:10:00Z,25.12,74.33
2026-04-06T13:11:00Z,15.11,85.26
2026-04-06T13:12:00Z,11.43,87.35
2026-04-06T13:13:00Z,13.56,88.61
2026-04-06T13:14:00Z,11.18,89.46
2026-04-06T13:15:00Z,10.05,90.40
2026-04-06T13:16:00Z,9.79,90.44
2026-04-06T13:17:00Z,11.79,89.40
2026-04-06T13:18:00Z,11.58,89.30
2026-04-06T13:19:00Z,11.11,88.92
2026-04-06T13:20:00Z,12.81,87.95
2026-04-06T13:21:00Z,15.01,89.51
2026-04-06T13:22:00Z,8.19,92.05
2026-04-06T13:23:00Z,16.70,84.19
2026-04-06T13:24:00Z,20.13,79.58
2026-04-06T13:25:00Z,23.98,79.20
2026-04-06T13:26:00Z,27.23,73.65
2026-04-06T13:27:00Z,22.90,77.75
2026-04-06T13:28:00Z,13.52,87.28
2026-04-06T13:29:00Z,18.72,89.46
2026-04-06T13:30:00Z,14.71,85.12
2026-04-06T13:31:00Z,14.69,85.24
2026-04-06T13:32:00Z,23.44,80.84
2026-04-06T13:33:00Z,28.73,71.49
2026-04-06T13:34:00Z,29.12,71.00
2026-04-06T13:35:00Z,28.48,70.77
2026-04-06T13:36:00Z,25.84,73.94
2026-04-06T13:37:00Z,26.72,73.74
2026-04-06T13:38:00Z,24.72,77.65
2026-04-06T13:39:00Z,29.15,69.80
2026-04-06T13:40:00Z,34.54,67.81
2026-04-06T13:41:00Z,34.58,66.13
2026-04-06T13:42:00Z,33.39,66.95
2026-04-06T13:43:00Z,31.27,70.83
2026-04-06T13:44:00Z,30.21,71.77
2026-04-06T13:45:00Z,33.66,70.04
2026-04-06T13:46:00Z,34.71,68.30
2026-04-06T13:47:00Z,31.56,70.89
2026-04-06T13:48:00Z,28.54,73.21
2026-04-06T13:49:00Z,21.23,80.73
2026-04-06T13:50:00Z,11.07,88.30
2026-04-06T13:51:00Z,11.53,89.13
2026-04-06T13:52:00Z,9.32,90.89
2026-04-06T13:53:00Z,7.65,92.35
2026-04-06T13:54:00Z,6.15,93.03
2026-04-06T13:55:00Z,5.07,94.56
2026-04-06T13:56:00Z,3.62,96.29
2026-04-06T13:57:00Z,5.59,94.52
2026-04-06T13:58:00Z,9.44,91.85
2026-04-06T13:59:00Z,9.98,91.70
2026-04-06T14:00:00Z,10.51,91.68
2026-04-06T14:01:00Z,8.59,92.67
2026-04-06T14:02:00Z,6.49,93.03
2026-04-06T14:03:00Z,4.22,93.90
2026-04-06T14:04:00Z,2.81,97.39
2026-04-06T14:05:00Z,1.05,98.98
2026-04-06T14:06:00Z,1.00,99.00
2026-04-06T14:07:00Z,1.00,99.00
2026-04-06T14:08:00Z,1.00,99.00
2026-04-06T14:09:00Z,1.00,99.00
2026-04-06T14:10:00Z,1.00,99.00
2026-04-06T14:11:00Z,1.00,99.00
2026-04-06T14:12:00Z,1.00,99.00
