# event_ticker=KXATPMATCH-26APR24FILBUS
# final_score=6-7(4) 7-6(3) 7-5
# score_resolution=6-7 7-6 7-5
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Ignacio Buse
# kalshi_date=2026-04-24
timestamp,Arthur Fils,Ignacio Buse
2026-04-24T13:26:00Z,81.01,19.12
2026-04-24T13:27:00Z,81.00,20.97
2026-04-24T13:28:00Z,77.10,24.63
2026-04-24T13:29:00Z,70.20,30.87
2026-04-24T13:30:00Z,74.29,22.58
2026-04-24T13:31:00Z,77.89,20.81
2026-04-24T13:32:00Z,81.00,20.00
2026-04-24T13:33:00Z,82.00,18.96
2026-04-24T13:34:00Z,82.02,17.34
2026-04-24T13:35:00Z,81.29,18.93
2026-04-24T13:36:00Z,82.24,21.27
2026-04-24T13:37:00Z,85.56,20.26
2026-04-24T13:38:00Z,91.78,9.16
2026-04-24T13:39:00Z,92.47,8.93
2026-04-24T13:40:00Z,90.64,11.39
2026-04-24T13:41:00Z,84.31,16.37
2026-04-24T13:42:00Z,82.00,19.00
2026-04-24T13:43:00Z,81.25,18.96
2026-04-24T13:44:00Z,84.38,15.94
2026-04-24T13:45:00Z,83.41,18.89
2026-04-24T13:46:00Z,78.95,21.68
2026-04-24T13:47:00Z,78.10,23.38
2026-04-24T13:48:00Z,80.07,21.95
2026-04-24T13:49:00Z,80.00,21.01
2026-04-24T13:50:00Z,80.00,20.81
2026-04-24T13:51:00Z,81.12,19.23
2026-04-24T13:52:00Z,86.92,17.59
2026-04-24T13:53:00Z,82.64,16.45
2026-04-24T13:54:00Z,79.23,23.05
2026-04-24T13:55:00Z,77.17,24.58
2026-04-24T13:56:00Z,79.09,21.08
2026-04-24T13:57:00Z,80.92,21.00
2026-04-24T13:58:00Z,81.00,20.56
2026-04-24T13:59:00Z,79.78,22.40
2026-04-24T14:00:00Z,76.98,23.47
2026-04-24T14:01:00Z,76.40,24.64
2026-04-24T14:02:00Z,69.54,31.34
2026-04-24T14:03:00Z,62.75,38.39
2026-04-24T14:04:00Z,59.70,42.64
2026-04-24T14:05:00Z,55.45,45.81
2026-04-24T14:06:00Z,53.76,48.85
2026-04-24T14:07:00Z,53.75,47.80
2026-04-24T14:08:00Z,56.58,44.39
2026-04-24T14:09:00Z,52.98,47.29
2026-04-24T14:10:00Z,53.05,47.71
2026-04-24T14:11:00Z,54.43,47.08
2026-04-24T14:12:00Z,61.19,38.83
2026-04-24T14:13:00Z,67.13,34.50
2026-04-24T14:14:00Z,65.39,36.35
2026-04-24T14:15:00Z,53.32,45.62
2026-04-24T14:16:00Z,51.04,51.53
2026-04-24T14:17:00Z,46.42,56.11
2026-04-24T14:18:00Z,53.05,45.82
2026-04-24T14:19:00Z,56.33,43.94
2026-04-24T14:20:00Z,55.12,45.67
2026-04-24T14:21:00Z,53.36,47.32
2026-04-24T14:22:00Z,52.99,47.35
2026-04-24T14:23:00Z,50.67,50.69
2026-04-24T14:24:00Z,46.64,56.29
2026-04-24T14:25:00Z,50.20,54.76
2026-04-24T14:26:00Z,55.24,46.47
2026-04-24T14:27:00Z,53.45,48.68
2026-04-24T14:28:00Z,51.64,50.44
2026-04-24T14:29:00Z,49.29,52.34
2026-04-24T14:30:00Z,48.87,53.00
2026-04-24T14:31:00Z,50.80,49.87
2026-04-24T14:32:00Z,52.90,47.92
2026-04-24T14:33:00Z,53.78,47.21
2026-04-24T14:34:00Z,57.52,43.09
2026-04-24T14:35:00Z,52.91,48.37
2026-04-24T14:36:00Z,47.99,53.27
2026-04-24T14:37:00Z,45.58,55.56
2026-04-24T14:38:00Z,48.17,53.59
2026-04-24T14:39:00Z,50.73,50.35
2026-04-24T14:40:00Z,51.34,49.18
2026-04-24T14:41:00Z,51.79,49.94
2026-04-24T14:42:00Z,48.40,53.79
2026-04-24T14:43:00Z,46.95,53.18
2026-04-24T14:44:00Z,44.92,55.57
2026-04-24T14:45:00Z,45.91,56.03
2026-04-24T14:46:00Z,47.79,54.50
2026-04-24T14:47:00Z,48.01,53.39
2026-04-24T14:48:00Z,50.24,51.23
2026-04-24T14:49:00Z,57.21,45.59
2026-04-24T14:50:00Z,57.48,43.32
2026-04-24T14:51:00Z,49.52,53.71
2026-04-24T14:52:00Z,42.19,58.11
2026-04-24T14:53:00Z,42.97,57.81
2026-04-24T14:54:00Z,39.45,61.00
2026-04-24T14:55:00Z,43.45,58.74
2026-04-24T14:56:00Z,45.63,54.82
2026-04-24T14:57:00Z,53.93,47.58
2026-04-24T14:58:00Z,65.60,36.50
2026-04-24T14:59:00Z,66.41,31.41
2026-04-24T15:00:00Z,65.65,35.14
2026-04-24T15:01:00Z,68.77,27.81
2026-04-24T15:02:00Z,72.99,26.18
2026-04-24T15:03:00Z,75.40,23.76
2026-04-24T15:04:00Z,75.55,23.78
2026-04-24T15:05:00Z,75.34,24.92
2026-04-24T15:06:00Z,75.22,24.99
2026-04-24T15:07:00Z,76.36,24.96
2026-04-24T15:08:00Z,76.90,24.49
2026-04-24T15:09:00Z,75.44,23.41
2026-04-24T15:10:00Z,75.16,24.83
2026-04-24T15:11:00Z,77.37,22.94
2026-04-24T15:12:00Z,76.74,23.59
2026-04-24T15:13:00Z,77.84,22.95
2026-04-24T15:14:00Z,74.51,25.52
2026-04-24T15:15:00Z,72.69,27.62
2026-04-24T15:16:00Z,70.71,29.45
2026-04-24T15:17:00Z,63.46,37.13
2026-04-24T15:18:00Z,43.07,56.55
2026-04-24T15:19:00Z,38.61,61.88
2026-04-24T15:20:00Z,39.26,61.24
2026-04-24T15:21:00Z,45.25,55.36
2026-04-24T15:22:00Z,39.58,60.01
2026-04-24T15:23:00Z,37.63,60.34
2026-04-24T15:24:00Z,46.66,50.79
2026-04-24T15:25:00Z,65.45,30.84
2026-04-24T15:26:00Z,68.10,31.00
2026-04-24T15:27:00Z,69.78,30.38
2026-04-24T15:28:00Z,68.82,29.74
2026-04-24T15:29:00Z,74.13,25.62
2026-04-24T15:30:00Z,73.74,26.66
2026-04-24T15:31:00Z,73.50,28.43
2026-04-24T15:32:00Z,68.99,33.12
2026-04-24T15:33:00Z,66.62,34.04
2026-04-24T15:34:00Z,69.75,33.29
2026-04-24T15:35:00Z,71.10,29.80
2026-04-24T15:36:00Z,71.78,30.77
2026-04-24T15:37:00Z,72.02,28.68
2026-04-24T15:38:00Z,67.28,31.22
2026-04-24T15:39:00Z,67.71,35.01
2026-04-24T15:40:00Z,70.95,28.40
2026-04-24T15:41:00Z,72.20,28.66
2026-04-24T15:42:00Z,67.20,31.82
2026-04-24T15:43:00Z,67.93,32.69
2026-04-24T15:44:00Z,72.16,27.95
2026-04-24T15:45:00Z,70.01,29.01
2026-04-24T15:46:00Z,70.72,28.95
2026-04-24T15:47:00Z,73.44,29.52
2026-04-24T15:48:00Z,79.65,20.45
2026-04-24T15:49:00Z,86.80,13.10
2026-04-24T15:50:00Z,78.91,23.59
2026-04-24T15:51:00Z,64.53,35.03
2026-04-24T15:52:00Z,65.62,35.11
2026-04-24T15:53:00Z,71.63,28.88
2026-04-24T15:54:00Z,71.91,28.85
2026-04-24T15:55:00Z,70.64,28.95
2026-04-24T15:56:00Z,75.58,29.47
2026-04-24T15:57:00Z,73.06,28.73
2026-04-24T15:58:00Z,79.90,19.92
2026-04-24T15:59:00Z,90.34,9.27
2026-04-24T16:00:00Z,96.33,8.24
2026-04-24T16:01:00Z,99.00,1.00
2026-04-24T16:02:00Z,99.00,1.00
2026-04-24T16:03:00Z,99.00,1.00
