# event_ticker=KXATPMATCH-26MAY01SINFIL
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Jannik Sinner
# fav_player=Arthur Fils
# dog_player=Jannik Sinner
# kalshi_date=2026-05-01
timestamp,Jannik Sinner,Arthur Fils
2026-05-01T04:31:00Z,85.00,17.00
2026-05-01T04:32:00Z,85.00,17.00
2026-05-01T04:33:00Z,85.00,17.00
2026-05-01T04:34:00Z,85.00,17.00
2026-05-01T04:35:00Z,85.00,17.00
2026-05-01T04:36:00Z,85.00,17.00
2026-05-01T04:37:00Z,85.00,17.00
2026-05-01T04:38:00Z,85.00,17.00
2026-05-01T04:39:00Z,85.00,17.00
2026-05-01T04:40:00Z,85.00,17.00
2026-05-01T04:41:00Z,85.00,16.12
2026-05-01T04:42:00Z,85.00,16.12
2026-05-01T04:43:00Z,85.00,16.12
2026-05-01T04:45:00Z,85.00,16.00
2026-05-01T04:47:00Z,85.00,16.00
2026-05-01T04:48:00Z,85.00,16.00
2026-05-01T04:49:00Z,85.00,16.00
2026-05-01T04:50:00Z,85.00,16.00
2026-05-01T04:51:00Z,85.00,16.00
2026-05-01T04:52:00Z,85.00,16.00
2026-05-01T04:53:00Z,85.00,16.00
2026-05-01T04:54:00Z,85.00,16.00
2026-05-01T04:55:00Z,84.90,16.00
2026-05-01T04:56:00Z,85.00,16.00
2026-05-01T04:57:00Z,85.00,16.00
2026-05-01T04:58:00Z,85.00,16.00
2026-05-01T04:59:00Z,85.00,16.00
2026-05-01T05:00:00Z,85.00,16.00
2026-05-01T05:01:00Z,85.00,16.00
2026-05-01T05:02:00Z,85.00,16.00
2026-05-01T05:03:00Z,85.00,16.00
2026-05-01T05:04:00Z,84.54,16.00
2026-05-01T05:05:00Z,84.54,16.00
2026-05-01T05:06:00Z,84.54,16.00
2026-05-01T05:07:00Z,84.98,17.00
2026-05-01T05:08:00Z,85.00,17.00
2026-05-01T05:09:00Z,85.00,17.00
2026-05-01T05:10:00Z,84.00,17.00
2026-05-01T05:11:00Z,85.00,17.00
2026-05-01T05:12:00Z,85.00,17.00
2026-05-01T05:13:00Z,84.00,17.00
2026-05-01T05:14:00Z,84.00,17.00
2026-05-01T05:15:00Z,85.00,17.00
2026-05-01T05:16:00Z,84.00,17.00
2026-05-01T05:17:00Z,85.00,17.00
2026-05-01T05:19:00Z,85.00,17.00
2026-05-01T05:20:00Z,84.96,17.00
2026-05-01T05:21:00Z,85.00,17.00
2026-05-01T05:22:00Z,84.09,17.00
2026-05-01T05:23:00Z,84.00,17.00
2026-05-01T05:24:00Z,85.00,17.00
2026-05-01T05:25:00Z,85.00,17.00
2026-05-01T05:26:00Z,84.99,17.00
2026-05-01T05:27:00Z,84.43,17.00
2026-05-01T05:28:00Z,85.00,17.00
2026-05-01T05:29:00Z,84.98,17.00
2026-05-01T05:32:00Z,85.00,17.00
2026-05-01T05:33:00Z,84.00,17.00
2026-05-01T05:35:00Z,85.00,17.00
2026-05-01T05:36:00Z,84.99,17.00
2026-05-01T05:37:00Z,85.00,17.00
2026-05-01T05:38:00Z,85.00,17.00
2026-05-01T05:39:00Z,84.00,17.00
2026-05-01T05:40:00Z,85.00,17.00
2026-05-01T05:41:00Z,85.00,17.00
2026-05-01T05:43:00Z,84.99,17.00
2026-05-01T05:44:00Z,84.99,17.00
2026-05-01T05:45:00Z,84.99,17.00
2026-05-01T05:46:00Z,85.00,17.00
2026-05-01T05:47:00Z,85.00,17.00
2026-05-01T05:48:00Z,84.16,17.00
2026-05-01T05:49:00Z,85.00,17.00
2026-05-01T05:51:00Z,85.00,17.00
2026-05-01T05:52:00Z,85.00,17.00
2026-05-01T05:53:00Z,84.96,17.00
2026-05-01T05:55:00Z,85.00,17.00
2026-05-01T05:56:00Z,84.00,17.00
2026-05-01T05:58:00Z,84.00,17.00
2026-05-01T05:59:00Z,84.00,17.00
2026-05-01T06:00:00Z,84.00,17.00
2026-05-01T06:01:00Z,85.00,17.00
2026-05-01T06:02:00Z,84.00,17.00
2026-05-01T06:03:00Z,85.00,17.00
2026-05-01T06:04:00Z,85.00,17.00
2026-05-01T06:05:00Z,84.92,17.00
2026-05-01T06:06:00Z,85.00,17.00
2026-05-01T06:07:00Z,85.00,17.00
2026-05-01T06:08:00Z,85.00,17.00
2026-05-01T06:09:00Z,86.36,16.98
2026-05-01T06:10:00Z,86.00,16.98
2026-05-01T06:13:00Z,86.00,16.00
2026-05-01T06:14:00Z,86.00,16.00
2026-05-01T06:15:00Z,86.00,16.00
2026-05-01T06:16:00Z,86.00,16.00
2026-05-01T06:17:00Z,86.00,16.00
2026-05-01T06:18:00Z,86.00,16.00
2026-05-01T06:19:00Z,86.00,16.00
2026-05-01T06:20:00Z,85.00,16.00
2026-05-01T06:21:00Z,86.00,16.00
2026-05-01T06:23:00Z,86.00,16.00
2026-05-01T06:26:00Z,86.00,16.00
2026-05-01T06:27:00Z,85.55,16.00
2026-05-01T06:28:00Z,86.00,16.00
2026-05-01T06:29:00Z,86.00,16.00
2026-05-01T06:30:00Z,86.00,16.00
2026-05-01T06:31:00Z,86.00,16.00
2026-05-01T06:34:00Z,86.00,16.00
2026-05-01T06:35:00Z,86.00,16.00
2026-05-01T06:38:00Z,86.00,16.00
2026-05-01T06:40:00Z,86.00,16.00
2026-05-01T06:41:00Z,86.00,16.00
2026-05-01T06:42:00Z,86.00,16.00
2026-05-01T06:43:00Z,86.00,16.00
2026-05-01T06:44:00Z,86.00,16.00
2026-05-01T06:45:00Z,86.00,16.00
2026-05-01T06:46:00Z,86.00,16.00
2026-05-01T06:49:00Z,85.00,16.00
2026-05-01T06:50:00Z,86.00,16.00
2026-05-01T06:52:00Z,86.00,15.00
2026-05-01T06:54:00Z,86.00,15.00
2026-05-01T06:55:00Z,85.00,15.00
2026-05-01T06:57:00Z,85.00,15.00
2026-05-01T06:58:00Z,86.00,15.00
2026-05-01T06:59:00Z,86.00,15.00
2026-05-01T07:01:00Z,86.00,15.00
2026-05-01T07:02:00Z,86.00,15.00
2026-05-01T07:03:00Z,86.00,15.00
2026-05-01T07:04:00Z,86.00,15.00
2026-05-01T07:05:00Z,86.00,15.00
2026-05-01T07:07:00Z,86.00,15.00
2026-05-01T07:08:00Z,86.00,15.00
2026-05-01T07:09:00Z,86.00,15.00
2026-05-01T07:10:00Z,86.00,15.00
2026-05-01T07:12:00Z,86.00,15.00
2026-05-01T07:14:00Z,86.00,15.00
2026-05-01T07:15:00Z,86.00,15.00
2026-05-01T07:16:00Z,86.00,15.00
2026-05-01T07:19:00Z,86.00,15.00
2026-05-01T07:21:00Z,86.00,15.00
2026-05-01T07:22:00Z,86.00,15.00
2026-05-01T07:26:00Z,86.00,15.00
2026-05-01T07:27:00Z,86.00,15.00
2026-05-01T07:28:00Z,86.00,15.00
2026-05-01T07:29:00Z,86.00,15.00
2026-05-01T07:30:00Z,86.00,15.00
2026-05-01T07:31:00Z,87.00,15.00
2026-05-01T07:33:00Z,86.00,15.00
2026-05-01T07:35:00Z,87.00,15.00
2026-05-01T07:36:00Z,87.00,15.00
2026-05-01T07:39:00Z,87.00,15.00
2026-05-01T07:41:00Z,87.00,15.00
2026-05-01T07:42:00Z,86.96,15.00
2026-05-01T07:43:00Z,86.03,15.00
2026-05-01T07:45:00Z,86.03,15.00
2026-05-01T07:46:00Z,87.00,15.00
2026-05-01T07:47:00Z,87.00,15.00
2026-05-01T07:48:00Z,87.00,15.00
2026-05-01T07:51:00Z,87.00,15.00
2026-05-01T07:52:00Z,87.00,15.00
2026-05-01T07:53:00Z,87.00,14.00
2026-05-01T07:54:00Z,87.00,15.00
2026-05-01T07:55:00Z,87.00,15.00
2026-05-01T07:56:00Z,87.00,14.00
2026-05-01T07:57:00Z,87.00,14.00
2026-05-01T07:58:00Z,87.00,14.00
2026-05-01T07:59:00Z,87.00,15.00
2026-05-01T08:00:00Z,87.00,15.00
2026-05-01T08:01:00Z,87.00,15.00
2026-05-01T08:02:00Z,87.00,15.00
2026-05-01T08:03:00Z,87.00,15.00
2026-05-01T08:07:00Z,87.00,15.00
2026-05-01T08:08:00Z,87.00,14.00
2026-05-01T08:09:00Z,87.00,15.00
2026-05-01T08:11:00Z,86.00,15.00
2026-05-01T08:12:00Z,86.00,15.00
2026-05-01T08:13:00Z,86.00,16.00
2026-05-01T08:14:00Z,86.00,16.00
2026-05-01T08:17:00Z,86.00,16.00
2026-05-01T08:18:00Z,86.00,15.00
2026-05-01T08:21:00Z,86.00,15.00
2026-05-01T08:22:00Z,86.00,15.00
2026-05-01T08:23:00Z,85.85,15.00
2026-05-01T08:25:00Z,86.00,16.00
2026-05-01T08:26:00Z,86.00,16.00
2026-05-01T08:28:00Z,86.00,16.00
2026-05-01T08:30:00Z,86.00,16.00
2026-05-01T08:32:00Z,86.00,16.00
2026-05-01T08:33:00Z,86.00,16.00
2026-05-01T08:34:00Z,86.00,16.00
2026-05-01T08:35:00Z,86.00,16.00
2026-05-01T08:36:00Z,86.00,16.00
2026-05-01T08:37:00Z,86.00,16.00
2026-05-01T08:38:00Z,86.00,16.00
2026-05-01T08:39:00Z,86.00,16.00
2026-05-01T08:40:00Z,86.00,16.00
2026-05-01T08:45:00Z,86.00,16.00
2026-05-01T08:46:00Z,86.00,16.00
2026-05-01T08:47:00Z,86.00,16.00
2026-05-01T08:49:00Z,86.00,16.00
2026-05-01T08:52:00Z,86.00,16.00
2026-05-01T08:54:00Z,86.00,16.00
2026-05-01T08:56:00Z,86.00,16.00
2026-05-01T08:57:00Z,86.00,16.00
2026-05-01T09:00:00Z,86.00,16.00
2026-05-01T09:01:00Z,86.00,16.00
2026-05-01T09:02:00Z,86.00,16.00
2026-05-01T09:03:00Z,86.00,15.00
2026-05-01T09:05:00Z,86.00,15.00
2026-05-01T09:07:00Z,86.00,15.00
2026-05-01T09:08:00Z,86.00,15.00
2026-05-01T09:09:00Z,86.00,16.00
2026-05-01T09:10:00Z,86.00,16.00
2026-05-01T09:11:00Z,86.00,16.00
2026-05-01T09:12:00Z,86.00,16.00
2026-05-01T09:13:00Z,86.00,16.00
2026-05-01T09:14:00Z,86.00,16.00
2026-05-01T09:16:00Z,85.11,16.00
2026-05-01T09:17:00Z,85.00,16.00
2026-05-01T09:19:00Z,85.00,16.00
2026-05-01T09:20:00Z,85.00,16.00
2026-05-01T09:23:00Z,85.00,16.00
2026-05-01T09:24:00Z,85.00,16.00
2026-05-01T09:25:00Z,85.00,16.00
2026-05-01T09:26:00Z,85.00,16.00
2026-05-01T09:27:00Z,85.00,16.00
2026-05-01T09:29:00Z,86.00,16.00
2026-05-01T09:30:00Z,86.00,16.00
2026-05-01T09:34:00Z,86.00,16.00
2026-05-01T09:36:00Z,86.00,16.00
2026-05-01T09:37:00Z,86.00,16.00
2026-05-01T09:40:00Z,84.09,16.00
2026-05-01T09:42:00Z,84.00,16.00
2026-05-01T09:44:00Z,85.00,16.00
2026-05-01T09:46:00Z,84.00,16.00
2026-05-01T09:47:00Z,84.00,16.00
2026-05-01T09:48:00Z,85.00,16.00
2026-05-01T09:49:00Z,84.00,16.00
2026-05-01T09:52:00Z,84.99,16.00
2026-05-01T09:53:00Z,85.00,16.00
2026-05-01T09:55:00Z,84.00,16.00
2026-05-01T09:56:00Z,84.00,16.00
2026-05-01T09:58:00Z,84.85,16.00
2026-05-01T10:00:00Z,84.85,16.00
2026-05-01T10:01:00Z,85.00,16.00
2026-05-01T10:02:00Z,84.00,16.00
2026-05-01T10:03:00Z,85.00,16.00
2026-05-01T10:05:00Z,84.99,16.00
2026-05-01T10:07:00Z,85.00,16.00
2026-05-01T10:08:00Z,84.50,16.00
2026-05-01T10:10:00Z,85.00,16.00
2026-05-01T10:11:00Z,84.00,16.00
2026-05-01T10:12:00Z,85.00,16.00
2026-05-01T10:13:00Z,85.00,16.00
2026-05-01T10:14:00Z,84.00,16.00
2026-05-01T10:15:00Z,85.00,16.00
2026-05-01T10:17:00Z,85.00,16.00
2026-05-01T10:20:00Z,85.00,16.00
2026-05-01T10:21:00Z,85.00,16.00
2026-05-01T10:22:00Z,85.00,16.00
2026-05-01T10:23:00Z,85.00,16.00
2026-05-01T10:24:00Z,84.00,16.00
2026-05-01T10:27:00Z,85.00,16.00
2026-05-01T10:29:00Z,85.00,16.00
2026-05-01T10:30:00Z,85.00,16.00
2026-05-01T10:31:00Z,85.00,16.00
2026-05-01T10:38:00Z,85.00,16.00
2026-05-01T10:39:00Z,85.00,16.00
2026-05-01T10:40:00Z,85.00,16.00
2026-05-01T10:41:00Z,85.00,16.00
2026-05-01T10:42:00Z,85.00,16.00
2026-05-01T10:44:00Z,85.00,16.00
2026-05-01T10:47:00Z,85.00,16.00
2026-05-01T10:48:00Z,85.00,16.00
2026-05-01T10:49:00Z,85.00,16.00
2026-05-01T10:50:00Z,85.00,15.70
2026-05-01T10:51:00Z,85.00,15.70
2026-05-01T10:52:00Z,85.00,16.00
2026-05-01T10:55:00Z,85.00,16.00
2026-05-01T10:58:00Z,85.00,16.00
2026-05-01T10:59:00Z,85.00,16.00
2026-05-01T11:01:00Z,85.00,16.00
2026-05-01T11:02:00Z,85.00,16.00
2026-05-01T11:03:00Z,85.00,16.00
2026-05-01T11:04:00Z,85.00,16.00
2026-05-01T11:05:00Z,85.00,16.00
2026-05-01T11:08:00Z,85.00,16.00
2026-05-01T11:09:00Z,85.00,16.00
2026-05-01T11:11:00Z,85.00,15.98
2026-05-01T11:13:00Z,85.00,15.98
2026-05-01T11:14:00Z,85.00,15.97
2026-05-01T11:15:00Z,85.00,15.97
2026-05-01T11:16:00Z,85.00,15.97
2026-05-01T11:17:00Z,85.00,16.00
2026-05-01T11:18:00Z,85.00,16.00
2026-05-01T11:21:00Z,85.00,16.00
2026-05-01T11:22:00Z,85.00,16.00
2026-05-01T11:23:00Z,85.00,16.00
2026-05-01T11:24:00Z,85.00,16.00
2026-05-01T11:25:00Z,85.00,16.00
2026-05-01T11:26:00Z,85.00,16.00
2026-05-01T11:27:00Z,85.00,16.00
2026-05-01T11:28:00Z,85.00,16.00
2026-05-01T11:29:00Z,85.00,16.00
2026-05-01T11:30:00Z,85.00,16.00
2026-05-01T11:31:00Z,85.00,16.00
2026-05-01T11:32:00Z,85.00,16.00
2026-05-01T11:33:00Z,85.00,16.00
2026-05-01T11:34:00Z,84.00,16.00
2026-05-01T11:35:00Z,85.00,15.00
2026-05-01T11:36:00Z,85.00,16.00
2026-05-01T11:37:00Z,85.00,16.00
2026-05-01T11:38:00Z,85.00,15.00
2026-05-01T11:39:00Z,84.00,16.00
2026-05-01T11:40:00Z,85.00,16.00
2026-05-01T11:41:00Z,85.00,15.99
2026-05-01T11:42:00Z,85.00,16.00
2026-05-01T11:43:00Z,85.00,16.00
2026-05-01T11:44:00Z,85.00,15.00
2026-05-01T11:45:00Z,85.00,16.00
2026-05-01T11:46:00Z,85.00,16.00
2026-05-01T11:47:00Z,85.00,15.00
2026-05-01T11:49:00Z,85.00,15.00
2026-05-01T11:50:00Z,85.00,15.00
2026-05-01T11:52:00Z,84.00,16.00
2026-05-01T11:53:00Z,85.00,15.99
2026-05-01T11:54:00Z,85.00,16.00
2026-05-01T11:55:00Z,85.00,16.00
2026-05-01T11:56:00Z,85.00,15.00
2026-05-01T11:57:00Z,85.00,16.00
2026-05-01T11:58:00Z,85.00,16.00
2026-05-01T11:59:00Z,85.00,15.99
2026-05-01T12:00:00Z,85.00,16.00
2026-05-01T12:01:00Z,85.00,16.00
2026-05-01T12:02:00Z,85.00,15.00
2026-05-01T12:03:00Z,84.79,16.00
2026-05-01T12:04:00Z,85.00,16.00
2026-05-01T12:05:00Z,85.00,15.99
2026-05-01T12:06:00Z,85.00,16.00
2026-05-01T12:07:00Z,85.00,16.00
2026-05-01T12:08:00Z,85.00,15.86
2026-05-01T12:09:00Z,85.00,16.00
2026-05-01T12:10:00Z,85.00,16.00
2026-05-01T12:11:00Z,85.00,15.99
2026-05-01T12:12:00Z,85.00,16.00
2026-05-01T12:13:00Z,85.00,16.00
2026-05-01T12:14:00Z,85.00,15.00
2026-05-01T12:16:00Z,85.00,16.00
2026-05-01T12:17:00Z,85.00,15.97
2026-05-01T12:19:00Z,84.07,16.00
2026-05-01T12:20:00Z,85.00,16.00
2026-05-01T12:21:00Z,85.00,16.00
2026-05-01T12:22:00Z,85.00,16.00
2026-05-01T12:23:00Z,85.00,16.00
2026-05-01T12:24:00Z,85.00,16.00
2026-05-01T12:25:00Z,84.08,16.00
2026-05-01T12:26:00Z,85.00,16.00
2026-05-01T12:27:00Z,85.00,16.00
2026-05-01T12:29:00Z,85.00,16.00
2026-05-01T12:30:00Z,85.00,16.00
2026-05-01T12:31:00Z,85.00,16.00
2026-05-01T12:32:00Z,85.00,16.00
2026-05-01T12:33:00Z,84.50,16.00
2026-05-01T12:34:00Z,84.50,16.00
2026-05-01T12:35:00Z,85.00,15.99
2026-05-01T12:36:00Z,85.00,16.00
2026-05-01T12:37:00Z,85.00,16.00
2026-05-01T12:38:00Z,84.12,16.00
2026-05-01T12:39:00Z,84.12,15.32
2026-05-01T12:40:00Z,85.00,16.00
2026-05-01T12:41:00Z,85.00,16.00
2026-05-01T12:42:00Z,85.00,16.00
2026-05-01T12:43:00Z,85.00,16.00
2026-05-01T12:44:00Z,85.00,15.00
2026-05-01T12:45:00Z,85.00,15.35
2026-05-01T12:46:00Z,85.00,16.00
2026-05-01T12:47:00Z,85.00,16.00
2026-05-01T12:48:00Z,85.00,15.26
2026-05-01T12:49:00Z,85.00,16.00
2026-05-01T12:50:00Z,85.00,16.00
2026-05-01T12:51:00Z,85.00,16.00
2026-05-01T12:52:00Z,85.00,16.00
2026-05-01T12:53:00Z,85.00,16.00
2026-05-01T12:54:00Z,86.00,16.00
2026-05-01T12:55:00Z,86.00,16.00
2026-05-01T12:56:00Z,86.00,16.00
2026-05-01T12:57:00Z,86.00,16.00
2026-05-01T12:59:00Z,86.00,16.00
2026-05-01T13:00:00Z,86.00,16.00
2026-05-01T13:01:00Z,86.00,16.00
2026-05-01T13:02:00Z,86.00,16.00
2026-05-01T13:03:00Z,86.00,16.00
2026-05-01T13:04:00Z,86.00,16.00
2026-05-01T13:05:00Z,86.00,16.00
2026-05-01T13:06:00Z,86.00,15.42
2026-05-01T13:07:00Z,85.99,16.00
2026-05-01T13:08:00Z,86.00,16.00
2026-05-01T13:09:00Z,85.39,16.00
2026-05-01T13:10:00Z,85.06,16.00
2026-05-01T13:11:00Z,85.00,16.00
2026-05-01T13:12:00Z,85.00,16.00
2026-05-01T13:13:00Z,85.00,16.00
2026-05-01T13:14:00Z,85.00,16.00
2026-05-01T13:15:00Z,85.00,16.00
2026-05-01T13:16:00Z,85.00,16.00
2026-05-01T13:17:00Z,85.00,16.00
2026-05-01T13:18:00Z,85.00,16.00
2026-05-01T13:19:00Z,85.00,16.00
2026-05-01T13:20:00Z,84.00,16.00
2026-05-01T13:21:00Z,85.00,16.00
2026-05-01T13:22:00Z,85.00,16.00
2026-05-01T13:23:00Z,85.00,16.00
2026-05-01T13:24:00Z,84.33,16.00
2026-05-01T13:25:00Z,85.00,16.00
2026-05-01T13:26:00Z,85.00,16.00
2026-05-01T13:27:00Z,85.00,16.00
2026-05-01T13:28:00Z,85.00,16.00
2026-05-01T13:29:00Z,85.00,16.00
2026-05-01T13:30:00Z,85.00,16.00
2026-05-01T13:31:00Z,85.00,16.00
2026-05-01T13:32:00Z,85.00,16.00
2026-05-01T13:33:00Z,85.00,16.00
2026-05-01T13:34:00Z,85.00,16.00
2026-05-01T13:35:00Z,85.00,16.00
2026-05-01T13:36:00Z,85.00,16.00
2026-05-01T13:37:00Z,84.97,16.00
2026-05-01T13:38:00Z,85.00,16.10
2026-05-01T13:39:00Z,85.00,16.11
2026-05-01T13:40:00Z,85.00,16.00
2026-05-01T13:41:00Z,85.00,16.00
2026-05-01T13:42:00Z,85.00,16.00
2026-05-01T13:43:00Z,85.00,16.00
2026-05-01T13:44:00Z,85.00,16.00
2026-05-01T13:45:00Z,85.00,16.00
2026-05-01T13:46:00Z,85.00,16.00
2026-05-01T13:47:00Z,85.00,16.00
2026-05-01T13:48:00Z,85.00,16.00
2026-05-01T13:49:00Z,84.97,16.00
2026-05-01T13:50:00Z,85.00,16.00
2026-05-01T13:51:00Z,85.00,15.77
2026-05-01T13:52:00Z,85.00,16.00
2026-05-01T13:53:00Z,85.00,16.00
2026-05-01T13:54:00Z,85.00,16.00
2026-05-01T13:55:00Z,85.00,16.00
2026-05-01T13:56:00Z,85.00,16.00
2026-05-01T13:57:00Z,85.00,15.98
2026-05-01T13:58:00Z,85.00,16.00
2026-05-01T13:59:00Z,85.00,16.00
2026-05-01T14:00:00Z,84.36,16.00
2026-05-01T14:01:00Z,85.00,16.99
2026-05-01T14:02:00Z,85.20,16.18
2026-05-01T14:03:00Z,85.00,16.02
2026-05-01T14:04:00Z,85.00,16.84
2026-05-01T14:05:00Z,85.00,16.93
2026-05-01T14:06:00Z,85.00,17.00
2026-05-01T14:07:00Z,82.13,17.00
2026-05-01T14:08:00Z,81.98,18.00
2026-05-01T14:09:00Z,82.00,18.00
2026-05-01T14:10:00Z,83.17,17.99
2026-05-01T14:11:00Z,83.78,17.86
2026-05-01T14:12:00Z,84.12,17.71
2026-05-01T14:13:00Z,85.67,16.60
2026-05-01T14:14:00Z,84.46,19.40
2026-05-01T14:15:00Z,83.82,17.94
2026-05-01T14:16:00Z,84.24,17.30
2026-05-01T14:17:00Z,84.88,17.85
2026-05-01T14:18:00Z,83.71,16.74
2026-05-01T14:19:00Z,83.27,18.43
2026-05-01T14:20:00Z,83.00,17.85
2026-05-01T14:21:00Z,84.26,17.34
2026-05-01T14:22:00Z,85.53,16.51
2026-05-01T14:23:00Z,86.01,15.20
2026-05-01T14:24:00Z,89.79,11.92
2026-05-01T14:25:00Z,92.02,9.53
2026-05-01T14:26:00Z,93.97,6.84
2026-05-01T14:27:00Z,93.34,6.92
2026-05-01T14:28:00Z,93.98,7.05
2026-05-01T14:29:00Z,94.70,6.81
2026-05-01T14:30:00Z,94.49,5.82
2026-05-01T14:31:00Z,94.98,5.85
2026-05-01T14:32:00Z,94.52,5.94
2026-05-01T14:33:00Z,94.95,6.00
2026-05-01T14:34:00Z,95.88,5.14
2026-05-01T14:35:00Z,95.97,3.99
2026-05-01T14:36:00Z,96.80,3.91
2026-05-01T14:37:00Z,96.99,3.73
2026-05-01T14:38:00Z,96.72,3.99
2026-05-01T14:39:00Z,96.90,3.96
2026-05-01T14:40:00Z,96.73,3.97
2026-05-01T14:41:00Z,96.67,3.50
2026-05-01T14:42:00Z,96.86,3.95
2026-05-01T14:43:00Z,96.23,4.00
2026-05-01T14:44:00Z,96.52,3.94
2026-05-01T14:45:00Z,96.99,3.99
2026-05-01T14:46:00Z,96.45,3.98
2026-05-01T14:47:00Z,96.95,3.89
2026-05-01T14:48:00Z,96.39,3.99
2026-05-01T14:49:00Z,96.96,3.97
2026-05-01T14:50:00Z,96.99,4.00
2026-05-01T14:51:00Z,96.56,3.87
2026-05-01T14:52:00Z,96.97,3.93
2026-05-01T14:53:00Z,96.23,3.56
