# event_ticker=KXATPMATCH-25OCT01GOFMUL
# final_score=6-7(6) 6-1 6-1
# score_resolution=7-6 1-6 1-6
# match_winner=David Goffin
# fav_player=Alexandre Muller
# dog_player=David Goffin
# kalshi_date=2025-10-01
timestamp,Alexandre Muller,David Goffin
2025-10-01T04:33:00Z,55.00,46.00
2025-10-01T04:34:00Z,55.00,46.00
2025-10-01T04:35:00Z,55.69,47.00
2025-10-01T04:36:00Z,55.00,47.00
2025-10-01T04:37:00Z,56.00,48.00
2025-10-01T04:38:00Z,56.00,48.00
2025-10-01T04:39:00Z,56.00,48.00
2025-10-01T04:40:00Z,58.51,47.99
2025-10-01T04:41:00Z,57.00,46.77
2025-10-01T04:42:00Z,61.12,44.83
2025-10-01T04:43:00Z,64.06,40.00
2025-10-01T04:44:00Z,61.89,40.95
2025-10-01T04:45:00Z,57.99,44.00
2025-10-01T04:46:00Z,57.00,42.23
2025-10-01T04:47:00Z,60.74,41.00
2025-10-01T04:48:00Z,62.61,41.00
2025-10-01T04:49:00Z,61.63,41.00
2025-10-01T04:50:00Z,58.70,41.84
2025-10-01T04:51:00Z,56.84,44.45
2025-10-01T04:52:00Z,57.05,44.45
2025-10-01T04:53:00Z,56.83,43.22
2025-10-01T04:54:00Z,57.00,44.68
2025-10-01T04:55:00Z,59.25,43.00
2025-10-01T04:56:00Z,59.46,41.37
2025-10-01T04:57:00Z,60.00,42.69
2025-10-01T04:58:00Z,57.21,44.00
2025-10-01T04:59:00Z,56.00,44.00
2025-10-01T05:00:00Z,59.09,44.89
2025-10-01T05:01:00Z,58.30,44.89
2025-10-01T05:02:00Z,58.43,44.89
2025-10-01T05:03:00Z,58.00,44.42
2025-10-01T05:04:00Z,58.18,44.42
2025-10-01T05:05:00Z,57.14,46.00
2025-10-01T05:06:00Z,56.00,45.00
2025-10-01T05:07:00Z,56.00,42.69
2025-10-01T05:08:00Z,59.00,45.03
2025-10-01T05:09:00Z,62.87,37.66
2025-10-01T05:10:00Z,64.03,45.00
2025-10-01T05:11:00Z,61.32,43.56
2025-10-01T05:12:00Z,56.76,44.92
2025-10-01T05:13:00Z,55.46,45.00
2025-10-01T05:14:00Z,50.01,53.64
2025-10-01T05:15:00Z,37.30,62.10
2025-10-01T05:16:00Z,31.31,65.07
2025-10-01T05:17:00Z,34.14,66.40
2025-10-01T05:18:00Z,38.72,61.63
2025-10-01T05:19:00Z,35.44,62.92
2025-10-01T05:20:00Z,44.66,61.99
2025-10-01T05:21:00Z,51.53,49.15
2025-10-01T05:22:00Z,50.48,48.18
2025-10-01T05:23:00Z,54.00,47.00
2025-10-01T05:24:00Z,55.82,45.00
2025-10-01T05:25:00Z,58.00,41.18
2025-10-01T05:26:00Z,61.66,41.18
2025-10-01T05:27:00Z,64.00,46.00
2025-10-01T05:28:00Z,64.56,45.89
2025-10-01T05:29:00Z,64.63,35.84
2025-10-01T05:30:00Z,50.45,48.40
2025-10-01T05:31:00Z,49.62,53.89
2025-10-01T05:32:00Z,51.38,49.70
2025-10-01T05:33:00Z,47.86,60.26
2025-10-01T05:34:00Z,46.17,57.92
2025-10-01T05:35:00Z,41.00,63.25
2025-10-01T05:36:00Z,32.55,68.41
2025-10-01T05:37:00Z,36.55,62.87
2025-10-01T05:38:00Z,45.93,57.10
2025-10-01T05:39:00Z,53.08,57.43
2025-10-01T05:40:00Z,52.38,51.00
2025-10-01T05:41:00Z,59.41,47.44
2025-10-01T05:42:00Z,69.37,27.11
2025-10-01T05:43:00Z,72.37,27.50
2025-10-01T05:44:00Z,69.79,27.97
2025-10-01T05:45:00Z,61.00,55.90
2025-10-01T05:46:00Z,74.00,27.60
2025-10-01T05:47:00Z,74.00,27.57
2025-10-01T05:48:00Z,74.00,28.89
2025-10-01T05:49:00Z,74.50,23.94
2025-10-01T05:50:00Z,74.43,24.38
2025-10-01T05:51:00Z,76.43,24.14
2025-10-01T05:52:00Z,76.51,24.00
2025-10-01T05:53:00Z,73.97,26.70
2025-10-01T05:54:00Z,71.69,29.63
2025-10-01T05:55:00Z,72.63,28.03
2025-10-01T05:56:00Z,70.36,29.73
2025-10-01T05:57:00Z,70.36,29.00
2025-10-01T05:58:00Z,68.28,32.81
2025-10-01T05:59:00Z,66.07,33.65
2025-10-01T06:00:00Z,61.16,38.95
2025-10-01T06:01:00Z,55.73,47.62
2025-10-01T06:02:00Z,50.17,53.24
2025-10-01T06:03:00Z,51.00,53.24
2025-10-01T06:04:00Z,48.98,55.44
2025-10-01T06:05:00Z,49.24,55.95
2025-10-01T06:06:00Z,44.35,61.46
2025-10-01T06:07:00Z,35.36,64.35
2025-10-01T06:08:00Z,38.41,67.14
2025-10-01T06:09:00Z,40.27,64.76
2025-10-01T06:10:00Z,41.54,59.30
2025-10-01T06:11:00Z,40.63,63.77
2025-10-01T06:12:00Z,37.44,63.17
2025-10-01T06:13:00Z,42.90,61.72
2025-10-01T06:14:00Z,40.66,57.95
2025-10-01T06:15:00Z,42.00,61.26
2025-10-01T06:16:00Z,41.00,62.47
2025-10-01T06:17:00Z,41.25,62.38
2025-10-01T06:18:00Z,42.52,60.80
2025-10-01T06:19:00Z,42.89,61.89
2025-10-01T06:20:00Z,40.00,61.89
2025-10-01T06:21:00Z,33.15,67.49
2025-10-01T06:22:00Z,32.79,68.46
2025-10-01T06:23:00Z,32.81,70.74
2025-10-01T06:24:00Z,24.82,78.32
2025-10-01T06:25:00Z,23.48,76.96
2025-10-01T06:26:00Z,18.92,80.42
2025-10-01T06:27:00Z,16.48,83.40
2025-10-01T06:28:00Z,19.59,79.90
2025-10-01T06:29:00Z,19.75,81.86
2025-10-01T06:30:00Z,19.86,81.01
2025-10-01T06:31:00Z,21.50,82.16
2025-10-01T06:32:00Z,14.75,86.05
2025-10-01T06:33:00Z,11.80,88.11
2025-10-01T06:34:00Z,12.02,89.04
2025-10-01T06:35:00Z,10.11,89.73
2025-10-01T06:36:00Z,4.83,94.77
2025-10-01T06:37:00Z,4.54,95.82
2025-10-01T06:38:00Z,3.00,98.73
2025-10-01T06:39:00Z,2.00,97.98
2025-10-01T06:40:00Z,1.33,98.44
2025-10-01T06:41:00Z,1.50,98.00
2025-10-01T06:42:00Z,1.75,97.00
2025-10-01T06:43:00Z,2.00,98.10
2025-10-01T06:44:00Z,2.00,98.00
2025-10-01T06:45:00Z,2.00,98.00
2025-10-01T06:46:00Z,1.00,98.00
2025-10-01T06:47:00Z,1.00,99.00
2025-10-01T06:48:00Z,2.00,99.00
2025-10-01T06:49:00Z,2.00,99.00
2025-10-01T06:50:00Z,2.00,99.00
2025-10-01T06:51:00Z,2.00,99.00
2025-10-01T06:52:00Z,2.00,99.00
2025-10-01T06:53:00Z,2.00,99.00
2025-10-01T06:54:00Z,2.00,99.00
