# event_ticker=KXATPMATCH-25NOV04KORDZU
# final_score=4-6 6-3 6-3
# score_resolution=6-4 3-6 3-6
# match_winner=Sebastian Korda
# fav_player=Damir Dzumhur
# dog_player=Sebastian Korda
# kalshi_date=2025-11-04
timestamp,Damir Dzumhur,Sebastian Korda
2025-11-04T16:04:00Z,56.63,43.34
2025-11-04T16:05:00Z,55.99,44.46
2025-11-04T16:06:00Z,56.66,42.55
2025-11-04T16:07:00Z,63.73,37.65
2025-11-04T16:08:00Z,60.02,47.94
2025-11-04T16:09:00Z,55.91,42.22
2025-11-04T16:10:00Z,58.90,43.01
2025-11-04T16:11:00Z,54.83,45.67
2025-11-04T16:12:00Z,55.02,46.28
2025-11-04T16:13:00Z,59.62,40.34
2025-11-04T16:14:00Z,58.59,41.87
2025-11-04T16:15:00Z,56.08,43.38
2025-11-04T16:16:00Z,58.47,43.89
2025-11-04T16:17:00Z,55.21,45.03
2025-11-04T16:18:00Z,55.86,44.79
2025-11-04T16:19:00Z,49.92,47.46
2025-11-04T16:20:00Z,45.17,56.30
2025-11-04T16:21:00Z,37.75,63.13
2025-11-04T16:22:00Z,34.12,64.93
2025-11-04T16:23:00Z,33.90,65.78
2025-11-04T16:24:00Z,34.86,65.72
2025-11-04T16:25:00Z,35.15,64.91
2025-11-04T16:26:00Z,34.09,65.67
2025-11-04T16:27:00Z,35.93,70.02
2025-11-04T16:28:00Z,36.23,65.63
2025-11-04T16:29:00Z,35.78,65.13
2025-11-04T16:30:00Z,35.00,65.43
2025-11-04T16:31:00Z,31.27,68.40
2025-11-04T16:32:00Z,31.00,70.00
2025-11-04T16:33:00Z,31.00,70.00
2025-11-04T16:34:00Z,28.19,70.67
2025-11-04T16:35:00Z,33.65,68.86
2025-11-04T16:36:00Z,31.00,69.85
2025-11-04T16:37:00Z,27.56,71.11
2025-11-04T16:38:00Z,28.17,71.09
2025-11-04T16:39:00Z,28.41,71.00
2025-11-04T16:40:00Z,26.24,72.90
2025-11-04T16:41:00Z,17.40,79.06
2025-11-04T16:42:00Z,14.37,85.41
2025-11-04T16:43:00Z,11.72,89.29
2025-11-04T16:44:00Z,13.37,88.28
2025-11-04T16:45:00Z,12.96,89.43
2025-11-04T16:46:00Z,8.12,91.93
2025-11-04T16:47:00Z,8.12,91.95
2025-11-04T16:48:00Z,8.06,91.89
2025-11-04T16:49:00Z,8.90,91.91
2025-11-04T16:50:00Z,9.27,91.36
2025-11-04T16:51:00Z,10.31,87.76
2025-11-04T16:52:00Z,10.08,90.16
2025-11-04T16:53:00Z,8.36,92.71
2025-11-04T16:54:00Z,6.71,93.41
2025-11-04T16:55:00Z,7.20,93.54
2025-11-04T16:56:00Z,4.99,94.00
2025-11-04T16:57:00Z,6.17,94.56
2025-11-04T16:58:00Z,8.87,90.66
2025-11-04T16:59:00Z,9.27,90.73
2025-11-04T17:00:00Z,14.37,84.34
2025-11-04T17:01:00Z,17.44,83.42
2025-11-04T17:02:00Z,20.16,85.76
2025-11-04T17:03:00Z,16.95,88.07
2025-11-04T17:04:00Z,9.74,89.09
2025-11-04T17:05:00Z,18.59,83.72
2025-11-04T17:06:00Z,10.21,89.55
2025-11-04T17:07:00Z,6.95,93.43
2025-11-04T17:08:00Z,9.23,91.00
2025-11-04T17:09:00Z,10.00,90.85
2025-11-04T17:10:00Z,10.00,90.66
2025-11-04T17:11:00Z,9.98,90.01
2025-11-04T17:12:00Z,6.38,94.50
2025-11-04T17:13:00Z,4.81,96.73
2025-11-04T17:14:00Z,4.57,95.89
2025-11-04T17:15:00Z,1.96,98.78
2025-11-04T17:16:00Z,1.96,99.00
2025-11-04T17:17:00Z,1.96,99.00
