# event_ticker=KXATPMATCH-25NOV04COBSON
# final_score=2-6 6-3 7-5
# score_resolution=6-2 3-6 5-7
# match_winner=Lorenzo Sonego
# fav_player=Flavio Cobolli
# dog_player=Lorenzo Sonego
# kalshi_date=2025-11-04
timestamp,Flavio Cobolli,Lorenzo Sonego
2025-11-04T16:45:00Z,57.00,45.00
2025-11-04T16:46:00Z,57.00,45.00
2025-11-04T16:47:00Z,57.00,45.00
2025-11-04T16:48:00Z,57.00,45.00
2025-11-04T16:49:00Z,56.88,45.00
2025-11-04T16:50:00Z,56.88,45.00
2025-11-04T16:51:00Z,57.00,45.00
2025-11-04T16:52:00Z,57.00,45.00
2025-11-04T16:53:00Z,57.00,45.00
2025-11-04T16:54:00Z,57.00,45.00
2025-11-04T16:56:00Z,57.00,45.00
2025-11-04T16:57:00Z,57.00,45.00
2025-11-04T16:58:00Z,57.00,45.00
2025-11-04T16:59:00Z,57.00,45.00
2025-11-04T17:01:00Z,57.00,45.00
2025-11-04T17:03:00Z,57.00,45.00
2025-11-04T17:04:00Z,56.00,45.00
2025-11-04T17:05:00Z,56.00,45.00
2025-11-04T17:07:00Z,57.00,45.00
2025-11-04T17:09:00Z,57.00,45.00
2025-11-04T17:10:00Z,57.00,45.00
2025-11-04T17:11:00Z,57.00,45.00
2025-11-04T17:13:00Z,57.00,45.00
2025-11-04T17:14:00Z,57.00,45.00
2025-11-04T17:15:00Z,57.00,45.00
2025-11-04T17:16:00Z,57.00,45.00
2025-11-04T17:17:00Z,57.00,45.00
2025-11-04T17:18:00Z,57.00,45.00
2025-11-04T17:19:00Z,57.00,45.00
2025-11-04T17:22:00Z,57.00,45.99
2025-11-04T17:23:00Z,57.00,46.00
2025-11-04T17:24:00Z,57.00,46.00
2025-11-04T17:25:00Z,57.00,46.00
2025-11-04T17:26:00Z,56.00,46.00
2025-11-04T17:27:00Z,57.00,46.00
2025-11-04T17:32:00Z,57.00,46.00
2025-11-04T17:36:00Z,57.00,46.00
2025-11-04T17:37:00Z,57.00,46.00
2025-11-04T17:38:00Z,57.00,46.00
2025-11-04T17:39:00Z,57.00,45.00
2025-11-04T17:42:00Z,57.00,45.00
2025-11-04T17:43:00Z,57.00,45.00
2025-11-04T17:44:00Z,57.00,45.00
2025-11-04T17:47:00Z,57.00,45.92
2025-11-04T17:48:00Z,57.00,46.00
2025-11-04T17:49:00Z,57.00,46.00
2025-11-04T17:50:00Z,57.00,46.00
2025-11-04T17:51:00Z,57.00,46.00
2025-11-04T17:52:00Z,57.00,46.00
2025-11-04T17:53:00Z,57.00,46.00
2025-11-04T17:54:00Z,57.00,46.00
2025-11-04T17:55:00Z,57.00,46.00
2025-11-04T17:56:00Z,57.00,46.00
2025-11-04T17:57:00Z,57.00,46.00
2025-11-04T17:58:00Z,56.85,46.00
2025-11-04T17:59:00Z,55.10,47.47
2025-11-04T18:00:00Z,52.52,50.62
2025-11-04T18:01:00Z,53.26,52.36
2025-11-04T18:02:00Z,54.43,47.69
2025-11-04T18:03:00Z,61.16,47.58
2025-11-04T18:04:00Z,65.47,39.58
2025-11-04T18:05:00Z,67.91,31.06
2025-11-04T18:06:00Z,69.62,33.49
2025-11-04T18:07:00Z,67.93,34.11
2025-11-04T18:08:00Z,69.49,31.40
2025-11-04T18:09:00Z,67.55,33.64
2025-11-04T18:10:00Z,68.00,32.79
2025-11-04T18:11:00Z,67.98,32.00
2025-11-04T18:12:00Z,68.00,34.51
2025-11-04T18:13:00Z,66.79,36.13
2025-11-04T18:14:00Z,62.86,38.98
2025-11-04T18:15:00Z,59.86,42.15
2025-11-04T18:16:00Z,68.37,34.12
2025-11-04T18:17:00Z,70.75,30.81
2025-11-04T18:18:00Z,71.02,30.40
2025-11-04T18:19:00Z,74.92,24.04
2025-11-04T18:20:00Z,79.92,18.70
2025-11-04T18:21:00Z,82.84,19.05
2025-11-04T18:22:00Z,82.38,18.93
2025-11-04T18:23:00Z,81.00,20.44
2025-11-04T18:24:00Z,80.66,20.95
2025-11-04T18:25:00Z,80.16,20.89
2025-11-04T18:26:00Z,78.97,20.97
2025-11-04T18:27:00Z,79.03,22.48
2025-11-04T18:28:00Z,79.13,17.93
2025-11-04T18:29:00Z,80.20,20.57
2025-11-04T18:30:00Z,80.00,20.96
2025-11-04T18:31:00Z,80.00,21.33
2025-11-04T18:32:00Z,80.00,22.00
2025-11-04T18:33:00Z,81.60,20.00
2025-11-04T18:34:00Z,80.57,19.96
2025-11-04T18:35:00Z,80.66,20.47
2025-11-04T18:36:00Z,81.86,18.64
2025-11-04T18:37:00Z,86.57,15.05
2025-11-04T18:38:00Z,82.83,17.41
2025-11-04T18:39:00Z,83.06,14.99
2025-11-04T18:40:00Z,80.83,19.13
2025-11-04T18:41:00Z,78.95,22.39
2025-11-04T18:42:00Z,79.35,20.95
2025-11-04T18:43:00Z,80.20,19.74
2025-11-04T18:44:00Z,82.28,19.57
2025-11-04T18:45:00Z,82.57,16.17
2025-11-04T18:46:00Z,81.38,22.49
2025-11-04T18:47:00Z,76.96,23.23
2025-11-04T18:48:00Z,77.01,23.98
2025-11-04T18:49:00Z,77.13,22.82
2025-11-04T18:50:00Z,78.56,26.33
2025-11-04T18:51:00Z,71.81,27.32
2025-11-04T18:52:00Z,72.32,25.86
2025-11-04T18:53:00Z,77.00,21.91
2025-11-04T18:54:00Z,70.47,28.14
2025-11-04T18:55:00Z,64.16,39.93
2025-11-04T18:56:00Z,59.93,40.67
2025-11-04T18:57:00Z,55.84,43.51
2025-11-04T18:58:00Z,56.14,44.92
2025-11-04T18:59:00Z,55.91,45.90
2025-11-04T19:00:00Z,56.00,45.88
2025-11-04T19:01:00Z,56.46,43.35
2025-11-04T19:02:00Z,58.90,40.79
2025-11-04T19:03:00Z,62.86,35.01
2025-11-04T19:04:00Z,66.58,35.11
2025-11-04T19:05:00Z,60.09,39.50
2025-11-04T19:06:00Z,57.34,44.28
2025-11-04T19:07:00Z,58.36,44.97
2025-11-04T19:08:00Z,56.13,44.31
2025-11-04T19:09:00Z,56.65,45.16
2025-11-04T19:10:00Z,58.02,43.26
2025-11-04T19:11:00Z,59.00,42.50
2025-11-04T19:12:00Z,55.92,44.74
2025-11-04T19:13:00Z,54.41,47.23
2025-11-04T19:14:00Z,54.81,45.66
2025-11-04T19:15:00Z,56.00,44.94
2025-11-04T19:16:00Z,57.65,43.94
2025-11-04T19:17:00Z,59.99,38.04
2025-11-04T19:18:00Z,61.22,39.06
2025-11-04T19:19:00Z,59.39,42.95
2025-11-04T19:20:00Z,56.06,46.91
2025-11-04T19:21:00Z,52.32,49.48
2025-11-04T19:22:00Z,44.52,53.51
2025-11-04T19:23:00Z,38.00,62.97
2025-11-04T19:24:00Z,53.70,47.59
2025-11-04T19:25:00Z,56.96,43.65
2025-11-04T19:26:00Z,57.12,45.00
2025-11-04T19:27:00Z,60.21,39.65
2025-11-04T19:28:00Z,58.90,47.34
2025-11-04T19:29:00Z,50.06,51.59
2025-11-04T19:30:00Z,58.12,47.46
2025-11-04T19:31:00Z,50.94,48.85
2025-11-04T19:32:00Z,47.16,58.07
2025-11-04T19:33:00Z,34.81,67.41
2025-11-04T19:34:00Z,46.68,56.55
2025-11-04T19:35:00Z,50.14,60.76
2025-11-04T19:36:00Z,46.64,51.94
2025-11-04T19:37:00Z,53.85,51.44
2025-11-04T19:38:00Z,54.95,47.00
2025-11-04T19:39:00Z,56.84,47.38
2025-11-04T19:40:00Z,53.42,52.84
2025-11-04T19:41:00Z,58.25,46.06
2025-11-04T19:42:00Z,57.89,45.86
2025-11-04T19:43:00Z,51.76,48.24
2025-11-04T19:44:00Z,50.33,48.22
2025-11-04T19:45:00Z,56.44,43.44
2025-11-04T19:46:00Z,56.89,43.90
2025-11-04T19:47:00Z,57.00,44.00
2025-11-04T19:48:00Z,57.88,42.31
2025-11-04T19:49:00Z,53.81,46.91
2025-11-04T19:50:00Z,53.76,48.76
2025-11-04T19:51:00Z,51.33,50.52
2025-11-04T19:52:00Z,50.87,52.65
2025-11-04T19:53:00Z,53.66,46.56
2025-11-04T19:54:00Z,58.33,42.78
2025-11-04T19:55:00Z,58.60,41.79
2025-11-04T19:56:00Z,52.79,47.28
2025-11-04T19:57:00Z,53.05,49.34
2025-11-04T19:58:00Z,52.94,48.56
2025-11-04T19:59:00Z,50.85,49.11
2025-11-04T20:00:00Z,37.75,60.93
2025-11-04T20:01:00Z,7.22,91.20
2025-11-04T20:02:00Z,10.53,90.50
2025-11-04T20:03:00Z,8.33,92.83
2025-11-04T20:04:00Z,10.75,89.95
2025-11-04T20:05:00Z,2.46,97.70
2025-11-04T20:06:00Z,1.92,98.07
2025-11-04T20:07:00Z,1.92,99.00
2025-11-04T20:08:00Z,1.92,99.00
