# event_ticker=KXATPMATCH-26APR18RUBMED
# final_score=3-6 6-2 6-2
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Hamad Medjedovic
# kalshi_date=2026-04-18
timestamp,Andrey Rublev,Hamad Medjedovic
2026-04-18T08:03:00Z,64.00,37.00
2026-04-18T08:04:00Z,64.00,37.00
2026-04-18T08:05:00Z,64.00,37.00
2026-04-18T08:06:00Z,64.00,37.00
2026-04-18T08:12:00Z,64.00,37.00
2026-04-18T08:14:00Z,64.00,37.00
2026-04-18T08:16:00Z,64.00,37.00
2026-04-18T08:17:00Z,64.00,37.00
2026-04-18T08:20:00Z,64.00,37.00
2026-04-18T08:21:00Z,64.00,37.00
2026-04-18T08:23:00Z,64.00,37.00
2026-04-18T08:30:00Z,64.00,36.00
2026-04-18T08:41:00Z,64.00,37.00
2026-04-18T08:44:00Z,64.00,37.00
2026-04-18T08:47:00Z,64.00,37.00
2026-04-18T08:48:00Z,64.00,37.00
2026-04-18T08:50:00Z,64.00,37.00
2026-04-18T08:51:00Z,64.00,37.00
2026-04-18T08:53:00Z,64.00,37.00
2026-04-18T08:55:00Z,64.00,37.00
2026-04-18T08:57:00Z,64.00,37.00
2026-04-18T08:59:00Z,64.00,37.00
2026-04-18T09:00:00Z,64.00,37.00
2026-04-18T09:04:00Z,64.00,37.00
2026-04-18T09:05:00Z,63.00,37.00
2026-04-18T09:06:00Z,63.00,37.00
2026-04-18T09:07:00Z,64.00,37.00
2026-04-18T09:08:00Z,64.00,37.00
2026-04-18T09:09:00Z,64.00,37.00
2026-04-18T09:10:00Z,64.00,37.00
2026-04-18T09:11:00Z,64.00,37.00
2026-04-18T09:14:00Z,64.00,37.00
2026-04-18T09:15:00Z,64.00,37.00
2026-04-18T09:18:00Z,64.00,37.00
2026-04-18T09:19:00Z,64.00,37.00
2026-04-18T09:20:00Z,64.00,37.00
2026-04-18T09:23:00Z,64.00,37.00
2026-04-18T09:24:00Z,64.00,37.00
2026-04-18T09:25:00Z,64.00,37.00
2026-04-18T09:30:00Z,64.00,37.00
2026-04-18T09:33:00Z,64.00,37.00
2026-04-18T09:37:00Z,64.00,37.00
2026-04-18T09:38:00Z,64.00,37.00
2026-04-18T09:40:00Z,64.00,37.00
2026-04-18T09:42:00Z,64.00,37.00
2026-04-18T09:45:00Z,64.00,37.00
2026-04-18T09:46:00Z,64.00,37.00
2026-04-18T09:50:00Z,64.00,37.00
2026-04-18T09:51:00Z,64.00,37.00
2026-04-18T09:52:00Z,64.00,37.00
2026-04-18T09:54:00Z,64.00,37.00
2026-04-18T09:55:00Z,64.00,37.00
2026-04-18T09:57:00Z,64.00,37.00
2026-04-18T10:00:00Z,64.00,37.00
2026-04-18T10:01:00Z,64.00,37.00
2026-04-18T10:03:00Z,64.00,37.00
2026-04-18T10:04:00Z,64.00,37.00
2026-04-18T10:05:00Z,64.00,37.00
2026-04-18T10:07:00Z,64.00,37.00
2026-04-18T10:08:00Z,64.00,37.00
2026-04-18T10:09:00Z,64.00,37.00
2026-04-18T10:10:00Z,64.00,37.00
2026-04-18T10:12:00Z,64.00,37.00
2026-04-18T10:15:00Z,64.00,37.00
2026-04-18T10:16:00Z,64.00,37.00
2026-04-18T10:17:00Z,64.00,37.00
2026-04-18T10:19:00Z,63.31,37.00
2026-04-18T10:20:00Z,64.00,37.00
2026-04-18T10:23:00Z,64.00,37.00
2026-04-18T10:25:00Z,64.00,37.00
2026-04-18T10:26:00Z,64.00,37.00
2026-04-18T10:27:00Z,64.00,37.00
2026-04-18T10:28:00Z,64.00,37.00
2026-04-18T10:29:00Z,64.00,37.00
2026-04-18T10:30:00Z,64.00,37.00
2026-04-18T10:31:00Z,64.00,37.00
2026-04-18T10:32:00Z,64.00,37.00
2026-04-18T10:34:00Z,64.00,37.00
2026-04-18T10:35:00Z,64.00,37.00
2026-04-18T10:36:00Z,64.00,37.54
2026-04-18T10:37:00Z,64.00,37.54
2026-04-18T10:39:00Z,64.00,37.00
2026-04-18T10:41:00Z,63.17,37.00
2026-04-18T10:42:00Z,64.00,37.00
2026-04-18T10:43:00Z,64.00,37.00
2026-04-18T10:44:00Z,64.00,37.00
2026-04-18T10:45:00Z,64.00,37.00
2026-04-18T10:46:00Z,64.00,37.00
2026-04-18T10:47:00Z,64.00,37.42
2026-04-18T10:48:00Z,63.00,37.42
2026-04-18T10:49:00Z,63.00,38.00
2026-04-18T10:50:00Z,63.00,38.00
2026-04-18T10:51:00Z,63.00,38.00
2026-04-18T10:52:00Z,63.00,38.00
2026-04-18T10:53:00Z,63.00,38.00
2026-04-18T10:54:00Z,63.00,38.00
2026-04-18T10:55:00Z,64.00,38.00
2026-04-18T10:56:00Z,64.00,38.00
2026-04-18T10:57:00Z,63.67,38.00
2026-04-18T10:58:00Z,64.00,38.00
2026-04-18T10:59:00Z,64.00,38.00
2026-04-18T11:00:00Z,64.00,38.00
2026-04-18T11:01:00Z,63.00,38.00
2026-04-18T11:02:00Z,63.00,38.00
2026-04-18T11:03:00Z,63.00,38.00
2026-04-18T11:04:00Z,63.00,38.00
2026-04-18T11:05:00Z,63.00,38.00
2026-04-18T11:06:00Z,63.00,38.00
2026-04-18T11:07:00Z,63.00,38.00
2026-04-18T11:10:00Z,63.00,38.00
2026-04-18T11:11:00Z,63.00,38.00
2026-04-18T11:12:00Z,63.00,38.00
2026-04-18T11:13:00Z,63.00,38.00
2026-04-18T11:14:00Z,63.00,38.00
2026-04-18T11:15:00Z,63.00,38.00
2026-04-18T11:16:00Z,63.00,38.00
2026-04-18T11:17:00Z,63.00,38.00
2026-04-18T11:18:00Z,63.00,38.00
2026-04-18T11:20:00Z,64.00,38.00
2026-04-18T11:21:00Z,64.00,38.00
2026-04-18T11:22:00Z,63.00,38.00
2026-04-18T11:23:00Z,63.00,38.00
2026-04-18T11:24:00Z,63.00,38.00
2026-04-18T11:25:00Z,63.00,38.00
2026-04-18T11:26:00Z,63.00,38.00
2026-04-18T11:27:00Z,63.00,38.00
2026-04-18T11:28:00Z,63.00,38.00
2026-04-18T11:29:00Z,63.00,38.00
2026-04-18T11:30:00Z,63.00,38.00
2026-04-18T11:31:00Z,63.94,38.00
2026-04-18T11:32:00Z,64.00,38.00
2026-04-18T11:33:00Z,64.00,38.00
2026-04-18T11:34:00Z,64.00,38.00
2026-04-18T11:35:00Z,64.00,38.00
2026-04-18T11:36:00Z,63.00,38.00
2026-04-18T11:37:00Z,63.00,38.00
2026-04-18T11:38:00Z,63.00,38.52
2026-04-18T11:39:00Z,63.00,39.00
2026-04-18T11:40:00Z,63.00,39.00
2026-04-18T11:41:00Z,63.00,39.00
2026-04-18T11:42:00Z,62.97,39.00
2026-04-18T11:43:00Z,65.14,37.57
2026-04-18T11:44:00Z,66.94,35.72
2026-04-18T11:45:00Z,66.81,31.41
2026-04-18T11:46:00Z,63.56,38.00
2026-04-18T11:47:00Z,62.21,38.36
2026-04-18T11:48:00Z,62.53,40.01
2026-04-18T11:49:00Z,63.46,38.16
2026-04-18T11:50:00Z,61.26,39.08
2026-04-18T11:51:00Z,62.58,42.28
2026-04-18T11:52:00Z,60.48,44.99
2026-04-18T11:53:00Z,62.25,39.99
2026-04-18T11:54:00Z,60.57,40.03
2026-04-18T11:55:00Z,57.89,43.57
2026-04-18T11:56:00Z,58.36,45.17
2026-04-18T11:57:00Z,59.26,45.90
2026-04-18T11:58:00Z,60.28,42.48
2026-04-18T11:59:00Z,61.23,41.05
2026-04-18T12:00:00Z,62.00,42.60
2026-04-18T12:01:00Z,57.09,44.98
2026-04-18T12:02:00Z,56.03,45.18
2026-04-18T12:03:00Z,55.17,51.56
2026-04-18T12:04:00Z,55.01,47.89
2026-04-18T12:05:00Z,57.56,46.12
2026-04-18T12:06:00Z,60.88,41.65
2026-04-18T12:07:00Z,61.46,38.35
2026-04-18T12:08:00Z,60.01,38.54
2026-04-18T12:09:00Z,61.92,41.83
2026-04-18T12:10:00Z,65.08,34.17
2026-04-18T12:11:00Z,67.23,32.87
2026-04-18T12:12:00Z,67.36,33.55
2026-04-18T12:13:00Z,68.43,33.55
2026-04-18T12:14:00Z,64.59,33.20
2026-04-18T12:15:00Z,68.71,32.24
2026-04-18T12:16:00Z,60.85,40.04
2026-04-18T12:17:00Z,59.09,41.86
2026-04-18T12:18:00Z,59.72,42.25
2026-04-18T12:19:00Z,53.62,50.09
2026-04-18T12:20:00Z,55.41,46.44
2026-04-18T12:21:00Z,56.72,48.00
2026-04-18T12:22:00Z,45.52,53.05
2026-04-18T12:23:00Z,43.17,56.88
2026-04-18T12:24:00Z,43.01,58.31
2026-04-18T12:25:00Z,44.69,58.52
2026-04-18T12:26:00Z,41.41,60.30
2026-04-18T12:27:00Z,39.56,61.90
2026-04-18T12:28:00Z,39.00,61.64
2026-04-18T12:29:00Z,41.39,60.63
2026-04-18T12:30:00Z,41.60,58.18
2026-04-18T12:31:00Z,38.21,63.01
2026-04-18T12:32:00Z,40.09,61.14
2026-04-18T12:33:00Z,38.13,63.81
2026-04-18T12:34:00Z,37.65,63.74
2026-04-18T12:35:00Z,37.33,63.95
2026-04-18T12:36:00Z,38.74,62.19
2026-04-18T12:37:00Z,39.83,59.21
2026-04-18T12:38:00Z,37.30,63.72
2026-04-18T12:39:00Z,39.07,61.10
2026-04-18T12:40:00Z,37.54,63.93
2026-04-18T12:41:00Z,34.07,67.62
2026-04-18T12:42:00Z,37.38,62.59
2026-04-18T12:43:00Z,39.47,62.76
2026-04-18T12:44:00Z,39.74,62.97
2026-04-18T12:45:00Z,39.79,61.92
2026-04-18T12:46:00Z,44.95,58.32
2026-04-18T12:47:00Z,45.00,59.08
2026-04-18T12:48:00Z,52.32,51.64
2026-04-18T12:49:00Z,56.04,44.71
2026-04-18T12:50:00Z,62.33,40.84
2026-04-18T12:51:00Z,62.95,38.65
2026-04-18T12:52:00Z,61.72,38.65
2026-04-18T12:53:00Z,62.43,37.71
2026-04-18T12:54:00Z,61.88,38.97
2026-04-18T12:55:00Z,59.88,41.18
2026-04-18T12:56:00Z,60.10,41.63
2026-04-18T12:57:00Z,63.51,38.78
2026-04-18T12:58:00Z,64.60,37.49
2026-04-18T12:59:00Z,64.06,37.84
2026-04-18T13:00:00Z,65.59,37.75
2026-04-18T13:01:00Z,65.23,35.71
2026-04-18T13:02:00Z,69.37,32.54
2026-04-18T13:03:00Z,68.75,31.05
2026-04-18T13:04:00Z,69.16,32.17
2026-04-18T13:05:00Z,70.55,31.51
2026-04-18T13:06:00Z,67.25,35.15
2026-04-18T13:07:00Z,61.70,39.67
2026-04-18T13:08:00Z,65.08,36.37
2026-04-18T13:09:00Z,58.89,40.66
2026-04-18T13:10:00Z,65.74,38.22
2026-04-18T13:11:00Z,70.69,31.55
2026-04-18T13:12:00Z,71.37,30.77
2026-04-18T13:13:00Z,72.72,27.07
2026-04-18T13:14:00Z,67.49,34.12
2026-04-18T13:15:00Z,65.46,35.08
2026-04-18T13:16:00Z,62.48,38.41
2026-04-18T13:17:00Z,59.79,40.36
2026-04-18T13:18:00Z,69.32,32.85
2026-04-18T13:19:00Z,69.96,31.61
2026-04-18T13:20:00Z,69.85,29.95
2026-04-18T13:21:00Z,65.75,36.61
2026-04-18T13:22:00Z,70.05,31.15
2026-04-18T13:23:00Z,67.28,35.06
2026-04-18T13:24:00Z,62.22,37.29
2026-04-18T13:25:00Z,68.62,32.58
2026-04-18T13:26:00Z,69.60,30.50
2026-04-18T13:27:00Z,69.92,30.91
2026-04-18T13:28:00Z,68.79,31.02
2026-04-18T13:29:00Z,66.35,35.57
2026-04-18T13:30:00Z,66.89,36.45
2026-04-18T13:31:00Z,69.53,30.86
2026-04-18T13:32:00Z,71.83,28.90
2026-04-18T13:33:00Z,89.65,8.85
2026-04-18T13:34:00Z,93.96,5.81
2026-04-18T13:35:00Z,96.72,2.50
2026-04-18T13:36:00Z,96.45,2.73
2026-04-18T13:37:00Z,96.88,3.97
2026-04-18T13:38:00Z,97.92,2.60
2026-04-18T13:39:00Z,98.38,1.17
2026-04-18T13:40:00Z,99.00,1.00
2026-04-18T13:41:00Z,99.00,1.00
2026-04-18T13:42:00Z,99.00,1.00
