# event_ticker=KXATPMATCH-26FEB18BURKOP
# final_score=6-3 6-1
# score_resolution=3-6 1-6
# match_winner=Vit Kopriva
# fav_player=Roman Andres Burruchaga
# dog_player=Vit Kopriva
# kalshi_date=2026-02-18
timestamp,Roman Andres Burruchaga,Vit Kopriva
2026-02-18T18:05:00Z,59.00,43.00
2026-02-18T18:06:00Z,59.00,43.00
2026-02-18T18:07:00Z,59.00,43.00
2026-02-18T18:08:00Z,59.00,43.00
2026-02-18T18:10:00Z,59.00,43.00
2026-02-18T18:12:00Z,59.00,43.00
2026-02-18T18:13:00Z,58.00,43.00
2026-02-18T18:14:00Z,58.00,42.00
2026-02-18T18:16:00Z,59.00,42.00
2026-02-18T18:17:00Z,59.00,42.00
2026-02-18T18:18:00Z,59.00,42.00
2026-02-18T18:19:00Z,59.00,42.00
2026-02-18T18:20:00Z,59.00,43.22
2026-02-18T18:21:00Z,59.00,43.22
2026-02-18T18:22:00Z,59.00,44.00
2026-02-18T18:24:00Z,59.00,44.00
2026-02-18T18:25:00Z,59.00,44.00
2026-02-18T18:26:00Z,59.00,44.00
2026-02-18T18:27:00Z,59.00,44.00
2026-02-18T18:28:00Z,59.00,44.00
2026-02-18T18:29:00Z,59.00,44.00
2026-02-18T18:30:00Z,59.00,44.00
2026-02-18T18:32:00Z,59.00,44.00
2026-02-18T18:33:00Z,59.00,44.00
2026-02-18T18:35:00Z,59.00,44.00
2026-02-18T18:37:00Z,59.00,44.00
2026-02-18T18:38:00Z,59.00,44.00
2026-02-18T18:41:00Z,59.00,44.00
2026-02-18T18:42:00Z,59.00,44.00
2026-02-18T18:43:00Z,59.00,44.00
2026-02-18T18:44:00Z,59.00,44.00
2026-02-18T18:46:00Z,59.00,44.00
2026-02-18T18:49:00Z,59.00,44.00
2026-02-18T18:50:00Z,59.00,43.00
2026-02-18T18:51:00Z,59.00,43.00
2026-02-18T18:52:00Z,59.00,43.00
2026-02-18T18:53:00Z,59.00,43.00
2026-02-18T18:54:00Z,59.00,43.00
2026-02-18T18:58:00Z,59.00,43.00
2026-02-18T18:59:00Z,59.00,43.00
2026-02-18T19:00:00Z,59.00,43.00
2026-02-18T19:01:00Z,59.00,43.00
2026-02-18T19:02:00Z,58.06,43.00
2026-02-18T19:05:00Z,59.00,43.00
2026-02-18T19:06:00Z,59.00,43.00
2026-02-18T19:08:00Z,59.00,43.00
2026-02-18T19:09:00Z,56.89,43.00
2026-02-18T19:11:00Z,56.89,43.00
2026-02-18T19:12:00Z,56.89,43.00
2026-02-18T19:13:00Z,56.89,43.00
2026-02-18T19:14:00Z,56.89,43.00
2026-02-18T19:15:00Z,58.00,43.00
2026-02-18T19:16:00Z,58.00,43.00
2026-02-18T19:17:00Z,58.00,43.00
2026-02-18T19:18:00Z,58.00,43.00
2026-02-18T19:19:00Z,58.00,43.00
2026-02-18T19:20:00Z,58.00,43.00
2026-02-18T19:21:00Z,58.00,43.00
2026-02-18T19:22:00Z,58.00,43.00
2026-02-18T19:23:00Z,58.00,43.00
2026-02-18T19:24:00Z,58.00,43.00
2026-02-18T19:25:00Z,58.00,43.00
2026-02-18T19:26:00Z,57.99,43.00
2026-02-18T19:27:00Z,57.99,43.00
2026-02-18T19:28:00Z,58.00,43.00
2026-02-18T19:29:00Z,58.00,43.00
2026-02-18T19:30:00Z,58.00,43.00
2026-02-18T19:31:00Z,58.00,43.00
2026-02-18T19:32:00Z,58.00,43.00
2026-02-18T19:33:00Z,57.00,42.47
2026-02-18T19:34:00Z,59.87,42.00
2026-02-18T19:35:00Z,60.00,41.51
2026-02-18T19:36:00Z,60.00,41.61
2026-02-18T19:37:00Z,60.00,42.00
2026-02-18T19:38:00Z,60.00,42.00
2026-02-18T19:39:00Z,61.69,43.37
2026-02-18T19:40:00Z,63.35,38.05
2026-02-18T19:41:00Z,62.00,40.75
2026-02-18T19:42:00Z,57.07,43.82
2026-02-18T19:43:00Z,60.87,41.44
2026-02-18T19:44:00Z,58.82,39.90
2026-02-18T19:45:00Z,54.77,45.90
2026-02-18T19:46:00Z,55.74,46.21
2026-02-18T19:47:00Z,49.57,51.91
2026-02-18T19:48:00Z,47.05,54.31
2026-02-18T19:49:00Z,43.69,54.90
2026-02-18T19:50:00Z,43.00,58.91
2026-02-18T19:51:00Z,42.65,58.67
2026-02-18T19:52:00Z,38.83,61.62
2026-02-18T19:53:00Z,36.40,63.37
2026-02-18T19:54:00Z,36.57,64.01
2026-02-18T19:55:00Z,36.45,65.46
2026-02-18T19:56:00Z,39.32,63.51
2026-02-18T19:57:00Z,42.10,57.03
2026-02-18T19:58:00Z,44.85,56.22
2026-02-18T19:59:00Z,41.16,61.20
2026-02-18T20:00:00Z,35.01,64.57
2026-02-18T20:01:00Z,36.07,65.31
2026-02-18T20:02:00Z,36.35,65.20
2026-02-18T20:03:00Z,37.87,63.31
2026-02-18T20:04:00Z,40.03,61.51
2026-02-18T20:05:00Z,39.88,61.98
2026-02-18T20:06:00Z,41.27,60.28
2026-02-18T20:07:00Z,39.68,62.78
2026-02-18T20:08:00Z,37.93,65.50
2026-02-18T20:09:00Z,33.04,67.55
2026-02-18T20:10:00Z,32.34,68.00
2026-02-18T20:11:00Z,31.17,69.54
2026-02-18T20:12:00Z,28.60,71.87
2026-02-18T20:13:00Z,29.14,70.28
2026-02-18T20:14:00Z,34.97,66.49
2026-02-18T20:15:00Z,34.25,67.40
2026-02-18T20:16:00Z,35.97,65.19
2026-02-18T20:17:00Z,44.13,56.20
2026-02-18T20:18:00Z,38.03,63.11
2026-02-18T20:19:00Z,41.65,60.90
2026-02-18T20:20:00Z,34.10,66.80
2026-02-18T20:21:00Z,33.00,71.71
2026-02-18T20:22:00Z,35.55,72.31
2026-02-18T20:23:00Z,36.70,79.93
2026-02-18T20:24:00Z,28.60,80.42
2026-02-18T20:25:00Z,25.17,74.99
2026-02-18T20:26:00Z,33.23,78.61
2026-02-18T20:27:00Z,29.76,72.63
2026-02-18T20:28:00Z,22.37,80.98
2026-02-18T20:29:00Z,23.44,77.71
2026-02-18T20:30:00Z,24.04,76.76
2026-02-18T20:31:00Z,28.71,74.73
2026-02-18T20:32:00Z,27.31,77.70
2026-02-18T20:33:00Z,20.77,78.63
2026-02-18T20:34:00Z,16.73,82.73
2026-02-18T20:35:00Z,16.10,84.32
2026-02-18T20:36:00Z,12.27,89.12
2026-02-18T20:37:00Z,7.36,89.87
2026-02-18T20:38:00Z,10.61,89.51
2026-02-18T20:39:00Z,9.44,90.31
2026-02-18T20:40:00Z,12.42,89.75
2026-02-18T20:41:00Z,12.97,88.75
2026-02-18T20:42:00Z,9.61,94.07
2026-02-18T20:43:00Z,2.76,97.02
2026-02-18T20:44:00Z,2.75,96.21
2026-02-18T20:45:00Z,2.71,96.75
2026-02-18T20:46:00Z,3.59,97.88
2026-02-18T20:47:00Z,8.02,93.97
2026-02-18T20:48:00Z,4.93,95.54
2026-02-18T20:49:00Z,2.27,96.83
2026-02-18T20:50:00Z,1.85,98.31
2026-02-18T20:51:00Z,2.23,98.88
2026-02-18T20:52:00Z,2.14,98.15
2026-02-18T20:53:00Z,2.76,97.18
2026-02-18T20:54:00Z,3.00,97.03
2026-02-18T20:55:00Z,2.29,97.67
2026-02-18T20:56:00Z,3.08,98.66
2026-02-18T20:57:00Z,1.89,98.96
2026-02-18T20:58:00Z,1.31,98.60
2026-02-18T20:59:00Z,3.08,96.93
2026-02-18T21:00:00Z,5.69,96.79
2026-02-18T21:01:00Z,5.18,96.89
2026-02-18T21:02:00Z,3.03,97.59
2026-02-18T21:03:00Z,1.00,98.21
2026-02-18T21:04:00Z,1.56,99.00
2026-02-18T21:05:00Z,1.00,99.00
2026-02-18T21:06:00Z,1.00,99.00
2026-02-18T21:07:00Z,1.00,99.00
2026-02-18T21:08:00Z,1.00,99.00
2026-02-18T21:09:00Z,1.00,99.00
2026-02-18T21:10:00Z,1.00,99.00
2026-02-18T21:11:00Z,1.00,99.00
2026-02-18T21:12:00Z,1.00,99.00
