# event_ticker=KXATPMATCH-26MAR07HIJDAR
# final_score=4-6 6-2 6-4
# score_resolution=6-4 2-6 4-6
# match_winner=Rinky Hijikata
# fav_player=Luciano Darderi
# dog_player=Rinky Hijikata
# kalshi_date=2026-03-07
timestamp,Luciano Darderi,Rinky Hijikata
2026-03-07T23:07:00Z,70.00,31.00
2026-03-07T23:08:00Z,70.00,31.00
2026-03-07T23:09:00Z,70.00,31.00
2026-03-07T23:12:00Z,70.00,31.00
2026-03-07T23:13:00Z,70.00,31.00
2026-03-07T23:16:00Z,69.00,31.00
2026-03-07T23:21:00Z,69.00,32.00
2026-03-07T23:24:00Z,69.00,32.00
2026-03-07T23:25:00Z,69.00,32.00
2026-03-07T23:26:00Z,69.00,32.00
2026-03-07T23:28:00Z,69.00,32.00
2026-03-07T23:29:00Z,69.00,32.00
2026-03-07T23:30:00Z,69.00,32.00
2026-03-07T23:32:00Z,69.00,32.00
2026-03-07T23:33:00Z,69.00,32.00
2026-03-07T23:34:00Z,69.00,32.00
2026-03-07T23:35:00Z,69.00,32.00
2026-03-07T23:37:00Z,68.00,32.00
2026-03-07T23:38:00Z,70.00,31.00
2026-03-07T23:40:00Z,70.00,31.00
2026-03-07T23:41:00Z,70.00,31.00
2026-03-07T23:42:00Z,70.00,31.00
2026-03-07T23:44:00Z,70.00,31.00
2026-03-07T23:45:00Z,70.00,31.00
2026-03-07T23:46:00Z,70.00,31.00
2026-03-07T23:48:00Z,70.00,31.00
2026-03-07T23:49:00Z,70.00,31.00
2026-03-07T23:50:00Z,70.00,31.00
2026-03-07T23:51:00Z,70.00,31.00
2026-03-07T23:52:00Z,70.00,31.00
2026-03-07T23:53:00Z,70.00,31.00
2026-03-07T23:54:00Z,70.00,31.00
2026-03-07T23:55:00Z,70.16,31.00
2026-03-07T23:56:00Z,68.99,31.15
2026-03-07T23:57:00Z,64.62,49.83
2026-03-07T23:58:00Z,52.47,51.51
2026-03-07T23:59:00Z,51.12,50.85
2026-03-08T00:00:00Z,48.38,52.93
2026-03-08T00:01:00Z,51.45,49.80
2026-03-08T00:02:00Z,50.55,50.87
2026-03-08T00:03:00Z,50.00,52.75
2026-03-08T00:04:00Z,47.28,52.18
2026-03-08T00:05:00Z,45.61,55.47
2026-03-08T00:06:00Z,43.75,56.77
2026-03-08T00:07:00Z,42.29,60.83
2026-03-08T00:08:00Z,43.58,62.41
2026-03-08T00:09:00Z,40.72,61.72
2026-03-08T00:10:00Z,43.69,58.26
2026-03-08T00:11:00Z,43.82,59.71
2026-03-08T00:12:00Z,44.00,58.00
2026-03-08T00:13:00Z,46.70,54.22
2026-03-08T00:14:00Z,47.70,58.39
2026-03-08T00:15:00Z,50.95,48.67
2026-03-08T00:16:00Z,54.52,45.91
2026-03-08T00:17:00Z,61.47,39.25
2026-03-08T00:18:00Z,66.08,34.95
2026-03-08T00:19:00Z,67.72,33.35
2026-03-08T00:20:00Z,67.00,34.00
2026-03-08T00:21:00Z,66.49,34.09
2026-03-08T00:22:00Z,63.94,37.87
2026-03-08T00:23:00Z,63.38,38.98
2026-03-08T00:24:00Z,63.54,39.13
2026-03-08T00:25:00Z,61.65,38.15
2026-03-08T00:26:00Z,66.82,36.94
2026-03-08T00:27:00Z,67.87,34.00
2026-03-08T00:28:00Z,67.06,34.03
2026-03-08T00:29:00Z,72.66,28.41
2026-03-08T00:30:00Z,85.24,13.07
2026-03-08T00:31:00Z,85.47,13.43
2026-03-08T00:32:00Z,85.21,14.27
2026-03-08T00:33:00Z,85.16,13.75
2026-03-08T00:34:00Z,85.62,16.27
2026-03-08T00:35:00Z,85.80,16.93
2026-03-08T00:36:00Z,86.04,14.59
2026-03-08T00:37:00Z,84.13,15.65
2026-03-08T00:38:00Z,77.81,22.98
2026-03-08T00:39:00Z,73.15,27.57
2026-03-08T00:40:00Z,70.09,30.82
2026-03-08T00:41:00Z,70.12,28.15
2026-03-08T00:42:00Z,70.00,30.81
2026-03-08T00:43:00Z,61.14,40.07
2026-03-08T00:44:00Z,61.92,38.77
2026-03-08T00:45:00Z,58.94,42.00
2026-03-08T00:46:00Z,58.13,42.55
2026-03-08T00:47:00Z,57.98,44.05
2026-03-08T00:48:00Z,56.13,44.31
2026-03-08T00:49:00Z,56.33,43.85
2026-03-08T00:50:00Z,59.03,41.49
2026-03-08T00:51:00Z,58.10,41.41
2026-03-08T00:52:00Z,59.49,40.96
2026-03-08T00:53:00Z,60.78,39.25
2026-03-08T00:54:00Z,58.76,42.13
2026-03-08T00:55:00Z,58.16,42.08
2026-03-08T00:56:00Z,55.03,44.79
2026-03-08T00:57:00Z,56.46,43.97
2026-03-08T00:58:00Z,55.26,44.84
2026-03-08T00:59:00Z,56.31,44.00
2026-03-08T01:00:00Z,57.01,43.94
2026-03-08T01:01:00Z,57.95,43.29
2026-03-08T01:02:00Z,55.98,43.65
2026-03-08T01:03:00Z,52.28,45.70
2026-03-08T01:04:00Z,58.02,42.63
2026-03-08T01:05:00Z,56.45,44.52
2026-03-08T01:06:00Z,57.49,43.63
2026-03-08T01:07:00Z,56.72,44.66
2026-03-08T01:08:00Z,56.00,44.72
2026-03-08T01:09:00Z,55.87,45.00
2026-03-08T01:10:00Z,56.00,44.59
2026-03-08T01:11:00Z,57.87,43.30
2026-03-08T01:12:00Z,57.51,41.86
2026-03-08T01:13:00Z,60.88,40.71
2026-03-08T01:14:00Z,62.93,38.27
2026-03-08T01:15:00Z,62.22,43.64
2026-03-08T01:16:00Z,63.95,38.99
2026-03-08T01:17:00Z,67.53,32.50
2026-03-08T01:18:00Z,61.36,39.35
2026-03-08T01:19:00Z,63.81,34.30
2026-03-08T01:20:00Z,59.55,41.00
2026-03-08T01:21:00Z,59.75,40.55
2026-03-08T01:22:00Z,64.52,37.82
2026-03-08T01:23:00Z,64.51,35.91
2026-03-08T01:24:00Z,63.62,37.01
2026-03-08T01:25:00Z,64.69,35.17
2026-03-08T01:26:00Z,63.16,38.00
2026-03-08T01:27:00Z,58.66,41.52
2026-03-08T01:28:00Z,58.14,41.23
2026-03-08T01:29:00Z,55.87,47.28
2026-03-08T01:30:00Z,39.40,61.72
2026-03-08T01:31:00Z,42.04,59.11
2026-03-08T01:32:00Z,53.86,50.96
2026-03-08T01:33:00Z,53.17,43.79
2026-03-08T01:34:00Z,52.44,45.05
2026-03-08T01:35:00Z,27.14,74.98
2026-03-08T01:36:00Z,23.73,75.84
2026-03-08T01:37:00Z,23.91,76.42
2026-03-08T01:38:00Z,16.88,83.80
2026-03-08T01:39:00Z,12.93,86.71
2026-03-08T01:40:00Z,9.39,90.83
2026-03-08T01:41:00Z,11.12,92.75
2026-03-08T01:42:00Z,9.43,90.94
2026-03-08T01:43:00Z,11.85,86.09
2026-03-08T01:44:00Z,15.15,87.50
2026-03-08T01:45:00Z,9.64,90.41
2026-03-08T01:46:00Z,15.47,85.04
2026-03-08T01:47:00Z,17.54,84.00
2026-03-08T01:48:00Z,16.89,83.75
2026-03-08T01:49:00Z,12.53,89.28
2026-03-08T01:50:00Z,7.31,92.20
2026-03-08T01:51:00Z,8.93,91.53
2026-03-08T01:52:00Z,8.54,92.92
2026-03-08T01:53:00Z,10.42,91.51
2026-03-08T01:54:00Z,10.72,90.40
2026-03-08T01:55:00Z,11.13,90.46
2026-03-08T01:56:00Z,6.75,92.97
2026-03-08T01:57:00Z,2.23,97.86
2026-03-08T01:58:00Z,1.19,98.98
2026-03-08T01:59:00Z,2.61,98.59
2026-03-08T02:00:00Z,2.88,96.47
2026-03-08T02:01:00Z,3.59,96.96
2026-03-08T02:02:00Z,4.67,95.00
2026-03-08T02:03:00Z,6.69,94.05
2026-03-08T02:04:00Z,2.04,98.96
2026-03-08T02:05:00Z,1.00,99.00
2026-03-08T02:09:00Z,1.00,99.00
2026-03-08T02:11:00Z,1.00,99.00
