# event_ticker=KXATPCHALLENGERMATCH-26MAR25NEDKUZ
# final_score=7-6(10) 6-1
# score_resolution=6-7 1-6
# match_winner=Andrej Nedic
# fav_player=Dimitar Kuzmanov
# dog_player=Andrej Nedic
# kalshi_date=2026-03-25
timestamp,Dimitar Kuzmanov,Andrej Nedic
2026-03-25T14:11:00Z,30.01,70.81
2026-03-25T14:12:00Z,31.00,71.00
2026-03-25T14:13:00Z,31.26,70.89
2026-03-25T14:14:00Z,26.87,71.81
2026-03-25T14:15:00Z,33.66,69.31
2026-03-25T14:16:00Z,34.64,67.64
2026-03-25T14:17:00Z,35.27,68.14
2026-03-25T14:18:00Z,32.24,67.66
2026-03-25T14:19:00Z,28.31,74.56
2026-03-25T14:20:00Z,31.79,65.17
2026-03-25T14:21:00Z,40.30,60.20
2026-03-25T14:22:00Z,40.58,59.96
2026-03-25T14:23:00Z,37.15,66.30
2026-03-25T14:24:00Z,29.58,70.67
2026-03-25T14:25:00Z,28.43,72.41
2026-03-25T14:26:00Z,28.47,73.45
2026-03-25T14:27:00Z,25.37,74.18
2026-03-25T14:28:00Z,24.97,76.41
2026-03-25T14:29:00Z,26.22,74.08
2026-03-25T14:30:00Z,29.53,74.73
2026-03-25T14:31:00Z,25.92,76.78
2026-03-25T14:32:00Z,22.61,77.72
2026-03-25T14:33:00Z,25.39,76.98
2026-03-25T14:34:00Z,26.91,75.10
2026-03-25T14:35:00Z,25.39,78.35
2026-03-25T14:36:00Z,19.59,83.06
2026-03-25T14:37:00Z,12.33,89.87
2026-03-25T14:38:00Z,9.73,90.91
2026-03-25T14:39:00Z,9.15,91.48
2026-03-25T14:40:00Z,7.65,93.86
2026-03-25T14:41:00Z,8.24,93.57
2026-03-25T14:42:00Z,5.02,94.86
2026-03-25T14:43:00Z,3.31,96.99
2026-03-25T14:44:00Z,3.02,97.55
2026-03-25T14:45:00Z,1.50,97.68
2026-03-25T14:46:00Z,1.85,98.70
2026-03-25T14:47:00Z,1.00,98.65
2026-03-25T14:48:00Z,1.00,98.57
2026-03-25T14:49:00Z,1.00,98.97
2026-03-25T14:50:00Z,1.00,98.94
2026-03-25T14:51:00Z,1.00,97.25
2026-03-25T14:52:00Z,1.00,99.00
