# event_ticker=KXATPMATCH-26APR08AUGCIL
# final_score=7-6(4) 6-3
# score_resolution=7-6 6-3
# match_winner=Felix Auger-Aliassime
# fav_player=Felix Auger-Aliassime
# dog_player=Marin Cilic
# kalshi_date=2026-04-08
timestamp,Felix Auger-Aliassime,Marin Cilic
2026-04-08T06:03:00Z,71.00,29.26
2026-04-08T06:06:00Z,71.00,29.26
2026-04-08T06:09:00Z,71.00,29.26
2026-04-08T06:10:00Z,71.00,29.26
2026-04-08T06:18:00Z,71.00,29.26
2026-04-08T06:24:00Z,71.00,31.00
2026-04-08T06:26:00Z,71.00,31.00
2026-04-08T06:28:00Z,71.00,31.00
2026-04-08T06:29:00Z,71.00,31.00
2026-04-08T06:30:00Z,71.00,31.00
2026-04-08T06:31:00Z,71.00,31.00
2026-04-08T06:34:00Z,71.00,31.00
2026-04-08T06:40:00Z,71.00,31.00
2026-04-08T06:42:00Z,71.00,31.00
2026-04-08T06:46:00Z,71.00,31.00
2026-04-08T06:47:00Z,71.00,31.00
2026-04-08T06:49:00Z,71.00,31.00
2026-04-08T06:52:00Z,71.00,31.00
2026-04-08T06:55:00Z,71.00,31.00
2026-04-08T06:58:00Z,71.00,31.00
2026-04-08T06:59:00Z,71.00,31.00
2026-04-08T07:10:00Z,71.00,31.00
2026-04-08T07:23:00Z,71.00,31.00
2026-04-08T07:32:00Z,71.00,31.00
2026-04-08T07:51:00Z,71.00,31.00
2026-04-08T07:55:00Z,71.00,31.00
2026-04-08T08:09:00Z,71.00,31.00
2026-04-08T08:14:00Z,71.00,31.00
2026-04-08T08:34:00Z,71.00,31.00
2026-04-08T08:44:00Z,71.00,31.00
2026-04-08T08:51:00Z,71.00,31.00
2026-04-08T09:04:00Z,71.00,31.00
2026-04-08T09:08:00Z,71.00,31.00
2026-04-08T09:11:00Z,71.00,31.00
2026-04-08T09:16:00Z,71.00,31.00
2026-04-08T09:17:00Z,71.00,31.00
2026-04-08T09:20:00Z,71.00,30.00
2026-04-08T09:21:00Z,71.00,30.00
2026-04-08T09:23:00Z,71.00,31.00
2026-04-08T09:29:00Z,71.00,31.00
2026-04-08T09:42:00Z,71.00,31.00
2026-04-08T09:45:00Z,71.00,31.00
2026-04-08T09:55:00Z,71.00,31.00
2026-04-08T10:07:00Z,71.00,31.00
2026-04-08T10:08:00Z,71.00,31.00
2026-04-08T10:11:00Z,71.00,31.00
2026-04-08T10:14:00Z,71.00,31.00
2026-04-08T10:22:00Z,71.00,31.00
2026-04-08T10:23:00Z,71.00,31.00
2026-04-08T10:24:00Z,70.20,31.00
2026-04-08T10:29:00Z,71.00,31.00
2026-04-08T10:30:00Z,71.00,31.00
2026-04-08T10:39:00Z,71.00,31.00
2026-04-08T10:41:00Z,71.00,31.00
2026-04-08T10:42:00Z,71.00,31.00
2026-04-08T10:44:00Z,71.00,31.00
2026-04-08T10:47:00Z,71.00,31.00
2026-04-08T10:48:00Z,71.00,31.00
2026-04-08T10:51:00Z,71.00,31.00
2026-04-08T10:54:00Z,71.00,31.00
2026-04-08T10:58:00Z,71.00,31.00
2026-04-08T11:02:00Z,71.00,31.00
2026-04-08T11:06:00Z,71.00,31.00
2026-04-08T11:08:00Z,71.00,31.00
2026-04-08T11:09:00Z,71.00,31.00
2026-04-08T11:11:00Z,70.00,31.00
2026-04-08T11:12:00Z,70.00,31.00
2026-04-08T11:13:00Z,70.00,31.00
2026-04-08T11:14:00Z,69.00,31.00
2026-04-08T11:17:00Z,69.00,31.00
2026-04-08T11:18:00Z,69.00,31.05
2026-04-08T11:19:00Z,69.00,31.05
2026-04-08T11:21:00Z,69.00,32.00
2026-04-08T11:22:00Z,69.00,32.00
2026-04-08T11:24:00Z,69.00,32.00
2026-04-08T11:25:00Z,69.00,32.00
2026-04-08T11:27:00Z,69.00,32.00
2026-04-08T11:31:00Z,69.00,32.00
2026-04-08T11:34:00Z,69.00,32.00
2026-04-08T11:35:00Z,69.00,32.00
2026-04-08T11:38:00Z,69.00,32.00
2026-04-08T11:39:00Z,69.00,32.00
2026-04-08T11:41:00Z,69.00,32.00
2026-04-08T11:42:00Z,69.00,32.00
2026-04-08T11:43:00Z,69.00,32.00
2026-04-08T11:44:00Z,69.00,32.00
2026-04-08T11:48:00Z,69.00,32.00
2026-04-08T11:49:00Z,69.00,32.00
2026-04-08T11:50:00Z,69.00,32.00
2026-04-08T11:51:00Z,69.00,32.00
2026-04-08T11:55:00Z,69.00,32.00
2026-04-08T11:56:00Z,69.00,32.00
2026-04-08T11:58:00Z,69.00,32.00
2026-04-08T11:59:00Z,69.00,32.00
2026-04-08T12:00:00Z,69.00,32.00
2026-04-08T12:01:00Z,69.00,32.00
2026-04-08T12:02:00Z,69.00,32.00
2026-04-08T12:03:00Z,68.00,32.00
2026-04-08T12:04:00Z,69.00,32.00
2026-04-08T12:05:00Z,69.00,32.00
2026-04-08T12:06:00Z,69.00,32.00
2026-04-08T12:07:00Z,69.00,32.00
2026-04-08T12:09:00Z,69.00,32.00
2026-04-08T12:10:00Z,69.00,32.00
2026-04-08T12:12:00Z,69.00,32.00
2026-04-08T12:14:00Z,69.00,32.00
2026-04-08T12:15:00Z,69.00,32.00
2026-04-08T12:17:00Z,69.00,31.00
2026-04-08T12:18:00Z,69.00,31.00
2026-04-08T12:21:00Z,69.00,31.00
2026-04-08T12:22:00Z,69.00,32.00
2026-04-08T12:23:00Z,69.00,32.00
2026-04-08T12:25:00Z,69.00,32.00
2026-04-08T12:26:00Z,69.00,32.00
2026-04-08T12:27:00Z,69.00,32.00
2026-04-08T12:28:00Z,69.00,32.00
2026-04-08T12:30:00Z,69.00,32.00
2026-04-08T12:32:00Z,69.00,32.00
2026-04-08T12:34:00Z,69.00,32.00
2026-04-08T12:35:00Z,69.00,32.00
2026-04-08T12:36:00Z,69.00,32.00
2026-04-08T12:42:00Z,69.00,32.00
2026-04-08T12:44:00Z,69.00,32.00
2026-04-08T12:46:00Z,69.00,32.00
2026-04-08T12:48:00Z,69.00,32.00
2026-04-08T12:49:00Z,69.00,32.00
2026-04-08T12:51:00Z,69.00,32.00
2026-04-08T12:52:00Z,69.00,32.00
2026-04-08T12:54:00Z,69.00,32.00
2026-04-08T12:57:00Z,69.00,32.00
2026-04-08T12:58:00Z,69.00,32.00
2026-04-08T12:59:00Z,68.00,32.00
2026-04-08T13:01:00Z,68.00,32.00
2026-04-08T13:02:00Z,68.00,32.00
2026-04-08T13:03:00Z,69.00,32.00
2026-04-08T13:04:00Z,69.00,32.00
2026-04-08T13:06:00Z,69.00,32.00
2026-04-08T13:09:00Z,69.00,32.00
2026-04-08T13:10:00Z,69.00,32.00
2026-04-08T13:11:00Z,69.00,32.00
2026-04-08T13:14:00Z,69.00,32.00
2026-04-08T13:15:00Z,69.00,32.00
2026-04-08T13:17:00Z,69.00,32.00
2026-04-08T13:18:00Z,69.00,32.00
2026-04-08T13:19:00Z,69.00,32.00
2026-04-08T13:20:00Z,69.00,32.00
2026-04-08T13:21:00Z,69.00,32.00
2026-04-08T13:23:00Z,69.00,31.00
2026-04-08T13:24:00Z,69.00,32.00
2026-04-08T13:25:00Z,69.00,32.00
2026-04-08T13:26:00Z,69.00,32.15
2026-04-08T13:27:00Z,69.00,32.15
2026-04-08T13:28:00Z,69.00,32.15
2026-04-08T13:29:00Z,69.00,32.15
2026-04-08T13:30:00Z,69.00,32.00
2026-04-08T13:31:00Z,67.83,32.83
2026-04-08T13:32:00Z,66.13,34.00
2026-04-08T13:33:00Z,67.00,34.00
2026-04-08T13:34:00Z,67.00,34.47
2026-04-08T13:35:00Z,66.51,35.00
2026-04-08T13:36:00Z,65.00,35.98
2026-04-08T13:37:00Z,65.12,36.03
2026-04-08T13:38:00Z,62.84,38.45
2026-04-08T13:39:00Z,64.73,36.12
2026-04-08T13:40:00Z,63.77,38.46
2026-04-08T13:41:00Z,62.17,39.65
2026-04-08T13:42:00Z,60.95,40.10
2026-04-08T13:43:00Z,61.78,39.69
2026-04-08T13:44:00Z,64.82,35.24
2026-04-08T13:45:00Z,68.87,33.48
2026-04-08T13:46:00Z,72.76,28.58
2026-04-08T13:47:00Z,76.32,28.34
2026-04-08T13:48:00Z,71.33,28.66
2026-04-08T13:49:00Z,68.84,32.99
2026-04-08T13:50:00Z,67.51,34.91
2026-04-08T13:51:00Z,67.28,33.18
2026-04-08T13:52:00Z,66.67,34.12
2026-04-08T13:53:00Z,68.05,32.24
2026-04-08T13:54:00Z,65.52,31.24
2026-04-08T13:55:00Z,58.16,43.05
2026-04-08T13:56:00Z,54.69,46.44
2026-04-08T13:57:00Z,54.72,46.84
2026-04-08T13:58:00Z,58.40,44.19
2026-04-08T13:59:00Z,65.62,40.35
2026-04-08T14:00:00Z,69.35,29.47
2026-04-08T14:01:00Z,72.00,28.00
2026-04-08T14:02:00Z,71.68,28.53
2026-04-08T14:03:00Z,70.29,30.18
2026-04-08T14:04:00Z,72.81,27.26
2026-04-08T14:05:00Z,74.01,27.04
2026-04-08T14:06:00Z,72.95,27.24
2026-04-08T14:07:00Z,75.79,25.69
2026-04-08T14:08:00Z,77.99,22.59
2026-04-08T14:09:00Z,75.38,26.51
2026-04-08T14:10:00Z,76.80,24.82
2026-04-08T14:11:00Z,75.09,25.47
2026-04-08T14:12:00Z,75.92,25.98
2026-04-08T14:13:00Z,78.29,23.14
2026-04-08T14:14:00Z,80.16,20.42
2026-04-08T14:15:00Z,74.21,27.31
2026-04-08T14:16:00Z,76.87,25.11
2026-04-08T14:17:00Z,83.42,17.76
2026-04-08T14:18:00Z,86.64,13.80
2026-04-08T14:19:00Z,86.87,13.91
2026-04-08T14:20:00Z,87.91,12.11
2026-04-08T14:21:00Z,85.79,17.02
2026-04-08T14:22:00Z,79.62,19.83
2026-04-08T14:23:00Z,77.12,24.29
2026-04-08T14:24:00Z,76.02,23.86
2026-04-08T14:25:00Z,78.03,22.09
2026-04-08T14:26:00Z,83.82,17.25
2026-04-08T14:27:00Z,79.86,17.81
2026-04-08T14:28:00Z,79.88,21.04
2026-04-08T14:29:00Z,85.57,13.14
2026-04-08T14:30:00Z,87.07,12.83
2026-04-08T14:31:00Z,87.97,12.83
2026-04-08T14:32:00Z,89.64,10.89
2026-04-08T14:33:00Z,85.83,12.74
2026-04-08T14:34:00Z,76.06,24.62
2026-04-08T14:35:00Z,73.04,28.60
2026-04-08T14:36:00Z,72.00,28.22
2026-04-08T14:37:00Z,68.80,30.98
2026-04-08T14:38:00Z,68.32,31.25
2026-04-08T14:39:00Z,67.09,33.92
2026-04-08T14:40:00Z,67.12,33.81
2026-04-08T14:41:00Z,67.05,34.59
2026-04-08T14:42:00Z,65.38,34.90
2026-04-08T14:43:00Z,65.88,34.51
2026-04-08T14:44:00Z,65.28,34.77
2026-04-08T14:45:00Z,66.72,33.05
2026-04-08T14:46:00Z,66.12,33.82
2026-04-08T14:47:00Z,62.88,35.63
2026-04-08T14:48:00Z,54.45,44.12
2026-04-08T14:49:00Z,60.40,40.63
2026-04-08T14:50:00Z,68.65,31.54
2026-04-08T14:51:00Z,73.63,27.70
2026-04-08T14:52:00Z,79.49,22.60
2026-04-08T14:53:00Z,78.69,24.14
2026-04-08T14:54:00Z,71.83,28.64
2026-04-08T14:55:00Z,72.89,29.15
2026-04-08T14:56:00Z,77.60,23.42
2026-04-08T14:57:00Z,83.57,16.09
2026-04-08T14:58:00Z,83.07,16.26
2026-04-08T14:59:00Z,87.62,10.43
2026-04-08T15:00:00Z,89.10,10.79
2026-04-08T15:01:00Z,89.19,10.96
2026-04-08T15:02:00Z,89.74,10.95
2026-04-08T15:03:00Z,89.24,11.23
2026-04-08T15:04:00Z,90.66,9.77
2026-04-08T15:05:00Z,91.73,8.86
2026-04-08T15:06:00Z,91.00,9.40
2026-04-08T15:07:00Z,89.81,11.03
2026-04-08T15:08:00Z,89.89,11.97
2026-04-08T15:09:00Z,89.99,10.67
2026-04-08T15:10:00Z,89.94,10.47
2026-04-08T15:11:00Z,91.25,9.92
2026-04-08T15:12:00Z,91.96,10.00
2026-04-08T15:13:00Z,91.00,9.88
2026-04-08T15:14:00Z,92.19,8.19
2026-04-08T15:15:00Z,94.05,5.93
2026-04-08T15:16:00Z,93.80,6.85
2026-04-08T15:17:00Z,96.30,3.19
2026-04-08T15:18:00Z,97.56,2.73
2026-04-08T15:19:00Z,98.10,2.06
2026-04-08T15:20:00Z,98.83,1.45
2026-04-08T15:21:00Z,98.50,1.71
2026-04-08T15:22:00Z,98.88,1.45
2026-04-08T15:23:00Z,98.56,1.88
2026-04-08T15:24:00Z,98.85,1.60
2026-04-08T15:25:00Z,98.39,2.63
2026-04-08T15:26:00Z,98.88,1.94
2026-04-08T15:27:00Z,98.99,1.72
2026-04-08T15:28:00Z,98.82,1.53
2026-04-08T15:29:00Z,97.93,3.67
2026-04-08T15:30:00Z,96.31,4.21
2026-04-08T15:31:00Z,98.51,1.96
2026-04-08T15:32:00Z,99.00,1.45
2026-04-08T15:33:00Z,98.96,1.34
2026-04-08T15:34:00Z,98.74,1.92
2026-04-08T15:35:00Z,98.95,1.99
2026-04-08T15:36:00Z,98.08,2.03
2026-04-08T15:37:00Z,98.40,1.06
2026-04-08T15:38:00Z,99.00,1.00
2026-04-08T15:39:00Z,99.00,1.00
2026-04-08T15:40:00Z,99.00,1.00
2026-04-08T15:41:00Z,99.00,1.00
2026-04-08T15:42:00Z,99.00,1.00
