# event_ticker=KXATPMATCH-26MAY11COBTIR
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Thiago Agustin Tirante
# fav_player=Flavio Cobolli
# dog_player=Thiago Agustin Tirante
# kalshi_date=2026-05-11
timestamp,Flavio Cobolli,Thiago Agustin Tirante
2026-05-11T14:04:00Z,69.00,32.00
2026-05-11T14:06:00Z,69.00,32.00
2026-05-11T14:07:00Z,69.00,32.00
2026-05-11T14:09:00Z,69.00,32.00
2026-05-11T14:10:00Z,69.00,32.00
2026-05-11T14:11:00Z,69.00,32.00
2026-05-11T14:15:00Z,69.00,32.00
2026-05-11T14:16:00Z,69.00,32.00
2026-05-11T14:17:00Z,69.00,32.00
2026-05-11T14:23:00Z,69.00,32.00
2026-05-11T14:25:00Z,69.00,32.00
2026-05-11T14:26:00Z,69.00,32.00
2026-05-11T14:29:00Z,69.00,32.00
2026-05-11T14:30:00Z,69.00,32.00
2026-05-11T14:31:00Z,69.00,32.00
2026-05-11T14:34:00Z,69.00,31.00
2026-05-11T14:36:00Z,70.00,31.00
2026-05-11T14:37:00Z,70.00,31.00
2026-05-11T14:39:00Z,70.00,31.00
2026-05-11T14:40:00Z,70.00,31.00
2026-05-11T14:42:00Z,70.00,31.00
2026-05-11T14:47:00Z,70.00,31.00
2026-05-11T14:48:00Z,70.00,31.00
2026-05-11T14:50:00Z,70.00,31.00
2026-05-11T14:54:00Z,70.00,31.00
2026-05-11T14:55:00Z,70.00,31.00
2026-05-11T14:56:00Z,70.00,31.00
2026-05-11T14:58:00Z,70.00,31.00
2026-05-11T14:59:00Z,70.00,31.00
2026-05-11T15:00:00Z,70.00,31.00
2026-05-11T15:04:00Z,70.00,31.00
2026-05-11T15:05:00Z,70.00,31.00
2026-05-11T15:08:00Z,70.00,31.00
2026-05-11T15:09:00Z,70.00,31.00
2026-05-11T15:11:00Z,70.00,31.00
2026-05-11T15:12:00Z,69.07,31.00
2026-05-11T15:14:00Z,69.07,31.00
2026-05-11T15:15:00Z,70.00,31.00
2026-05-11T15:16:00Z,70.00,31.00
2026-05-11T15:17:00Z,70.00,32.00
2026-05-11T15:18:00Z,70.00,32.00
2026-05-11T15:19:00Z,70.00,32.00
2026-05-11T15:20:00Z,70.00,32.00
2026-05-11T15:22:00Z,70.00,32.00
2026-05-11T15:23:00Z,70.00,31.00
2026-05-11T15:24:00Z,70.00,31.00
2026-05-11T15:25:00Z,70.00,31.00
2026-05-11T15:26:00Z,70.00,31.00
2026-05-11T15:27:00Z,70.00,32.00
2026-05-11T15:28:00Z,70.00,32.00
2026-05-11T15:29:00Z,69.00,32.00
2026-05-11T15:30:00Z,70.00,32.00
2026-05-11T15:31:00Z,69.00,32.00
2026-05-11T15:32:00Z,69.00,32.00
2026-05-11T15:33:00Z,69.00,32.00
2026-05-11T15:35:00Z,69.00,32.00
2026-05-11T15:36:00Z,69.00,32.00
2026-05-11T15:37:00Z,69.00,32.00
2026-05-11T15:38:00Z,69.00,32.00
2026-05-11T15:40:00Z,69.00,32.00
2026-05-11T15:41:00Z,69.00,32.00
2026-05-11T15:42:00Z,69.00,32.00
2026-05-11T15:44:00Z,69.00,32.00
2026-05-11T15:45:00Z,69.00,32.00
2026-05-11T15:46:00Z,68.95,32.00
2026-05-11T15:47:00Z,69.00,32.00
2026-05-11T15:48:00Z,69.00,32.00
2026-05-11T15:49:00Z,69.00,32.00
2026-05-11T15:50:00Z,69.00,32.00
2026-05-11T15:51:00Z,69.00,32.00
2026-05-11T15:52:00Z,69.00,32.00
2026-05-11T15:53:00Z,69.00,32.00
2026-05-11T15:54:00Z,69.00,32.00
2026-05-11T15:56:00Z,69.00,32.00
2026-05-11T15:57:00Z,69.00,32.00
2026-05-11T15:58:00Z,69.00,31.00
2026-05-11T15:59:00Z,69.00,31.00
2026-05-11T16:00:00Z,69.00,31.00
2026-05-11T16:01:00Z,69.00,32.00
2026-05-11T16:02:00Z,69.00,32.00
2026-05-11T16:04:00Z,69.00,32.00
2026-05-11T16:05:00Z,69.00,31.95
2026-05-11T16:06:00Z,69.00,32.00
2026-05-11T16:07:00Z,69.00,32.00
2026-05-11T16:08:00Z,69.00,32.00
2026-05-11T16:09:00Z,69.00,32.00
2026-05-11T16:11:00Z,69.00,32.00
2026-05-11T16:13:00Z,69.00,32.00
2026-05-11T16:14:00Z,69.00,31.17
2026-05-11T16:15:00Z,69.00,32.00
2026-05-11T16:16:00Z,69.00,32.00
2026-05-11T16:17:00Z,69.00,32.00
2026-05-11T16:18:00Z,69.00,32.00
2026-05-11T16:19:00Z,69.00,32.00
2026-05-11T16:20:00Z,69.00,32.00
2026-05-11T16:21:00Z,69.00,32.00
2026-05-11T16:22:00Z,69.00,32.00
2026-05-11T16:23:00Z,69.00,32.00
2026-05-11T16:24:00Z,69.00,32.00
2026-05-11T16:25:00Z,69.00,32.00
2026-05-11T16:26:00Z,69.00,32.00
2026-05-11T16:27:00Z,69.00,32.00
2026-05-11T16:28:00Z,69.00,32.00
2026-05-11T16:29:00Z,68.98,32.00
2026-05-11T16:32:00Z,69.00,32.00
2026-05-11T16:33:00Z,69.00,32.00
2026-05-11T16:34:00Z,69.00,32.00
2026-05-11T16:35:00Z,69.00,32.00
2026-05-11T16:36:00Z,69.00,32.00
2026-05-11T16:37:00Z,69.00,32.00
2026-05-11T16:39:00Z,69.00,32.00
2026-05-11T16:40:00Z,69.00,32.00
2026-05-11T16:41:00Z,69.00,32.00
2026-05-11T16:42:00Z,69.00,32.00
2026-05-11T16:43:00Z,69.00,32.00
2026-05-11T16:45:00Z,69.00,32.00
2026-05-11T16:47:00Z,69.00,32.00
2026-05-11T16:48:00Z,69.00,32.00
2026-05-11T16:49:00Z,69.00,32.00
2026-05-11T16:50:00Z,69.00,32.00
2026-05-11T16:51:00Z,69.00,32.00
2026-05-11T16:52:00Z,69.00,31.00
2026-05-11T16:53:00Z,69.00,31.00
2026-05-11T16:54:00Z,69.00,31.00
2026-05-11T16:55:00Z,69.00,32.00
2026-05-11T16:56:00Z,69.00,32.00
2026-05-11T16:57:00Z,69.00,32.00
2026-05-11T16:58:00Z,69.00,32.00
2026-05-11T16:59:00Z,69.00,32.00
2026-05-11T17:00:00Z,69.00,32.00
2026-05-11T17:01:00Z,69.00,32.00
2026-05-11T17:02:00Z,69.00,32.00
2026-05-11T17:03:00Z,69.00,32.00
2026-05-11T17:04:00Z,69.00,32.00
2026-05-11T17:05:00Z,69.00,32.00
2026-05-11T17:06:00Z,69.00,31.94
2026-05-11T17:07:00Z,69.00,32.00
2026-05-11T17:08:00Z,69.00,32.00
2026-05-11T17:09:00Z,69.00,31.90
2026-05-11T17:10:00Z,69.00,31.15
2026-05-11T17:11:00Z,69.35,31.52
2026-05-11T17:12:00Z,73.16,28.45
2026-05-11T17:13:00Z,71.40,31.64
2026-05-11T17:14:00Z,67.99,34.00
2026-05-11T17:15:00Z,65.51,36.37
2026-05-11T17:16:00Z,65.49,36.11
2026-05-11T17:17:00Z,62.14,38.66
2026-05-11T17:18:00Z,61.50,39.65
2026-05-11T17:19:00Z,61.34,39.70
2026-05-11T17:20:00Z,66.64,35.10
2026-05-11T17:21:00Z,62.34,39.84
2026-05-11T17:22:00Z,52.24,46.99
2026-05-11T17:23:00Z,57.40,46.53
2026-05-11T17:24:00Z,56.75,45.02
2026-05-11T17:25:00Z,59.75,40.17
2026-05-11T17:26:00Z,64.40,37.22
2026-05-11T17:27:00Z,65.08,35.00
2026-05-11T17:28:00Z,66.44,34.07
2026-05-11T17:29:00Z,66.26,34.87
2026-05-11T17:30:00Z,69.31,31.37
2026-05-11T17:31:00Z,68.23,33.63
2026-05-11T17:32:00Z,70.45,31.06
2026-05-11T17:33:00Z,67.03,33.94
2026-05-11T17:34:00Z,65.03,35.93
2026-05-11T17:35:00Z,65.00,36.07
2026-05-11T17:36:00Z,66.79,34.60
2026-05-11T17:37:00Z,68.02,33.90
2026-05-11T17:38:00Z,70.26,32.14
2026-05-11T17:39:00Z,67.82,33.20
2026-05-11T17:40:00Z,66.41,34.58
2026-05-11T17:41:00Z,65.61,36.16
2026-05-11T17:42:00Z,64.00,37.00
2026-05-11T17:43:00Z,64.29,37.10
2026-05-11T17:44:00Z,54.21,48.78
2026-05-11T17:45:00Z,49.37,50.25
2026-05-11T17:46:00Z,45.00,55.19
2026-05-11T17:47:00Z,43.69,57.98
2026-05-11T17:48:00Z,38.95,62.97
2026-05-11T17:49:00Z,37.89,62.50
2026-05-11T17:50:00Z,38.19,62.63
2026-05-11T17:51:00Z,37.61,63.50
2026-05-11T17:52:00Z,39.12,62.39
2026-05-11T17:53:00Z,41.84,59.41
2026-05-11T17:54:00Z,42.72,58.10
2026-05-11T17:55:00Z,43.53,58.75
2026-05-11T17:56:00Z,40.55,61.81
2026-05-11T17:57:00Z,39.13,63.80
2026-05-11T17:58:00Z,39.87,61.27
2026-05-11T17:59:00Z,36.53,70.60
2026-05-11T18:00:00Z,36.44,64.36
2026-05-11T18:01:00Z,41.88,60.40
2026-05-11T18:02:00Z,42.95,57.88
2026-05-11T18:03:00Z,42.04,58.49
2026-05-11T18:04:00Z,39.59,61.70
2026-05-11T18:05:00Z,38.53,62.97
2026-05-11T18:06:00Z,37.18,65.28
2026-05-11T18:07:00Z,35.05,66.23
2026-05-11T18:08:00Z,38.40,64.85
2026-05-11T18:09:00Z,38.61,62.44
2026-05-11T18:10:00Z,40.75,60.95
2026-05-11T18:11:00Z,40.95,59.17
2026-05-11T18:12:00Z,40.95,60.01
2026-05-11T18:13:00Z,40.13,60.92
2026-05-11T18:14:00Z,37.43,61.11
2026-05-11T18:15:00Z,34.99,65.10
2026-05-11T18:16:00Z,29.77,69.25
2026-05-11T18:17:00Z,23.81,76.83
2026-05-11T18:18:00Z,25.49,75.29
2026-05-11T18:19:00Z,25.17,75.27
2026-05-11T18:20:00Z,21.37,78.64
2026-05-11T18:21:00Z,17.75,81.66
2026-05-11T18:22:00Z,17.01,82.69
2026-05-11T18:23:00Z,14.58,84.70
2026-05-11T18:24:00Z,17.66,85.29
2026-05-11T18:25:00Z,12.59,86.60
2026-05-11T18:26:00Z,8.89,89.93
2026-05-11T18:27:00Z,6.85,92.92
2026-05-11T18:28:00Z,2.63,97.16
2026-05-11T18:29:00Z,1.28,98.71
2026-05-11T18:30:00Z,1.06,98.81
2026-05-11T18:31:00Z,1.00,99.00
2026-05-11T18:32:00Z,1.00,99.00
2026-05-11T18:33:00Z,1.00,99.00
2026-05-11T18:34:00Z,1.00,99.00
2026-05-11T18:35:00Z,1.00,99.00
2026-05-11T18:36:00Z,1.00,99.00
2026-05-11T18:37:00Z,1.00,99.00
2026-05-11T18:38:00Z,1.00,99.00
2026-05-11T18:39:00Z,1.00,99.00
2026-05-11T18:40:00Z,1.00,99.00
2026-05-11T18:41:00Z,1.00,99.00
2026-05-11T18:42:00Z,1.00,99.00
2026-05-11T18:43:00Z,1.00,99.00
2026-05-11T18:44:00Z,1.00,99.00
2026-05-11T18:45:00Z,1.00,99.00
2026-05-11T18:46:00Z,1.00,99.00
2026-05-11T18:47:00Z,1.00,99.00
2026-05-11T18:48:00Z,1.00,99.00
2026-05-11T18:49:00Z,1.00,99.00
2026-05-11T18:50:00Z,1.00,99.00
2026-05-11T18:51:00Z,1.00,99.00
2026-05-11T18:52:00Z,1.00,99.00
2026-05-11T18:53:00Z,1.00,99.00
2026-05-11T18:54:00Z,1.00,99.00
2026-05-11T18:55:00Z,1.00,99.00
2026-05-11T18:56:00Z,1.00,99.00
2026-05-11T18:57:00Z,1.00,99.00
2026-05-11T18:58:00Z,1.00,99.00
2026-05-11T18:59:00Z,1.00,99.00
2026-05-11T19:00:00Z,1.00,99.00
2026-05-11T19:01:00Z,1.00,99.00
2026-05-11T19:02:00Z,1.00,99.00
2026-05-11T19:03:00Z,1.00,99.00
2026-05-11T19:04:00Z,1.00,99.00
2026-05-11T19:05:00Z,1.00,99.00
2026-05-11T19:06:00Z,1.00,99.00
2026-05-11T19:07:00Z,1.00,99.00
2026-05-11T19:08:00Z,1.00,99.00
2026-05-11T19:09:00Z,1.00,99.00
2026-05-11T19:10:00Z,1.00,99.00
