# event_ticker=KXATPMATCH-26MAY10KHAVAN
# final_score=5-7 6-4 6-4
# match_winner=Karen Khachanov
# fav_player=Karen Khachanov
# dog_player=Botic Van de Zandschulp
# kalshi_date=2026-05-10
timestamp,Karen Khachanov,Botic Van de Zandschulp
2026-05-10T08:28:00Z,59.00,44.00
2026-05-10T08:31:00Z,59.00,43.00
2026-05-10T08:34:00Z,59.00,44.00
2026-05-10T08:36:00Z,59.00,44.00
2026-05-10T08:38:00Z,59.00,44.00
2026-05-10T08:40:00Z,59.00,44.00
2026-05-10T08:43:00Z,59.00,43.00
2026-05-10T08:49:00Z,59.00,44.00
2026-05-10T08:50:00Z,59.00,44.00
2026-05-10T08:53:00Z,59.00,44.00
2026-05-10T09:00:00Z,58.00,44.00
2026-05-10T09:05:00Z,57.00,44.00
2026-05-10T09:08:00Z,57.00,44.00
2026-05-10T09:09:00Z,57.00,44.00
2026-05-10T09:36:00Z,57.00,44.00
2026-05-10T09:41:00Z,57.00,44.00
2026-05-10T09:49:00Z,57.00,44.00
2026-05-10T09:54:00Z,57.00,44.00
2026-05-10T09:57:00Z,57.00,44.00
2026-05-10T10:10:00Z,57.00,44.00
2026-05-10T10:16:00Z,57.00,44.00
2026-05-10T10:21:00Z,57.00,44.00
2026-05-10T10:22:00Z,57.00,44.00
2026-05-10T10:23:00Z,57.00,44.00
2026-05-10T10:26:00Z,56.00,44.00
2026-05-10T10:27:00Z,57.00,44.00
2026-05-10T10:28:00Z,57.00,44.00
2026-05-10T10:29:00Z,57.00,44.00
2026-05-10T10:30:00Z,57.00,44.00
2026-05-10T10:31:00Z,57.00,44.00
2026-05-10T10:34:00Z,57.00,44.00
2026-05-10T10:36:00Z,57.00,44.00
2026-05-10T10:38:00Z,57.00,44.00
2026-05-10T10:39:00Z,57.00,44.00
2026-05-10T10:40:00Z,57.00,44.00
2026-05-10T10:41:00Z,57.00,44.00
2026-05-10T10:43:00Z,57.00,44.00
2026-05-10T10:44:00Z,57.00,44.00
2026-05-10T10:47:00Z,57.00,44.00
2026-05-10T10:49:00Z,57.00,44.00
2026-05-10T10:51:00Z,57.00,44.00
2026-05-10T10:58:00Z,57.00,44.00
2026-05-10T11:02:00Z,57.00,44.00
2026-05-10T11:04:00Z,57.00,44.00
2026-05-10T11:05:00Z,57.00,44.00
2026-05-10T11:06:00Z,57.00,44.00
2026-05-10T11:07:00Z,57.00,44.00
2026-05-10T11:08:00Z,57.00,44.00
2026-05-10T11:11:00Z,57.00,44.00
2026-05-10T11:12:00Z,57.00,44.00
2026-05-10T11:14:00Z,57.00,44.00
2026-05-10T11:15:00Z,57.00,44.00
2026-05-10T11:17:00Z,57.00,44.00
2026-05-10T11:18:00Z,57.00,44.00
2026-05-10T11:22:00Z,57.00,44.00
2026-05-10T11:23:00Z,57.00,44.00
2026-05-10T11:25:00Z,57.00,44.00
2026-05-10T11:26:00Z,57.00,44.00
2026-05-10T11:27:00Z,57.00,44.00
2026-05-10T11:28:00Z,58.00,44.00
2026-05-10T11:29:00Z,56.12,44.00
2026-05-10T11:30:00Z,57.00,44.00
2026-05-10T11:31:00Z,57.00,44.00
2026-05-10T11:32:00Z,57.00,44.00
2026-05-10T11:33:00Z,57.00,43.00
2026-05-10T11:35:00Z,57.00,43.00
2026-05-10T11:36:00Z,57.00,44.00
2026-05-10T11:38:00Z,57.00,44.00
2026-05-10T11:39:00Z,57.00,44.00
2026-05-10T11:40:00Z,57.00,44.00
2026-05-10T11:41:00Z,57.00,44.00
2026-05-10T11:43:00Z,57.00,44.00
2026-05-10T11:44:00Z,57.00,44.00
2026-05-10T11:45:00Z,57.00,44.00
2026-05-10T11:46:00Z,57.00,44.00
2026-05-10T11:48:00Z,57.00,44.00
2026-05-10T11:49:00Z,57.00,44.00
2026-05-10T11:50:00Z,57.00,44.00
2026-05-10T11:51:00Z,57.00,44.00
2026-05-10T11:52:00Z,57.00,44.00
2026-05-10T11:53:00Z,57.00,44.00
2026-05-10T11:55:00Z,57.00,44.00
2026-05-10T11:56:00Z,57.00,44.00
2026-05-10T11:58:00Z,57.00,44.00
2026-05-10T11:59:00Z,57.00,44.00
2026-05-10T12:00:00Z,57.00,44.00
2026-05-10T12:02:00Z,57.00,44.00
2026-05-10T12:03:00Z,57.00,44.00
2026-05-10T12:04:00Z,57.00,44.00
2026-05-10T12:05:00Z,58.00,44.00
2026-05-10T12:06:00Z,58.00,44.00
2026-05-10T12:07:00Z,58.00,44.00
2026-05-10T12:09:00Z,58.00,44.00
2026-05-10T12:10:00Z,58.00,43.00
2026-05-10T12:12:00Z,58.00,43.00
2026-05-10T12:13:00Z,58.00,44.00
2026-05-10T12:14:00Z,58.00,44.00
2026-05-10T12:15:00Z,58.00,44.00
2026-05-10T12:16:00Z,58.00,44.00
2026-05-10T12:17:00Z,58.69,44.00
2026-05-10T12:18:00Z,59.00,44.00
2026-05-10T12:19:00Z,59.00,44.00
2026-05-10T12:21:00Z,58.67,44.00
2026-05-10T12:22:00Z,58.05,44.00
2026-05-10T12:23:00Z,58.00,44.00
2026-05-10T12:24:00Z,57.00,44.00
2026-05-10T12:25:00Z,58.00,43.65
2026-05-10T12:27:00Z,58.00,43.65
2026-05-10T12:28:00Z,58.00,44.00
2026-05-10T12:29:00Z,58.00,44.00
2026-05-10T12:30:00Z,58.00,44.00
2026-05-10T12:31:00Z,58.00,44.00
2026-05-10T12:32:00Z,58.00,44.00
2026-05-10T12:34:00Z,58.00,44.00
2026-05-10T12:35:00Z,58.00,43.30
2026-05-10T12:36:00Z,58.00,43.00
2026-05-10T12:37:00Z,58.00,43.00
2026-05-10T12:38:00Z,58.00,43.00
2026-05-10T12:39:00Z,58.00,43.00
2026-05-10T12:40:00Z,58.00,43.00
2026-05-10T12:41:00Z,58.00,42.33
2026-05-10T12:42:00Z,58.00,42.33
2026-05-10T12:43:00Z,58.00,43.00
2026-05-10T12:44:00Z,58.00,43.00
2026-05-10T12:45:00Z,58.00,43.00
2026-05-10T12:46:00Z,58.00,43.00
2026-05-10T12:47:00Z,58.00,43.00
2026-05-10T12:48:00Z,58.00,43.00
2026-05-10T12:49:00Z,58.00,43.00
2026-05-10T12:50:00Z,58.00,43.00
2026-05-10T12:51:00Z,58.00,43.00
2026-05-10T12:52:00Z,58.00,43.00
2026-05-10T12:53:00Z,58.00,43.00
2026-05-10T12:54:00Z,58.00,43.00
2026-05-10T12:55:00Z,58.00,43.00
2026-05-10T12:56:00Z,58.00,43.00
2026-05-10T12:57:00Z,58.00,43.00
2026-05-10T12:58:00Z,58.00,43.00
2026-05-10T12:59:00Z,58.00,43.00
2026-05-10T13:00:00Z,58.00,43.00
2026-05-10T13:01:00Z,58.00,43.00
2026-05-10T13:02:00Z,58.00,43.00
2026-05-10T13:03:00Z,58.00,43.00
2026-05-10T13:04:00Z,58.00,43.00
2026-05-10T13:05:00Z,57.79,43.00
2026-05-10T13:06:00Z,58.00,43.00
2026-05-10T13:07:00Z,58.00,43.00
2026-05-10T13:08:00Z,58.00,43.00
2026-05-10T13:09:00Z,58.95,43.00
2026-05-10T13:10:00Z,59.00,42.98
2026-05-10T13:11:00Z,59.00,43.00
2026-05-10T13:12:00Z,59.33,43.00
2026-05-10T13:13:00Z,58.14,43.86
2026-05-10T13:14:00Z,58.16,42.84
2026-05-10T13:15:00Z,59.21,41.18
2026-05-10T13:16:00Z,60.27,42.00
2026-05-10T13:17:00Z,59.74,42.00
2026-05-10T13:18:00Z,56.61,45.44
2026-05-10T13:19:00Z,59.47,41.87
2026-05-10T13:20:00Z,60.06,40.12
2026-05-10T13:21:00Z,59.02,42.00
2026-05-10T13:22:00Z,57.04,43.75
2026-05-10T13:23:00Z,56.00,44.98
2026-05-10T13:24:00Z,56.00,45.35
2026-05-10T13:25:00Z,56.01,43.87
2026-05-10T13:26:00Z,58.35,42.16
2026-05-10T13:27:00Z,59.43,41.62
2026-05-10T13:28:00Z,56.22,43.98
2026-05-10T13:29:00Z,55.15,44.99
2026-05-10T13:30:00Z,55.13,45.90
2026-05-10T13:31:00Z,54.24,47.62
2026-05-10T13:32:00Z,47.06,53.99
2026-05-10T13:33:00Z,46.00,56.37
2026-05-10T13:34:00Z,47.97,51.13
2026-05-10T13:35:00Z,46.30,53.87
2026-05-10T13:36:00Z,50.63,49.94
2026-05-10T13:37:00Z,54.45,49.04
2026-05-10T13:38:00Z,51.97,49.01
2026-05-10T13:39:00Z,51.00,50.00
2026-05-10T13:40:00Z,51.00,50.09
2026-05-10T13:41:00Z,50.45,51.00
2026-05-10T13:42:00Z,54.27,47.27
2026-05-10T13:43:00Z,54.30,46.60
2026-05-10T13:44:00Z,55.87,46.69
2026-05-10T13:45:00Z,59.32,40.76
2026-05-10T13:46:00Z,56.66,45.39
2026-05-10T13:47:00Z,50.76,51.00
2026-05-10T13:48:00Z,51.68,48.09
2026-05-10T13:49:00Z,53.77,48.43
2026-05-10T13:50:00Z,54.20,46.98
2026-05-10T13:51:00Z,53.73,49.77
2026-05-10T13:52:00Z,53.81,46.54
2026-05-10T13:53:00Z,54.42,48.01
2026-05-10T13:54:00Z,49.30,50.97
2026-05-10T13:55:00Z,48.05,51.99
2026-05-10T13:56:00Z,46.12,53.72
2026-05-10T13:57:00Z,46.24,54.20
2026-05-10T13:58:00Z,48.53,52.75
2026-05-10T13:59:00Z,39.36,61.90
2026-05-10T14:00:00Z,32.31,69.34
2026-05-10T14:01:00Z,24.88,75.03
2026-05-10T14:02:00Z,25.00,75.91
2026-05-10T14:03:00Z,24.99,75.25
2026-05-10T14:04:00Z,25.00,74.63
2026-05-10T14:05:00Z,26.32,75.31
2026-05-10T14:06:00Z,23.71,78.74
2026-05-10T14:07:00Z,20.73,79.55
2026-05-10T14:08:00Z,23.50,78.40
2026-05-10T14:09:00Z,23.27,76.19
2026-05-10T14:10:00Z,23.23,78.51
2026-05-10T14:11:00Z,24.26,76.28
2026-05-10T14:12:00Z,24.44,75.06
2026-05-10T14:13:00Z,21.94,79.01
2026-05-10T14:14:00Z,22.73,79.26
2026-05-10T14:15:00Z,21.95,78.88
2026-05-10T14:16:00Z,21.89,79.07
2026-05-10T14:17:00Z,21.60,80.57
2026-05-10T14:18:00Z,21.88,80.75
2026-05-10T14:19:00Z,18.43,86.65
2026-05-10T14:20:00Z,19.35,81.60
2026-05-10T14:21:00Z,23.21,78.86
2026-05-10T14:22:00Z,23.60,76.59
2026-05-10T14:23:00Z,25.77,76.26
2026-05-10T14:24:00Z,21.10,78.34
2026-05-10T14:25:00Z,20.99,80.00
2026-05-10T14:26:00Z,20.83,80.00
2026-05-10T14:27:00Z,21.93,79.98
2026-05-10T14:28:00Z,23.71,76.87
2026-05-10T14:29:00Z,23.90,77.06
2026-05-10T14:30:00Z,24.74,76.83
2026-05-10T14:31:00Z,25.21,75.36
2026-05-10T14:32:00Z,29.05,70.12
2026-05-10T14:33:00Z,32.48,68.74
2026-05-10T14:34:00Z,29.09,69.73
2026-05-10T14:35:00Z,26.81,75.96
2026-05-10T14:36:00Z,31.88,72.74
2026-05-10T14:37:00Z,29.72,71.39
2026-05-10T14:38:00Z,41.56,61.03
2026-05-10T14:39:00Z,45.70,54.57
2026-05-10T14:40:00Z,47.04,54.35
2026-05-10T14:41:00Z,49.94,49.84
2026-05-10T14:42:00Z,51.51,49.54
2026-05-10T14:43:00Z,51.29,48.91
2026-05-10T14:44:00Z,52.10,48.86
2026-05-10T14:45:00Z,52.28,49.00
2026-05-10T14:46:00Z,51.94,48.42
2026-05-10T14:47:00Z,53.55,47.00
2026-05-10T14:48:00Z,51.32,48.11
2026-05-10T14:49:00Z,51.78,48.23
2026-05-10T14:50:00Z,53.45,48.83
2026-05-10T14:51:00Z,54.09,46.09
2026-05-10T14:52:00Z,54.48,43.91
2026-05-10T14:53:00Z,43.80,55.21
2026-05-10T14:54:00Z,47.56,56.57
2026-05-10T14:55:00Z,51.39,50.77
2026-05-10T14:56:00Z,44.43,58.56
2026-05-10T14:57:00Z,50.80,52.57
2026-05-10T14:58:00Z,53.49,46.78
2026-05-10T14:59:00Z,53.79,46.85
2026-05-10T15:00:00Z,53.49,46.99
2026-05-10T15:01:00Z,52.94,47.56
2026-05-10T15:02:00Z,53.49,45.65
2026-05-10T15:03:00Z,52.87,46.12
2026-05-10T15:04:00Z,49.43,50.90
2026-05-10T15:05:00Z,48.83,51.09
2026-05-10T15:06:00Z,50.46,51.91
2026-05-10T15:07:00Z,50.93,49.89
2026-05-10T15:08:00Z,54.15,46.52
2026-05-10T15:09:00Z,64.53,34.52
2026-05-10T15:10:00Z,61.80,39.14
2026-05-10T15:11:00Z,60.06,41.65
2026-05-10T15:12:00Z,65.85,36.58
2026-05-10T15:13:00Z,80.54,20.35
2026-05-10T15:14:00Z,81.49,18.90
2026-05-10T15:15:00Z,82.55,16.75
2026-05-10T15:16:00Z,85.79,13.73
2026-05-10T15:17:00Z,87.56,12.80
2026-05-10T15:18:00Z,90.32,9.28
2026-05-10T15:19:00Z,91.65,8.55
2026-05-10T15:20:00Z,85.95,13.68
2026-05-10T15:21:00Z,85.64,15.00
2026-05-10T15:22:00Z,85.70,13.69
2026-05-10T15:23:00Z,89.57,10.61
2026-05-10T15:24:00Z,91.66,9.57
2026-05-10T15:25:00Z,90.61,9.32
2026-05-10T15:26:00Z,92.96,6.81
2026-05-10T15:27:00Z,93.87,6.98
2026-05-10T15:28:00Z,92.91,7.45
2026-05-10T15:29:00Z,98.38,1.77
2026-05-10T15:30:00Z,99.00,1.00
2026-05-10T15:31:00Z,99.00,1.00
2026-05-10T15:32:00Z,98.94,1.04
2026-05-10T15:33:00Z,98.73,1.94
2026-05-10T15:34:00Z,95.17,4.86
2026-05-10T15:35:00Z,94.22,5.13
2026-05-10T15:36:00Z,94.02,5.93
2026-05-10T15:37:00Z,93.53,6.98
2026-05-10T15:38:00Z,93.24,6.86
2026-05-10T15:39:00Z,95.01,5.63
2026-05-10T15:40:00Z,98.77,2.06
2026-05-10T15:41:00Z,99.00,1.00
2026-05-10T15:42:00Z,99.00,1.00
2026-05-10T15:43:00Z,99.00,1.00
2026-05-10T15:44:00Z,99.00,1.00
2026-05-10T15:45:00Z,99.00,1.00
2026-05-10T15:46:00Z,99.00,1.00
