# event_ticker=KXATPMATCH-26MAR04BROPOP
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Jenson Brooksby
# fav_player=Alexei Popyrin
# dog_player=Jenson Brooksby
# kalshi_date=2026-03-04
timestamp,Alexei Popyrin,Jenson Brooksby
2026-03-04T18:31:00Z,40.78,61.00
2026-03-04T18:32:00Z,40.00,61.00
2026-03-04T18:33:00Z,40.00,60.40
2026-03-04T18:34:00Z,40.00,61.00
2026-03-04T18:35:00Z,40.00,61.00
2026-03-04T18:36:00Z,39.24,61.00
2026-03-04T18:37:00Z,41.00,60.98
2026-03-04T18:38:00Z,41.00,60.98
2026-03-04T18:39:00Z,40.00,61.00
2026-03-04T18:40:00Z,40.00,61.00
2026-03-04T18:41:00Z,40.00,61.00
2026-03-04T18:42:00Z,40.00,61.00
2026-03-04T18:43:00Z,40.00,61.00
2026-03-04T18:44:00Z,40.00,61.00
2026-03-04T18:45:00Z,40.00,61.00
2026-03-04T18:46:00Z,40.00,61.00
2026-03-04T18:48:00Z,40.00,61.00
2026-03-04T18:49:00Z,40.00,61.00
2026-03-04T18:50:00Z,40.00,61.00
2026-03-04T18:51:00Z,40.53,61.00
2026-03-04T18:52:00Z,40.53,61.00
2026-03-04T18:53:00Z,40.53,61.00
2026-03-04T18:54:00Z,40.29,61.00
2026-03-04T18:55:00Z,40.29,61.00
2026-03-04T18:56:00Z,40.29,61.00
2026-03-04T18:57:00Z,41.00,61.00
2026-03-04T18:58:00Z,41.00,60.97
2026-03-04T18:59:00Z,41.00,61.00
2026-03-04T19:00:00Z,41.00,61.00
2026-03-04T19:01:00Z,40.00,60.98
2026-03-04T19:03:00Z,40.00,60.78
2026-03-04T19:04:00Z,41.00,60.78
2026-03-04T19:05:00Z,41.00,60.33
2026-03-04T19:06:00Z,40.35,60.33
2026-03-04T19:07:00Z,40.00,60.88
2026-03-04T19:08:00Z,41.00,60.88
2026-03-04T19:09:00Z,41.00,61.00
2026-03-04T19:11:00Z,41.00,60.96
2026-03-04T19:12:00Z,41.00,61.00
2026-03-04T19:13:00Z,41.00,61.00
2026-03-04T19:14:00Z,41.00,61.00
2026-03-04T19:15:00Z,41.00,60.00
2026-03-04T19:17:00Z,41.00,60.00
2026-03-04T19:18:00Z,41.82,60.00
2026-03-04T19:19:00Z,41.82,61.00
2026-03-04T19:20:00Z,41.00,61.00
2026-03-04T19:21:00Z,41.00,61.00
2026-03-04T19:24:00Z,41.00,61.00
2026-03-04T19:25:00Z,41.00,61.00
2026-03-04T19:26:00Z,41.00,61.00
2026-03-04T19:27:00Z,41.00,60.00
2026-03-04T19:28:00Z,42.00,61.00
2026-03-04T19:29:00Z,42.00,61.00
2026-03-04T19:30:00Z,42.00,61.00
2026-03-04T19:31:00Z,42.00,61.00
2026-03-04T19:32:00Z,42.00,60.00
2026-03-04T19:35:00Z,42.00,61.00
2026-03-04T19:36:00Z,42.00,60.02
2026-03-04T19:38:00Z,41.00,61.00
2026-03-04T19:39:00Z,41.00,60.92
2026-03-04T19:41:00Z,42.00,61.00
2026-03-04T19:42:00Z,42.00,61.00
2026-03-04T19:43:00Z,42.00,60.00
2026-03-04T19:44:00Z,42.00,61.00
2026-03-04T19:45:00Z,42.00,61.00
2026-03-04T19:46:00Z,42.00,61.00
2026-03-04T19:47:00Z,42.00,61.00
2026-03-04T19:48:00Z,42.00,61.00
2026-03-04T19:49:00Z,42.00,61.00
2026-03-04T19:50:00Z,42.00,60.00
2026-03-04T19:51:00Z,42.00,61.00
2026-03-04T19:52:00Z,42.00,61.00
2026-03-04T19:53:00Z,42.00,61.00
2026-03-04T19:54:00Z,42.00,60.09
2026-03-04T19:56:00Z,42.00,60.99
2026-03-04T19:57:00Z,42.00,61.00
2026-03-04T20:00:00Z,42.00,61.00
2026-03-04T20:01:00Z,42.00,60.00
2026-03-04T20:03:00Z,42.00,61.00
2026-03-04T20:04:00Z,42.00,61.00
2026-03-04T20:05:00Z,42.00,61.00
2026-03-04T20:06:00Z,42.00,60.97
2026-03-04T20:08:00Z,42.00,61.00
2026-03-04T20:10:00Z,42.00,60.99
2026-03-04T20:11:00Z,42.00,60.99
2026-03-04T20:13:00Z,42.00,60.13
2026-03-04T20:14:00Z,42.00,60.97
2026-03-04T20:16:00Z,42.00,60.21
2026-03-04T20:18:00Z,42.00,60.00
2026-03-04T20:19:00Z,42.00,60.00
2026-03-04T20:20:00Z,42.00,61.00
2026-03-04T20:21:00Z,42.00,60.99
2026-03-04T20:22:00Z,42.00,60.00
2026-03-04T20:24:00Z,42.00,61.00
2026-03-04T20:25:00Z,42.00,60.94
2026-03-04T20:27:00Z,42.00,60.94
2026-03-04T20:28:00Z,42.00,61.00
2026-03-04T20:29:00Z,42.00,61.00
2026-03-04T20:30:00Z,42.00,60.99
2026-03-04T20:31:00Z,42.00,61.00
2026-03-04T20:34:00Z,42.00,60.00
2026-03-04T20:35:00Z,42.00,61.00
2026-03-04T20:36:00Z,42.00,61.00
2026-03-04T20:37:00Z,42.00,60.94
2026-03-04T20:39:00Z,42.00,61.00
2026-03-04T20:40:00Z,42.00,60.00
2026-03-04T20:41:00Z,42.00,61.00
2026-03-04T20:43:00Z,42.00,60.00
2026-03-04T20:44:00Z,42.00,60.00
2026-03-04T20:45:00Z,42.00,61.00
2026-03-04T20:46:00Z,42.00,60.90
2026-03-04T20:47:00Z,42.00,61.00
2026-03-04T20:48:00Z,42.00,60.98
2026-03-04T20:49:00Z,42.00,61.00
2026-03-04T20:50:00Z,41.00,61.00
2026-03-04T20:51:00Z,41.00,61.00
2026-03-04T20:52:00Z,41.00,61.00
2026-03-04T20:54:00Z,41.00,61.00
2026-03-04T20:55:00Z,41.00,60.00
2026-03-04T20:57:00Z,41.00,61.00
2026-03-04T20:58:00Z,41.00,60.00
2026-03-04T20:59:00Z,42.00,61.00
2026-03-04T21:00:00Z,42.00,61.00
2026-03-04T21:02:00Z,42.00,60.97
2026-03-04T21:03:00Z,42.00,61.00
2026-03-04T21:06:00Z,42.00,60.00
2026-03-04T21:07:00Z,42.00,61.00
2026-03-04T21:08:00Z,42.00,61.00
2026-03-04T21:10:00Z,42.00,61.00
2026-03-04T21:12:00Z,42.00,60.91
2026-03-04T21:13:00Z,42.00,61.00
2026-03-04T21:14:00Z,42.00,61.00
2026-03-04T21:15:00Z,42.00,61.00
2026-03-04T21:16:00Z,42.00,60.00
2026-03-04T21:18:00Z,42.00,59.00
2026-03-04T21:20:00Z,42.00,59.00
2026-03-04T21:21:00Z,42.00,58.00
2026-03-04T21:22:00Z,41.83,58.00
2026-03-04T21:23:00Z,41.83,59.00
2026-03-04T21:24:00Z,41.83,59.00
2026-03-04T21:26:00Z,41.83,59.00
2026-03-04T21:27:00Z,41.83,59.00
2026-03-04T21:28:00Z,41.83,59.00
2026-03-04T21:29:00Z,41.00,59.00
2026-03-04T21:30:00Z,41.00,58.62
2026-03-04T21:31:00Z,41.00,59.00
2026-03-04T21:32:00Z,41.00,59.00
2026-03-04T21:33:00Z,41.00,59.00
2026-03-04T21:34:00Z,42.00,59.00
2026-03-04T21:35:00Z,42.00,58.99
2026-03-04T21:36:00Z,42.00,59.00
2026-03-04T21:37:00Z,42.00,59.00
2026-03-04T21:38:00Z,42.00,59.00
2026-03-04T21:39:00Z,42.00,58.86
2026-03-04T21:40:00Z,42.00,59.00
2026-03-04T21:42:00Z,42.00,59.00
2026-03-04T21:43:00Z,42.00,59.00
2026-03-04T21:45:00Z,42.00,59.00
2026-03-04T21:46:00Z,42.00,59.00
2026-03-04T21:48:00Z,42.00,59.00
2026-03-04T21:49:00Z,42.00,58.00
2026-03-04T21:50:00Z,42.00,59.00
2026-03-04T21:52:00Z,42.00,58.00
2026-03-04T21:53:00Z,42.00,58.00
2026-03-04T21:55:00Z,42.00,58.00
2026-03-04T21:58:00Z,44.00,58.00
2026-03-04T22:01:00Z,44.00,58.00
2026-03-04T22:02:00Z,44.00,58.00
2026-03-04T22:03:00Z,44.00,58.00
2026-03-04T22:04:00Z,44.00,58.00
2026-03-04T22:06:00Z,44.00,58.00
2026-03-04T22:07:00Z,44.00,58.00
2026-03-04T22:10:00Z,43.00,58.00
2026-03-04T22:12:00Z,43.00,57.94
2026-03-04T22:13:00Z,43.00,58.00
2026-03-04T22:14:00Z,43.00,58.00
2026-03-04T22:15:00Z,43.00,58.00
2026-03-04T22:16:00Z,43.00,58.00
2026-03-04T22:17:00Z,43.00,58.00
2026-03-04T22:18:00Z,43.00,57.00
2026-03-04T22:19:00Z,43.00,58.00
2026-03-04T22:21:00Z,43.00,58.00
2026-03-04T22:22:00Z,43.00,58.00
2026-03-04T22:23:00Z,43.00,58.00
2026-03-04T22:24:00Z,43.00,58.00
2026-03-04T22:25:00Z,43.00,58.00
2026-03-04T22:26:00Z,43.00,57.78
2026-03-04T22:27:00Z,43.00,58.00
2026-03-04T22:28:00Z,43.00,58.00
2026-03-04T22:29:00Z,43.00,58.00
2026-03-04T22:30:00Z,43.00,58.00
2026-03-04T22:31:00Z,43.00,58.00
2026-03-04T22:32:00Z,43.00,57.00
2026-03-04T22:33:00Z,42.00,58.00
2026-03-04T22:34:00Z,43.00,57.97
2026-03-04T22:35:00Z,43.00,58.00
2026-03-04T22:36:00Z,43.00,57.84
2026-03-04T22:37:00Z,43.00,58.00
2026-03-04T22:40:00Z,43.00,58.00
2026-03-04T22:41:00Z,43.00,58.00
2026-03-04T22:42:00Z,43.00,58.00
2026-03-04T22:43:00Z,42.00,58.00
2026-03-04T22:44:00Z,42.00,58.00
2026-03-04T22:45:00Z,42.00,58.00
2026-03-04T22:46:00Z,42.00,58.00
2026-03-04T22:47:00Z,42.00,58.00
2026-03-04T22:48:00Z,43.00,57.00
2026-03-04T22:50:00Z,43.00,57.74
2026-03-04T22:52:00Z,43.00,58.00
2026-03-04T22:53:00Z,43.00,58.00
2026-03-04T22:54:00Z,43.00,58.00
2026-03-04T22:55:00Z,43.00,58.00
2026-03-04T22:56:00Z,43.00,56.84
2026-03-04T22:57:00Z,43.00,57.00
2026-03-04T22:59:00Z,43.00,57.00
2026-03-04T23:00:00Z,44.00,57.00
2026-03-04T23:01:00Z,44.00,57.63
2026-03-04T23:02:00Z,44.00,57.25
2026-03-04T23:03:00Z,44.00,58.00
2026-03-04T23:05:00Z,44.00,58.00
2026-03-04T23:06:00Z,44.00,58.00
2026-03-04T23:07:00Z,44.00,57.00
2026-03-04T23:08:00Z,43.00,58.00
2026-03-04T23:09:00Z,44.00,57.00
2026-03-04T23:10:00Z,44.00,57.00
2026-03-04T23:12:00Z,43.93,57.00
2026-03-04T23:13:00Z,43.93,57.05
2026-03-04T23:14:00Z,43.00,57.00
2026-03-04T23:15:00Z,43.00,57.01
2026-03-04T23:16:00Z,44.00,57.43
2026-03-04T23:18:00Z,44.00,57.00
2026-03-04T23:19:00Z,44.00,57.00
2026-03-04T23:20:00Z,44.00,57.00
2026-03-04T23:21:00Z,44.00,57.00
2026-03-04T23:22:00Z,42.00,57.00
2026-03-04T23:23:00Z,44.00,57.00
2026-03-04T23:24:00Z,44.00,57.23
2026-03-04T23:25:00Z,44.00,58.00
2026-03-04T23:26:00Z,44.00,58.00
2026-03-04T23:27:00Z,44.00,58.00
2026-03-04T23:28:00Z,44.00,57.05
2026-03-04T23:29:00Z,44.00,57.05
2026-03-04T23:30:00Z,44.00,58.00
2026-03-04T23:32:00Z,44.00,58.00
2026-03-04T23:33:00Z,44.00,58.00
2026-03-04T23:34:00Z,44.00,57.00
2026-03-04T23:36:00Z,44.00,57.00
2026-03-04T23:37:00Z,44.00,57.00
2026-03-04T23:39:00Z,44.00,57.00
2026-03-04T23:41:00Z,44.00,56.02
2026-03-04T23:42:00Z,44.00,57.00
2026-03-04T23:43:00Z,44.00,57.00
2026-03-04T23:44:00Z,44.00,57.26
2026-03-04T23:47:00Z,44.00,57.00
2026-03-04T23:48:00Z,44.00,57.00
2026-03-04T23:49:00Z,44.00,57.00
2026-03-04T23:50:00Z,44.00,57.00
2026-03-04T23:51:00Z,44.00,57.00
2026-03-04T23:52:00Z,44.00,58.00
2026-03-04T23:53:00Z,44.00,58.00
2026-03-04T23:54:00Z,44.00,57.38
2026-03-04T23:55:00Z,44.00,58.00
2026-03-04T23:56:00Z,44.00,56.59
2026-03-04T23:57:00Z,43.00,58.00
2026-03-04T23:58:00Z,43.00,57.00
2026-03-04T23:59:00Z,44.00,57.00
2026-03-05T00:00:00Z,44.00,57.00
2026-03-05T00:01:00Z,44.00,57.52
2026-03-05T00:02:00Z,44.00,57.53
2026-03-05T00:03:00Z,44.00,58.00
2026-03-05T00:04:00Z,44.00,58.00
2026-03-05T00:05:00Z,44.00,58.00
2026-03-05T00:06:00Z,44.00,58.00
2026-03-05T00:07:00Z,44.00,58.00
2026-03-05T00:08:00Z,44.00,58.00
2026-03-05T00:09:00Z,44.00,58.00
2026-03-05T00:10:00Z,44.00,58.00
2026-03-05T00:11:00Z,44.00,58.00
2026-03-05T00:12:00Z,43.00,58.00
2026-03-05T00:13:00Z,43.00,58.00
2026-03-05T00:14:00Z,44.00,57.98
2026-03-05T00:15:00Z,44.00,58.00
2026-03-05T00:16:00Z,44.00,58.00
2026-03-05T00:17:00Z,44.00,58.00
2026-03-05T00:18:00Z,43.15,59.00
2026-03-05T00:19:00Z,44.95,56.93
2026-03-05T00:20:00Z,45.40,55.00
2026-03-05T00:21:00Z,42.42,59.04
2026-03-05T00:22:00Z,38.61,61.93
2026-03-05T00:23:00Z,32.87,68.53
2026-03-05T00:24:00Z,26.00,73.42
2026-03-05T00:25:00Z,27.05,73.00
2026-03-05T00:26:00Z,28.24,70.46
2026-03-05T00:27:00Z,30.11,68.19
2026-03-05T00:28:00Z,28.99,70.58
2026-03-05T00:29:00Z,24.23,76.08
2026-03-05T00:30:00Z,24.00,77.07
2026-03-05T00:31:00Z,22.75,77.66
2026-03-05T00:32:00Z,24.96,77.71
2026-03-05T00:33:00Z,21.24,76.60
2026-03-05T00:34:00Z,18.78,81.75
2026-03-05T00:35:00Z,19.77,79.93
2026-03-05T00:36:00Z,23.24,76.58
2026-03-05T00:37:00Z,21.35,78.17
2026-03-05T00:38:00Z,22.01,75.75
2026-03-05T00:39:00Z,22.62,77.30
2026-03-05T00:40:00Z,20.24,79.00
2026-03-05T00:41:00Z,21.07,79.00
2026-03-05T00:42:00Z,21.07,78.01
2026-03-05T00:43:00Z,21.00,79.04
2026-03-05T00:44:00Z,20.00,80.00
2026-03-05T00:45:00Z,18.97,82.17
2026-03-05T00:46:00Z,19.66,81.64
2026-03-05T00:47:00Z,22.00,79.80
2026-03-05T00:48:00Z,22.16,79.80
2026-03-05T00:49:00Z,20.00,79.80
2026-03-05T00:50:00Z,20.00,81.00
2026-03-05T00:51:00Z,20.01,78.25
2026-03-05T00:52:00Z,20.00,80.13
2026-03-05T00:53:00Z,17.00,83.00
2026-03-05T00:54:00Z,17.00,82.20
2026-03-05T00:55:00Z,18.89,82.99
2026-03-05T00:56:00Z,20.00,81.00
2026-03-05T00:57:00Z,21.00,80.00
2026-03-05T00:58:00Z,19.24,82.20
2026-03-05T00:59:00Z,15.16,84.00
2026-03-05T01:00:00Z,16.00,85.00
2026-03-05T01:01:00Z,17.00,85.00
2026-03-05T01:02:00Z,15.34,84.41
2026-03-05T01:03:00Z,17.91,84.00
2026-03-05T01:04:00Z,17.01,84.00
2026-03-05T01:05:00Z,17.00,83.00
2026-03-05T01:06:00Z,18.00,82.00
2026-03-05T01:07:00Z,18.00,84.00
2026-03-05T01:08:00Z,18.58,82.00
2026-03-05T01:09:00Z,17.55,85.44
2026-03-05T01:10:00Z,15.27,86.00
2026-03-05T01:11:00Z,19.93,83.00
2026-03-05T01:12:00Z,19.76,81.06
2026-03-05T01:13:00Z,19.76,82.00
2026-03-05T01:14:00Z,17.87,80.00
2026-03-05T01:15:00Z,18.32,82.00
2026-03-05T01:16:00Z,16.28,84.00
2026-03-05T01:17:00Z,16.96,83.95
2026-03-05T01:18:00Z,14.85,87.59
2026-03-05T01:19:00Z,15.56,83.00
2026-03-05T01:20:00Z,11.86,87.03
2026-03-05T01:21:00Z,12.57,88.87
2026-03-05T01:22:00Z,6.16,93.13
2026-03-05T01:23:00Z,4.34,94.05
2026-03-05T01:24:00Z,4.81,94.93
2026-03-05T01:25:00Z,4.00,96.37
2026-03-05T01:26:00Z,4.52,96.13
2026-03-05T01:27:00Z,5.35,96.92
2026-03-05T01:28:00Z,9.67,91.06
2026-03-05T01:29:00Z,5.99,94.83
2026-03-05T01:30:00Z,4.89,95.07
2026-03-05T01:31:00Z,4.88,95.13
2026-03-05T01:32:00Z,7.00,94.98
2026-03-05T01:33:00Z,4.07,94.31
2026-03-05T01:34:00Z,3.98,96.82
2026-03-05T01:35:00Z,4.05,95.74
2026-03-05T01:36:00Z,4.99,96.00
2026-03-05T01:37:00Z,4.50,95.87
2026-03-05T01:38:00Z,4.51,96.14
2026-03-05T01:39:00Z,3.40,96.40
2026-03-05T01:40:00Z,2.14,98.07
2026-03-05T01:41:00Z,2.01,98.11
2026-03-05T01:42:00Z,1.43,98.68
2026-03-05T01:43:00Z,2.89,97.87
2026-03-05T01:44:00Z,3.00,97.00
2026-03-05T01:45:00Z,2.51,97.94
2026-03-05T01:46:00Z,1.11,98.91
2026-03-05T01:47:00Z,3.22,98.67
2026-03-05T01:48:00Z,2.30,97.70
2026-03-05T01:49:00Z,2.30,99.00
2026-03-05T01:50:00Z,1.00,99.00
2026-03-05T01:51:00Z,1.00,99.00
2026-03-05T01:52:00Z,1.00,99.00
2026-03-05T01:54:00Z,1.00,99.00
2026-03-05T01:55:00Z,1.00,99.00
2026-03-05T01:56:00Z,1.00,99.00
