# event_ticker=KXATPMATCH-25OCT02BROTRO
# final_score=7-6(2) 6-1
# score_resolution=6-7 1-6
# match_winner=Jenson Brooksby
# fav_player=James Kent Trotter
# dog_player=Jenson Brooksby
# kalshi_date=2025-10-02
timestamp,James Kent Trotter,Jenson Brooksby
2025-10-02T03:12:00Z,24.00,77.00
2025-10-02T03:13:00Z,24.00,77.00
2025-10-02T03:14:00Z,24.00,77.00
2025-10-02T03:15:00Z,24.00,77.00
2025-10-02T03:16:00Z,24.00,77.00
2025-10-02T03:17:00Z,24.00,77.00
2025-10-02T03:22:00Z,24.00,77.00
2025-10-02T03:23:00Z,24.00,77.00
2025-10-02T03:24:00Z,24.00,77.00
2025-10-02T03:25:00Z,24.00,77.00
2025-10-02T03:26:00Z,24.00,77.00
2025-10-02T03:28:00Z,24.00,77.00
2025-10-02T03:29:00Z,23.93,77.00
2025-10-02T03:30:00Z,24.00,77.00
2025-10-02T03:31:00Z,24.00,77.00
2025-10-02T03:32:00Z,24.88,75.93
2025-10-02T03:33:00Z,25.00,75.93
2025-10-02T03:34:00Z,25.00,76.00
2025-10-02T03:35:00Z,25.00,76.00
2025-10-02T03:36:00Z,23.00,76.00
2025-10-02T03:38:00Z,24.00,77.00
2025-10-02T03:39:00Z,24.00,77.00
2025-10-02T03:40:00Z,24.00,77.00
2025-10-02T03:41:00Z,24.00,77.00
2025-10-02T03:42:00Z,24.00,77.00
2025-10-02T03:43:00Z,24.00,77.00
2025-10-02T03:44:00Z,24.00,77.00
2025-10-02T03:46:00Z,24.00,77.00
2025-10-02T03:47:00Z,24.00,77.00
2025-10-02T03:48:00Z,24.00,77.00
2025-10-02T03:49:00Z,24.00,77.00
2025-10-02T03:50:00Z,24.00,78.00
2025-10-02T03:51:00Z,24.00,78.00
2025-10-02T03:53:00Z,23.00,78.00
2025-10-02T03:55:00Z,24.00,78.00
2025-10-02T03:56:00Z,24.00,78.00
2025-10-02T03:57:00Z,24.00,78.00
2025-10-02T03:58:00Z,24.00,78.00
2025-10-02T03:59:00Z,24.00,78.00
2025-10-02T04:01:00Z,24.00,78.00
2025-10-02T04:02:00Z,24.00,78.00
2025-10-02T04:03:00Z,24.00,78.00
2025-10-02T04:04:00Z,24.00,78.00
2025-10-02T04:05:00Z,24.00,76.13
2025-10-02T04:06:00Z,24.00,78.00
2025-10-02T04:07:00Z,24.00,78.00
2025-10-02T04:09:00Z,24.00,78.00
2025-10-02T04:10:00Z,24.00,78.00
2025-10-02T04:11:00Z,24.00,78.00
2025-10-02T04:12:00Z,24.00,78.00
2025-10-02T04:14:00Z,24.00,78.00
2025-10-02T04:15:00Z,24.00,78.00
2025-10-02T04:16:00Z,23.21,78.00
2025-10-02T04:17:00Z,23.97,77.89
2025-10-02T04:18:00Z,23.97,77.00
2025-10-02T04:21:00Z,24.00,77.00
2025-10-02T04:22:00Z,24.00,78.00
2025-10-02T04:23:00Z,24.00,78.00
2025-10-02T04:24:00Z,23.51,78.00
2025-10-02T04:25:00Z,22.09,80.55
2025-10-02T04:26:00Z,21.45,79.49
2025-10-02T04:27:00Z,22.00,78.28
2025-10-02T04:28:00Z,22.00,78.20
2025-10-02T04:29:00Z,22.00,78.20
2025-10-02T04:30:00Z,22.00,79.00
2025-10-02T04:31:00Z,22.00,79.00
2025-10-02T04:32:00Z,22.00,79.00
2025-10-02T04:33:00Z,22.00,79.00
2025-10-02T04:34:00Z,22.00,78.23
2025-10-02T04:35:00Z,23.00,78.00
2025-10-02T04:36:00Z,20.00,83.00
2025-10-02T04:38:00Z,23.12,79.58
2025-10-02T04:39:00Z,23.12,80.00
2025-10-02T04:40:00Z,23.00,78.00
2025-10-02T04:41:00Z,26.02,79.00
2025-10-02T04:42:00Z,28.00,75.00
2025-10-02T04:43:00Z,26.21,75.66
2025-10-02T04:44:00Z,24.59,79.43
2025-10-02T04:45:00Z,22.36,80.17
2025-10-02T04:46:00Z,20.53,79.34
2025-10-02T04:47:00Z,25.01,78.43
2025-10-02T04:48:00Z,26.89,74.92
2025-10-02T04:49:00Z,29.85,72.88
2025-10-02T04:50:00Z,27.17,75.92
2025-10-02T04:51:00Z,25.99,76.70
2025-10-02T04:52:00Z,26.56,76.70
2025-10-02T04:53:00Z,30.16,73.91
2025-10-02T04:54:00Z,31.23,73.91
2025-10-02T04:55:00Z,31.00,71.00
2025-10-02T04:56:00Z,33.52,68.84
2025-10-02T04:57:00Z,38.83,64.17
2025-10-02T04:58:00Z,33.26,68.90
2025-10-02T04:59:00Z,28.37,72.58
2025-10-02T05:00:00Z,20.77,76.09
2025-10-02T05:01:00Z,25.51,80.82
2025-10-02T05:02:00Z,26.70,74.46
2025-10-02T05:03:00Z,31.15,72.00
2025-10-02T05:04:00Z,32.00,65.30
2025-10-02T05:05:00Z,34.44,67.18
2025-10-02T05:06:00Z,35.65,66.75
2025-10-02T05:07:00Z,35.96,65.87
2025-10-02T05:08:00Z,32.00,70.89
2025-10-02T05:09:00Z,30.95,70.28
2025-10-02T05:10:00Z,35.81,66.99
2025-10-02T05:11:00Z,34.89,66.33
2025-10-02T05:12:00Z,35.83,66.00
2025-10-02T05:13:00Z,32.76,69.99
2025-10-02T05:14:00Z,28.93,69.68
2025-10-02T05:15:00Z,31.22,70.40
2025-10-02T05:16:00Z,36.90,65.35
2025-10-02T05:17:00Z,29.04,68.60
2025-10-02T05:18:00Z,32.40,69.55
2025-10-02T05:19:00Z,35.00,66.00
2025-10-02T05:20:00Z,35.86,66.00
2025-10-02T05:21:00Z,31.73,70.00
2025-10-02T05:22:00Z,30.49,71.00
2025-10-02T05:23:00Z,35.02,67.65
2025-10-02T05:24:00Z,34.14,68.75
2025-10-02T05:25:00Z,36.74,66.42
2025-10-02T05:26:00Z,36.86,66.02
2025-10-02T05:27:00Z,37.00,66.00
2025-10-02T05:28:00Z,34.31,68.02
2025-10-02T05:29:00Z,37.06,65.89
2025-10-02T05:30:00Z,35.20,66.11
2025-10-02T05:31:00Z,34.61,68.29
2025-10-02T05:32:00Z,33.96,70.74
2025-10-02T05:33:00Z,20.70,78.62
2025-10-02T05:34:00Z,22.28,80.92
2025-10-02T05:35:00Z,17.99,82.90
2025-10-02T05:36:00Z,13.62,90.70
2025-10-02T05:37:00Z,13.41,90.45
2025-10-02T05:38:00Z,10.10,89.96
2025-10-02T05:39:00Z,10.53,89.98
2025-10-02T05:40:00Z,10.99,89.61
2025-10-02T05:41:00Z,11.55,90.17
2025-10-02T05:42:00Z,11.00,90.00
2025-10-02T05:43:00Z,10.99,91.09
2025-10-02T05:44:00Z,11.33,88.56
2025-10-02T05:45:00Z,11.40,90.00
2025-10-02T05:46:00Z,11.00,92.38
2025-10-02T05:47:00Z,11.31,91.00
2025-10-02T05:48:00Z,11.83,89.32
2025-10-02T05:49:00Z,13.58,87.15
2025-10-02T05:50:00Z,12.73,87.33
2025-10-02T05:51:00Z,11.71,90.00
2025-10-02T05:52:00Z,9.16,93.00
2025-10-02T05:53:00Z,7.48,93.90
2025-10-02T05:54:00Z,8.11,90.80
2025-10-02T05:55:00Z,11.39,90.75
2025-10-02T05:56:00Z,13.33,89.41
2025-10-02T05:57:00Z,9.29,90.18
2025-10-02T05:58:00Z,7.65,92.53
2025-10-02T05:59:00Z,10.51,91.03
2025-10-02T06:00:00Z,11.04,90.08
2025-10-02T06:01:00Z,9.62,93.87
2025-10-02T06:02:00Z,5.95,96.33
2025-10-02T06:03:00Z,4.03,95.00
2025-10-02T06:04:00Z,2.86,95.39
2025-10-02T06:05:00Z,3.62,97.00
2025-10-02T06:06:00Z,1.38,98.93
2025-10-02T06:07:00Z,1.82,97.00
2025-10-02T06:08:00Z,2.00,98.77
2025-10-02T06:09:00Z,2.08,98.00
2025-10-02T06:10:00Z,4.00,98.00
2025-10-02T06:11:00Z,3.89,95.16
2025-10-02T06:12:00Z,3.17,96.56
2025-10-02T06:13:00Z,2.00,98.95
2025-10-02T06:14:00Z,3.59,98.93
2025-10-02T06:15:00Z,3.59,99.00
2025-10-02T06:16:00Z,1.00,99.00
2025-10-02T06:17:00Z,1.00,99.00
2025-10-02T06:18:00Z,1.00,99.00
2025-10-02T06:20:00Z,1.00,99.00
2025-10-02T06:22:00Z,1.00,99.00
2025-10-02T06:23:00Z,1.00,99.00
