# event_ticker=KXATPCHALLENGERMATCH-26MAY22IVASTE
# final_score=6-3 3-6 6-2
# match_winner=Ilya Ivashka
# fav_player=Ilya Ivashka
# dog_player=Hamish Stewart
# kalshi_date=2026-05-22
timestamp,Ilya Ivashka,Hamish Stewart
2026-05-22T07:15:00Z,63.00,39.00
2026-05-22T07:16:00Z,63.00,39.00
2026-05-22T07:17:00Z,63.00,39.84
2026-05-22T07:18:00Z,63.00,40.00
2026-05-22T07:19:00Z,63.00,40.00
2026-05-22T07:20:00Z,63.00,40.00
2026-05-22T07:21:00Z,63.00,39.80
2026-05-22T07:22:00Z,63.00,40.00
2026-05-22T07:23:00Z,62.17,39.96
2026-05-22T07:25:00Z,62.00,39.96
2026-05-22T07:26:00Z,62.00,39.27
2026-05-22T07:27:00Z,62.00,39.00
2026-05-22T07:28:00Z,62.00,39.00
2026-05-22T07:29:00Z,62.00,39.00
2026-05-22T07:30:00Z,62.00,39.00
2026-05-22T07:31:00Z,62.00,40.00
2026-05-22T07:32:00Z,62.00,40.00
2026-05-22T07:33:00Z,62.00,40.00
2026-05-22T07:34:00Z,62.00,40.00
2026-05-22T07:35:00Z,62.00,40.72
2026-05-22T07:37:00Z,62.00,40.00
2026-05-22T07:38:00Z,62.00,40.89
2026-05-22T07:39:00Z,62.00,40.86
2026-05-22T07:40:00Z,62.00,41.72
2026-05-22T07:41:00Z,62.00,41.89
2026-05-22T07:42:00Z,63.73,37.42
2026-05-22T07:43:00Z,65.13,35.44
2026-05-22T07:44:00Z,65.28,35.46
2026-05-22T07:45:00Z,68.16,34.30
2026-05-22T07:46:00Z,65.10,36.67
2026-05-22T07:47:00Z,67.48,33.55
2026-05-22T07:48:00Z,68.03,31.59
2026-05-22T07:49:00Z,69.66,23.29
2026-05-22T07:50:00Z,78.95,21.49
2026-05-22T07:51:00Z,77.20,23.14
2026-05-22T07:52:00Z,80.08,20.33
2026-05-22T07:53:00Z,81.14,20.46
2026-05-22T07:54:00Z,82.00,18.62
2026-05-22T07:55:00Z,82.78,18.88
2026-05-22T07:56:00Z,82.12,18.98
2026-05-22T07:57:00Z,82.00,19.93
2026-05-22T07:58:00Z,82.67,18.73
2026-05-22T07:59:00Z,83.40,17.47
2026-05-22T08:00:00Z,82.09,18.43
2026-05-22T08:01:00Z,80.78,20.36
2026-05-22T08:02:00Z,81.88,19.20
2026-05-22T08:03:00Z,82.25,18.59
2026-05-22T08:04:00Z,82.10,18.51
2026-05-22T08:05:00Z,82.19,18.76
2026-05-22T08:06:00Z,83.00,18.00
2026-05-22T08:07:00Z,82.00,18.01
2026-05-22T08:08:00Z,82.14,19.00
2026-05-22T08:09:00Z,82.91,18.45
2026-05-22T08:10:00Z,79.83,20.08
2026-05-22T08:11:00Z,79.53,21.73
2026-05-22T08:12:00Z,81.62,19.02
2026-05-22T08:13:00Z,83.24,17.70
2026-05-22T08:14:00Z,80.15,17.61
2026-05-22T08:15:00Z,84.15,16.94
2026-05-22T08:16:00Z,84.15,17.23
2026-05-22T08:17:00Z,84.74,16.72
2026-05-22T08:18:00Z,83.86,16.89
2026-05-22T08:19:00Z,83.88,16.80
2026-05-22T08:20:00Z,85.46,15.08
2026-05-22T08:21:00Z,86.84,13.97
2026-05-22T08:22:00Z,87.21,14.18
2026-05-22T08:23:00Z,86.99,12.50
2026-05-22T08:24:00Z,87.68,13.87
2026-05-22T08:25:00Z,84.98,15.97
2026-05-22T08:26:00Z,85.70,14.95
2026-05-22T08:27:00Z,82.33,18.29
2026-05-22T08:28:00Z,81.60,21.26
2026-05-22T08:29:00Z,76.34,26.17
2026-05-22T08:30:00Z,73.30,26.80
2026-05-22T08:31:00Z,71.09,28.42
2026-05-22T08:32:00Z,71.95,28.59
2026-05-22T08:33:00Z,68.19,31.64
2026-05-22T08:34:00Z,68.97,31.83
2026-05-22T08:35:00Z,69.81,31.45
2026-05-22T08:36:00Z,70.91,27.89
2026-05-22T08:37:00Z,71.89,30.81
2026-05-22T08:38:00Z,69.19,31.56
2026-05-22T08:39:00Z,69.14,31.32
2026-05-22T08:40:00Z,68.82,31.57
2026-05-22T08:41:00Z,68.29,30.96
2026-05-22T08:42:00Z,69.67,30.80
2026-05-22T08:43:00Z,67.73,32.09
2026-05-22T08:44:00Z,69.09,31.73
2026-05-22T08:45:00Z,67.32,33.56
2026-05-22T08:46:00Z,65.05,35.50
2026-05-22T08:47:00Z,67.48,35.64
2026-05-22T08:48:00Z,75.72,27.99
2026-05-22T08:49:00Z,75.54,27.06
2026-05-22T08:50:00Z,78.39,21.12
2026-05-22T08:51:00Z,83.80,17.57
2026-05-22T08:52:00Z,82.96,18.54
2026-05-22T08:53:00Z,82.82,17.54
2026-05-22T08:54:00Z,83.14,17.74
2026-05-22T08:55:00Z,81.29,19.76
2026-05-22T08:56:00Z,80.44,19.90
2026-05-22T08:57:00Z,74.43,26.16
2026-05-22T08:58:00Z,78.65,21.05
2026-05-22T08:59:00Z,75.01,25.97
2026-05-22T09:00:00Z,79.53,23.34
2026-05-22T09:01:00Z,81.48,18.76
2026-05-22T09:02:00Z,82.14,20.17
2026-05-22T09:03:00Z,80.99,18.01
2026-05-22T09:04:00Z,78.81,21.31
2026-05-22T09:05:00Z,76.07,23.29
2026-05-22T09:06:00Z,64.39,32.56
2026-05-22T09:07:00Z,63.18,38.24
2026-05-22T09:08:00Z,59.35,40.01
2026-05-22T09:09:00Z,61.87,37.65
2026-05-22T09:10:00Z,61.87,38.96
2026-05-22T09:11:00Z,62.05,38.56
2026-05-22T09:12:00Z,62.49,38.62
2026-05-22T09:13:00Z,61.88,39.69
2026-05-22T09:14:00Z,60.31,41.90
2026-05-22T09:15:00Z,56.87,46.78
2026-05-22T09:16:00Z,62.27,41.65
2026-05-22T09:17:00Z,60.77,42.44
2026-05-22T09:18:00Z,65.24,34.64
2026-05-22T09:19:00Z,65.94,33.94
2026-05-22T09:20:00Z,60.03,39.62
2026-05-22T09:21:00Z,61.19,40.87
2026-05-22T09:22:00Z,60.70,37.45
2026-05-22T09:23:00Z,65.75,34.82
2026-05-22T09:24:00Z,61.59,37.81
2026-05-22T09:25:00Z,60.92,39.22
2026-05-22T09:26:00Z,62.43,37.52
2026-05-22T09:27:00Z,63.86,37.38
2026-05-22T09:28:00Z,63.31,36.06
2026-05-22T09:29:00Z,64.98,34.92
2026-05-22T09:30:00Z,65.02,33.64
2026-05-22T09:31:00Z,64.02,35.32
2026-05-22T09:32:00Z,59.12,40.45
2026-05-22T09:33:00Z,58.85,40.27
2026-05-22T09:34:00Z,59.35,37.75
2026-05-22T09:35:00Z,65.55,36.04
2026-05-22T09:36:00Z,67.60,32.24
2026-05-22T09:37:00Z,68.79,32.47
2026-05-22T09:38:00Z,68.85,33.97
2026-05-22T09:39:00Z,74.57,27.04
2026-05-22T09:40:00Z,83.07,16.41
2026-05-22T09:41:00Z,91.75,8.20
2026-05-22T09:42:00Z,94.07,5.39
2026-05-22T09:43:00Z,95.59,4.70
2026-05-22T09:44:00Z,95.39,2.98
2026-05-22T09:45:00Z,96.72,3.39
2026-05-22T09:46:00Z,97.31,2.25
2026-05-22T09:47:00Z,99.00,1.67
2026-05-22T09:48:00Z,99.00,1.00
2026-05-22T09:49:00Z,99.00,1.00
2026-05-22T09:50:00Z,99.00,1.00
2026-05-22T09:51:00Z,99.00,1.00
