# event_ticker=KXATPCHALLENGERMATCH-26MAY18MATTAK
# final_score=6-4 6-2
# match_winner=Yusuke Takahashi
# fav_player=Yusuke Takahashi
# dog_player=Ryuki Matsuda
# kalshi_date=2026-05-18
timestamp,Ryuki Matsuda,Yusuke Takahashi
2026-05-18T21:24:00Z,24.02,78.71
2026-05-18T21:25:00Z,24.03,77.96
2026-05-18T21:26:00Z,30.68,76.46
2026-05-18T21:27:00Z,26.04,79.58
2026-05-18T21:28:00Z,25.98,77.04
2026-05-18T21:29:00Z,27.35,78.73
2026-05-18T21:30:00Z,24.00,77.23
2026-05-18T21:31:00Z,27.11,79.11
2026-05-18T21:32:00Z,23.72,69.19
2026-05-18T21:33:00Z,23.37,80.53
2026-05-18T21:34:00Z,23.37,77.74
2026-05-18T21:35:00Z,24.15,75.49
2026-05-18T21:36:00Z,24.98,78.10
2026-05-18T21:37:00Z,25.00,78.10
2026-05-18T21:38:00Z,24.95,72.51
2026-05-18T21:39:00Z,23.69,75.77
2026-05-18T21:40:00Z,23.69,77.00
2026-05-18T21:41:00Z,25.00,77.00
2026-05-18T21:42:00Z,24.02,77.00
2026-05-18T21:43:00Z,23.00,77.00
2026-05-18T21:44:00Z,23.00,77.00
2026-05-18T21:45:00Z,24.00,77.00
2026-05-18T21:46:00Z,24.00,76.93
2026-05-18T21:47:00Z,23.00,76.43
2026-05-18T21:48:00Z,22.55,76.43
2026-05-18T21:49:00Z,24.00,76.43
2026-05-18T21:50:00Z,22.48,76.43
2026-05-18T21:51:00Z,23.73,76.43
2026-05-18T21:52:00Z,21.57,76.43
2026-05-18T21:53:00Z,22.53,76.43
2026-05-18T21:54:00Z,21.29,77.00
2026-05-18T21:55:00Z,22.37,78.00
2026-05-18T21:56:00Z,23.00,75.01
2026-05-18T21:57:00Z,23.00,76.22
2026-05-18T21:58:00Z,24.85,77.00
2026-05-18T21:59:00Z,25.00,77.00
2026-05-18T22:00:00Z,25.06,76.12
2026-05-18T22:01:00Z,25.00,76.48
2026-05-18T22:02:00Z,25.00,75.84
2026-05-18T22:03:00Z,25.59,74.00
2026-05-18T22:04:00Z,26.60,74.37
2026-05-18T22:05:00Z,23.58,74.37
2026-05-18T22:06:00Z,25.00,77.00
2026-05-18T22:07:00Z,23.00,77.00
2026-05-18T22:08:00Z,23.91,77.00
2026-05-18T22:09:00Z,23.91,77.01
2026-05-18T22:10:00Z,21.50,76.92
2026-05-18T22:11:00Z,25.00,77.32
2026-05-18T22:12:00Z,24.71,77.32
2026-05-18T22:13:00Z,24.71,78.00
2026-05-18T22:14:00Z,24.71,75.79
2026-05-18T22:15:00Z,24.71,78.31
2026-05-18T22:16:00Z,24.00,79.00
2026-05-18T22:17:00Z,22.57,75.34
2026-05-18T22:18:00Z,22.00,75.34
2026-05-18T22:19:00Z,22.00,78.00
2026-05-18T22:20:00Z,23.29,77.86
2026-05-18T22:21:00Z,22.66,77.86
2026-05-18T22:22:00Z,21.83,77.86
2026-05-18T22:23:00Z,21.83,78.00
2026-05-18T22:24:00Z,21.83,78.00
2026-05-18T22:25:00Z,24.00,78.00
2026-05-18T22:27:00Z,24.00,78.00
2026-05-18T22:28:00Z,24.00,77.06
2026-05-18T22:29:00Z,24.00,78.17
2026-05-18T22:30:00Z,24.00,78.92
2026-05-18T22:31:00Z,23.00,78.73
2026-05-18T22:32:00Z,23.00,78.50
2026-05-18T22:33:00Z,23.48,78.50
2026-05-18T22:34:00Z,24.00,79.00
2026-05-18T22:35:00Z,22.33,77.40
2026-05-18T22:36:00Z,22.33,78.99
2026-05-18T22:38:00Z,24.00,76.00
2026-05-18T22:39:00Z,21.17,78.00
2026-05-18T22:40:00Z,21.00,75.93
2026-05-18T22:41:00Z,24.29,78.38
2026-05-18T22:42:00Z,20.52,76.13
2026-05-18T22:43:00Z,24.36,76.13
2026-05-18T22:44:00Z,24.00,78.00
2026-05-18T22:45:00Z,23.77,79.00
2026-05-18T22:46:00Z,24.64,79.00
2026-05-18T22:47:00Z,24.50,78.60
2026-05-18T22:48:00Z,24.00,78.60
2026-05-18T22:49:00Z,24.00,78.85
2026-05-18T22:50:00Z,24.00,79.00
2026-05-18T22:51:00Z,24.59,79.00
2026-05-18T22:52:00Z,23.98,77.58
2026-05-18T22:53:00Z,24.00,79.42
2026-05-18T22:54:00Z,24.95,79.00
2026-05-18T22:55:00Z,24.95,77.57
2026-05-18T22:56:00Z,24.64,79.00
2026-05-18T22:57:00Z,24.64,77.97
2026-05-18T22:58:00Z,24.35,77.97
2026-05-18T22:59:00Z,25.41,76.81
2026-05-18T23:00:00Z,25.97,76.00
2026-05-18T23:01:00Z,22.00,76.01
2026-05-18T23:03:00Z,22.31,76.05
2026-05-18T23:04:00Z,24.04,78.00
2026-05-18T23:05:00Z,23.88,77.64
2026-05-18T23:06:00Z,22.00,78.00
2026-05-18T23:07:00Z,22.53,76.47
2026-05-18T23:08:00Z,22.00,76.47
2026-05-18T23:09:00Z,22.00,78.00
2026-05-18T23:11:00Z,24.00,78.00
2026-05-18T23:13:00Z,22.00,78.00
2026-05-18T23:14:00Z,22.00,78.00
2026-05-18T23:16:00Z,24.00,76.00
2026-05-18T23:18:00Z,24.00,76.00
2026-05-18T23:19:00Z,22.00,78.00
2026-05-18T23:20:00Z,22.11,78.00
2026-05-18T23:21:00Z,24.00,76.00
2026-05-18T23:23:00Z,21.06,78.00
2026-05-18T23:24:00Z,23.19,78.00
2026-05-18T23:25:00Z,23.19,76.92
2026-05-18T23:26:00Z,24.00,76.92
2026-05-18T23:27:00Z,24.00,76.92
2026-05-18T23:28:00Z,24.00,77.00
2026-05-18T23:29:00Z,23.34,77.00
2026-05-18T23:31:00Z,24.00,77.00
2026-05-18T23:32:00Z,25.32,77.00
2026-05-18T23:33:00Z,22.33,77.00
2026-05-18T23:34:00Z,22.33,79.35
2026-05-18T23:35:00Z,24.00,78.09
2026-05-18T23:36:00Z,22.05,78.09
2026-05-18T23:37:00Z,22.00,79.00
2026-05-18T23:38:00Z,22.00,79.40
2026-05-18T23:39:00Z,22.00,79.00
2026-05-18T23:40:00Z,22.00,79.00
2026-05-18T23:41:00Z,22.44,79.00
2026-05-18T23:42:00Z,21.00,77.06
2026-05-18T23:43:00Z,21.55,77.06
2026-05-18T23:44:00Z,21.55,77.19
2026-05-18T23:46:00Z,21.00,77.19
2026-05-18T23:47:00Z,21.00,79.00
2026-05-18T23:48:00Z,20.54,79.00
2026-05-18T23:49:00Z,22.00,79.00
2026-05-18T23:50:00Z,22.00,78.38
2026-05-18T23:51:00Z,22.31,78.38
2026-05-18T23:52:00Z,21.81,78.38
2026-05-18T23:53:00Z,22.00,79.00
2026-05-18T23:54:00Z,22.00,80.00
2026-05-18T23:55:00Z,21.00,77.54
2026-05-18T23:56:00Z,21.42,77.54
2026-05-18T23:57:00Z,22.99,77.54
2026-05-18T23:59:00Z,22.99,79.00
2026-05-19T00:00:00Z,22.95,79.44
2026-05-19T00:01:00Z,22.95,80.00
2026-05-19T00:02:00Z,22.95,78.01
2026-05-19T00:03:00Z,24.80,77.00
2026-05-19T00:04:00Z,24.95,77.54
2026-05-19T00:05:00Z,24.95,79.00
2026-05-19T00:06:00Z,24.95,77.55
2026-05-19T00:08:00Z,24.95,75.99
2026-05-19T00:09:00Z,24.95,78.00
2026-05-19T00:10:00Z,22.40,78.00
2026-05-19T00:11:00Z,22.40,78.00
2026-05-19T00:14:00Z,24.70,78.00
2026-05-19T00:15:00Z,22.05,75.89
2026-05-19T00:16:00Z,23.53,75.89
2026-05-19T00:18:00Z,22.00,75.89
2026-05-19T00:20:00Z,22.00,78.00
2026-05-19T00:22:00Z,23.00,78.00
2026-05-19T00:24:00Z,23.00,75.36
2026-05-19T00:25:00Z,23.00,78.00
2026-05-19T00:26:00Z,22.00,78.00
2026-05-19T00:28:00Z,22.00,78.00
2026-05-19T00:30:00Z,23.00,78.00
2026-05-19T00:31:00Z,22.00,78.00
2026-05-19T00:32:00Z,23.67,78.00
2026-05-19T00:36:00Z,24.42,78.00
2026-05-19T00:37:00Z,25.00,78.00
2026-05-19T00:38:00Z,25.99,75.62
2026-05-19T00:39:00Z,22.49,75.00
2026-05-19T00:40:00Z,22.59,75.00
2026-05-19T00:41:00Z,27.60,77.00
2026-05-19T00:42:00Z,27.69,77.00
2026-05-19T00:44:00Z,27.69,77.00
2026-05-19T00:45:00Z,24.00,76.00
2026-05-19T00:47:00Z,23.01,76.00
2026-05-19T00:48:00Z,23.39,76.00
2026-05-19T00:49:00Z,25.94,75.36
2026-05-19T00:50:00Z,26.76,75.36
2026-05-19T00:52:00Z,26.72,74.00
2026-05-19T00:53:00Z,23.88,76.00
2026-05-19T00:57:00Z,24.00,76.00
2026-05-19T00:58:00Z,25.59,76.00
2026-05-19T01:02:00Z,23.92,74.00
2026-05-19T01:04:00Z,24.00,74.00
2026-05-19T01:05:00Z,24.00,74.00
2026-05-19T01:06:00Z,24.00,74.00
2026-05-19T01:08:00Z,26.00,74.00
2026-05-19T01:09:00Z,26.88,73.09
2026-05-19T01:10:00Z,24.00,73.09
2026-05-19T01:12:00Z,24.00,73.09
2026-05-19T01:15:00Z,24.78,73.09
2026-05-19T01:16:00Z,23.13,73.09
2026-05-19T01:17:00Z,24.00,73.09
2026-05-19T01:19:00Z,25.95,73.09
2026-05-19T01:20:00Z,23.00,73.09
2026-05-19T01:23:00Z,23.00,73.09
2026-05-19T01:29:00Z,23.00,73.66
2026-05-19T01:30:00Z,23.00,76.00
2026-05-19T01:31:00Z,23.00,76.00
2026-05-19T01:33:00Z,25.00,76.00
2026-05-19T01:35:00Z,23.00,76.00
2026-05-19T01:36:00Z,23.00,76.00
2026-05-19T01:37:00Z,25.00,76.00
2026-05-19T01:38:00Z,23.07,76.00
2026-05-19T01:40:00Z,23.00,76.00
2026-05-19T01:45:00Z,25.00,76.00
2026-05-19T01:46:00Z,24.09,76.00
2026-05-19T01:47:00Z,24.09,74.00
2026-05-19T01:48:00Z,24.98,74.00
2026-05-19T01:49:00Z,23.00,74.00
2026-05-19T01:54:00Z,23.00,74.00
2026-05-19T02:00:00Z,25.00,74.00
2026-05-19T02:03:00Z,25.57,76.00
2026-05-19T02:04:00Z,24.05,76.00
2026-05-19T02:05:00Z,24.05,74.87
2026-05-19T02:06:00Z,25.10,74.87
2026-05-19T02:07:00Z,23.00,76.00
2026-05-19T02:08:00Z,23.00,76.00
2026-05-19T02:10:00Z,23.00,74.04
2026-05-19T02:11:00Z,23.00,76.00
2026-05-19T02:12:00Z,25.73,76.00
2026-05-19T02:14:00Z,23.00,76.00
2026-05-19T02:17:00Z,25.00,76.00
2026-05-19T02:18:00Z,22.58,76.00
2026-05-19T02:19:00Z,25.00,74.03
2026-05-19T02:20:00Z,21.93,74.03
2026-05-19T02:21:00Z,22.01,74.03
2026-05-19T02:22:00Z,22.01,76.63
2026-05-19T02:24:00Z,22.00,77.50
2026-05-19T02:25:00Z,22.00,78.00
2026-05-19T02:26:00Z,23.35,72.59
2026-05-19T02:28:00Z,23.00,72.59
2026-05-19T02:29:00Z,22.00,72.59
2026-05-19T02:31:00Z,22.78,72.59
2026-05-19T02:33:00Z,22.78,78.00
2026-05-19T02:34:00Z,22.00,78.00
2026-05-19T02:36:00Z,21.39,78.00
2026-05-19T02:39:00Z,21.39,75.71
2026-05-19T02:43:00Z,23.00,75.71
2026-05-19T02:44:00Z,22.00,75.71
2026-05-19T02:45:00Z,22.67,77.00
2026-05-19T02:46:00Z,22.00,77.00
2026-05-19T02:54:00Z,22.00,77.00
2026-05-19T02:55:00Z,23.00,77.00
2026-05-19T02:57:00Z,21.70,77.00
2026-05-19T02:58:00Z,23.00,77.00
2026-05-19T02:59:00Z,22.50,74.80
2026-05-19T03:03:00Z,21.06,74.80
2026-05-19T03:07:00Z,23.00,77.00
2026-05-19T03:08:00Z,23.00,77.00
2026-05-19T03:09:00Z,23.00,77.00
2026-05-19T03:10:00Z,23.00,77.00
2026-05-19T03:11:00Z,21.19,77.00
2026-05-19T03:12:00Z,21.00,77.00
2026-05-19T03:13:00Z,23.00,77.00
2026-05-19T03:14:00Z,23.00,77.00
2026-05-19T03:15:00Z,23.00,77.00
2026-05-19T03:16:00Z,23.00,77.00
2026-05-19T03:17:00Z,23.00,77.00
2026-05-19T03:22:00Z,22.95,77.00
2026-05-19T03:23:00Z,20.00,77.00
2026-05-19T03:24:00Z,23.00,76.02
2026-05-19T03:25:00Z,21.58,77.00
2026-05-19T03:26:00Z,23.00,77.00
2026-05-19T03:27:00Z,23.00,77.00
2026-05-19T03:28:00Z,23.00,77.00
2026-05-19T03:29:00Z,20.10,76.00
2026-05-19T03:31:00Z,23.00,76.00
2026-05-19T03:32:00Z,20.01,77.00
2026-05-19T03:33:00Z,23.00,77.00
2026-05-19T03:35:00Z,23.00,77.00
2026-05-19T03:36:00Z,23.00,77.00
2026-05-19T03:40:00Z,23.00,77.00
2026-05-19T03:41:00Z,23.00,77.00
2026-05-19T03:42:00Z,21.85,77.00
2026-05-19T03:43:00Z,20.27,76.79
2026-05-19T03:44:00Z,23.00,77.71
2026-05-19T03:46:00Z,21.03,78.00
2026-05-19T03:47:00Z,22.91,78.00
2026-05-19T03:48:00Z,23.73,78.00
2026-05-19T03:49:00Z,24.01,78.00
2026-05-19T03:50:00Z,23.10,78.00
2026-05-19T03:51:00Z,25.64,74.47
2026-05-19T03:52:00Z,27.40,77.00
2026-05-19T03:53:00Z,24.00,77.00
2026-05-19T03:54:00Z,26.72,77.00
2026-05-19T03:55:00Z,27.01,77.00
2026-05-19T03:56:00Z,26.94,76.00
2026-05-19T03:57:00Z,27.99,76.00
2026-05-19T03:58:00Z,27.97,76.00
2026-05-19T03:59:00Z,22.47,76.00
2026-05-19T04:00:00Z,28.76,73.00
2026-05-19T04:01:00Z,28.46,76.04
2026-05-19T04:03:00Z,27.60,74.60
2026-05-19T04:04:00Z,29.35,73.00
2026-05-19T04:05:00Z,28.58,75.16
2026-05-19T04:06:00Z,28.25,76.50
2026-05-19T04:07:00Z,24.00,76.50
2026-05-19T04:08:00Z,24.00,76.00
2026-05-19T04:09:00Z,24.00,72.69
2026-05-19T04:10:00Z,28.92,74.00
2026-05-19T04:11:00Z,29.44,72.87
2026-05-19T04:12:00Z,29.91,72.00
2026-05-19T04:13:00Z,30.00,72.00
2026-05-19T04:14:00Z,29.00,72.18
2026-05-19T04:15:00Z,29.94,73.46
2026-05-19T04:16:00Z,26.66,74.58
2026-05-19T04:17:00Z,30.63,73.89
2026-05-19T04:18:00Z,26.20,76.71
2026-05-19T04:19:00Z,24.95,74.80
2026-05-19T04:20:00Z,27.38,74.32
2026-05-19T04:21:00Z,28.77,75.00
2026-05-19T04:22:00Z,29.50,72.27
2026-05-19T04:23:00Z,30.11,73.78
2026-05-19T04:24:00Z,30.99,74.71
2026-05-19T04:25:00Z,30.64,74.71
2026-05-19T04:26:00Z,30.96,71.72
2026-05-19T04:27:00Z,26.77,73.40
2026-05-19T04:28:00Z,25.06,73.40
2026-05-19T04:29:00Z,28.83,75.24
2026-05-19T04:30:00Z,31.71,73.40
2026-05-19T04:31:00Z,31.43,72.42
2026-05-19T04:32:00Z,34.67,71.03
2026-05-19T04:33:00Z,36.22,72.93
2026-05-19T04:34:00Z,32.54,73.06
2026-05-19T04:35:00Z,29.88,72.91
2026-05-19T04:36:00Z,29.23,71.78
2026-05-19T04:37:00Z,31.00,72.00
2026-05-19T04:38:00Z,31.00,72.00
2026-05-19T04:39:00Z,27.00,72.93
2026-05-19T04:40:00Z,25.50,73.08
2026-05-19T04:41:00Z,25.50,74.00
2026-05-19T04:42:00Z,25.71,72.75
2026-05-19T04:43:00Z,25.39,74.31
2026-05-19T04:44:00Z,27.30,74.31
2026-05-19T04:45:00Z,27.36,74.31
2026-05-19T04:46:00Z,28.00,73.00
2026-05-19T04:47:00Z,28.00,72.01
2026-05-19T04:48:00Z,28.00,74.05
2026-05-19T04:49:00Z,27.00,73.38
2026-05-19T04:50:00Z,27.00,74.47
2026-05-19T04:51:00Z,27.00,74.47
2026-05-19T04:52:00Z,27.00,74.84
2026-05-19T04:53:00Z,27.00,74.97
2026-05-19T04:54:00Z,26.58,74.97
2026-05-19T04:55:00Z,27.00,75.62
2026-05-19T04:56:00Z,23.56,74.79
2026-05-19T04:57:00Z,25.99,77.93
2026-05-19T04:58:00Z,26.15,77.93
2026-05-19T04:59:00Z,24.80,77.93
2026-05-19T05:00:00Z,24.80,73.18
2026-05-19T05:01:00Z,26.92,76.27
2026-05-19T05:02:00Z,26.92,76.40
2026-05-19T05:03:00Z,22.53,76.40
2026-05-19T05:04:00Z,23.11,76.00
2026-05-19T05:05:00Z,24.00,76.98
2026-05-19T05:06:00Z,24.00,77.15
2026-05-19T05:07:00Z,24.60,76.96
2026-05-19T05:08:00Z,22.42,76.84
2026-05-19T05:09:00Z,24.00,76.67
2026-05-19T05:10:00Z,24.00,77.02
2026-05-19T05:11:00Z,25.11,73.00
2026-05-19T05:12:00Z,26.11,75.00
2026-05-19T05:13:00Z,26.18,75.00
2026-05-19T05:14:00Z,27.00,75.00
2026-05-19T05:15:00Z,26.81,75.00
2026-05-19T05:16:00Z,23.00,75.00
2026-05-19T05:17:00Z,24.50,72.00
2026-05-19T05:18:00Z,27.00,74.63
2026-05-19T05:19:00Z,24.59,74.63
2026-05-19T05:20:00Z,26.19,74.63
2026-05-19T05:21:00Z,25.88,75.00
2026-05-19T05:22:00Z,25.66,71.50
2026-05-19T05:23:00Z,27.00,73.00
2026-05-19T05:24:00Z,27.00,73.00
2026-05-19T05:25:00Z,27.00,70.28
2026-05-19T05:26:00Z,27.00,72.00
2026-05-19T05:27:00Z,26.88,72.00
2026-05-19T05:28:00Z,27.00,73.53
2026-05-19T05:29:00Z,27.00,75.12
2026-05-19T05:30:00Z,25.21,73.00
2026-05-19T05:31:00Z,26.99,73.64
2026-05-19T05:32:00Z,28.00,73.64
2026-05-19T05:33:00Z,26.72,73.04
2026-05-19T05:34:00Z,27.00,74.00
2026-05-19T05:35:00Z,27.00,75.00
2026-05-19T05:36:00Z,23.58,75.00
2026-05-19T05:37:00Z,26.87,75.00
2026-05-19T05:38:00Z,27.00,76.00
2026-05-19T05:40:00Z,26.00,76.00
2026-05-19T05:41:00Z,25.30,76.00
2026-05-19T05:42:00Z,27.00,74.59
2026-05-19T05:43:00Z,27.00,73.00
2026-05-19T05:45:00Z,23.57,72.37
2026-05-19T05:46:00Z,23.57,74.00
2026-05-19T05:47:00Z,26.00,72.00
2026-05-19T05:48:00Z,26.35,71.00
2026-05-19T05:49:00Z,25.00,72.00
2026-05-19T05:50:00Z,27.00,72.00
2026-05-19T05:51:00Z,27.00,72.00
2026-05-19T05:52:00Z,27.00,72.00
2026-05-19T05:53:00Z,27.00,70.80
2026-05-19T05:54:00Z,24.25,69.60
2026-05-19T05:55:00Z,26.81,71.00
2026-05-19T05:56:00Z,25.00,71.00
2026-05-19T05:59:00Z,19.21,79.44
2026-05-19T06:00:00Z,15.97,84.94
2026-05-19T06:01:00Z,17.39,84.00
2026-05-19T06:02:00Z,17.75,83.99
2026-05-19T06:03:00Z,18.00,83.00
2026-05-19T06:04:00Z,18.37,84.24
2026-05-19T06:05:00Z,17.99,83.84
2026-05-19T06:06:00Z,16.00,85.70
2026-05-19T06:07:00Z,17.08,85.36
2026-05-19T06:08:00Z,15.14,86.00
2026-05-19T06:09:00Z,15.00,86.00
2026-05-19T06:10:00Z,16.16,85.65
2026-05-19T06:11:00Z,17.48,83.07
2026-05-19T06:12:00Z,18.00,83.00
2026-05-19T06:13:00Z,18.14,83.00
2026-05-19T06:14:00Z,21.71,81.46
2026-05-19T06:15:00Z,25.06,78.44
2026-05-19T06:16:00Z,20.17,80.92
2026-05-19T06:17:00Z,21.53,80.26
2026-05-19T06:18:00Z,20.06,80.40
2026-05-19T06:19:00Z,24.12,80.54
2026-05-19T06:20:00Z,19.00,81.09
2026-05-19T06:21:00Z,17.87,82.06
2026-05-19T06:22:00Z,18.62,82.07
