# event_ticker=KXATPMATCH-25OCT03BUBVAC
# final_score=3-6 6-3 6-4
# score_resolution=6-3 3-6 4-6
# match_winner=Valentin Vacherot
# fav_player=Alexander Bublik
# dog_player=Valentin Vacherot
# kalshi_date=2025-10-03
timestamp,Alexander Bublik,Valentin Vacherot
2025-10-03T11:34:00Z,71.66,30.00
2025-10-03T11:36:00Z,71.66,27.25
2025-10-03T11:37:00Z,70.00,29.90
2025-10-03T11:39:00Z,69.60,29.90
2025-10-03T11:40:00Z,69.60,32.13
2025-10-03T11:42:00Z,69.60,32.00
2025-10-03T11:45:00Z,78.02,22.00
2025-10-03T11:46:00Z,81.00,17.11
2025-10-03T11:47:00Z,88.00,15.10
2025-10-03T11:48:00Z,85.23,16.00
2025-10-03T11:49:00Z,88.00,16.00
2025-10-03T11:50:00Z,86.00,14.00
2025-10-03T11:51:00Z,86.00,14.00
2025-10-03T11:52:00Z,87.00,14.00
2025-10-03T11:54:00Z,87.00,14.00
2025-10-03T11:55:00Z,85.02,13.03
2025-10-03T11:56:00Z,88.35,12.00
2025-10-03T11:57:00Z,95.00,8.58
2025-10-03T11:58:00Z,87.77,8.58
2025-10-03T11:59:00Z,86.00,16.00
2025-10-03T12:00:00Z,86.00,14.00
2025-10-03T12:01:00Z,84.55,18.93
2025-10-03T12:03:00Z,85.36,18.93
2025-10-03T12:04:00Z,85.14,19.00
2025-10-03T12:05:00Z,83.00,19.00
2025-10-03T12:06:00Z,81.63,21.73
2025-10-03T12:07:00Z,80.51,21.73
2025-10-03T12:08:00Z,84.56,21.73
2025-10-03T12:09:00Z,82.37,21.73
2025-10-03T12:10:00Z,64.09,33.31
2025-10-03T12:11:00Z,67.79,41.07
2025-10-03T12:12:00Z,62.00,41.85
2025-10-03T12:13:00Z,61.30,40.22
2025-10-03T12:14:00Z,63.81,41.14
2025-10-03T12:15:00Z,64.39,36.32
2025-10-03T12:16:00Z,72.99,33.74
2025-10-03T12:17:00Z,70.81,33.51
2025-10-03T12:18:00Z,68.07,37.56
2025-10-03T12:19:00Z,64.54,39.87
2025-10-03T12:20:00Z,65.82,36.00
2025-10-03T12:21:00Z,66.12,37.84
2025-10-03T12:22:00Z,67.91,38.00
2025-10-03T12:23:00Z,75.00,31.29
2025-10-03T12:24:00Z,69.00,32.64
2025-10-03T12:25:00Z,64.95,37.07
2025-10-03T12:26:00Z,67.73,37.07
2025-10-03T12:27:00Z,66.71,37.80
2025-10-03T12:28:00Z,67.63,38.96
2025-10-03T12:29:00Z,70.95,34.45
2025-10-03T12:30:00Z,66.53,39.01
2025-10-03T12:31:00Z,63.81,38.92
2025-10-03T12:32:00Z,67.39,37.54
2025-10-03T12:33:00Z,69.41,34.08
2025-10-03T12:34:00Z,74.89,33.97
2025-10-03T12:35:00Z,71.35,34.29
2025-10-03T12:36:00Z,69.00,36.70
2025-10-03T12:37:00Z,65.71,38.75
2025-10-03T12:38:00Z,65.89,37.32
2025-10-03T12:39:00Z,62.19,49.09
2025-10-03T12:40:00Z,64.90,57.34
2025-10-03T12:41:00Z,49.00,44.88
2025-10-03T12:42:00Z,30.95,79.36
2025-10-03T12:43:00Z,34.46,79.00
2025-10-03T12:44:00Z,20.11,86.34
2025-10-03T12:45:00Z,12.53,86.83
2025-10-03T12:46:00Z,14.61,86.91
2025-10-03T12:47:00Z,12.60,88.49
2025-10-03T12:48:00Z,13.96,87.67
2025-10-03T12:49:00Z,13.03,91.35
2025-10-03T12:50:00Z,14.83,89.00
2025-10-03T12:51:00Z,19.20,84.71
2025-10-03T12:52:00Z,8.61,92.16
2025-10-03T12:53:00Z,8.88,92.21
2025-10-03T12:54:00Z,9.15,89.72
2025-10-03T12:55:00Z,9.76,92.61
2025-10-03T12:56:00Z,8.96,92.60
2025-10-03T12:57:00Z,7.63,95.70
2025-10-03T12:58:00Z,3.52,98.65
2025-10-03T12:59:00Z,10.28,92.24
2025-10-03T13:00:00Z,15.53,93.98
2025-10-03T13:01:00Z,13.41,86.68
2025-10-03T13:02:00Z,8.62,93.88
2025-10-03T13:03:00Z,17.76,85.62
2025-10-03T13:04:00Z,27.81,75.63
2025-10-03T13:05:00Z,10.70,86.77
2025-10-03T13:06:00Z,6.94,95.94
2025-10-03T13:07:00Z,1.00,99.00
2025-10-03T13:08:00Z,1.00,99.00
2025-10-03T13:09:00Z,1.00,99.00
2025-10-03T13:10:00Z,1.00,99.00
