# event_ticker=KXATPMATCH-26MAY10ARNJOD
# final_score=6-1 4-6 6-3
# match_winner=Rafael Jodar
# fav_player=Rafael Jodar
# dog_player=Matteo Arnaldi
# kalshi_date=2026-05-10
timestamp,Matteo Arnaldi,Rafael Jodar
2026-05-10T16:18:00Z,26.00,76.00
2026-05-10T16:19:00Z,26.00,76.00
2026-05-10T16:21:00Z,26.00,76.00
2026-05-10T16:23:00Z,26.00,76.00
2026-05-10T16:24:00Z,26.00,76.00
2026-05-10T16:25:00Z,26.00,76.00
2026-05-10T16:26:00Z,26.00,76.00
2026-05-10T16:27:00Z,26.00,76.00
2026-05-10T16:28:00Z,26.00,76.00
2026-05-10T16:29:00Z,26.00,76.00
2026-05-10T16:30:00Z,26.00,76.00
2026-05-10T16:31:00Z,26.00,75.09
2026-05-10T16:32:00Z,26.00,76.00
2026-05-10T16:33:00Z,26.00,76.00
2026-05-10T16:34:00Z,26.00,76.00
2026-05-10T16:35:00Z,26.00,76.00
2026-05-10T16:38:00Z,26.00,76.00
2026-05-10T16:42:00Z,26.00,76.00
2026-05-10T16:43:00Z,26.00,76.00
2026-05-10T16:46:00Z,26.00,76.00
2026-05-10T16:47:00Z,26.00,76.00
2026-05-10T16:48:00Z,26.00,76.00
2026-05-10T16:50:00Z,26.00,76.00
2026-05-10T16:51:00Z,26.00,76.00
2026-05-10T16:52:00Z,26.00,76.00
2026-05-10T16:54:00Z,26.00,76.00
2026-05-10T16:57:00Z,26.00,76.00
2026-05-10T16:59:00Z,26.00,76.00
2026-05-10T17:00:00Z,26.00,76.00
2026-05-10T17:01:00Z,25.00,76.00
2026-05-10T17:04:00Z,26.00,76.00
2026-05-10T17:09:00Z,26.00,76.00
2026-05-10T17:11:00Z,26.00,76.00
2026-05-10T17:13:00Z,26.00,76.00
2026-05-10T17:15:00Z,26.00,76.00
2026-05-10T17:17:00Z,25.19,76.00
2026-05-10T17:18:00Z,26.00,76.00
2026-05-10T17:19:00Z,26.00,76.00
2026-05-10T17:20:00Z,26.00,76.00
2026-05-10T17:22:00Z,26.00,76.00
2026-05-10T17:23:00Z,26.00,76.00
2026-05-10T17:24:00Z,26.00,76.00
2026-05-10T17:25:00Z,26.00,76.00
2026-05-10T17:26:00Z,26.00,76.00
2026-05-10T17:27:00Z,26.00,76.00
2026-05-10T17:28:00Z,26.00,76.00
2026-05-10T17:32:00Z,26.00,76.00
2026-05-10T17:34:00Z,26.00,76.00
2026-05-10T17:36:00Z,26.00,76.00
2026-05-10T17:37:00Z,26.00,76.00
2026-05-10T17:38:00Z,26.00,75.99
2026-05-10T17:39:00Z,26.00,75.99
2026-05-10T17:41:00Z,26.00,76.00
2026-05-10T17:42:00Z,26.00,76.00
2026-05-10T17:43:00Z,26.00,76.00
2026-05-10T17:45:00Z,26.00,76.00
2026-05-10T17:46:00Z,26.00,76.00
2026-05-10T17:47:00Z,25.00,76.00
2026-05-10T17:49:00Z,25.00,76.00
2026-05-10T17:51:00Z,25.00,76.00
2026-05-10T17:52:00Z,25.00,76.00
2026-05-10T17:53:00Z,26.00,76.00
2026-05-10T17:54:00Z,26.00,76.00
2026-05-10T17:55:00Z,26.00,76.00
2026-05-10T17:56:00Z,26.00,76.00
2026-05-10T17:58:00Z,26.00,76.00
2026-05-10T17:59:00Z,26.00,76.00
2026-05-10T18:00:00Z,26.00,76.00
2026-05-10T18:01:00Z,26.00,76.00
2026-05-10T18:03:00Z,26.00,76.00
2026-05-10T18:04:00Z,26.00,76.00
2026-05-10T18:06:00Z,26.00,76.00
2026-05-10T18:07:00Z,26.00,76.00
2026-05-10T18:08:00Z,25.93,75.57
2026-05-10T18:09:00Z,25.42,76.00
2026-05-10T18:10:00Z,25.28,76.00
2026-05-10T18:11:00Z,25.00,75.85
2026-05-10T18:12:00Z,25.00,76.00
2026-05-10T18:13:00Z,25.00,76.00
2026-05-10T18:14:00Z,25.00,76.00
2026-05-10T18:15:00Z,25.00,77.00
2026-05-10T18:16:00Z,25.00,76.91
2026-05-10T18:17:00Z,25.00,77.00
2026-05-10T18:18:00Z,23.40,77.00
2026-05-10T18:19:00Z,24.00,77.00
2026-05-10T18:20:00Z,23.34,77.00
2026-05-10T18:21:00Z,23.98,76.95
2026-05-10T18:22:00Z,24.00,77.00
2026-05-10T18:23:00Z,24.00,77.00
2026-05-10T18:24:00Z,24.00,77.00
2026-05-10T18:25:00Z,24.00,77.00
2026-05-10T18:26:00Z,24.00,77.00
2026-05-10T18:27:00Z,24.00,76.94
2026-05-10T18:28:00Z,24.00,77.00
2026-05-10T18:29:00Z,24.00,77.00
2026-05-10T18:30:00Z,24.00,76.45
2026-05-10T18:31:00Z,24.00,76.97
2026-05-10T18:32:00Z,24.00,76.97
2026-05-10T18:33:00Z,24.00,77.34
2026-05-10T18:34:00Z,24.00,77.51
2026-05-10T18:35:00Z,23.04,77.95
2026-05-10T18:36:00Z,23.01,77.01
2026-05-10T18:37:00Z,23.08,77.17
2026-05-10T18:38:00Z,23.00,78.00
2026-05-10T18:39:00Z,23.41,78.00
2026-05-10T18:40:00Z,23.00,78.00
2026-05-10T18:41:00Z,23.64,78.00
2026-05-10T18:42:00Z,23.00,78.00
2026-05-10T18:43:00Z,23.00,77.98
2026-05-10T18:44:00Z,23.85,77.92
2026-05-10T18:45:00Z,24.00,77.92
2026-05-10T18:46:00Z,24.00,78.00
2026-05-10T18:47:00Z,24.00,78.00
2026-05-10T18:48:00Z,24.00,78.00
2026-05-10T18:49:00Z,24.00,78.00
2026-05-10T18:50:00Z,24.00,78.00
2026-05-10T18:51:00Z,23.69,78.00
2026-05-10T18:52:00Z,24.00,78.00
2026-05-10T18:53:00Z,23.37,76.04
2026-05-10T18:54:00Z,24.06,78.00
2026-05-10T18:55:00Z,24.56,78.00
2026-05-10T18:56:00Z,24.87,78.00
2026-05-10T18:57:00Z,25.00,76.94
2026-05-10T18:58:00Z,24.32,75.18
2026-05-10T18:59:00Z,22.96,79.21
2026-05-10T19:00:00Z,19.01,83.29
2026-05-10T19:01:00Z,16.71,84.64
2026-05-10T19:02:00Z,15.05,85.06
2026-05-10T19:03:00Z,13.80,86.91
2026-05-10T19:04:00Z,13.56,88.00
2026-05-10T19:05:00Z,13.79,87.82
2026-05-10T19:06:00Z,11.49,88.95
2026-05-10T19:07:00Z,12.59,88.57
2026-05-10T19:08:00Z,10.17,89.91
2026-05-10T19:09:00Z,9.11,90.98
2026-05-10T19:10:00Z,10.21,90.97
2026-05-10T19:11:00Z,10.21,90.99
2026-05-10T19:12:00Z,9.55,91.70
2026-05-10T19:13:00Z,8.62,92.00
2026-05-10T19:14:00Z,8.95,92.00
2026-05-10T19:15:00Z,7.80,93.00
2026-05-10T19:16:00Z,7.22,93.00
2026-05-10T19:17:00Z,7.25,93.17
2026-05-10T19:18:00Z,6.79,93.05
2026-05-10T19:19:00Z,6.04,94.00
2026-05-10T19:20:00Z,6.83,93.75
2026-05-10T19:21:00Z,6.93,93.64
2026-05-10T19:22:00Z,6.99,92.98
2026-05-10T19:23:00Z,6.99,93.00
2026-05-10T19:24:00Z,7.92,92.83
2026-05-10T19:25:00Z,7.99,92.01
2026-05-10T19:26:00Z,8.00,92.02
2026-05-10T19:27:00Z,8.00,92.01
2026-05-10T19:28:00Z,8.98,92.00
2026-05-10T19:29:00Z,7.90,93.00
2026-05-10T19:30:00Z,7.99,93.00
2026-05-10T19:31:00Z,7.71,92.15
2026-05-10T19:32:00Z,8.52,92.85
2026-05-10T19:33:00Z,10.89,90.10
2026-05-10T19:34:00Z,14.63,84.69
2026-05-10T19:35:00Z,15.90,83.75
2026-05-10T19:36:00Z,16.01,85.43
2026-05-10T19:37:00Z,18.11,82.17
2026-05-10T19:38:00Z,19.92,80.33
2026-05-10T19:39:00Z,19.66,81.83
2026-05-10T19:40:00Z,22.17,79.49
2026-05-10T19:41:00Z,25.31,75.99
2026-05-10T19:42:00Z,22.39,77.28
2026-05-10T19:43:00Z,20.67,79.80
2026-05-10T19:44:00Z,20.89,79.40
2026-05-10T19:45:00Z,20.24,80.00
2026-05-10T19:46:00Z,20.23,80.00
2026-05-10T19:47:00Z,21.11,80.36
2026-05-10T19:48:00Z,20.55,78.82
2026-05-10T19:49:00Z,25.04,75.93
2026-05-10T19:50:00Z,24.84,76.97
2026-05-10T19:51:00Z,23.82,76.96
2026-05-10T19:52:00Z,23.24,76.95
2026-05-10T19:53:00Z,23.17,77.43
2026-05-10T19:54:00Z,23.09,76.64
2026-05-10T19:55:00Z,23.28,77.57
2026-05-10T19:56:00Z,15.82,82.41
2026-05-10T19:57:00Z,16.72,84.59
2026-05-10T19:58:00Z,11.91,88.71
2026-05-10T19:59:00Z,12.94,87.26
2026-05-10T20:00:00Z,10.78,90.55
2026-05-10T20:01:00Z,9.26,90.42
2026-05-10T20:02:00Z,9.82,90.97
2026-05-10T20:03:00Z,8.89,91.14
2026-05-10T20:04:00Z,11.50,89.17
2026-05-10T20:05:00Z,12.42,86.45
2026-05-10T20:06:00Z,11.74,90.61
2026-05-10T20:07:00Z,15.02,85.51
2026-05-10T20:08:00Z,16.79,83.86
2026-05-10T20:09:00Z,13.51,87.38
2026-05-10T20:10:00Z,20.19,79.80
2026-05-10T20:11:00Z,28.65,70.97
2026-05-10T20:12:00Z,28.96,70.97
2026-05-10T20:13:00Z,30.31,69.52
2026-05-10T20:14:00Z,28.55,72.09
2026-05-10T20:15:00Z,25.21,76.49
2026-05-10T20:16:00Z,25.32,74.79
2026-05-10T20:17:00Z,23.06,78.16
2026-05-10T20:18:00Z,29.53,69.56
2026-05-10T20:19:00Z,32.71,67.11
2026-05-10T20:20:00Z,32.49,67.94
2026-05-10T20:21:00Z,31.98,68.71
2026-05-10T20:22:00Z,31.55,68.99
2026-05-10T20:23:00Z,31.29,69.00
2026-05-10T20:24:00Z,33.37,67.61
2026-05-10T20:25:00Z,29.55,70.83
2026-05-10T20:26:00Z,33.05,68.00
2026-05-10T20:27:00Z,52.88,47.83
2026-05-10T20:28:00Z,57.13,43.06
2026-05-10T20:29:00Z,61.55,37.70
2026-05-10T20:30:00Z,65.30,35.50
2026-05-10T20:31:00Z,64.37,35.14
2026-05-10T20:32:00Z,61.87,38.32
2026-05-10T20:33:00Z,59.91,39.99
2026-05-10T20:34:00Z,59.92,40.81
2026-05-10T20:35:00Z,58.79,41.25
2026-05-10T20:36:00Z,60.40,40.45
2026-05-10T20:37:00Z,56.15,44.07
2026-05-10T20:38:00Z,51.02,46.82
2026-05-10T20:39:00Z,59.18,37.60
2026-05-10T20:40:00Z,67.72,32.69
2026-05-10T20:41:00Z,65.29,34.94
2026-05-10T20:42:00Z,62.16,37.55
2026-05-10T20:43:00Z,62.00,38.73
2026-05-10T20:44:00Z,61.71,38.98
2026-05-10T20:45:00Z,60.16,40.70
2026-05-10T20:46:00Z,47.07,52.42
2026-05-10T20:47:00Z,50.36,49.20
2026-05-10T20:48:00Z,52.34,49.09
2026-05-10T20:49:00Z,34.91,63.35
2026-05-10T20:50:00Z,31.44,67.17
2026-05-10T20:51:00Z,31.04,67.97
2026-05-10T20:52:00Z,27.12,72.57
2026-05-10T20:53:00Z,26.97,73.04
2026-05-10T20:54:00Z,28.07,70.85
2026-05-10T20:55:00Z,28.15,69.83
2026-05-10T20:56:00Z,21.95,76.54
2026-05-10T20:57:00Z,11.85,85.36
2026-05-10T20:58:00Z,5.01,95.12
2026-05-10T20:59:00Z,3.36,96.72
2026-05-10T21:00:00Z,1.15,98.88
2026-05-10T21:01:00Z,1.00,99.00
2026-05-10T21:02:00Z,1.00,99.00
2026-05-10T21:03:00Z,1.00,99.00
2026-05-10T21:04:00Z,1.00,99.00
2026-05-10T21:05:00Z,1.00,99.00
2026-05-10T21:06:00Z,1.00,99.00
