# event_ticker=KXATPCHALLENGERMATCH-26APR28DELBRO
# final_score=6-4 6-0
# match_winner=Liam Broady
# fav_player=Liam Broady
# dog_player=Matthew Dellavedova
# kalshi_date=2026-04-28
timestamp,Matthew Dellavedova,Liam Broady
2026-04-29T07:29:00Z,13.00,87.00
2026-04-29T07:33:00Z,13.00,88.00
2026-04-29T07:39:00Z,13.00,86.00
2026-04-29T07:51:00Z,14.00,86.00
2026-04-29T07:59:00Z,14.00,86.00
2026-04-29T08:00:00Z,14.00,86.00
2026-04-29T08:05:00Z,13.00,86.00
2026-04-29T08:07:00Z,13.00,86.00
2026-04-29T08:08:00Z,14.00,86.00
2026-04-29T08:18:00Z,14.00,87.00
2026-04-29T08:19:00Z,14.00,87.00
2026-04-29T08:32:00Z,11.48,87.00
2026-04-29T08:37:00Z,14.00,87.00
2026-04-29T08:39:00Z,14.00,87.00
2026-04-29T08:51:00Z,14.00,88.00
2026-04-29T08:52:00Z,14.00,87.00
2026-04-29T09:00:00Z,14.00,86.49
2026-04-29T09:01:00Z,15.00,86.49
2026-04-29T09:02:00Z,15.70,86.49
2026-04-29T09:04:00Z,15.67,86.49
2026-04-29T09:05:00Z,15.00,86.49
2026-04-29T09:06:00Z,11.56,87.00
2026-04-29T09:07:00Z,15.00,87.00
2026-04-29T09:08:00Z,15.00,87.00
2026-04-29T09:09:00Z,15.00,87.00
2026-04-29T09:10:00Z,16.00,87.00
2026-04-29T09:11:00Z,16.00,85.00
2026-04-29T09:12:00Z,15.05,85.00
2026-04-29T09:13:00Z,16.13,84.00
2026-04-29T09:14:00Z,18.64,83.00
2026-04-29T09:15:00Z,19.63,82.90
2026-04-29T09:16:00Z,18.97,81.00
2026-04-29T09:17:00Z,19.62,80.53
2026-04-29T09:18:00Z,17.46,80.53
2026-04-29T09:19:00Z,15.86,84.77
2026-04-29T09:20:00Z,16.00,85.98
2026-04-29T09:21:00Z,16.68,85.98
2026-04-29T09:22:00Z,21.35,85.98
2026-04-29T09:23:00Z,24.50,85.98
2026-04-29T09:24:00Z,21.15,80.36
2026-04-29T09:25:00Z,23.76,80.36
2026-04-29T09:26:00Z,22.99,83.88
2026-04-29T09:27:00Z,21.62,83.46
2026-04-29T09:28:00Z,17.46,83.46
2026-04-29T09:29:00Z,15.31,83.46
2026-04-29T09:30:00Z,13.00,83.46
2026-04-29T09:31:00Z,12.38,86.00
2026-04-29T09:32:00Z,15.43,86.60
2026-04-29T09:33:00Z,17.00,86.60
2026-04-29T09:34:00Z,16.91,84.05
2026-04-29T09:35:00Z,16.92,84.05
2026-04-29T09:36:00Z,17.00,84.05
2026-04-29T09:37:00Z,17.11,84.05
2026-04-29T09:38:00Z,17.00,85.00
2026-04-29T09:39:00Z,17.00,85.00
2026-04-29T09:40:00Z,18.15,83.14
2026-04-29T09:41:00Z,19.00,83.00
2026-04-29T09:42:00Z,19.00,83.00
2026-04-29T09:43:00Z,18.94,81.52
2026-04-29T09:44:00Z,23.47,78.95
2026-04-29T09:45:00Z,23.40,78.32
2026-04-29T09:46:00Z,22.93,78.32
2026-04-29T09:47:00Z,20.11,81.04
2026-04-29T09:48:00Z,15.72,86.70
2026-04-29T09:49:00Z,9.01,90.32
2026-04-29T09:50:00Z,7.28,93.00
2026-04-29T09:51:00Z,5.83,93.00
2026-04-29T09:52:00Z,5.91,95.00
2026-04-29T09:53:00Z,5.01,95.00
2026-04-29T09:54:00Z,5.00,95.00
2026-04-29T09:55:00Z,5.84,95.00
2026-04-29T09:56:00Z,6.29,94.00
2026-04-29T09:57:00Z,3.55,95.40
2026-04-29T09:58:00Z,2.03,98.00
2026-04-29T09:59:00Z,2.50,98.00
2026-04-29T10:00:00Z,2.75,98.00
2026-04-29T10:01:00Z,1.87,98.00
2026-04-29T10:02:00Z,1.05,99.00
2026-04-29T10:03:00Z,1.04,99.00
2026-04-29T10:04:00Z,1.00,99.00
2026-04-29T10:05:00Z,1.00,99.00
2026-04-29T10:06:00Z,1.00,99.00
2026-04-29T10:07:00Z,1.00,99.00
2026-04-29T10:08:00Z,1.00,99.00
2026-04-29T10:10:00Z,1.00,99.00
2026-04-29T10:13:00Z,1.00,99.00
