# event_ticker=KXATPMATCH-26JAN07MUSETC
# final_score=6-7(3) 6-2 6-4
# score_resolution=6-7 6-2 6-4
# match_winner=Lorenzo Musetti
# fav_player=Lorenzo Musetti
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-01-07
timestamp,Lorenzo Musetti,Tomas Martin Etcheverry
2026-01-07T05:28:00Z,76.00,26.00
2026-01-07T05:29:00Z,76.00,26.00
2026-01-07T05:30:00Z,76.00,26.00
2026-01-07T05:31:00Z,76.00,26.00
2026-01-07T05:32:00Z,76.00,26.00
2026-01-07T05:37:00Z,75.72,26.00
2026-01-07T05:38:00Z,75.86,26.00
2026-01-07T05:39:00Z,76.18,26.00
2026-01-07T05:40:00Z,76.31,26.00
2026-01-07T05:41:00Z,77.00,25.00
2026-01-07T05:42:00Z,77.83,25.02
2026-01-07T05:43:00Z,76.00,26.97
2026-01-07T05:44:00Z,73.15,28.59
2026-01-07T05:45:00Z,70.60,31.60
2026-01-07T05:46:00Z,60.53,37.79
2026-01-07T05:47:00Z,60.67,42.74
2026-01-07T05:48:00Z,67.05,32.00
2026-01-07T05:49:00Z,65.04,37.79
2026-01-07T05:50:00Z,62.32,38.08
2026-01-07T05:51:00Z,65.10,36.21
2026-01-07T05:52:00Z,63.42,35.30
2026-01-07T05:53:00Z,74.83,29.33
2026-01-07T05:54:00Z,75.00,27.41
2026-01-07T05:55:00Z,74.50,26.26
2026-01-07T05:56:00Z,76.50,25.00
2026-01-07T05:57:00Z,76.60,25.00
2026-01-07T05:58:00Z,76.60,24.81
2026-01-07T05:59:00Z,76.95,26.00
2026-01-07T06:00:00Z,75.00,26.29
2026-01-07T06:01:00Z,74.00,25.83
2026-01-07T06:02:00Z,74.61,28.50
2026-01-07T06:03:00Z,71.28,30.00
2026-01-07T06:04:00Z,71.53,30.00
2026-01-07T06:05:00Z,63.26,37.83
2026-01-07T06:06:00Z,62.06,38.00
2026-01-07T06:07:00Z,56.15,44.96
2026-01-07T06:08:00Z,57.00,44.98
2026-01-07T06:09:00Z,67.00,37.50
2026-01-07T06:10:00Z,63.85,35.38
2026-01-07T06:11:00Z,60.91,41.17
2026-01-07T06:12:00Z,60.00,43.81
2026-01-07T06:13:00Z,54.57,48.98
2026-01-07T06:14:00Z,53.70,45.93
2026-01-07T06:15:00Z,53.90,46.07
2026-01-07T06:16:00Z,56.91,47.03
2026-01-07T06:17:00Z,54.29,47.71
2026-01-07T06:18:00Z,53.40,49.00
2026-01-07T06:19:00Z,56.08,45.23
2026-01-07T06:20:00Z,55.17,41.45
2026-01-07T06:21:00Z,59.62,45.84
2026-01-07T06:22:00Z,54.83,47.56
2026-01-07T06:23:00Z,51.32,48.47
2026-01-07T06:24:00Z,48.96,54.02
2026-01-07T06:25:00Z,48.19,51.74
2026-01-07T06:26:00Z,51.60,50.03
2026-01-07T06:27:00Z,50.96,50.34
2026-01-07T06:28:00Z,50.77,51.95
2026-01-07T06:29:00Z,51.14,52.67
2026-01-07T06:30:00Z,56.60,47.33
2026-01-07T06:31:00Z,52.34,46.00
2026-01-07T06:32:00Z,53.98,46.05
2026-01-07T06:33:00Z,66.13,38.03
2026-01-07T06:34:00Z,68.88,28.24
2026-01-07T06:35:00Z,66.25,32.57
2026-01-07T06:36:00Z,74.32,26.59
2026-01-07T06:37:00Z,74.74,27.55
2026-01-07T06:38:00Z,71.96,31.31
2026-01-07T06:39:00Z,73.75,29.12
2026-01-07T06:40:00Z,73.69,26.22
2026-01-07T06:41:00Z,72.28,30.12
2026-01-07T06:42:00Z,74.96,25.84
2026-01-07T06:43:00Z,78.36,23.52
2026-01-07T06:44:00Z,73.28,29.75
2026-01-07T06:45:00Z,69.57,32.92
2026-01-07T06:46:00Z,66.22,38.84
2026-01-07T06:47:00Z,55.92,48.24
2026-01-07T06:48:00Z,53.51,51.94
2026-01-07T06:49:00Z,47.50,54.10
2026-01-07T06:50:00Z,45.61,56.95
2026-01-07T06:51:00Z,44.56,56.75
2026-01-07T06:52:00Z,46.99,54.37
2026-01-07T06:53:00Z,49.77,53.40
2026-01-07T06:54:00Z,49.70,52.03
2026-01-07T06:55:00Z,51.23,49.32
2026-01-07T06:56:00Z,50.21,52.40
2026-01-07T06:57:00Z,50.68,53.77
2026-01-07T06:58:00Z,47.08,57.40
2026-01-07T06:59:00Z,45.42,57.41
2026-01-07T07:00:00Z,45.68,55.43
2026-01-07T07:01:00Z,49.44,52.53
2026-01-07T07:02:00Z,49.74,53.66
2026-01-07T07:03:00Z,52.46,49.81
2026-01-07T07:04:00Z,52.86,47.87
2026-01-07T07:05:00Z,61.10,42.41
2026-01-07T07:06:00Z,53.41,50.71
2026-01-07T07:07:00Z,60.00,42.82
2026-01-07T07:08:00Z,63.49,37.35
2026-01-07T07:09:00Z,64.50,37.59
2026-01-07T07:10:00Z,65.88,35.24
2026-01-07T07:11:00Z,65.34,35.73
2026-01-07T07:12:00Z,66.37,37.05
2026-01-07T07:13:00Z,65.16,35.54
2026-01-07T07:14:00Z,67.91,31.85
2026-01-07T07:15:00Z,72.21,30.32
2026-01-07T07:16:00Z,68.53,33.02
2026-01-07T07:17:00Z,68.91,31.96
2026-01-07T07:18:00Z,69.28,33.91
2026-01-07T07:19:00Z,66.47,34.82
2026-01-07T07:20:00Z,67.18,34.74
2026-01-07T07:21:00Z,66.82,33.30
2026-01-07T07:22:00Z,68.91,33.53
2026-01-07T07:23:00Z,65.98,35.07
2026-01-07T07:24:00Z,66.41,36.96
2026-01-07T07:25:00Z,68.57,33.33
2026-01-07T07:26:00Z,68.59,32.02
2026-01-07T07:27:00Z,69.59,30.55
2026-01-07T07:28:00Z,74.06,25.85
2026-01-07T07:29:00Z,75.84,24.63
2026-01-07T07:30:00Z,75.78,23.83
2026-01-07T07:31:00Z,76.99,24.91
2026-01-07T07:32:00Z,75.84,25.44
2026-01-07T07:33:00Z,73.20,29.47
2026-01-07T07:34:00Z,76.31,25.70
2026-01-07T07:35:00Z,74.44,26.44
2026-01-07T07:36:00Z,76.33,26.76
2026-01-07T07:37:00Z,74.78,26.65
2026-01-07T07:38:00Z,76.45,27.79
2026-01-07T07:39:00Z,74.35,26.80
2026-01-07T07:40:00Z,76.42,19.06
2026-01-07T07:41:00Z,84.56,16.39
2026-01-07T07:42:00Z,76.75,24.34
2026-01-07T07:43:00Z,68.51,32.29
2026-01-07T07:44:00Z,69.23,30.54
2026-01-07T07:45:00Z,75.89,27.27
2026-01-07T07:46:00Z,76.24,22.09
2026-01-07T07:47:00Z,76.36,25.60
2026-01-07T07:48:00Z,70.19,30.56
2026-01-07T07:49:00Z,71.30,27.97
2026-01-07T07:50:00Z,68.96,35.26
2026-01-07T07:51:00Z,67.05,34.71
2026-01-07T07:52:00Z,69.94,33.72
2026-01-07T07:53:00Z,71.40,32.02
2026-01-07T07:54:00Z,68.58,27.59
2026-01-07T07:55:00Z,72.20,26.45
2026-01-07T07:56:00Z,63.17,34.48
2026-01-07T07:57:00Z,62.27,39.74
2026-01-07T07:58:00Z,61.62,39.06
2026-01-07T07:59:00Z,64.77,35.86
2026-01-07T08:00:00Z,67.26,37.20
2026-01-07T08:01:00Z,67.52,29.64
2026-01-07T08:02:00Z,68.39,31.78
2026-01-07T08:03:00Z,63.08,39.29
2026-01-07T08:04:00Z,56.81,43.79
2026-01-07T08:05:00Z,57.38,43.86
2026-01-07T08:06:00Z,61.08,41.49
2026-01-07T08:07:00Z,61.37,41.62
2026-01-07T08:08:00Z,66.59,44.75
2026-01-07T08:09:00Z,61.12,37.51
2026-01-07T08:10:00Z,69.31,30.28
2026-01-07T08:11:00Z,77.02,17.93
2026-01-07T08:12:00Z,80.67,22.30
2026-01-07T08:13:00Z,83.22,19.28
2026-01-07T08:14:00Z,85.22,11.68
2026-01-07T08:15:00Z,93.18,5.52
2026-01-07T08:16:00Z,95.18,5.20
2026-01-07T08:17:00Z,91.55,6.13
2026-01-07T08:18:00Z,91.27,8.08
2026-01-07T08:19:00Z,89.51,12.73
2026-01-07T08:20:00Z,92.85,7.72
2026-01-07T08:21:00Z,98.46,1.90
2026-01-07T08:22:00Z,99.00,1.90
2026-01-07T08:23:00Z,99.00,1.90
2026-01-07T08:24:00Z,99.00,1.90
2026-01-07T08:25:00Z,99.00,1.90
2026-01-07T08:26:00Z,99.00,1.90
