# event_ticker=KXATPCHALLENGERMATCH-26MAY01BOLWAL
# final_score=6-2 3-6 7-6(5)
# score_resolution=2-6 6-3 6-7
# match_winner=Adam Walton
# fav_player=Alex Bolt
# dog_player=Adam Walton
# kalshi_date=2026-05-01
timestamp,Alex Bolt,Adam Walton
2026-05-02T01:37:00Z,35.00,65.00
2026-05-02T01:40:00Z,35.00,65.00
2026-05-02T01:44:00Z,36.00,66.00
2026-05-02T01:46:00Z,36.00,66.00
2026-05-02T01:47:00Z,36.00,65.00
2026-05-02T01:51:00Z,36.00,65.00
2026-05-02T01:55:00Z,36.00,65.00
2026-05-02T01:57:00Z,36.00,65.00
2026-05-02T02:01:00Z,36.00,65.00
2026-05-02T02:03:00Z,36.00,65.00
2026-05-02T02:05:00Z,36.00,65.00
2026-05-02T02:08:00Z,36.00,65.00
2026-05-02T02:14:00Z,36.00,65.00
2026-05-02T02:15:00Z,36.00,65.00
2026-05-02T02:16:00Z,36.00,65.00
2026-05-02T02:20:00Z,36.00,65.00
2026-05-02T02:21:00Z,36.00,65.00
2026-05-02T02:26:00Z,36.00,65.00
2026-05-02T02:29:00Z,36.00,65.00
2026-05-02T02:31:00Z,36.00,65.00
2026-05-02T02:32:00Z,36.00,65.00
2026-05-02T02:33:00Z,36.00,64.91
2026-05-02T02:34:00Z,36.00,65.00
2026-05-02T02:36:00Z,36.00,65.00
2026-05-02T02:37:00Z,36.00,65.00
2026-05-02T02:42:00Z,36.53,65.00
2026-05-02T02:45:00Z,36.00,65.00
2026-05-02T02:46:00Z,36.95,65.00
2026-05-02T02:47:00Z,37.00,65.00
2026-05-02T02:48:00Z,37.00,65.00
2026-05-02T02:49:00Z,37.00,65.00
2026-05-02T02:50:00Z,37.00,64.00
2026-05-02T02:51:00Z,37.00,64.00
2026-05-02T02:52:00Z,37.00,64.00
2026-05-02T02:53:00Z,36.00,63.00
2026-05-02T02:54:00Z,37.00,64.00
2026-05-02T02:55:00Z,37.00,64.00
2026-05-02T02:56:00Z,38.00,64.00
2026-05-02T02:57:00Z,37.00,64.00
2026-05-02T02:58:00Z,37.00,64.78
2026-05-02T03:00:00Z,37.00,65.00
2026-05-02T03:01:00Z,37.00,64.88
2026-05-02T03:02:00Z,37.00,64.32
2026-05-02T03:03:00Z,37.00,65.00
2026-05-02T03:04:00Z,36.00,65.00
2026-05-02T03:05:00Z,36.00,65.00
2026-05-02T03:06:00Z,37.00,65.00
2026-05-02T03:07:00Z,37.00,65.00
2026-05-02T03:08:00Z,37.00,65.00
2026-05-02T03:09:00Z,37.00,65.00
2026-05-02T03:10:00Z,35.00,64.97
2026-05-02T03:11:00Z,35.00,64.00
2026-05-02T03:12:00Z,37.00,64.00
2026-05-02T03:13:00Z,37.00,65.00
2026-05-02T03:14:00Z,37.00,65.19
2026-05-02T03:15:00Z,37.00,65.46
2026-05-02T03:16:00Z,37.65,65.00
2026-05-02T03:17:00Z,32.89,66.52
2026-05-02T03:18:00Z,30.77,69.84
2026-05-02T03:19:00Z,33.25,67.97
2026-05-02T03:20:00Z,29.92,71.68
2026-05-02T03:21:00Z,25.05,75.09
2026-05-02T03:22:00Z,23.92,76.85
2026-05-02T03:23:00Z,23.09,76.86
2026-05-02T03:24:00Z,23.04,77.08
2026-05-02T03:25:00Z,22.83,78.00
2026-05-02T03:26:00Z,23.98,78.00
2026-05-02T03:27:00Z,23.03,78.00
2026-05-02T03:28:00Z,22.62,78.98
2026-05-02T03:29:00Z,21.01,81.29
2026-05-02T03:30:00Z,19.00,81.98
2026-05-02T03:31:00Z,19.00,81.97
2026-05-02T03:32:00Z,18.87,81.09
2026-05-02T03:33:00Z,18.37,82.00
2026-05-02T03:34:00Z,16.53,84.53
2026-05-02T03:35:00Z,12.60,87.24
2026-05-02T03:36:00Z,13.00,86.69
2026-05-02T03:37:00Z,11.26,88.80
2026-05-02T03:38:00Z,11.69,89.50
2026-05-02T03:39:00Z,12.00,87.91
2026-05-02T03:40:00Z,12.00,88.00
2026-05-02T03:41:00Z,12.06,88.00
2026-05-02T03:42:00Z,12.76,88.00
2026-05-02T03:43:00Z,12.00,88.92
2026-05-02T03:44:00Z,13.00,88.92
2026-05-02T03:45:00Z,13.00,89.00
2026-05-02T03:46:00Z,12.85,88.30
2026-05-02T03:47:00Z,11.59,89.72
2026-05-02T03:48:00Z,8.28,90.41
2026-05-02T03:49:00Z,11.19,88.37
2026-05-02T03:50:00Z,11.85,88.76
2026-05-02T03:51:00Z,13.41,87.80
2026-05-02T03:52:00Z,13.00,88.00
2026-05-02T03:53:00Z,13.09,87.38
2026-05-02T03:54:00Z,20.28,81.83
2026-05-02T03:55:00Z,26.99,74.64
2026-05-02T03:56:00Z,29.74,71.25
2026-05-02T03:57:00Z,30.06,69.75
2026-05-02T03:58:00Z,30.26,70.70
2026-05-02T03:59:00Z,35.54,65.44
2026-05-02T04:00:00Z,37.21,63.99
2026-05-02T04:01:00Z,36.07,65.11
2026-05-02T04:02:00Z,36.02,64.83
2026-05-02T04:03:00Z,33.90,66.61
2026-05-02T04:04:00Z,33.67,68.00
2026-05-02T04:05:00Z,34.05,66.59
2026-05-02T04:06:00Z,41.37,60.23
2026-05-02T04:07:00Z,45.15,55.15
2026-05-02T04:08:00Z,46.10,55.01
2026-05-02T04:09:00Z,45.90,55.00
2026-05-02T04:10:00Z,46.27,55.00
2026-05-02T04:11:00Z,44.28,55.12
2026-05-02T04:12:00Z,45.42,56.00
2026-05-02T04:13:00Z,45.36,56.00
2026-05-02T04:14:00Z,44.86,56.79
2026-05-02T04:15:00Z,44.51,56.01
2026-05-02T04:16:00Z,42.15,58.09
2026-05-02T04:17:00Z,40.98,59.88
2026-05-02T04:18:00Z,40.47,60.77
2026-05-02T04:19:00Z,40.88,60.51
2026-05-02T04:20:00Z,40.87,62.04
2026-05-02T04:21:00Z,38.90,62.17
2026-05-02T04:22:00Z,42.08,60.19
2026-05-02T04:23:00Z,41.89,58.97
2026-05-02T04:24:00Z,41.23,59.24
2026-05-02T04:25:00Z,40.34,60.96
2026-05-02T04:26:00Z,36.92,64.04
2026-05-02T04:27:00Z,36.19,65.19
2026-05-02T04:28:00Z,32.07,70.25
2026-05-02T04:29:00Z,30.12,74.26
2026-05-02T04:30:00Z,16.45,83.70
2026-05-02T04:31:00Z,13.15,85.81
2026-05-02T04:32:00Z,12.42,85.57
2026-05-02T04:33:00Z,8.73,90.32
2026-05-02T04:34:00Z,8.03,91.75
2026-05-02T04:35:00Z,9.29,91.41
2026-05-02T04:36:00Z,10.17,90.01
2026-05-02T04:37:00Z,9.09,91.80
2026-05-02T04:38:00Z,11.78,87.48
2026-05-02T04:39:00Z,25.24,75.83
2026-05-02T04:40:00Z,35.67,64.59
2026-05-02T04:41:00Z,39.09,61.17
2026-05-02T04:42:00Z,41.79,61.07
2026-05-02T04:43:00Z,34.23,68.49
2026-05-02T04:44:00Z,17.42,80.89
2026-05-02T04:45:00Z,12.41,88.43
2026-05-02T04:46:00Z,12.90,86.57
2026-05-02T04:47:00Z,26.40,73.89
2026-05-02T04:48:00Z,38.99,61.86
2026-05-02T04:49:00Z,40.94,60.57
2026-05-02T04:50:00Z,46.62,54.18
2026-05-02T04:51:00Z,46.59,54.10
2026-05-02T04:52:00Z,51.45,49.46
2026-05-02T04:53:00Z,59.32,45.02
2026-05-02T04:54:00Z,44.96,56.14
2026-05-02T04:55:00Z,38.49,62.84
2026-05-02T04:56:00Z,40.38,61.52
2026-05-02T04:57:00Z,44.10,59.09
2026-05-02T04:58:00Z,47.51,53.38
2026-05-02T04:59:00Z,46.28,54.36
2026-05-02T05:00:00Z,49.35,54.80
2026-05-02T05:01:00Z,42.37,59.00
2026-05-02T05:02:00Z,39.69,60.66
2026-05-02T05:03:00Z,38.91,65.37
2026-05-02T05:04:00Z,41.14,61.76
2026-05-02T05:05:00Z,42.96,60.41
2026-05-02T05:06:00Z,42.26,60.46
2026-05-02T05:07:00Z,38.52,60.80
2026-05-02T05:08:00Z,41.63,56.77
2026-05-02T05:09:00Z,40.93,63.59
2026-05-02T05:10:00Z,16.11,81.08
2026-05-02T05:11:00Z,12.19,87.15
2026-05-02T05:12:00Z,11.48,88.15
2026-05-02T05:13:00Z,17.59,82.05
2026-05-02T05:14:00Z,28.45,72.72
2026-05-02T05:15:00Z,32.74,66.09
2026-05-02T05:16:00Z,13.05,87.28
2026-05-02T05:17:00Z,5.25,97.71
2026-05-02T05:18:00Z,1.00,99.00
2026-05-02T05:19:00Z,1.00,99.00
2026-05-02T05:20:00Z,1.00,99.00
2026-05-02T05:21:00Z,1.00,99.00
2026-05-02T05:22:00Z,1.00,99.00
2026-05-02T05:23:00Z,1.00,99.00
