# event_ticker=KXATPMATCH-26APR19COBSHE
# final_score=6-2 7-5
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Flavio Cobolli
# kalshi_date=2026-04-19
timestamp,Flavio Cobolli,Ben Shelton
2026-04-19T03:40:00Z,47.00,55.00
2026-04-19T03:41:00Z,47.00,55.00
2026-04-19T03:42:00Z,46.00,55.00
2026-04-19T03:43:00Z,46.00,55.00
2026-04-19T03:44:00Z,46.00,55.86
2026-04-19T03:45:00Z,46.00,56.00
2026-04-19T03:46:00Z,47.00,56.00
2026-04-19T03:47:00Z,47.00,56.00
2026-04-19T03:48:00Z,45.13,56.00
2026-04-19T03:49:00Z,47.00,55.79
2026-04-19T03:50:00Z,47.00,56.00
2026-04-19T03:51:00Z,47.00,56.00
2026-04-19T03:52:00Z,47.00,56.00
2026-04-19T03:53:00Z,47.00,56.00
2026-04-19T03:54:00Z,47.00,56.00
2026-04-19T03:55:00Z,47.00,55.31
2026-04-19T03:56:00Z,47.00,56.00
2026-04-19T03:57:00Z,47.00,56.00
2026-04-19T03:59:00Z,47.00,56.00
2026-04-19T04:00:00Z,47.00,56.00
2026-04-19T04:01:00Z,47.00,56.00
2026-04-19T04:02:00Z,47.00,56.00
2026-04-19T04:03:00Z,45.64,56.00
2026-04-19T04:04:00Z,45.64,56.00
2026-04-19T04:05:00Z,45.82,55.00
2026-04-19T04:06:00Z,47.00,55.00
2026-04-19T04:07:00Z,47.00,55.00
2026-04-19T04:08:00Z,46.00,55.00
2026-04-19T04:09:00Z,47.00,55.00
2026-04-19T04:10:00Z,47.00,55.00
2026-04-19T04:11:00Z,47.00,55.00
2026-04-19T04:12:00Z,47.00,55.00
2026-04-19T04:13:00Z,47.00,55.00
2026-04-19T04:14:00Z,47.00,55.00
2026-04-19T04:15:00Z,47.00,55.00
2026-04-19T04:16:00Z,47.00,55.00
2026-04-19T04:17:00Z,46.42,55.00
2026-04-19T04:18:00Z,47.00,55.00
2026-04-19T04:19:00Z,47.00,54.00
2026-04-19T04:20:00Z,47.00,54.00
2026-04-19T04:21:00Z,47.02,54.89
2026-04-19T04:22:00Z,48.00,54.67
2026-04-19T04:23:00Z,48.00,53.00
2026-04-19T04:24:00Z,48.00,54.00
2026-04-19T04:25:00Z,48.00,54.00
2026-04-19T04:26:00Z,48.00,54.00
2026-04-19T04:28:00Z,48.00,54.00
2026-04-19T04:29:00Z,48.00,54.00
2026-04-19T04:30:00Z,48.00,54.94
2026-04-19T04:31:00Z,48.00,55.00
2026-04-19T04:33:00Z,48.00,55.00
2026-04-19T04:35:00Z,48.00,55.00
2026-04-19T04:36:00Z,48.00,54.76
2026-04-19T04:37:00Z,48.00,55.00
2026-04-19T04:38:00Z,48.00,55.00
2026-04-19T04:39:00Z,48.00,55.00
2026-04-19T04:40:00Z,47.00,55.00
2026-04-19T04:41:00Z,47.00,55.00
2026-04-19T04:42:00Z,47.00,55.00
2026-04-19T04:43:00Z,47.00,55.00
2026-04-19T04:44:00Z,47.00,55.00
2026-04-19T04:45:00Z,47.46,55.00
2026-04-19T04:46:00Z,47.46,54.00
2026-04-19T04:47:00Z,47.00,54.00
2026-04-19T04:48:00Z,47.00,54.79
2026-04-19T04:50:00Z,47.94,54.00
2026-04-19T04:51:00Z,49.00,54.00
2026-04-19T04:52:00Z,49.00,54.00
2026-04-19T04:53:00Z,48.00,54.00
2026-04-19T04:54:00Z,48.00,54.00
2026-04-19T04:55:00Z,49.00,53.20
2026-04-19T04:56:00Z,49.00,52.00
2026-04-19T04:57:00Z,49.00,52.00
2026-04-19T04:58:00Z,49.00,53.00
2026-04-19T04:59:00Z,49.00,53.00
2026-04-19T05:00:00Z,49.00,53.00
2026-04-19T05:01:00Z,49.00,53.00
2026-04-19T05:02:00Z,49.00,53.00
2026-04-19T05:03:00Z,49.00,53.00
2026-04-19T05:04:00Z,48.00,53.00
2026-04-19T05:05:00Z,48.00,53.00
2026-04-19T05:06:00Z,48.00,53.00
2026-04-19T05:07:00Z,49.00,52.93
2026-04-19T05:08:00Z,49.00,51.82
2026-04-19T05:09:00Z,49.00,53.00
2026-04-19T05:10:00Z,49.00,53.00
2026-04-19T05:11:00Z,49.00,53.00
2026-04-19T05:12:00Z,49.00,52.63
2026-04-19T05:13:00Z,49.00,53.00
2026-04-19T05:15:00Z,49.00,53.00
2026-04-19T05:16:00Z,49.00,53.98
2026-04-19T05:17:00Z,49.00,54.00
2026-04-19T05:18:00Z,49.00,54.00
2026-04-19T05:19:00Z,49.00,54.00
2026-04-19T05:20:00Z,49.00,53.81
2026-04-19T05:21:00Z,49.00,54.00
2026-04-19T05:22:00Z,49.00,54.00
2026-04-19T05:24:00Z,49.00,54.00
2026-04-19T05:25:00Z,48.00,54.00
2026-04-19T05:26:00Z,49.00,54.00
2026-04-19T05:27:00Z,49.00,54.00
2026-04-19T05:28:00Z,48.04,54.00
2026-04-19T05:29:00Z,49.00,53.00
2026-04-19T05:30:00Z,49.00,53.00
2026-04-19T05:31:00Z,49.00,53.00
2026-04-19T05:32:00Z,49.00,54.00
2026-04-19T05:33:00Z,49.00,51.43
2026-04-19T05:34:00Z,49.00,51.73
2026-04-19T05:36:00Z,49.00,52.00
2026-04-19T05:37:00Z,49.00,52.00
2026-04-19T05:38:00Z,49.00,51.89
2026-04-19T05:39:00Z,49.00,52.00
2026-04-19T05:40:00Z,49.00,52.00
2026-04-19T05:41:00Z,49.00,52.99
2026-04-19T05:42:00Z,49.00,53.00
2026-04-19T05:43:00Z,49.00,53.00
2026-04-19T05:44:00Z,49.00,53.00
2026-04-19T05:46:00Z,49.00,53.00
2026-04-19T05:47:00Z,49.00,52.00
2026-04-19T05:48:00Z,49.00,51.96
2026-04-19T05:49:00Z,49.00,51.96
2026-04-19T05:50:00Z,48.00,51.00
2026-04-19T05:51:00Z,48.99,51.00
2026-04-19T05:52:00Z,48.99,52.00
2026-04-19T05:53:00Z,48.99,52.00
2026-04-19T05:54:00Z,49.00,52.00
2026-04-19T05:55:00Z,49.00,52.00
2026-04-19T05:57:00Z,49.00,52.00
2026-04-19T05:58:00Z,49.06,52.00
2026-04-19T05:59:00Z,50.00,51.53
2026-04-19T06:00:00Z,50.00,52.00
2026-04-19T06:01:00Z,50.00,52.00
2026-04-19T06:02:00Z,50.00,52.87
2026-04-19T06:04:00Z,48.23,53.00
2026-04-19T06:05:00Z,48.23,53.00
2026-04-19T06:06:00Z,48.23,53.00
2026-04-19T06:07:00Z,49.00,53.00
2026-04-19T06:08:00Z,49.00,53.00
2026-04-19T06:09:00Z,49.00,51.00
2026-04-19T06:10:00Z,49.00,51.00
2026-04-19T06:11:00Z,49.00,53.00
2026-04-19T06:12:00Z,49.00,53.00
2026-04-19T06:13:00Z,49.00,53.00
2026-04-19T06:14:00Z,49.00,53.00
2026-04-19T06:15:00Z,49.00,52.10
2026-04-19T06:16:00Z,49.00,53.00
2026-04-19T06:18:00Z,49.00,53.00
2026-04-19T06:19:00Z,49.00,53.00
2026-04-19T06:20:00Z,49.00,53.00
2026-04-19T06:21:00Z,49.00,53.00
2026-04-19T06:22:00Z,49.00,54.00
2026-04-19T06:23:00Z,49.00,54.00
2026-04-19T06:24:00Z,49.00,53.48
2026-04-19T06:25:00Z,49.00,54.00
2026-04-19T06:26:00Z,49.00,54.00
2026-04-19T06:27:00Z,49.00,52.09
2026-04-19T06:28:00Z,49.00,52.99
2026-04-19T06:29:00Z,49.00,53.00
2026-04-19T06:30:00Z,49.00,53.00
2026-04-19T06:31:00Z,49.00,53.00
2026-04-19T06:32:00Z,49.00,53.00
2026-04-19T06:33:00Z,49.00,53.00
2026-04-19T06:34:00Z,48.06,53.00
2026-04-19T06:35:00Z,49.00,53.00
2026-04-19T06:36:00Z,49.00,54.00
2026-04-19T06:37:00Z,49.00,53.54
2026-04-19T06:38:00Z,49.00,54.00
2026-04-19T06:39:00Z,49.00,53.15
2026-04-19T06:40:00Z,49.00,53.00
2026-04-19T06:41:00Z,49.00,53.51
2026-04-19T06:42:00Z,49.00,54.00
2026-04-19T06:43:00Z,49.00,53.94
2026-04-19T06:44:00Z,49.00,54.00
2026-04-19T06:45:00Z,49.00,54.00
2026-04-19T06:46:00Z,49.00,54.00
2026-04-19T06:47:00Z,49.00,54.00
2026-04-19T06:48:00Z,49.00,54.00
2026-04-19T06:50:00Z,49.00,54.00
2026-04-19T06:51:00Z,49.00,54.00
2026-04-19T06:52:00Z,49.00,54.00
2026-04-19T06:53:00Z,49.00,54.00
2026-04-19T06:55:00Z,49.00,54.00
2026-04-19T06:56:00Z,49.00,54.00
2026-04-19T06:58:00Z,49.00,53.00
2026-04-19T06:59:00Z,48.67,53.00
2026-04-19T07:00:00Z,48.67,53.00
2026-04-19T07:01:00Z,49.00,53.00
2026-04-19T07:02:00Z,49.00,53.00
2026-04-19T07:03:00Z,49.00,51.77
2026-04-19T07:04:00Z,49.00,53.00
2026-04-19T07:05:00Z,49.00,52.00
2026-04-19T07:07:00Z,49.00,52.68
2026-04-19T07:08:00Z,49.00,53.00
2026-04-19T07:09:00Z,49.00,53.00
2026-04-19T07:10:00Z,49.00,53.07
2026-04-19T07:11:00Z,49.00,54.00
2026-04-19T07:12:00Z,49.00,53.75
2026-04-19T07:13:00Z,49.00,54.00
2026-04-19T07:14:00Z,49.00,52.00
2026-04-19T07:15:00Z,49.00,53.07
2026-04-19T07:16:00Z,49.00,53.07
2026-04-19T07:17:00Z,49.00,53.00
2026-04-19T07:19:00Z,49.00,53.00
2026-04-19T07:20:00Z,49.00,51.76
2026-04-19T07:21:00Z,49.00,51.75
2026-04-19T07:22:00Z,49.00,52.41
2026-04-19T07:23:00Z,49.00,52.41
2026-04-19T07:24:00Z,49.00,53.00
2026-04-19T07:25:00Z,49.00,51.80
2026-04-19T07:26:00Z,49.00,51.80
2026-04-19T07:28:00Z,49.00,52.38
2026-04-19T07:29:00Z,49.00,53.00
2026-04-19T07:30:00Z,49.00,53.00
2026-04-19T07:31:00Z,48.23,52.46
2026-04-19T07:32:00Z,48.23,51.76
2026-04-19T07:33:00Z,49.00,52.00
2026-04-19T07:35:00Z,49.00,52.00
2026-04-19T07:36:00Z,49.00,52.00
2026-04-19T07:37:00Z,49.00,52.00
2026-04-19T07:38:00Z,49.00,52.00
2026-04-19T07:39:00Z,49.00,52.00
2026-04-19T07:40:00Z,49.00,52.00
2026-04-19T07:44:00Z,49.00,52.00
2026-04-19T07:45:00Z,49.00,52.00
2026-04-19T07:46:00Z,49.00,51.00
2026-04-19T07:47:00Z,49.00,50.70
2026-04-19T07:48:00Z,49.00,52.00
2026-04-19T07:49:00Z,49.00,52.00
2026-04-19T07:50:00Z,49.00,53.00
2026-04-19T07:51:00Z,49.00,53.00
2026-04-19T07:52:00Z,49.00,53.00
2026-04-19T07:55:00Z,49.00,53.00
2026-04-19T07:57:00Z,49.00,53.00
2026-04-19T08:00:00Z,49.00,53.04
2026-04-19T08:01:00Z,49.00,54.00
2026-04-19T08:03:00Z,49.00,52.33
2026-04-19T08:04:00Z,49.00,53.00
2026-04-19T08:05:00Z,49.00,53.00
2026-04-19T08:06:00Z,49.00,53.00
2026-04-19T08:07:00Z,49.00,53.00
2026-04-19T08:08:00Z,49.00,54.00
2026-04-19T08:09:00Z,49.00,54.00
2026-04-19T08:10:00Z,49.00,53.84
2026-04-19T08:12:00Z,49.00,54.00
2026-04-19T08:15:00Z,49.00,54.00
2026-04-19T08:16:00Z,49.00,54.00
2026-04-19T08:18:00Z,49.00,54.00
2026-04-19T08:19:00Z,49.00,54.00
2026-04-19T08:20:00Z,49.00,54.00
2026-04-19T08:21:00Z,49.00,52.00
2026-04-19T08:22:00Z,49.00,52.00
2026-04-19T08:23:00Z,49.00,52.00
2026-04-19T08:24:00Z,49.00,52.00
2026-04-19T08:25:00Z,49.00,52.00
2026-04-19T08:26:00Z,49.00,52.00
2026-04-19T08:27:00Z,49.00,52.00
2026-04-19T08:28:00Z,49.00,52.00
2026-04-19T08:30:00Z,49.00,52.00
2026-04-19T08:31:00Z,49.00,52.33
2026-04-19T08:33:00Z,49.00,53.00
2026-04-19T08:34:00Z,49.00,53.00
2026-04-19T08:35:00Z,49.00,53.00
2026-04-19T08:38:00Z,49.00,53.00
2026-04-19T08:39:00Z,49.00,53.00
2026-04-19T08:41:00Z,49.00,53.00
2026-04-19T08:43:00Z,49.00,53.00
2026-04-19T08:44:00Z,49.00,53.00
2026-04-19T08:45:00Z,49.00,53.00
2026-04-19T08:46:00Z,49.00,53.00
2026-04-19T08:47:00Z,49.00,53.00
2026-04-19T08:48:00Z,48.00,53.00
2026-04-19T08:49:00Z,48.00,53.00
2026-04-19T08:50:00Z,49.35,52.00
2026-04-19T08:51:00Z,49.35,52.00
2026-04-19T08:52:00Z,49.35,52.00
2026-04-19T08:53:00Z,50.00,52.00
2026-04-19T08:55:00Z,50.00,52.00
2026-04-19T08:56:00Z,50.00,52.00
2026-04-19T08:57:00Z,49.00,52.00
2026-04-19T08:58:00Z,50.00,52.00
2026-04-19T09:00:00Z,50.00,52.00
2026-04-19T09:01:00Z,50.00,52.00
2026-04-19T09:02:00Z,50.00,51.00
2026-04-19T09:03:00Z,49.00,52.08
2026-04-19T09:04:00Z,49.00,52.00
2026-04-19T09:05:00Z,49.00,52.00
2026-04-19T09:06:00Z,49.00,52.00
2026-04-19T09:07:00Z,49.00,52.00
2026-04-19T09:08:00Z,50.00,51.00
2026-04-19T09:09:00Z,50.00,51.00
2026-04-19T09:10:00Z,50.00,51.89
2026-04-19T09:11:00Z,50.00,52.00
2026-04-19T09:12:00Z,50.00,52.00
2026-04-19T09:13:00Z,50.00,52.00
2026-04-19T09:14:00Z,50.00,52.00
2026-04-19T09:15:00Z,49.18,52.00
2026-04-19T09:16:00Z,49.18,52.00
2026-04-19T09:17:00Z,49.18,52.44
2026-04-19T09:18:00Z,50.00,52.00
2026-04-19T09:19:00Z,50.00,51.00
2026-04-19T09:20:00Z,50.00,52.00
2026-04-19T09:21:00Z,48.02,51.04
2026-04-19T09:22:00Z,49.00,52.00
2026-04-19T09:23:00Z,49.87,52.00
2026-04-19T09:24:00Z,50.00,52.00
2026-04-19T09:25:00Z,50.00,52.00
2026-04-19T09:26:00Z,50.00,51.45
2026-04-19T09:27:00Z,50.00,51.88
2026-04-19T09:28:00Z,50.00,52.00
2026-04-19T09:30:00Z,50.00,52.00
2026-04-19T09:31:00Z,50.00,52.00
2026-04-19T09:32:00Z,50.00,52.00
2026-04-19T09:33:00Z,50.00,52.00
2026-04-19T09:35:00Z,49.00,52.00
2026-04-19T09:38:00Z,49.00,52.00
2026-04-19T09:39:00Z,49.00,52.00
2026-04-19T09:40:00Z,50.00,52.00
2026-04-19T09:41:00Z,49.58,52.00
2026-04-19T09:42:00Z,49.58,52.00
2026-04-19T09:43:00Z,50.14,52.00
2026-04-19T09:44:00Z,50.14,52.00
2026-04-19T09:45:00Z,48.00,52.00
2026-04-19T09:46:00Z,48.00,52.00
2026-04-19T09:47:00Z,50.00,52.00
2026-04-19T09:48:00Z,50.00,52.00
2026-04-19T09:50:00Z,50.00,52.00
2026-04-19T09:51:00Z,50.00,52.00
2026-04-19T09:52:00Z,50.00,50.95
2026-04-19T09:53:00Z,50.00,52.00
2026-04-19T09:55:00Z,50.00,52.00
2026-04-19T09:56:00Z,50.00,52.00
2026-04-19T09:58:00Z,49.00,51.00
2026-04-19T09:59:00Z,49.00,51.00
2026-04-19T10:00:00Z,49.00,51.00
2026-04-19T10:01:00Z,49.00,51.00
2026-04-19T10:02:00Z,49.00,51.00
2026-04-19T10:03:00Z,49.44,52.00
2026-04-19T10:04:00Z,49.44,52.00
2026-04-19T10:05:00Z,50.00,52.00
2026-04-19T10:06:00Z,50.00,52.00
2026-04-19T10:07:00Z,50.00,52.00
2026-04-19T10:08:00Z,50.59,52.00
2026-04-19T10:09:00Z,50.00,52.00
2026-04-19T10:11:00Z,50.00,52.00
2026-04-19T10:13:00Z,49.00,52.00
2026-04-19T10:14:00Z,49.00,52.00
2026-04-19T10:16:00Z,49.00,52.00
2026-04-19T10:18:00Z,49.00,51.63
2026-04-19T10:19:00Z,49.95,51.00
2026-04-19T10:20:00Z,49.95,51.00
2026-04-19T10:21:00Z,50.00,51.00
2026-04-19T10:22:00Z,50.00,51.78
2026-04-19T10:23:00Z,50.00,52.00
2026-04-19T10:24:00Z,50.00,52.00
2026-04-19T10:25:00Z,50.00,52.00
2026-04-19T10:26:00Z,50.00,52.00
2026-04-19T10:27:00Z,50.00,52.00
2026-04-19T10:28:00Z,50.00,52.00
2026-04-19T10:29:00Z,50.00,52.00
2026-04-19T10:30:00Z,50.00,52.00
2026-04-19T10:31:00Z,50.00,52.00
2026-04-19T10:32:00Z,50.00,52.00
2026-04-19T10:33:00Z,50.00,52.00
2026-04-19T10:34:00Z,50.00,52.00
2026-04-19T10:35:00Z,50.63,52.00
2026-04-19T10:36:00Z,50.63,52.00
2026-04-19T10:37:00Z,50.25,52.00
2026-04-19T10:38:00Z,50.00,52.00
2026-04-19T10:39:00Z,50.95,52.00
2026-04-19T10:41:00Z,51.00,50.00
2026-04-19T10:42:00Z,51.00,51.00
2026-04-19T10:43:00Z,51.00,51.00
2026-04-19T10:45:00Z,51.00,51.00
2026-04-19T10:46:00Z,51.00,51.03
2026-04-19T10:47:00Z,50.07,51.03
2026-04-19T10:48:00Z,50.99,52.00
2026-04-19T10:49:00Z,50.99,52.00
2026-04-19T10:50:00Z,50.00,52.00
2026-04-19T10:51:00Z,50.00,52.00
2026-04-19T10:52:00Z,50.00,52.00
2026-04-19T10:53:00Z,50.99,52.00
2026-04-19T10:54:00Z,50.00,51.95
2026-04-19T10:55:00Z,50.00,52.00
2026-04-19T10:56:00Z,50.00,51.82
2026-04-19T10:57:00Z,50.00,51.82
2026-04-19T10:58:00Z,50.00,51.00
2026-04-19T10:59:00Z,50.00,51.00
2026-04-19T11:00:00Z,50.00,51.00
2026-04-19T11:01:00Z,50.00,51.00
2026-04-19T11:02:00Z,50.00,51.00
2026-04-19T11:03:00Z,50.00,51.00
2026-04-19T11:04:00Z,51.00,51.00
2026-04-19T11:05:00Z,51.00,51.00
2026-04-19T11:06:00Z,51.00,51.00
2026-04-19T11:07:00Z,51.00,51.00
2026-04-19T11:08:00Z,51.00,51.00
2026-04-19T11:09:00Z,51.00,51.00
2026-04-19T11:10:00Z,51.00,51.00
2026-04-19T11:11:00Z,51.00,51.00
2026-04-19T11:12:00Z,51.00,51.00
2026-04-19T11:14:00Z,51.00,51.00
2026-04-19T11:15:00Z,51.00,51.00
2026-04-19T11:16:00Z,51.00,51.00
2026-04-19T11:17:00Z,51.00,50.00
2026-04-19T11:18:00Z,51.00,51.00
2026-04-19T11:19:00Z,50.99,51.00
2026-04-19T11:20:00Z,51.00,51.00
2026-04-19T11:21:00Z,52.00,49.88
2026-04-19T11:22:00Z,52.00,50.00
2026-04-19T11:23:00Z,52.00,50.00
2026-04-19T11:24:00Z,52.00,50.00
2026-04-19T11:25:00Z,52.00,50.00
2026-04-19T11:26:00Z,52.00,49.03
2026-04-19T11:27:00Z,51.70,49.00
2026-04-19T11:28:00Z,52.00,48.73
2026-04-19T11:29:00Z,52.00,49.00
2026-04-19T11:30:00Z,52.00,49.00
2026-04-19T11:31:00Z,52.00,49.00
2026-04-19T11:32:00Z,52.00,49.00
2026-04-19T11:33:00Z,52.00,48.98
2026-04-19T11:34:00Z,52.00,49.00
2026-04-19T11:35:00Z,52.00,49.00
2026-04-19T11:36:00Z,53.00,49.00
2026-04-19T11:37:00Z,53.00,49.00
2026-04-19T11:38:00Z,53.61,48.31
2026-04-19T11:39:00Z,54.00,48.00
2026-04-19T11:40:00Z,53.95,48.00
2026-04-19T11:41:00Z,51.74,48.00
2026-04-19T11:42:00Z,50.88,49.48
2026-04-19T11:43:00Z,47.53,54.75
2026-04-19T11:44:00Z,36.81,61.63
2026-04-19T11:45:00Z,37.00,64.84
2026-04-19T11:46:00Z,39.22,63.28
2026-04-19T11:47:00Z,39.79,62.97
2026-04-19T11:48:00Z,41.19,60.74
2026-04-19T11:49:00Z,44.40,58.62
2026-04-19T11:50:00Z,45.00,56.48
2026-04-19T11:51:00Z,45.26,57.56
2026-04-19T11:52:00Z,46.89,54.01
2026-04-19T11:53:00Z,44.17,54.15
2026-04-19T11:54:00Z,48.88,55.13
2026-04-19T11:55:00Z,41.98,59.36
