# event_ticker=KXATPMATCH-26MAY12MUSRUU
# final_score=6-3 6-1
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Lorenzo Musetti
# kalshi_date=2026-05-12
timestamp,Lorenzo Musetti,Casper Ruud
2026-05-12T05:33:00Z,36.00,66.00
2026-05-12T05:34:00Z,36.00,66.00
2026-05-12T05:35:00Z,36.00,66.00
2026-05-12T05:36:00Z,36.00,66.00
2026-05-12T05:37:00Z,36.00,66.00
2026-05-12T05:38:00Z,36.00,66.00
2026-05-12T05:39:00Z,36.00,66.00
2026-05-12T05:40:00Z,36.00,66.00
2026-05-12T05:41:00Z,36.00,66.00
2026-05-12T05:42:00Z,35.82,66.00
2026-05-12T05:43:00Z,36.00,65.00
2026-05-12T05:44:00Z,36.00,66.00
2026-05-12T05:45:00Z,36.00,66.00
2026-05-12T05:47:00Z,36.00,66.00
2026-05-12T05:48:00Z,36.00,66.00
2026-05-12T05:49:00Z,36.00,66.00
2026-05-12T05:50:00Z,36.00,66.00
2026-05-12T05:51:00Z,36.00,66.00
2026-05-12T05:52:00Z,36.00,66.00
2026-05-12T05:53:00Z,36.00,66.00
2026-05-12T05:54:00Z,36.00,66.00
2026-05-12T05:55:00Z,36.00,65.88
2026-05-12T05:56:00Z,36.00,65.88
2026-05-12T05:57:00Z,36.00,65.71
2026-05-12T05:58:00Z,36.00,65.71
2026-05-12T05:59:00Z,36.00,65.71
2026-05-12T06:00:00Z,36.00,66.00
2026-05-12T06:01:00Z,35.77,66.00
2026-05-12T06:02:00Z,36.00,65.00
2026-05-12T06:04:00Z,36.00,65.00
2026-05-12T06:05:00Z,36.00,65.00
2026-05-12T06:07:00Z,36.00,65.00
2026-05-12T06:08:00Z,36.00,65.00
2026-05-12T06:09:00Z,35.05,65.00
2026-05-12T06:10:00Z,36.00,65.44
2026-05-12T06:11:00Z,36.00,66.00
2026-05-12T06:12:00Z,36.00,66.00
2026-05-12T06:13:00Z,36.00,66.00
2026-05-12T06:15:00Z,36.00,66.00
2026-05-12T06:16:00Z,36.00,66.00
2026-05-12T06:17:00Z,35.56,66.00
2026-05-12T06:18:00Z,35.00,66.00
2026-05-12T06:19:00Z,35.00,66.00
2026-05-12T06:20:00Z,35.00,66.00
2026-05-12T06:21:00Z,35.00,66.00
2026-05-12T06:22:00Z,35.00,66.00
2026-05-12T06:23:00Z,35.00,66.00
2026-05-12T06:24:00Z,35.00,66.00
2026-05-12T06:25:00Z,35.00,66.00
2026-05-12T06:26:00Z,35.00,66.00
2026-05-12T06:27:00Z,35.00,67.00
2026-05-12T06:28:00Z,35.00,67.00
2026-05-12T06:30:00Z,35.00,67.00
2026-05-12T06:31:00Z,35.00,67.00
2026-05-12T06:32:00Z,35.00,67.00
2026-05-12T06:34:00Z,35.00,67.00
2026-05-12T06:35:00Z,35.00,67.00
2026-05-12T06:36:00Z,35.00,67.00
2026-05-12T06:37:00Z,35.00,67.00
2026-05-12T06:38:00Z,35.00,67.92
2026-05-12T06:39:00Z,35.00,67.92
2026-05-12T06:40:00Z,35.00,67.00
2026-05-12T06:41:00Z,34.83,67.72
2026-05-12T06:42:00Z,34.00,67.00
2026-05-12T06:43:00Z,34.00,67.00
2026-05-12T06:44:00Z,34.00,67.00
2026-05-12T06:45:00Z,34.01,67.62
2026-05-12T06:46:00Z,34.14,67.62
2026-05-12T06:47:00Z,34.14,67.78
2026-05-12T06:48:00Z,35.00,67.78
2026-05-12T06:49:00Z,35.00,67.00
2026-05-12T06:50:00Z,35.00,67.00
2026-05-12T06:51:00Z,35.00,67.00
2026-05-12T06:52:00Z,35.00,67.00
2026-05-12T06:53:00Z,35.00,67.00
2026-05-12T06:54:00Z,35.00,67.00
2026-05-12T06:55:00Z,34.65,67.00
2026-05-12T06:58:00Z,35.00,67.00
2026-05-12T06:59:00Z,35.79,67.00
2026-05-12T07:01:00Z,35.79,66.00
2026-05-12T07:02:00Z,35.79,66.00
2026-05-12T07:03:00Z,36.00,66.00
2026-05-12T07:04:00Z,36.00,66.00
2026-05-12T07:06:00Z,36.00,66.00
2026-05-12T07:07:00Z,35.00,66.00
2026-05-12T07:08:00Z,34.93,66.00
2026-05-12T07:09:00Z,34.98,66.00
2026-05-12T07:12:00Z,34.98,66.00
2026-05-12T07:15:00Z,34.98,66.00
2026-05-12T07:16:00Z,34.11,66.00
2026-05-12T07:18:00Z,35.00,66.00
2026-05-12T07:19:00Z,35.00,66.00
2026-05-12T07:20:00Z,35.00,66.00
2026-05-12T07:21:00Z,35.00,66.00
2026-05-12T07:22:00Z,35.00,65.00
2026-05-12T07:23:00Z,35.00,66.00
2026-05-12T07:24:00Z,35.00,66.00
2026-05-12T07:27:00Z,35.00,66.00
2026-05-12T07:30:00Z,35.00,66.00
2026-05-12T07:31:00Z,35.00,65.02
2026-05-12T07:33:00Z,35.00,66.00
2026-05-12T07:34:00Z,35.00,66.00
2026-05-12T07:35:00Z,35.00,66.00
2026-05-12T07:36:00Z,35.00,66.00
2026-05-12T07:37:00Z,35.00,66.00
2026-05-12T07:38:00Z,35.00,66.00
2026-05-12T07:40:00Z,37.00,63.00
2026-05-12T07:41:00Z,37.00,63.00
2026-05-12T07:42:00Z,37.00,63.00
2026-05-12T07:43:00Z,37.00,64.00
2026-05-12T07:45:00Z,37.00,64.00
2026-05-12T07:46:00Z,37.00,63.99
2026-05-12T07:47:00Z,37.00,63.99
2026-05-12T07:48:00Z,37.00,64.00
2026-05-12T07:49:00Z,37.00,64.00
2026-05-12T07:51:00Z,36.00,64.00
2026-05-12T07:52:00Z,36.00,64.97
2026-05-12T07:53:00Z,36.00,64.97
2026-05-12T07:54:00Z,36.00,65.00
2026-05-12T07:55:00Z,36.00,65.00
2026-05-12T07:56:00Z,36.00,65.00
2026-05-12T07:59:00Z,36.05,65.00
2026-05-12T08:00:00Z,37.00,65.00
2026-05-12T08:01:00Z,37.00,64.00
2026-05-12T08:02:00Z,37.00,64.00
2026-05-12T08:03:00Z,37.00,64.00
2026-05-12T08:04:00Z,37.00,64.00
2026-05-12T08:05:00Z,37.00,64.00
2026-05-12T08:06:00Z,37.00,63.20
2026-05-12T08:07:00Z,37.00,63.20
2026-05-12T08:08:00Z,37.00,64.00
2026-05-12T08:11:00Z,37.00,65.00
2026-05-12T08:12:00Z,37.00,64.97
2026-05-12T08:13:00Z,37.00,65.00
2026-05-12T08:14:00Z,37.00,64.00
2026-05-12T08:15:00Z,37.00,65.00
2026-05-12T08:16:00Z,37.00,65.00
2026-05-12T08:18:00Z,37.00,65.00
2026-05-12T08:19:00Z,37.00,65.00
2026-05-12T08:20:00Z,37.00,65.00
2026-05-12T08:21:00Z,37.00,65.00
2026-05-12T08:22:00Z,37.00,64.94
2026-05-12T08:23:00Z,37.00,65.00
2026-05-12T08:24:00Z,37.00,65.00
2026-05-12T08:26:00Z,37.00,65.00
2026-05-12T08:27:00Z,37.00,65.00
2026-05-12T08:28:00Z,37.00,65.00
2026-05-12T08:29:00Z,37.00,65.00
2026-05-12T08:30:00Z,37.00,65.00
2026-05-12T08:31:00Z,37.00,65.00
2026-05-12T08:32:00Z,37.00,65.00
2026-05-12T08:34:00Z,37.00,65.00
2026-05-12T08:35:00Z,37.00,65.00
2026-05-12T08:36:00Z,37.00,65.00
2026-05-12T08:37:00Z,37.00,65.00
2026-05-12T08:38:00Z,37.00,63.92
2026-05-12T08:39:00Z,37.00,64.96
2026-05-12T08:40:00Z,37.00,64.96
2026-05-12T08:41:00Z,37.00,64.96
2026-05-12T08:42:00Z,36.79,64.96
2026-05-12T08:43:00Z,36.79,65.00
2026-05-12T08:46:00Z,37.00,65.00
2026-05-12T08:47:00Z,37.00,65.00
2026-05-12T08:48:00Z,37.00,65.00
2026-05-12T08:49:00Z,37.00,64.00
2026-05-12T08:50:00Z,37.00,64.00
2026-05-12T08:51:00Z,37.00,64.94
2026-05-12T08:52:00Z,36.00,65.00
2026-05-12T08:53:00Z,36.00,65.00
2026-05-12T08:54:00Z,36.00,65.00
2026-05-12T08:55:00Z,36.00,65.00
2026-05-12T08:56:00Z,36.00,65.00
2026-05-12T08:57:00Z,36.00,65.00
2026-05-12T08:58:00Z,36.00,65.00
2026-05-12T08:59:00Z,36.00,65.00
2026-05-12T09:00:00Z,36.10,64.31
2026-05-12T09:01:00Z,37.00,64.17
2026-05-12T09:02:00Z,37.00,65.00
2026-05-12T09:03:00Z,38.00,63.00
2026-05-12T09:04:00Z,38.00,63.00
2026-05-12T09:05:00Z,38.00,63.00
2026-05-12T09:06:00Z,38.00,62.42
2026-05-12T09:07:00Z,38.00,63.00
2026-05-12T09:08:00Z,38.00,63.00
2026-05-12T09:09:00Z,38.00,63.00
2026-05-12T09:10:00Z,38.00,63.00
2026-05-12T09:11:00Z,38.00,63.00
2026-05-12T09:12:00Z,38.00,63.00
2026-05-12T09:13:00Z,38.00,63.00
2026-05-12T09:14:00Z,38.00,63.13
2026-05-12T09:15:00Z,37.84,65.23
2026-05-12T09:16:00Z,38.61,64.02
2026-05-12T09:17:00Z,38.14,64.02
2026-05-12T09:18:00Z,38.19,63.00
2026-05-12T09:19:00Z,37.00,64.13
2026-05-12T09:20:00Z,37.00,64.48
2026-05-12T09:21:00Z,37.06,63.00
2026-05-12T09:22:00Z,37.32,64.36
2026-05-12T09:23:00Z,38.00,63.00
2026-05-12T09:24:00Z,37.75,63.29
2026-05-12T09:25:00Z,37.22,65.12
2026-05-12T09:26:00Z,37.99,62.63
2026-05-12T09:27:00Z,39.00,62.77
2026-05-12T09:28:00Z,38.93,62.21
2026-05-12T09:29:00Z,39.98,62.01
2026-05-12T09:30:00Z,38.84,61.22
2026-05-12T09:31:00Z,38.91,63.12
2026-05-12T09:32:00Z,37.77,64.00
2026-05-12T09:33:00Z,38.04,63.99
2026-05-12T09:34:00Z,36.75,63.66
2026-05-12T09:35:00Z,36.57,64.76
2026-05-12T09:36:00Z,35.57,66.38
2026-05-12T09:37:00Z,24.37,75.08
2026-05-12T09:38:00Z,23.57,77.90
2026-05-12T09:39:00Z,23.02,77.93
2026-05-12T09:40:00Z,22.50,79.00
2026-05-12T09:41:00Z,21.82,79.00
2026-05-12T09:42:00Z,22.39,78.85
2026-05-12T09:43:00Z,22.52,78.79
2026-05-12T09:44:00Z,22.99,79.83
2026-05-12T09:45:00Z,23.97,76.01
2026-05-12T09:46:00Z,23.05,77.09
2026-05-12T09:47:00Z,21.36,80.07
2026-05-12T09:48:00Z,20.61,80.92
2026-05-12T09:49:00Z,20.94,80.00
2026-05-12T09:50:00Z,19.88,80.06
2026-05-12T09:51:00Z,18.97,82.92
2026-05-12T09:52:00Z,20.87,81.41
2026-05-12T09:53:00Z,16.22,83.96
2026-05-12T09:54:00Z,16.98,84.43
2026-05-12T09:55:00Z,14.09,85.63
2026-05-12T09:56:00Z,14.05,86.64
2026-05-12T09:57:00Z,11.82,85.47
2026-05-12T09:58:00Z,13.32,87.41
2026-05-12T09:59:00Z,13.42,85.98
2026-05-12T10:00:00Z,15.81,83.42
2026-05-12T10:01:00Z,13.14,87.06
2026-05-12T10:02:00Z,12.89,86.80
2026-05-12T10:03:00Z,10.29,89.74
2026-05-12T10:04:00Z,7.85,93.09
2026-05-12T10:05:00Z,9.65,92.84
2026-05-12T10:06:00Z,13.60,89.62
2026-05-12T10:07:00Z,10.68,89.52
2026-05-12T10:08:00Z,8.25,93.36
2026-05-12T10:09:00Z,8.99,92.49
2026-05-12T10:10:00Z,6.10,94.25
2026-05-12T10:11:00Z,5.75,94.36
2026-05-12T10:12:00Z,3.31,96.87
2026-05-12T10:13:00Z,1.64,99.00
2026-05-12T10:14:00Z,2.40,98.47
2026-05-12T10:15:00Z,1.06,99.00
2026-05-12T10:16:00Z,1.96,97.90
2026-05-12T10:17:00Z,3.00,97.01
2026-05-12T10:18:00Z,1.34,98.99
2026-05-12T10:19:00Z,1.59,99.00
2026-05-12T10:20:00Z,1.04,98.97
2026-05-12T10:21:00Z,1.00,99.00
2026-05-12T10:22:00Z,1.00,99.00
2026-05-12T10:23:00Z,1.00,99.00
2026-05-12T10:24:00Z,1.00,99.00
2026-05-12T10:25:00Z,1.63,98.05
2026-05-12T10:26:00Z,1.75,98.97
2026-05-12T10:27:00Z,1.76,98.98
2026-05-12T10:28:00Z,1.00,98.98
2026-05-12T10:29:00Z,1.00,99.00
2026-05-12T10:30:00Z,1.00,99.00
2026-05-12T10:31:00Z,1.00,99.00
2026-05-12T10:32:00Z,1.00,99.00
