# event_ticker=KXATPCHALLENGERMATCH-26MAY05BAXARC
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Florent Bax
# fav_player=Adrian Arcon
# dog_player=Florent Bax
# kalshi_date=2026-05-05
timestamp,Florent Bax,Adrian Arcon
2026-05-06T12:08:00Z,93.00,8.00
2026-05-06T12:09:00Z,92.27,8.00
2026-05-06T12:10:00Z,92.50,8.00
2026-05-06T12:11:00Z,92.59,7.99
2026-05-06T12:12:00Z,92.00,7.00
2026-05-06T12:13:00Z,92.00,7.00
2026-05-06T12:14:00Z,92.11,7.54
2026-05-06T12:15:00Z,92.11,8.00
2026-05-06T12:16:00Z,92.11,8.00
2026-05-06T12:17:00Z,93.00,8.00
2026-05-06T12:18:00Z,93.00,7.00
2026-05-06T12:19:00Z,92.00,8.00
2026-05-06T12:20:00Z,93.00,7.40
2026-05-06T12:21:00Z,93.00,8.00
2026-05-06T12:22:00Z,93.00,7.00
2026-05-06T12:23:00Z,93.00,8.00
2026-05-06T12:24:00Z,93.00,7.54
2026-05-06T12:25:00Z,93.00,7.89
2026-05-06T12:26:00Z,92.90,8.00
2026-05-06T12:27:00Z,92.90,7.00
2026-05-06T12:28:00Z,93.00,8.00
2026-05-06T12:29:00Z,93.00,7.05
2026-05-06T12:30:00Z,93.00,8.00
2026-05-06T12:31:00Z,92.99,7.99
2026-05-06T12:32:00Z,92.09,7.97
2026-05-06T12:33:00Z,93.00,7.00
2026-05-06T12:34:00Z,93.00,8.00
2026-05-06T12:36:00Z,92.00,8.00
2026-05-06T12:37:00Z,92.00,7.22
2026-05-06T12:38:00Z,92.00,8.00
2026-05-06T12:39:00Z,93.00,7.11
2026-05-06T12:40:00Z,93.00,7.14
2026-05-06T12:41:00Z,93.00,8.00
2026-05-06T12:42:00Z,92.00,8.00
2026-05-06T12:43:00Z,93.00,8.00
2026-05-06T12:45:00Z,93.00,8.73
2026-05-06T12:46:00Z,92.08,8.00
2026-05-06T12:47:00Z,91.00,8.00
2026-05-06T12:48:00Z,91.00,7.00
2026-05-06T12:49:00Z,91.00,8.00
2026-05-06T12:50:00Z,91.00,7.90
2026-05-06T12:51:00Z,92.00,8.00
2026-05-06T12:52:00Z,92.00,7.30
2026-05-06T12:53:00Z,92.00,7.40
2026-05-06T12:54:00Z,91.69,7.67
2026-05-06T12:55:00Z,92.00,7.09
2026-05-06T12:56:00Z,92.00,8.00
2026-05-06T12:57:00Z,92.00,8.00
2026-05-06T12:58:00Z,92.00,8.59
2026-05-06T12:59:00Z,92.00,7.10
2026-05-06T13:00:00Z,92.00,7.29
2026-05-06T13:01:00Z,92.00,7.08
2026-05-06T13:02:00Z,92.00,7.66
2026-05-06T13:03:00Z,91.94,7.66
2026-05-06T13:04:00Z,92.00,8.00
2026-05-06T13:05:00Z,92.00,7.48
2026-05-06T13:06:00Z,91.00,8.77
2026-05-06T13:07:00Z,92.00,8.10
2026-05-06T13:08:00Z,92.00,8.96
2026-05-06T13:09:00Z,92.00,9.00
2026-05-06T13:10:00Z,92.00,8.04
2026-05-06T13:11:00Z,91.94,8.97
2026-05-06T13:12:00Z,92.00,9.00
2026-05-06T13:13:00Z,92.00,7.92
2026-05-06T13:14:00Z,92.00,8.35
2026-05-06T13:15:00Z,91.68,9.00
2026-05-06T13:16:00Z,91.68,8.55
2026-05-06T13:17:00Z,92.00,8.04
2026-05-06T13:18:00Z,92.00,9.50
2026-05-06T13:20:00Z,92.00,9.98
2026-05-06T13:21:00Z,92.00,8.63
2026-05-06T13:22:00Z,92.00,8.89
2026-05-06T13:23:00Z,91.19,8.18
2026-05-06T13:24:00Z,92.00,8.87
2026-05-06T13:25:00Z,91.93,8.31
2026-05-06T13:26:00Z,92.00,8.28
2026-05-06T13:27:00Z,92.00,8.23
2026-05-06T13:28:00Z,91.00,9.00
2026-05-06T13:29:00Z,92.00,9.96
2026-05-06T13:30:00Z,92.00,10.00
2026-05-06T13:31:00Z,92.00,9.85
2026-05-06T13:32:00Z,92.00,9.48
2026-05-06T13:33:00Z,92.00,10.00
2026-05-06T13:34:00Z,92.00,9.00
2026-05-06T13:35:00Z,92.00,9.02
2026-05-06T13:36:00Z,91.70,8.48
2026-05-06T13:37:00Z,91.07,8.48
2026-05-06T13:38:00Z,92.00,9.00
2026-05-06T13:39:00Z,92.00,9.00
2026-05-06T13:40:00Z,92.00,9.59
2026-05-06T13:41:00Z,92.00,9.00
2026-05-06T13:42:00Z,92.00,9.23
2026-05-06T13:43:00Z,91.00,9.00
2026-05-06T13:44:00Z,92.00,9.09
2026-05-06T13:45:00Z,92.00,9.64
2026-05-06T13:46:00Z,91.50,8.00
2026-05-06T13:47:00Z,91.94,9.73
2026-05-06T13:48:00Z,91.94,9.32
2026-05-06T13:49:00Z,91.00,8.43
2026-05-06T13:50:00Z,93.00,8.71
2026-05-06T13:51:00Z,92.00,9.43
2026-05-06T13:52:00Z,92.00,9.00
2026-05-06T13:53:00Z,91.94,8.56
2026-05-06T13:54:00Z,92.34,8.89
2026-05-06T13:55:00Z,93.00,9.00
2026-05-06T13:56:00Z,92.00,8.87
2026-05-06T13:57:00Z,93.00,8.97
2026-05-06T13:58:00Z,93.00,8.39
2026-05-06T13:59:00Z,92.44,9.00
2026-05-06T14:00:00Z,92.44,8.25
2026-05-06T14:01:00Z,90.90,8.87
2026-05-06T14:02:00Z,91.00,8.76
2026-05-06T14:03:00Z,91.86,9.00
2026-05-06T14:04:00Z,92.96,8.84
2026-05-06T14:05:00Z,93.00,8.74
2026-05-06T14:06:00Z,92.50,9.38
2026-05-06T14:07:00Z,92.74,9.38
2026-05-06T14:08:00Z,90.36,10.25
2026-05-06T14:09:00Z,90.79,10.57
2026-05-06T14:10:00Z,91.60,10.83
2026-05-06T14:11:00Z,90.09,11.56
2026-05-06T14:12:00Z,91.57,11.71
2026-05-06T14:13:00Z,92.78,14.25
2026-05-06T14:14:00Z,95.57,7.79
2026-05-06T14:15:00Z,95.82,6.62
2026-05-06T14:16:00Z,95.98,5.35
2026-05-06T14:17:00Z,96.00,6.19
2026-05-06T14:18:00Z,97.00,3.54
2026-05-06T14:19:00Z,94.44,6.30
2026-05-06T14:20:00Z,94.19,6.46
2026-05-06T14:21:00Z,96.64,3.21
2026-05-06T14:22:00Z,96.49,3.89
2026-05-06T14:23:00Z,95.24,4.65
2026-05-06T14:24:00Z,95.00,4.31
2026-05-06T14:25:00Z,96.26,4.00
2026-05-06T14:26:00Z,97.57,3.92
2026-05-06T14:27:00Z,97.54,3.82
2026-05-06T14:28:00Z,97.00,3.96
2026-05-06T14:29:00Z,97.00,2.95
2026-05-06T14:30:00Z,97.63,2.11
2026-05-06T14:31:00Z,97.89,3.00
2026-05-06T14:32:00Z,97.94,3.00
2026-05-06T14:33:00Z,97.04,2.97
2026-05-06T14:34:00Z,97.28,3.00
2026-05-06T14:35:00Z,98.00,3.76
2026-05-06T14:36:00Z,98.00,3.91
2026-05-06T14:37:00Z,98.00,3.97
2026-05-06T14:38:00Z,96.00,3.41
2026-05-06T14:39:00Z,97.10,3.32
2026-05-06T14:40:00Z,96.00,3.00
2026-05-06T14:41:00Z,98.00,3.15
2026-05-06T14:42:00Z,98.00,3.96
2026-05-06T14:43:00Z,97.53,3.64
2026-05-06T14:44:00Z,97.98,2.15
2026-05-06T14:45:00Z,98.00,3.00
2026-05-06T14:46:00Z,95.70,3.21
2026-05-06T14:47:00Z,98.00,2.48
2026-05-06T14:48:00Z,96.84,3.88
2026-05-06T14:49:00Z,96.52,3.28
2026-05-06T14:50:00Z,97.97,4.06
2026-05-06T14:51:00Z,97.36,3.24
2026-05-06T14:52:00Z,97.45,3.13
2026-05-06T14:53:00Z,96.75,3.97
2026-05-06T14:54:00Z,96.06,4.96
2026-05-06T14:55:00Z,96.21,4.87
2026-05-06T14:56:00Z,97.08,3.80
2026-05-06T14:57:00Z,98.41,1.66
2026-05-06T14:58:00Z,98.80,2.13
2026-05-06T14:59:00Z,98.94,1.69
2026-05-06T15:00:00Z,99.00,1.02
2026-05-06T15:01:00Z,99.00,1.00
2026-05-06T15:02:00Z,99.00,1.00
2026-05-06T15:03:00Z,99.00,1.00
2026-05-06T15:04:00Z,99.00,1.00
2026-05-06T15:05:00Z,99.00,1.00
