# event_ticker=KXATPMATCH-26JUN07KYRMOU
# final_score=6-3 6-4
# match_winner=Nick Kyrgios
# fav_player=Nick Kyrgios
# dog_player=Corentin Moutet
# kalshi_date=2026-06-07
timestamp,Nick Kyrgios,Corentin Moutet
2026-06-09T13:00:00Z,33.00,69.00
2026-06-09T13:01:00Z,33.00,67.23
2026-06-09T13:02:00Z,33.00,67.23
2026-06-09T13:13:00Z,33.00,67.23
2026-06-09T13:14:00Z,33.00,67.23
2026-06-09T13:17:00Z,33.00,68.00
2026-06-09T13:18:00Z,33.00,68.00
2026-06-09T13:19:00Z,33.00,68.00
2026-06-09T13:20:00Z,33.00,68.00
2026-06-09T13:21:00Z,33.00,68.00
2026-06-09T13:24:00Z,33.00,68.00
2026-06-09T13:25:00Z,33.00,68.00
2026-06-09T13:29:00Z,33.00,68.00
2026-06-09T13:30:00Z,33.00,68.00
2026-06-09T13:33:00Z,33.00,68.00
2026-06-09T13:34:00Z,33.00,68.00
2026-06-09T13:35:00Z,33.00,68.00
2026-06-09T13:37:00Z,33.00,68.00
2026-06-09T13:38:00Z,33.00,68.00
2026-06-09T13:40:00Z,33.00,68.00
2026-06-09T13:43:00Z,33.00,68.00
2026-06-09T13:44:00Z,33.00,69.00
2026-06-09T13:45:00Z,33.00,69.00
2026-06-09T13:46:00Z,33.00,69.00
2026-06-09T13:47:00Z,33.00,69.00
2026-06-09T13:50:00Z,33.00,69.00
2026-06-09T13:52:00Z,33.00,69.00
2026-06-09T13:54:00Z,33.00,69.00
2026-06-09T13:59:00Z,33.00,69.00
2026-06-09T14:02:00Z,33.00,69.00
2026-06-09T14:03:00Z,33.00,69.00
2026-06-09T14:04:00Z,33.00,69.00
2026-06-09T14:05:00Z,33.00,69.00
2026-06-09T14:06:00Z,33.00,68.00
2026-06-09T14:08:00Z,33.00,67.00
2026-06-09T14:09:00Z,33.00,67.00
2026-06-09T14:11:00Z,33.00,67.00
2026-06-09T14:12:00Z,31.41,68.00
2026-06-09T14:13:00Z,33.00,68.00
2026-06-09T14:14:00Z,33.00,68.00
2026-06-09T14:15:00Z,33.00,68.00
2026-06-09T14:16:00Z,33.00,68.00
2026-06-09T14:20:00Z,33.00,68.00
2026-06-09T14:23:00Z,33.00,68.00
2026-06-09T14:24:00Z,33.00,68.00
2026-06-09T14:25:00Z,33.00,68.00
2026-06-09T14:26:00Z,33.00,68.00
2026-06-09T14:28:00Z,33.00,68.00
2026-06-09T14:29:00Z,33.00,68.00
2026-06-09T14:31:00Z,33.00,68.00
2026-06-09T14:35:00Z,33.00,68.00
2026-06-09T14:37:00Z,33.00,68.00
2026-06-09T14:39:00Z,33.00,68.00
2026-06-09T14:40:00Z,33.00,68.00
2026-06-09T14:42:00Z,33.00,68.00
2026-06-09T14:43:00Z,33.00,68.00
2026-06-09T14:44:00Z,33.00,68.00
2026-06-09T14:45:00Z,33.00,68.00
2026-06-09T14:46:00Z,33.00,68.00
2026-06-09T14:48:00Z,32.00,68.00
2026-06-09T14:49:00Z,33.00,68.00
2026-06-09T14:50:00Z,33.00,68.00
2026-06-09T14:52:00Z,33.00,68.00
2026-06-09T14:53:00Z,33.00,68.00
2026-06-09T14:54:00Z,33.00,68.00
2026-06-09T14:55:00Z,33.00,68.00
2026-06-09T14:56:00Z,33.00,68.00
2026-06-09T14:57:00Z,33.00,68.00
2026-06-09T14:58:00Z,33.00,68.00
2026-06-09T14:59:00Z,33.00,68.00
2026-06-09T15:00:00Z,33.00,68.00
2026-06-09T15:01:00Z,33.00,68.00
2026-06-09T15:03:00Z,33.00,68.00
2026-06-09T15:04:00Z,33.00,68.00
2026-06-09T15:05:00Z,33.00,68.00
2026-06-09T15:06:00Z,33.47,68.00
2026-06-09T15:07:00Z,34.00,67.87
2026-06-09T15:08:00Z,34.00,67.87
2026-06-09T15:09:00Z,34.00,67.87
2026-06-09T15:10:00Z,34.00,66.90
2026-06-09T15:11:00Z,34.00,66.90
2026-06-09T15:12:00Z,34.00,66.90
2026-06-09T15:13:00Z,34.00,68.00
2026-06-09T15:15:00Z,32.97,68.00
2026-06-09T15:17:00Z,33.62,68.00
2026-06-09T15:18:00Z,33.00,68.00
2026-06-09T15:19:00Z,33.00,68.00
2026-06-09T15:20:00Z,33.00,68.00
2026-06-09T15:21:00Z,33.00,68.00
2026-06-09T15:22:00Z,33.73,68.00
2026-06-09T15:23:00Z,33.73,68.00
2026-06-09T15:24:00Z,33.00,68.00
2026-06-09T15:25:00Z,33.56,68.00
2026-06-09T15:26:00Z,33.00,68.00
2026-06-09T15:27:00Z,33.00,68.00
2026-06-09T15:28:00Z,33.00,68.00
2026-06-09T15:29:00Z,33.91,68.00
2026-06-09T15:30:00Z,34.00,67.00
2026-06-09T15:31:00Z,34.00,67.03
2026-06-09T15:32:00Z,34.00,68.00
2026-06-09T15:33:00Z,34.00,68.00
2026-06-09T15:34:00Z,34.00,68.00
2026-06-09T15:35:00Z,34.00,68.00
2026-06-09T15:36:00Z,34.00,68.00
2026-06-09T15:37:00Z,34.00,68.00
2026-06-09T15:38:00Z,33.67,68.00
2026-06-09T15:39:00Z,34.00,68.00
2026-06-09T15:40:00Z,34.00,68.00
2026-06-09T15:41:00Z,34.00,68.00
2026-06-09T15:42:00Z,34.00,68.00
2026-06-09T15:43:00Z,34.00,68.00
2026-06-09T15:44:00Z,33.97,68.00
2026-06-09T15:45:00Z,34.00,68.00
2026-06-09T15:46:00Z,34.00,68.00
2026-06-09T15:47:00Z,33.24,68.00
2026-06-09T15:48:00Z,32.65,68.00
2026-06-09T15:49:00Z,34.00,68.00
2026-06-09T15:50:00Z,33.94,67.97
2026-06-09T15:51:00Z,34.00,67.97
2026-06-09T15:52:00Z,34.00,67.97
2026-06-09T15:53:00Z,33.64,67.97
2026-06-09T15:54:00Z,35.00,67.00
2026-06-09T15:55:00Z,35.00,68.00
2026-06-09T15:56:00Z,35.00,68.00
2026-06-09T15:57:00Z,35.00,67.30
2026-06-09T15:58:00Z,35.00,66.03
2026-06-09T15:59:00Z,35.00,66.00
2026-06-09T16:00:00Z,35.00,66.00
2026-06-09T16:01:00Z,35.00,66.00
2026-06-09T16:02:00Z,35.00,67.00
2026-06-09T16:03:00Z,35.00,66.06
2026-06-09T16:04:00Z,35.00,65.09
2026-06-09T16:05:00Z,35.00,66.22
2026-06-09T16:06:00Z,35.00,65.05
2026-06-09T16:07:00Z,34.95,65.43
2026-06-09T16:08:00Z,34.95,65.89
2026-06-09T16:09:00Z,35.00,65.25
2026-06-09T16:10:00Z,35.00,65.67
2026-06-09T16:11:00Z,35.00,66.00
2026-06-09T16:12:00Z,35.00,65.06
2026-06-09T16:13:00Z,35.00,65.06
2026-06-09T16:14:00Z,35.00,66.00
2026-06-09T16:15:00Z,34.89,66.00
2026-06-09T16:16:00Z,35.00,66.00
2026-06-09T16:17:00Z,35.00,66.00
2026-06-09T16:18:00Z,35.00,66.00
2026-06-09T16:19:00Z,35.00,65.49
2026-06-09T16:20:00Z,35.00,65.49
2026-06-09T16:21:00Z,35.00,65.00
2026-06-09T16:22:00Z,35.00,65.00
2026-06-09T16:23:00Z,35.00,65.00
2026-06-09T16:24:00Z,35.00,66.00
2026-06-09T16:25:00Z,35.00,66.00
2026-06-09T16:26:00Z,35.00,65.00
2026-06-09T16:27:00Z,35.00,66.00
2026-06-09T16:28:00Z,35.00,66.00
2026-06-09T16:29:00Z,35.00,65.69
2026-06-09T16:30:00Z,35.00,66.00
2026-06-09T16:31:00Z,35.00,66.00
2026-06-09T16:32:00Z,35.89,66.00
2026-06-09T16:33:00Z,36.00,64.23
2026-06-09T16:34:00Z,36.00,64.85
2026-06-09T16:35:00Z,35.90,64.85
2026-06-09T16:36:00Z,36.00,64.85
2026-06-09T16:37:00Z,36.00,65.00
2026-06-09T16:38:00Z,36.00,65.00
2026-06-09T16:39:00Z,36.00,65.00
2026-06-09T16:40:00Z,36.00,65.00
2026-06-09T16:41:00Z,36.00,65.00
2026-06-09T16:42:00Z,36.00,64.93
2026-06-09T16:43:00Z,36.00,65.00
2026-06-09T16:44:00Z,36.00,65.00
2026-06-09T16:45:00Z,36.00,65.00
2026-06-09T16:46:00Z,36.00,64.39
2026-06-09T16:47:00Z,35.97,65.00
2026-06-09T16:48:00Z,36.00,65.00
2026-06-09T16:49:00Z,36.00,64.81
2026-06-09T16:50:00Z,36.00,65.00
2026-06-09T16:51:00Z,35.00,65.00
2026-06-09T16:53:00Z,36.00,65.00
2026-06-09T16:54:00Z,36.00,65.00
2026-06-09T16:55:00Z,36.00,65.00
2026-06-09T16:56:00Z,35.92,65.00
2026-06-09T16:57:00Z,36.00,65.00
2026-06-09T16:58:00Z,35.61,65.00
2026-06-09T16:59:00Z,36.00,65.00
2026-06-09T17:00:00Z,36.00,65.00
2026-06-09T17:01:00Z,36.00,65.00
2026-06-09T17:02:00Z,36.00,65.00
2026-06-09T17:03:00Z,36.00,65.00
2026-06-09T17:04:00Z,36.00,65.00
2026-06-09T17:05:00Z,35.43,65.00
2026-06-09T17:06:00Z,35.00,65.88
2026-06-09T17:07:00Z,35.00,65.78
2026-06-09T17:08:00Z,35.00,65.85
2026-06-09T17:09:00Z,34.21,66.00
2026-06-09T17:10:00Z,34.39,66.00
2026-06-09T17:11:00Z,35.00,65.99
2026-06-09T17:12:00Z,35.00,66.00
2026-06-09T17:13:00Z,35.00,66.00
2026-06-09T17:14:00Z,35.00,66.00
2026-06-09T17:15:00Z,35.00,66.34
2026-06-09T17:16:00Z,35.00,66.96
2026-06-09T17:17:00Z,35.00,67.00
2026-06-09T17:18:00Z,35.00,66.89
2026-06-09T17:19:00Z,34.95,67.00
2026-06-09T17:20:00Z,35.00,66.98
2026-06-09T17:21:00Z,34.99,67.00
2026-06-09T17:22:00Z,35.00,67.00
2026-06-09T17:23:00Z,35.00,66.98
2026-06-09T17:24:00Z,35.00,66.29
2026-06-09T17:25:00Z,35.08,66.00
2026-06-09T17:26:00Z,35.54,66.00
2026-06-09T17:27:00Z,36.00,66.00
2026-06-09T17:28:00Z,36.01,66.07
2026-06-09T17:29:00Z,37.41,63.37
2026-06-09T17:30:00Z,38.09,62.36
2026-06-09T17:31:00Z,40.42,59.42
2026-06-09T17:32:00Z,48.65,54.05
2026-06-09T17:33:00Z,50.48,49.97
2026-06-09T17:34:00Z,56.67,43.62
2026-06-09T17:35:00Z,61.34,41.22
2026-06-09T17:36:00Z,63.25,37.61
2026-06-09T17:37:00Z,63.96,37.15
2026-06-09T17:38:00Z,63.25,37.18
2026-06-09T17:39:00Z,61.39,38.61
2026-06-09T17:40:00Z,59.43,41.45
2026-06-09T17:41:00Z,59.80,44.51
2026-06-09T17:42:00Z,59.41,41.79
2026-06-09T17:43:00Z,61.33,39.77
2026-06-09T17:44:00Z,60.77,39.68
2026-06-09T17:45:00Z,62.01,38.95
2026-06-09T17:46:00Z,61.95,40.81
2026-06-09T17:47:00Z,58.83,42.04
2026-06-09T17:48:00Z,59.98,40.24
2026-06-09T17:49:00Z,60.06,41.39
2026-06-09T17:50:00Z,58.96,42.16
2026-06-09T17:51:00Z,56.04,44.49
2026-06-09T17:52:00Z,55.21,47.70
2026-06-09T17:53:00Z,58.01,42.33
2026-06-09T17:54:00Z,58.21,42.71
2026-06-09T17:55:00Z,57.45,43.50
2026-06-09T17:56:00Z,55.84,45.26
2026-06-09T17:57:00Z,56.83,43.70
2026-06-09T17:58:00Z,58.92,41.70
2026-06-09T17:59:00Z,58.64,41.78
2026-06-09T18:00:00Z,58.94,41.95
2026-06-09T18:01:00Z,58.00,43.00
2026-06-09T18:02:00Z,57.58,43.53
2026-06-09T18:03:00Z,59.15,41.97
2026-06-09T18:04:00Z,61.75,38.15
2026-06-09T18:05:00Z,65.26,38.26
2026-06-09T18:06:00Z,75.32,22.04
2026-06-09T18:07:00Z,82.35,17.95
2026-06-09T18:08:00Z,82.21,18.56
2026-06-09T18:09:00Z,83.33,16.29
2026-06-09T18:10:00Z,84.48,15.37
2026-06-09T18:11:00Z,83.94,16.89
2026-06-09T18:12:00Z,81.24,18.91
2026-06-09T18:13:00Z,81.92,18.90
2026-06-09T18:14:00Z,81.97,18.93
2026-06-09T18:15:00Z,85.91,14.02
2026-06-09T18:16:00Z,88.32,11.85
2026-06-09T18:17:00Z,88.84,12.04
2026-06-09T18:18:00Z,87.11,13.12
2026-06-09T18:19:00Z,87.72,12.75
2026-06-09T18:20:00Z,87.48,12.83
2026-06-09T18:21:00Z,90.44,9.85
2026-06-09T18:22:00Z,91.31,8.94
2026-06-09T18:23:00Z,92.38,8.90
2026-06-09T18:24:00Z,91.41,8.43
2026-06-09T18:25:00Z,90.75,10.00
2026-06-09T18:26:00Z,90.60,9.76
2026-06-09T18:27:00Z,90.58,9.99
2026-06-09T18:28:00Z,93.99,7.14
2026-06-09T18:29:00Z,94.98,5.21
2026-06-09T18:30:00Z,95.70,4.42
2026-06-09T18:31:00Z,95.12,4.95
2026-06-09T18:32:00Z,95.70,4.47
2026-06-09T18:33:00Z,95.62,4.62
2026-06-09T18:34:00Z,95.14,4.99
2026-06-09T18:35:00Z,86.99,14.33
2026-06-09T18:36:00Z,90.39,11.65
2026-06-09T18:37:00Z,98.70,2.75
2026-06-09T18:38:00Z,99.00,1.00
2026-06-09T18:39:00Z,99.00,1.00
2026-06-09T18:40:00Z,99.00,1.00
2026-06-09T18:41:00Z,99.00,1.00
2026-06-09T18:42:00Z,99.00,1.00
