# event_ticker=KXATPCHALLENGERMATCH-26APR17FARSAF
# final_score=4-6 6-3 7-6(1)
# score_resolution=6-4 3-6 6-7
# match_winner=Roman Safiullin
# fav_player=Jaime Faria
# dog_player=Roman Safiullin
# kalshi_date=2026-04-17
timestamp,Jaime Faria,Roman Safiullin
2026-04-17T16:30:00Z,68.77,31.27
2026-04-17T16:31:00Z,56.25,44.06
2026-04-17T16:32:00Z,59.05,43.38
2026-04-17T16:33:00Z,53.11,48.09
2026-04-17T16:34:00Z,53.91,47.18
2026-04-17T16:35:00Z,55.91,44.52
2026-04-17T16:36:00Z,54.07,45.17
2026-04-17T16:37:00Z,59.76,40.30
2026-04-17T16:38:00Z,58.06,40.17
2026-04-17T16:39:00Z,54.94,46.53
2026-04-17T16:40:00Z,52.19,47.56
2026-04-17T16:41:00Z,47.43,52.43
2026-04-17T16:42:00Z,50.80,48.64
2026-04-17T16:43:00Z,58.84,41.66
2026-04-17T16:44:00Z,61.83,39.58
2026-04-17T16:45:00Z,60.52,38.57
2026-04-17T16:46:00Z,57.71,43.77
2026-04-17T16:47:00Z,56.19,45.27
2026-04-17T16:48:00Z,56.50,48.86
2026-04-17T16:49:00Z,62.20,38.78
2026-04-17T16:50:00Z,62.37,37.12
2026-04-17T16:51:00Z,64.27,36.64
2026-04-17T16:52:00Z,63.17,39.95
2026-04-17T16:53:00Z,65.19,39.00
2026-04-17T16:54:00Z,63.53,36.92
2026-04-17T16:55:00Z,66.23,35.60
2026-04-17T16:56:00Z,68.95,29.27
2026-04-17T16:57:00Z,80.92,20.86
2026-04-17T16:58:00Z,63.79,35.90
2026-04-17T16:59:00Z,59.67,42.96
2026-04-17T17:00:00Z,47.18,52.77
2026-04-17T17:01:00Z,32.40,71.94
2026-04-17T17:02:00Z,14.02,86.53
2026-04-17T17:03:00Z,13.90,86.76
2026-04-17T17:04:00Z,5.37,93.55
2026-04-17T17:05:00Z,8.51,93.17
2026-04-17T17:06:00Z,13.00,89.45
2026-04-17T17:07:00Z,13.45,85.90
2026-04-17T17:08:00Z,27.31,67.81
2026-04-17T17:09:00Z,50.30,47.60
2026-04-17T17:10:00Z,45.16,57.39
2026-04-17T17:11:00Z,23.60,74.75
2026-04-17T17:12:00Z,17.44,83.29
2026-04-17T17:13:00Z,8.50,92.42
2026-04-17T17:14:00Z,3.08,97.63
2026-04-17T17:15:00Z,1.14,98.98
2026-04-17T17:16:00Z,1.14,99.00
2026-04-17T17:17:00Z,1.00,99.00
2026-04-17T17:18:00Z,1.00,99.00
2026-04-17T17:19:00Z,1.00,99.00
2026-04-17T17:20:00Z,1.00,99.00
2026-04-17T17:21:00Z,1.00,99.00
2026-04-17T17:22:00Z,1.00,99.00
