# event_ticker=KXATPMATCH-26FEB13MARDAR
# final_score=7-5 6-1
# match_winner=Luciano Darderi
# fav_player=Luciano Darderi
# dog_player=Pedro Martinez
# kalshi_date=2026-02-13
timestamp,Luciano Darderi,Pedro Martinez
2026-02-13T23:45:00Z,85.00,17.00
2026-02-13T23:46:00Z,85.00,17.00
2026-02-13T23:47:00Z,85.00,17.00
2026-02-13T23:48:00Z,85.00,17.00
2026-02-13T23:49:00Z,85.00,17.00
2026-02-13T23:50:00Z,85.00,17.00
2026-02-13T23:51:00Z,85.07,17.00
2026-02-13T23:52:00Z,85.84,17.00
2026-02-13T23:53:00Z,85.00,17.00
2026-02-13T23:54:00Z,85.00,17.00
2026-02-13T23:55:00Z,86.00,17.00
2026-02-13T23:56:00Z,85.61,17.00
2026-02-13T23:57:00Z,86.78,16.97
2026-02-13T23:58:00Z,85.92,16.68
2026-02-13T23:59:00Z,84.81,17.59
2026-02-14T00:00:00Z,83.72,18.33
2026-02-14T00:01:00Z,79.94,25.01
2026-02-14T00:02:00Z,85.45,17.43
2026-02-14T00:03:00Z,86.00,16.05
2026-02-14T00:04:00Z,86.21,15.47
2026-02-14T00:05:00Z,88.42,13.35
2026-02-14T00:06:00Z,85.27,15.04
2026-02-14T00:07:00Z,83.58,17.75
2026-02-14T00:08:00Z,82.48,18.38
2026-02-14T00:09:00Z,82.00,19.49
2026-02-14T00:10:00Z,77.00,24.52
2026-02-14T00:11:00Z,78.39,20.38
2026-02-14T00:12:00Z,75.13,20.92
2026-02-14T00:13:00Z,83.75,18.02
2026-02-14T00:14:00Z,83.48,17.82
2026-02-14T00:15:00Z,81.52,19.14
2026-02-14T00:16:00Z,80.33,21.91
2026-02-14T00:17:00Z,83.20,18.75
2026-02-14T00:18:00Z,81.97,19.68
2026-02-14T00:19:00Z,81.28,20.70
2026-02-14T00:20:00Z,81.75,19.89
2026-02-14T00:21:00Z,81.70,20.89
2026-02-14T00:22:00Z,80.43,22.45
2026-02-14T00:23:00Z,81.81,20.43
2026-02-14T00:24:00Z,82.00,19.34
2026-02-14T00:25:00Z,82.94,18.37
2026-02-14T00:26:00Z,84.32,17.81
2026-02-14T00:27:00Z,80.99,20.33
2026-02-14T00:28:00Z,83.00,19.04
2026-02-14T00:29:00Z,82.63,19.26
2026-02-14T00:30:00Z,82.93,19.23
2026-02-14T00:31:00Z,79.04,21.88
2026-02-14T00:32:00Z,76.72,23.66
2026-02-14T00:33:00Z,80.49,21.64
2026-02-14T00:34:00Z,80.56,19.57
2026-02-14T00:35:00Z,82.91,19.00
2026-02-14T00:36:00Z,80.30,20.91
2026-02-14T00:37:00Z,75.37,22.65
2026-02-14T00:38:00Z,78.91,23.74
2026-02-14T00:39:00Z,78.01,22.52
2026-02-14T00:40:00Z,78.40,21.34
2026-02-14T00:41:00Z,75.94,23.86
2026-02-14T00:42:00Z,75.21,25.11
2026-02-14T00:43:00Z,80.97,21.11
2026-02-14T00:44:00Z,80.40,20.97
2026-02-14T00:45:00Z,79.95,21.37
2026-02-14T00:46:00Z,81.20,20.42
2026-02-14T00:47:00Z,79.05,23.76
2026-02-14T00:48:00Z,74.69,25.13
2026-02-14T00:49:00Z,78.11,24.60
2026-02-14T00:50:00Z,80.00,21.11
2026-02-14T00:51:00Z,80.00,21.24
2026-02-14T00:52:00Z,79.53,21.78
2026-02-14T00:53:00Z,79.93,22.19
2026-02-14T00:54:00Z,80.52,21.71
2026-02-14T00:55:00Z,75.66,24.61
2026-02-14T00:56:00Z,76.06,24.38
2026-02-14T00:57:00Z,81.43,21.48
2026-02-14T00:58:00Z,90.77,10.61
2026-02-14T00:59:00Z,92.66,8.42
2026-02-14T01:00:00Z,92.78,8.43
2026-02-14T01:01:00Z,91.81,9.05
2026-02-14T01:02:00Z,90.98,10.53
2026-02-14T01:03:00Z,90.26,10.49
2026-02-14T01:04:00Z,92.02,7.88
2026-02-14T01:05:00Z,93.39,7.97
2026-02-14T01:06:00Z,93.76,7.50
2026-02-14T01:07:00Z,97.24,5.50
2026-02-14T01:08:00Z,92.83,7.95
2026-02-14T01:09:00Z,91.02,9.10
2026-02-14T01:10:00Z,92.86,7.28
2026-02-14T01:11:00Z,93.99,6.88
2026-02-14T01:12:00Z,94.00,7.02
2026-02-14T01:13:00Z,95.54,7.91
2026-02-14T01:14:00Z,95.01,5.76
2026-02-14T01:15:00Z,96.76,3.49
2026-02-14T01:16:00Z,98.03,1.91
2026-02-14T01:17:00Z,99.00,2.83
2026-02-14T01:18:00Z,98.98,1.26
2026-02-14T01:19:00Z,99.00,1.72
2026-02-14T01:20:00Z,99.00,1.25
2026-02-14T01:21:00Z,99.00,1.00
2026-02-14T01:22:00Z,99.00,1.28
2026-02-14T01:23:00Z,99.00,1.69
2026-02-14T01:24:00Z,99.00,1.00
2026-02-14T01:25:00Z,99.00,1.00
2026-02-14T01:26:00Z,99.00,1.00
2026-02-14T01:27:00Z,99.00,1.00
2026-02-14T01:28:00Z,99.00,1.00
2026-02-14T01:29:00Z,99.00,1.00
2026-02-14T01:30:00Z,99.00,1.00
2026-02-14T01:31:00Z,99.00,1.00
2026-02-14T01:33:00Z,99.00,1.00
