# event_ticker=KXATPMATCH-26FEB15VACMIC
# final_score=7-6(4) 6-4
# score_resolution=7-6 6-4
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Valentin Vacherot
# kalshi_date=2026-02-15
timestamp,Alex Michelsen,Valentin Vacherot
2026-02-16T21:18:00Z,64.94,36.48
2026-02-16T21:19:00Z,68.73,32.47
2026-02-16T21:20:00Z,69.18,31.28
2026-02-16T21:21:00Z,66.39,36.31
2026-02-16T21:22:00Z,66.39,34.99
2026-02-16T21:23:00Z,65.91,34.93
2026-02-16T21:24:00Z,67.61,33.69
2026-02-16T21:25:00Z,68.69,31.73
2026-02-16T21:26:00Z,69.84,30.74
2026-02-16T21:27:00Z,69.76,32.17
2026-02-16T21:28:00Z,73.95,25.91
2026-02-16T21:29:00Z,80.10,21.15
2026-02-16T21:30:00Z,75.17,26.63
2026-02-16T21:31:00Z,85.01,12.18
2026-02-16T21:32:00Z,92.75,7.46
2026-02-16T21:33:00Z,92.58,8.06
2026-02-16T21:34:00Z,93.91,6.07
2026-02-16T21:35:00Z,95.02,4.03
2026-02-16T21:36:00Z,97.59,4.38
2026-02-16T21:37:00Z,96.12,3.91
2026-02-16T21:38:00Z,97.04,3.44
2026-02-16T21:39:00Z,98.21,2.30
2026-02-16T21:40:00Z,97.73,2.80
2026-02-16T21:41:00Z,96.69,3.92
2026-02-16T21:42:00Z,96.37,3.97
2026-02-16T21:43:00Z,96.25,4.00
2026-02-16T21:44:00Z,97.62,2.00
2026-02-16T21:45:00Z,99.00,1.00
2026-02-16T21:46:00Z,99.00,1.00
2026-02-16T21:47:00Z,99.00,1.00
