# event_ticker=KXATPCHALLENGERMATCH-26JUN02BLAGIL
# final_score=6-7(5) 7-6(2) 6-4
# score_resolution=7-6 6-7 4-6
# match_winner=Felix Gill
# fav_player=Ugo Blanchet
# dog_player=Felix Gill
# kalshi_date=2026-06-02
timestamp,Ugo Blanchet,Felix Gill
2026-06-03T04:24:00Z,72.00,30.00
2026-06-03T04:26:00Z,72.00,30.00
2026-06-03T04:28:00Z,72.00,29.00
2026-06-03T04:33:00Z,72.00,29.00
2026-06-03T04:35:00Z,72.00,30.00
2026-06-03T04:41:00Z,72.00,30.00
2026-06-03T04:42:00Z,72.00,30.00
2026-06-03T04:43:00Z,72.00,30.00
2026-06-03T04:44:00Z,72.00,30.00
2026-06-03T04:45:00Z,71.00,30.00
2026-06-03T04:46:00Z,72.00,30.00
2026-06-03T04:47:00Z,72.00,28.85
2026-06-03T04:49:00Z,72.00,29.00
2026-06-03T04:50:00Z,71.81,29.00
2026-06-03T04:51:00Z,72.00,29.00
2026-06-03T04:52:00Z,72.00,29.00
2026-06-03T04:53:00Z,72.00,30.00
2026-06-03T04:54:00Z,72.00,29.77
2026-06-03T04:55:00Z,72.00,30.00
2026-06-03T04:56:00Z,72.00,28.38
2026-06-03T04:57:00Z,72.00,28.38
2026-06-03T04:59:00Z,72.00,28.38
2026-06-03T05:00:00Z,72.00,30.00
2026-06-03T05:01:00Z,72.00,30.00
2026-06-03T05:03:00Z,72.00,30.00
2026-06-03T05:04:00Z,72.00,30.00
2026-06-03T05:07:00Z,72.00,29.00
2026-06-03T05:08:00Z,72.00,29.00
2026-06-03T05:09:00Z,72.00,30.00
2026-06-03T05:10:00Z,71.00,30.00
2026-06-03T05:11:00Z,71.00,30.00
2026-06-03T05:12:00Z,71.00,30.00
2026-06-03T05:14:00Z,71.00,30.00
2026-06-03T05:15:00Z,71.00,30.00
2026-06-03T05:16:00Z,71.00,30.00
2026-06-03T05:17:00Z,71.00,30.42
2026-06-03T05:18:00Z,71.00,30.42
2026-06-03T05:20:00Z,71.00,31.00
2026-06-03T05:21:00Z,71.00,30.00
2026-06-03T05:22:00Z,71.00,30.00
2026-06-03T05:23:00Z,71.00,30.00
2026-06-03T05:24:00Z,71.00,30.00
2026-06-03T05:25:00Z,71.00,30.00
2026-06-03T05:26:00Z,71.00,30.00
2026-06-03T05:29:00Z,71.00,30.92
2026-06-03T05:31:00Z,71.00,31.00
2026-06-03T05:32:00Z,71.00,31.00
2026-06-03T05:35:00Z,71.00,31.00
2026-06-03T05:36:00Z,71.00,31.00
2026-06-03T05:38:00Z,71.00,29.00
2026-06-03T05:39:00Z,71.00,29.00
2026-06-03T05:40:00Z,71.00,29.00
2026-06-03T05:42:00Z,71.00,28.07
2026-06-03T05:43:00Z,71.00,30.00
2026-06-03T05:45:00Z,71.00,30.00
2026-06-03T05:46:00Z,71.00,30.00
2026-06-03T05:47:00Z,71.00,28.00
2026-06-03T05:51:00Z,71.00,30.00
2026-06-03T05:54:00Z,71.00,30.00
2026-06-03T05:55:00Z,71.00,30.00
2026-06-03T05:57:00Z,71.00,30.00
2026-06-03T05:58:00Z,71.00,28.00
2026-06-03T05:59:00Z,68.45,28.00
2026-06-03T06:00:00Z,68.45,30.00
2026-06-03T06:01:00Z,68.45,29.42
2026-06-03T06:02:00Z,71.00,29.42
2026-06-03T06:03:00Z,71.00,30.67
2026-06-03T06:05:00Z,71.00,29.00
2026-06-03T06:06:00Z,71.00,31.00
2026-06-03T06:08:00Z,70.00,31.00
2026-06-03T06:09:00Z,70.25,31.00
2026-06-03T06:10:00Z,70.25,31.00
2026-06-03T06:12:00Z,71.00,31.00
2026-06-03T06:13:00Z,71.00,31.00
2026-06-03T06:15:00Z,71.00,31.00
2026-06-03T06:16:00Z,71.00,31.00
2026-06-03T06:17:00Z,71.00,30.21
2026-06-03T06:18:00Z,69.00,28.27
2026-06-03T06:19:00Z,71.00,28.27
2026-06-03T06:22:00Z,71.00,31.00
2026-06-03T06:23:00Z,71.00,31.00
2026-06-03T06:24:00Z,71.00,31.00
2026-06-03T06:25:00Z,71.00,31.00
2026-06-03T06:26:00Z,71.00,31.82
2026-06-03T06:27:00Z,71.00,31.82
2026-06-03T06:28:00Z,71.00,31.28
2026-06-03T06:30:00Z,70.08,31.99
2026-06-03T06:33:00Z,70.08,31.00
2026-06-03T06:39:00Z,70.08,31.60
2026-06-03T06:42:00Z,71.00,31.60
2026-06-03T06:48:00Z,71.00,31.60
2026-06-03T06:51:00Z,71.00,29.00
2026-06-03T06:52:00Z,70.00,29.00
2026-06-03T06:54:00Z,70.00,30.00
2026-06-03T06:55:00Z,70.00,29.37
2026-06-03T06:56:00Z,71.00,29.00
2026-06-03T06:58:00Z,71.00,30.00
2026-06-03T06:59:00Z,71.00,29.00
2026-06-03T07:00:00Z,71.00,29.00
2026-06-03T07:02:00Z,71.00,28.46
2026-06-03T07:07:00Z,70.00,28.46
2026-06-03T07:09:00Z,70.00,30.00
2026-06-03T07:14:00Z,70.00,28.00
2026-06-03T07:15:00Z,70.00,30.00
2026-06-03T07:16:00Z,70.00,30.00
2026-06-03T07:17:00Z,70.00,28.00
2026-06-03T07:18:00Z,71.34,28.00
2026-06-03T07:20:00Z,72.00,28.00
2026-06-03T07:21:00Z,72.00,30.00
2026-06-03T07:22:00Z,72.00,29.04
2026-06-03T07:23:00Z,72.00,29.66
2026-06-03T07:26:00Z,72.00,29.66
2026-06-03T07:29:00Z,72.00,30.00
2026-06-03T07:32:00Z,72.00,30.00
2026-06-03T07:33:00Z,72.00,29.00
2026-06-03T07:34:00Z,70.89,29.00
2026-06-03T07:35:00Z,70.00,29.00
2026-06-03T07:36:00Z,72.00,29.00
2026-06-03T07:37:00Z,72.00,29.00
2026-06-03T07:39:00Z,72.00,30.95
2026-06-03T07:40:00Z,72.00,29.00
2026-06-03T07:41:00Z,70.00,29.00
2026-06-03T07:42:00Z,70.00,31.00
2026-06-03T07:46:00Z,70.00,31.00
2026-06-03T07:47:00Z,70.00,29.00
2026-06-03T07:49:00Z,72.00,29.00
2026-06-03T07:52:00Z,72.00,29.00
2026-06-03T07:53:00Z,72.00,31.00
2026-06-03T07:57:00Z,72.00,31.00
2026-06-03T07:59:00Z,72.00,31.00
2026-06-03T08:00:00Z,72.00,31.00
2026-06-03T08:01:00Z,72.00,31.00
2026-06-03T08:03:00Z,72.00,31.00
2026-06-03T08:12:00Z,72.00,29.00
2026-06-03T08:14:00Z,72.00,31.00
2026-06-03T08:15:00Z,72.00,31.00
2026-06-03T08:19:00Z,71.00,31.00
2026-06-03T08:20:00Z,71.00,30.59
2026-06-03T08:25:00Z,71.00,30.59
2026-06-03T08:29:00Z,71.00,31.00
2026-06-03T08:30:00Z,71.00,31.00
2026-06-03T08:33:00Z,71.00,31.00
2026-06-03T08:34:00Z,71.00,31.00
2026-06-03T08:36:00Z,71.00,30.00
2026-06-03T08:37:00Z,72.00,30.00
2026-06-03T08:39:00Z,71.99,30.00
2026-06-03T08:40:00Z,71.99,30.00
2026-06-03T08:43:00Z,70.00,30.00
2026-06-03T08:44:00Z,70.00,30.00
2026-06-03T08:45:00Z,71.00,30.00
2026-06-03T08:48:00Z,71.00,29.16
2026-06-03T08:50:00Z,71.00,31.00
2026-06-03T08:59:00Z,72.00,31.00
2026-06-03T09:00:00Z,70.00,31.00
2026-06-03T09:02:00Z,72.00,31.00
2026-06-03T09:03:00Z,72.00,31.85
2026-06-03T09:04:00Z,70.00,29.00
2026-06-03T09:05:00Z,70.00,28.66
2026-06-03T09:09:00Z,72.00,28.66
2026-06-03T09:12:00Z,72.00,31.93
2026-06-03T09:14:00Z,72.00,31.00
2026-06-03T09:15:00Z,72.00,31.00
2026-06-03T09:17:00Z,72.00,30.67
2026-06-03T09:18:00Z,71.00,30.67
2026-06-03T09:19:00Z,71.00,31.85
2026-06-03T09:21:00Z,71.00,31.85
2026-06-03T09:23:00Z,71.00,31.49
2026-06-03T09:25:00Z,70.00,31.49
2026-06-03T09:26:00Z,70.00,29.00
2026-06-03T09:32:00Z,70.00,31.67
2026-06-03T09:33:00Z,70.00,31.67
2026-06-03T09:40:00Z,71.00,31.67
2026-06-03T09:44:00Z,71.00,29.00
2026-06-03T09:47:00Z,71.00,30.00
2026-06-03T09:48:00Z,70.00,30.00
2026-06-03T09:50:00Z,70.00,32.96
2026-06-03T09:53:00Z,70.00,30.83
2026-06-03T09:55:00Z,70.00,30.83
2026-06-03T09:57:00Z,69.00,30.83
2026-06-03T10:09:00Z,70.00,30.83
2026-06-03T10:10:00Z,70.00,31.65
2026-06-03T10:12:00Z,70.00,31.00
2026-06-03T10:13:00Z,70.00,32.03
2026-06-03T10:14:00Z,69.00,32.03
2026-06-03T10:15:00Z,69.00,30.00
2026-06-03T10:17:00Z,69.00,30.00
2026-06-03T10:18:00Z,69.00,32.00
2026-06-03T10:19:00Z,69.00,32.00
2026-06-03T10:20:00Z,69.00,32.00
2026-06-03T10:21:00Z,69.00,30.00
2026-06-03T10:25:00Z,69.00,30.00
2026-06-03T10:26:00Z,69.00,32.00
2026-06-03T10:27:00Z,69.00,32.00
2026-06-03T10:30:00Z,70.00,32.96
2026-06-03T10:32:00Z,70.00,32.96
2026-06-03T10:33:00Z,70.00,32.96
2026-06-03T10:36:00Z,69.00,32.96
2026-06-03T10:38:00Z,69.00,30.00
2026-06-03T10:43:00Z,70.00,32.00
2026-06-03T10:45:00Z,70.00,32.00
2026-06-03T10:48:00Z,70.00,32.00
2026-06-03T10:53:00Z,69.00,32.00
2026-06-03T10:55:00Z,70.00,32.00
2026-06-03T10:56:00Z,69.00,32.00
2026-06-03T10:59:00Z,69.00,30.02
2026-06-03T11:01:00Z,69.00,34.75
2026-06-03T11:02:00Z,69.00,35.00
2026-06-03T11:07:00Z,63.36,35.00
2026-06-03T11:08:00Z,70.00,35.00
2026-06-03T11:09:00Z,70.00,35.43
2026-06-03T11:10:00Z,70.00,38.00
2026-06-03T11:11:00Z,58.00,47.62
2026-06-03T11:14:00Z,64.85,47.62
2026-06-03T11:18:00Z,64.85,47.05
2026-06-03T11:19:00Z,64.85,36.00
2026-06-03T11:20:00Z,69.00,34.93
2026-06-03T11:23:00Z,69.58,34.93
2026-06-03T11:26:00Z,72.11,34.93
2026-06-03T11:27:00Z,71.26,34.93
2026-06-03T11:37:00Z,61.00,34.93
2026-06-03T11:39:00Z,61.00,47.00
2026-06-03T11:41:00Z,61.00,46.00
2026-06-03T11:44:00Z,69.00,47.00
2026-06-03T11:46:00Z,69.70,47.32
2026-06-03T11:50:00Z,69.70,32.00
2026-06-03T11:52:00Z,69.87,32.00
2026-06-03T11:54:00Z,69.87,37.25
2026-06-03T11:58:00Z,69.00,35.72
2026-06-03T12:08:00Z,69.00,33.00
2026-06-03T12:09:00Z,70.64,33.00
2026-06-03T12:12:00Z,70.93,33.00
2026-06-03T12:13:00Z,70.28,33.00
2026-06-03T12:18:00Z,57.17,45.63
2026-06-03T12:19:00Z,57.17,33.00
2026-06-03T12:20:00Z,70.42,32.50
2026-06-03T12:21:00Z,69.57,36.00
2026-06-03T12:22:00Z,69.57,35.06
2026-06-03T12:24:00Z,69.57,34.30
2026-06-03T12:25:00Z,67.00,34.30
2026-06-03T12:28:00Z,67.00,34.00
2026-06-03T12:29:00Z,67.00,40.00
2026-06-03T12:30:00Z,67.00,34.00
2026-06-03T12:32:00Z,67.00,32.43
2026-06-03T12:34:00Z,67.00,39.34
2026-06-03T12:35:00Z,67.00,42.00
2026-06-03T12:36:00Z,67.65,42.00
2026-06-03T12:38:00Z,57.95,42.00
2026-06-03T12:39:00Z,58.00,32.00
2026-06-03T12:42:00Z,67.68,32.12
2026-06-03T12:43:00Z,70.93,29.52
2026-06-03T12:44:00Z,69.68,32.46
2026-06-03T12:45:00Z,67.22,33.95
2026-06-03T12:46:00Z,65.11,34.41
2026-06-03T12:47:00Z,60.59,39.02
2026-06-03T12:48:00Z,64.75,37.24
2026-06-03T12:49:00Z,67.74,33.56
2026-06-03T12:50:00Z,67.47,34.71
2026-06-03T12:51:00Z,65.30,35.06
2026-06-03T12:52:00Z,65.00,36.00
2026-06-03T12:53:00Z,69.98,33.30
2026-06-03T12:54:00Z,69.72,32.00
2026-06-03T12:55:00Z,68.98,32.00
2026-06-03T12:56:00Z,69.65,32.00
2026-06-03T12:57:00Z,70.00,31.00
2026-06-03T12:58:00Z,70.00,30.00
2026-06-03T12:59:00Z,70.00,30.00
2026-06-03T13:00:00Z,69.00,29.72
2026-06-03T13:01:00Z,69.00,28.43
2026-06-03T13:02:00Z,70.00,27.73
2026-06-03T13:03:00Z,70.02,27.73
2026-06-03T13:04:00Z,70.02,28.00
2026-06-03T13:06:00Z,70.02,29.00
2026-06-03T13:07:00Z,70.03,29.00
2026-06-03T13:08:00Z,69.75,29.00
2026-06-03T13:10:00Z,69.78,27.90
2026-06-03T13:11:00Z,70.00,27.90
2026-06-03T13:12:00Z,71.00,28.00
2026-06-03T13:13:00Z,71.00,28.09
2026-06-03T13:14:00Z,72.00,28.00
2026-06-03T13:15:00Z,71.93,28.00
2026-06-03T13:17:00Z,70.00,29.00
2026-06-03T13:18:00Z,70.00,29.00
2026-06-03T13:19:00Z,70.88,29.61
2026-06-03T13:20:00Z,71.92,29.22
2026-06-03T13:21:00Z,69.85,31.33
2026-06-03T13:22:00Z,69.00,31.53
2026-06-03T13:23:00Z,70.13,29.18
2026-06-03T13:24:00Z,71.93,29.18
2026-06-03T13:25:00Z,76.55,25.51
2026-06-03T13:26:00Z,78.16,20.15
2026-06-03T13:27:00Z,77.30,22.35
2026-06-03T13:28:00Z,78.98,21.82
2026-06-03T13:29:00Z,74.04,27.12
2026-06-03T13:30:00Z,70.29,29.91
2026-06-03T13:31:00Z,70.00,30.35
2026-06-03T13:32:00Z,67.84,32.92
2026-06-03T13:33:00Z,66.55,34.33
2026-06-03T13:34:00Z,61.26,40.01
2026-06-03T13:35:00Z,67.21,33.89
2026-06-03T13:36:00Z,70.30,30.02
2026-06-03T13:37:00Z,71.21,28.60
2026-06-03T13:38:00Z,70.10,31.92
2026-06-03T13:39:00Z,69.46,31.43
2026-06-03T13:40:00Z,72.26,28.62
2026-06-03T13:41:00Z,69.91,30.59
2026-06-03T13:42:00Z,68.96,31.96
2026-06-03T13:43:00Z,70.74,31.09
2026-06-03T13:44:00Z,73.01,28.00
2026-06-03T13:45:00Z,72.72,29.09
2026-06-03T13:46:00Z,70.99,30.33
2026-06-03T13:47:00Z,72.65,27.35
2026-06-03T13:48:00Z,70.97,29.99
2026-06-03T13:49:00Z,72.38,28.96
2026-06-03T13:50:00Z,75.60,24.96
2026-06-03T13:51:00Z,73.96,27.49
2026-06-03T13:52:00Z,64.03,35.75
2026-06-03T13:53:00Z,63.26,36.39
2026-06-03T13:54:00Z,56.56,46.63
2026-06-03T13:55:00Z,50.44,50.16
2026-06-03T13:56:00Z,49.08,50.61
2026-06-03T13:57:00Z,45.72,53.97
2026-06-03T13:58:00Z,45.98,53.42
2026-06-03T13:59:00Z,41.75,54.23
2026-06-03T14:00:00Z,41.10,58.57
2026-06-03T14:01:00Z,44.98,56.43
2026-06-03T14:02:00Z,49.10,50.49
2026-06-03T14:03:00Z,48.61,53.99
2026-06-03T14:04:00Z,47.40,53.97
2026-06-03T14:05:00Z,44.42,54.50
2026-06-03T14:06:00Z,38.83,60.37
2026-06-03T14:07:00Z,45.79,55.76
2026-06-03T14:08:00Z,51.12,49.22
2026-06-03T14:09:00Z,52.64,48.07
2026-06-03T14:10:00Z,49.83,51.21
2026-06-03T14:11:00Z,49.70,51.29
2026-06-03T14:12:00Z,48.43,51.36
2026-06-03T14:13:00Z,51.68,48.37
2026-06-03T14:14:00Z,54.23,45.44
2026-06-03T14:15:00Z,54.04,45.61
2026-06-03T14:16:00Z,51.31,49.24
2026-06-03T14:17:00Z,49.07,51.82
2026-06-03T14:18:00Z,51.87,50.17
2026-06-03T14:19:00Z,48.47,53.03
2026-06-03T14:20:00Z,48.21,51.50
2026-06-03T14:21:00Z,49.31,49.83
2026-06-03T14:22:00Z,50.19,48.66
2026-06-03T14:23:00Z,41.99,55.29
2026-06-03T14:24:00Z,45.33,59.81
2026-06-03T14:25:00Z,36.90,64.02
2026-06-03T14:26:00Z,13.04,84.53
2026-06-03T14:27:00Z,10.60,90.26
2026-06-03T14:28:00Z,10.53,87.85
2026-06-03T14:29:00Z,8.09,93.23
2026-06-03T14:30:00Z,5.90,94.27
2026-06-03T14:31:00Z,7.00,93.49
2026-06-03T14:32:00Z,6.99,93.03
2026-06-03T14:33:00Z,6.93,93.36
2026-06-03T14:34:00Z,5.84,95.12
2026-06-03T14:35:00Z,6.41,93.31
2026-06-03T14:36:00Z,3.04,97.81
2026-06-03T14:37:00Z,6.59,90.22
2026-06-03T14:38:00Z,9.46,88.89
2026-06-03T14:39:00Z,11.73,83.13
2026-06-03T14:40:00Z,14.66,84.98
2026-06-03T14:41:00Z,11.49,85.77
2026-06-03T14:42:00Z,9.75,86.64
2026-06-03T14:43:00Z,9.28,86.25
2026-06-03T14:44:00Z,1.28,97.58
2026-06-03T14:45:00Z,1.00,99.00
2026-06-03T14:46:00Z,1.00,99.00
2026-06-03T14:47:00Z,1.00,99.00
