# event_ticker=KXATPMATCH-26MAR17COLDIM
# final_score=7-6(3) 4-6 7-6(6)
# score_resolution=6-7 6-4 6-7
# match_winner=Raphael Collignon
# fav_player=Grigor Dimitrov
# dog_player=Raphael Collignon
# kalshi_date=2026-03-17
timestamp,Grigor Dimitrov,Raphael Collignon
2026-03-19T18:44:00Z,58.00,44.00
2026-03-19T18:45:00Z,58.00,44.00
2026-03-19T18:47:00Z,58.00,44.00
2026-03-19T18:48:00Z,58.00,44.00
2026-03-19T18:50:00Z,57.00,44.00
2026-03-19T18:53:00Z,58.00,43.00
2026-03-19T18:54:00Z,58.00,41.00
2026-03-19T18:56:00Z,58.00,41.00
2026-03-19T18:57:00Z,58.00,41.00
2026-03-19T18:58:00Z,58.00,41.00
2026-03-19T18:59:00Z,58.00,41.00
2026-03-19T19:00:00Z,58.00,41.00
2026-03-19T19:01:00Z,57.90,41.00
2026-03-19T19:02:00Z,58.00,41.00
2026-03-19T19:03:00Z,58.00,41.61
2026-03-19T19:04:00Z,58.00,41.61
2026-03-19T19:05:00Z,58.00,41.61
2026-03-19T19:06:00Z,58.00,41.61
2026-03-19T19:08:00Z,58.00,41.61
2026-03-19T19:10:00Z,61.00,41.61
2026-03-19T19:11:00Z,61.00,41.00
2026-03-19T19:12:00Z,61.00,41.00
2026-03-19T19:13:00Z,61.00,41.00
2026-03-19T19:16:00Z,59.00,41.00
2026-03-19T19:17:00Z,61.91,41.00
2026-03-19T19:18:00Z,62.00,41.00
2026-03-19T19:19:00Z,62.00,41.00
2026-03-19T19:20:00Z,62.00,40.00
2026-03-19T19:21:00Z,62.00,40.00
2026-03-19T19:22:00Z,62.00,40.00
2026-03-19T19:23:00Z,61.00,40.00
2026-03-19T19:24:00Z,61.00,40.00
2026-03-19T19:25:00Z,60.65,40.00
2026-03-19T19:26:00Z,61.00,40.00
2026-03-19T19:27:00Z,61.00,40.00
2026-03-19T19:31:00Z,60.88,41.00
2026-03-19T19:32:00Z,56.63,44.98
2026-03-19T19:33:00Z,55.19,46.00
2026-03-19T19:34:00Z,61.86,46.00
2026-03-19T19:35:00Z,58.99,41.00
2026-03-19T19:36:00Z,56.00,43.75
2026-03-19T19:37:00Z,57.50,43.10
2026-03-19T19:38:00Z,58.97,40.75
2026-03-19T19:39:00Z,59.22,41.08
2026-03-19T19:40:00Z,59.25,42.00
2026-03-19T19:41:00Z,59.27,40.02
2026-03-19T19:42:00Z,58.64,44.32
2026-03-19T19:43:00Z,58.10,44.32
2026-03-19T19:44:00Z,56.89,42.00
2026-03-19T19:45:00Z,59.95,43.00
2026-03-19T19:46:00Z,59.00,41.04
2026-03-19T19:47:00Z,60.37,41.00
2026-03-19T19:48:00Z,60.00,41.00
2026-03-19T19:49:00Z,58.49,43.91
2026-03-19T19:50:00Z,56.11,45.00
2026-03-19T19:51:00Z,58.00,43.00
2026-03-19T19:52:00Z,59.82,39.99
2026-03-19T19:53:00Z,61.69,39.00
2026-03-19T19:54:00Z,61.47,39.00
2026-03-19T19:55:00Z,58.00,41.85
2026-03-19T19:56:00Z,59.55,43.18
2026-03-19T19:57:00Z,60.22,42.19
2026-03-19T19:58:00Z,59.68,40.86
2026-03-19T19:59:00Z,61.03,38.09
2026-03-19T20:00:00Z,60.10,39.37
2026-03-19T20:01:00Z,61.98,40.00
2026-03-19T20:02:00Z,60.97,40.00
2026-03-19T20:03:00Z,59.11,39.90
2026-03-19T20:04:00Z,61.37,39.64
2026-03-19T20:05:00Z,61.58,39.83
2026-03-19T20:06:00Z,59.95,39.00
2026-03-19T20:07:00Z,55.79,43.84
2026-03-19T20:08:00Z,52.54,46.27
2026-03-19T20:09:00Z,57.95,40.94
2026-03-19T20:10:00Z,57.87,43.50
2026-03-19T20:11:00Z,57.39,40.45
2026-03-19T20:12:00Z,57.87,43.31
2026-03-19T20:13:00Z,60.39,41.03
2026-03-19T20:14:00Z,62.00,38.49
2026-03-19T20:15:00Z,60.59,40.17
2026-03-19T20:16:00Z,59.78,40.33
2026-03-19T20:17:00Z,56.68,44.00
2026-03-19T20:18:00Z,49.60,49.17
2026-03-19T20:19:00Z,48.25,55.94
2026-03-19T20:20:00Z,46.39,54.83
2026-03-19T20:21:00Z,31.93,66.47
2026-03-19T20:22:00Z,29.36,69.73
2026-03-19T20:23:00Z,30.48,70.00
2026-03-19T20:24:00Z,29.99,70.23
2026-03-19T20:25:00Z,30.28,70.59
2026-03-19T20:26:00Z,28.54,70.86
2026-03-19T20:27:00Z,28.18,72.08
2026-03-19T20:28:00Z,25.70,73.50
2026-03-19T20:29:00Z,24.96,75.22
2026-03-19T20:30:00Z,27.44,74.50
2026-03-19T20:31:00Z,27.32,74.09
2026-03-19T20:32:00Z,27.09,72.46
2026-03-19T20:33:00Z,24.09,75.72
2026-03-19T20:34:00Z,23.98,76.68
2026-03-19T20:35:00Z,26.55,76.85
2026-03-19T20:36:00Z,27.00,74.89
2026-03-19T20:37:00Z,30.37,72.38
2026-03-19T20:38:00Z,29.35,72.60
2026-03-19T20:39:00Z,26.13,74.57
2026-03-19T20:40:00Z,26.00,74.70
2026-03-19T20:41:00Z,24.98,76.73
2026-03-19T20:42:00Z,23.99,76.48
2026-03-19T20:43:00Z,25.57,76.05
2026-03-19T20:44:00Z,26.18,73.03
2026-03-19T20:45:00Z,27.18,73.68
2026-03-19T20:46:00Z,26.10,76.52
2026-03-19T20:47:00Z,38.77,68.21
2026-03-19T20:48:00Z,47.96,51.07
2026-03-19T20:49:00Z,48.59,52.33
2026-03-19T20:50:00Z,50.02,50.23
2026-03-19T20:51:00Z,45.19,54.23
2026-03-19T20:52:00Z,41.39,60.48
2026-03-19T20:53:00Z,40.59,59.56
2026-03-19T20:54:00Z,46.75,55.91
2026-03-19T20:55:00Z,36.46,61.00
2026-03-19T20:56:00Z,46.15,55.00
2026-03-19T20:57:00Z,47.77,51.69
2026-03-19T20:58:00Z,50.86,49.08
2026-03-19T20:59:00Z,53.36,47.48
2026-03-19T21:00:00Z,50.11,50.79
2026-03-19T21:01:00Z,49.70,50.53
2026-03-19T21:02:00Z,51.28,48.11
2026-03-19T21:03:00Z,54.28,46.46
2026-03-19T21:04:00Z,54.97,47.59
2026-03-19T21:05:00Z,51.12,49.35
2026-03-19T21:06:00Z,49.43,50.60
2026-03-19T21:07:00Z,51.84,47.47
2026-03-19T21:08:00Z,52.97,47.98
2026-03-19T21:09:00Z,52.94,47.76
2026-03-19T21:10:00Z,55.27,43.88
2026-03-19T21:11:00Z,54.21,46.02
2026-03-19T21:12:00Z,46.23,53.87
2026-03-19T21:13:00Z,48.70,51.67
2026-03-19T21:14:00Z,53.52,46.69
2026-03-19T21:15:00Z,54.31,46.62
2026-03-19T21:16:00Z,58.04,40.68
2026-03-19T21:17:00Z,56.81,43.74
2026-03-19T21:18:00Z,49.07,51.28
2026-03-19T21:19:00Z,48.97,51.86
2026-03-19T21:20:00Z,42.71,59.08
2026-03-19T21:21:00Z,40.07,58.58
2026-03-19T21:22:00Z,41.25,63.73
2026-03-19T21:23:00Z,45.96,52.00
2026-03-19T21:24:00Z,56.17,43.52
2026-03-19T21:25:00Z,64.04,36.95
2026-03-19T21:26:00Z,60.47,38.89
2026-03-19T21:27:00Z,65.55,35.03
2026-03-19T21:28:00Z,83.29,16.46
2026-03-19T21:29:00Z,83.56,15.80
2026-03-19T21:30:00Z,86.43,14.39
2026-03-19T21:31:00Z,89.52,9.76
2026-03-19T21:32:00Z,90.79,8.30
2026-03-19T21:33:00Z,91.04,9.31
2026-03-19T21:34:00Z,89.86,10.45
2026-03-19T21:35:00Z,89.81,10.97
2026-03-19T21:36:00Z,92.75,9.42
2026-03-19T21:37:00Z,93.75,5.11
2026-03-19T21:38:00Z,95.22,4.30
2026-03-19T21:39:00Z,93.54,6.38
2026-03-19T21:40:00Z,94.43,6.15
2026-03-19T21:41:00Z,94.92,6.00
2026-03-19T21:42:00Z,92.79,8.19
2026-03-19T21:43:00Z,77.02,25.20
2026-03-19T21:44:00Z,67.93,36.99
2026-03-19T21:45:00Z,51.11,49.50
2026-03-19T21:46:00Z,45.78,55.15
2026-03-19T21:47:00Z,43.46,56.93
2026-03-19T21:48:00Z,44.63,56.82
2026-03-19T21:49:00Z,46.72,53.50
2026-03-19T21:50:00Z,47.92,55.12
2026-03-19T21:51:00Z,53.20,46.80
2026-03-19T21:52:00Z,49.11,51.93
2026-03-19T21:53:00Z,56.36,41.14
2026-03-19T21:54:00Z,60.85,40.14
2026-03-19T21:55:00Z,70.40,31.25
2026-03-19T21:56:00Z,55.36,45.21
2026-03-19T21:57:00Z,59.66,41.15
2026-03-19T21:58:00Z,76.17,27.72
2026-03-19T21:59:00Z,59.39,41.03
2026-03-19T22:00:00Z,66.51,34.74
2026-03-19T22:01:00Z,56.62,45.33
2026-03-19T22:02:00Z,33.30,76.33
2026-03-19T22:03:00Z,1.00,99.00
2026-03-19T22:04:00Z,1.00,99.00
2026-03-19T22:05:00Z,1.00,99.00
2026-03-19T22:06:00Z,1.00,99.00
2026-03-19T22:07:00Z,1.00,99.00
2026-03-19T22:08:00Z,1.00,99.00
2026-03-19T22:09:00Z,1.00,99.00
2026-03-19T22:10:00Z,1.00,99.00
2026-03-19T22:11:00Z,1.00,99.00
2026-03-19T22:12:00Z,1.00,99.00
