# event_ticker=KXATPMATCH-26FEB15HEIKOP
# final_score=6-2 7-6(5)
# score_resolution=2-6 6-7
# match_winner=Vit Kopriva
# fav_player=Gustavo Heide
# dog_player=Vit Kopriva
# kalshi_date=2026-02-15
timestamp,Gustavo Heide,Vit Kopriva
2026-02-16T20:20:00Z,43.00,59.00
2026-02-16T20:21:00Z,43.00,59.00
2026-02-16T20:23:00Z,43.00,59.00
2026-02-16T20:25:00Z,43.00,58.00
2026-02-16T20:26:00Z,43.00,58.00
2026-02-16T20:29:00Z,43.00,59.00
2026-02-16T20:31:00Z,43.00,59.00
2026-02-16T20:32:00Z,43.00,59.00
2026-02-16T20:35:00Z,43.00,59.00
2026-02-16T20:42:00Z,43.00,58.00
2026-02-16T20:52:00Z,43.00,58.00
2026-02-16T20:53:00Z,43.00,58.00
2026-02-16T20:55:00Z,43.00,58.00
2026-02-16T21:04:00Z,43.15,58.00
2026-02-16T21:06:00Z,43.15,58.00
2026-02-16T21:07:00Z,43.15,58.00
2026-02-16T21:10:00Z,43.15,58.00
2026-02-16T21:16:00Z,43.00,58.00
2026-02-16T21:19:00Z,43.00,58.00
2026-02-16T21:21:00Z,43.00,58.00
2026-02-16T21:24:00Z,43.00,58.00
2026-02-16T21:25:00Z,43.00,58.00
2026-02-16T21:28:00Z,43.00,58.00
2026-02-16T21:29:00Z,43.00,58.00
2026-02-16T21:30:00Z,43.00,58.00
2026-02-16T21:32:00Z,43.00,58.00
2026-02-16T21:34:00Z,43.00,58.02
2026-02-16T21:35:00Z,43.00,58.00
2026-02-16T21:37:00Z,43.00,58.00
2026-02-16T21:39:00Z,43.00,58.00
2026-02-16T21:40:00Z,43.00,59.00
2026-02-16T21:44:00Z,43.00,59.00
2026-02-16T21:46:00Z,43.00,59.00
2026-02-16T21:47:00Z,43.00,58.00
2026-02-16T21:48:00Z,43.00,58.00
2026-02-16T21:49:00Z,42.00,59.00
2026-02-16T21:50:00Z,42.00,59.00
2026-02-16T21:51:00Z,43.00,58.00
2026-02-16T21:52:00Z,43.00,58.00
2026-02-16T21:53:00Z,43.00,59.07
2026-02-16T21:54:00Z,43.00,59.07
2026-02-16T21:55:00Z,43.00,59.00
2026-02-16T21:57:00Z,43.00,58.57
2026-02-16T21:58:00Z,43.00,58.99
2026-02-16T21:59:00Z,43.00,59.00
2026-02-16T22:00:00Z,43.00,59.00
2026-02-16T22:01:00Z,43.00,59.00
2026-02-16T22:02:00Z,43.00,59.00
2026-02-16T22:03:00Z,42.00,58.38
2026-02-16T22:04:00Z,42.00,59.00
2026-02-16T22:05:00Z,42.00,59.00
2026-02-16T22:06:00Z,42.00,59.00
2026-02-16T22:07:00Z,42.00,60.00
2026-02-16T22:08:00Z,42.00,59.00
2026-02-16T22:09:00Z,42.00,60.00
2026-02-16T22:10:00Z,42.00,60.00
2026-02-16T22:11:00Z,42.00,60.00
2026-02-16T22:12:00Z,42.00,60.00
2026-02-16T22:13:00Z,42.00,60.00
2026-02-16T22:14:00Z,42.73,59.00
2026-02-16T22:15:00Z,42.97,59.00
2026-02-16T22:16:00Z,42.97,59.30
2026-02-16T22:17:00Z,42.00,60.00
2026-02-16T22:18:00Z,42.59,59.45
2026-02-16T22:19:00Z,42.00,59.00
2026-02-16T22:20:00Z,42.00,59.74
2026-02-16T22:21:00Z,42.00,59.51
2026-02-16T22:22:00Z,40.63,59.77
2026-02-16T22:23:00Z,40.63,60.08
2026-02-16T22:24:00Z,40.89,59.88
2026-02-16T22:25:00Z,34.82,65.89
2026-02-16T22:26:00Z,37.66,63.43
2026-02-16T22:27:00Z,36.15,66.01
2026-02-16T22:28:00Z,30.00,71.43
2026-02-16T22:29:00Z,28.93,71.74
2026-02-16T22:30:00Z,26.00,74.55
2026-02-16T22:31:00Z,28.18,73.95
2026-02-16T22:32:00Z,26.00,74.04
2026-02-16T22:33:00Z,26.56,73.95
2026-02-16T22:34:00Z,27.24,73.99
2026-02-16T22:35:00Z,28.00,73.09
2026-02-16T22:36:00Z,24.91,73.36
2026-02-16T22:37:00Z,20.33,80.03
2026-02-16T22:38:00Z,18.71,81.96
2026-02-16T22:39:00Z,18.00,82.00
2026-02-16T22:40:00Z,18.00,82.98
2026-02-16T22:41:00Z,18.95,82.98
2026-02-16T22:42:00Z,19.00,81.48
2026-02-16T22:43:00Z,20.67,80.05
2026-02-16T22:44:00Z,20.42,79.67
2026-02-16T22:45:00Z,20.94,80.15
2026-02-16T22:46:00Z,17.65,82.07
2026-02-16T22:47:00Z,19.27,81.22
2026-02-16T22:48:00Z,20.00,81.72
2026-02-16T22:49:00Z,19.77,81.06
2026-02-16T22:50:00Z,20.00,81.00
2026-02-16T22:51:00Z,20.00,81.00
2026-02-16T22:52:00Z,20.00,80.48
2026-02-16T22:53:00Z,17.11,82.96
2026-02-16T22:54:00Z,16.06,83.97
2026-02-16T22:55:00Z,17.00,83.19
2026-02-16T22:56:00Z,18.00,83.31
2026-02-16T22:57:00Z,17.00,80.46
2026-02-16T22:58:00Z,20.00,80.78
2026-02-16T22:59:00Z,20.00,80.00
2026-02-16T23:00:00Z,21.03,78.12
2026-02-16T23:01:00Z,23.17,74.94
2026-02-16T23:02:00Z,24.00,76.31
2026-02-16T23:03:00Z,22.00,78.49
2026-02-16T23:04:00Z,21.29,79.90
2026-02-16T23:05:00Z,22.00,79.11
2026-02-16T23:06:00Z,19.00,81.34
2026-02-16T23:07:00Z,20.00,80.99
2026-02-16T23:08:00Z,20.06,81.00
2026-02-16T23:09:00Z,17.36,82.95
2026-02-16T23:10:00Z,16.43,85.84
2026-02-16T23:11:00Z,14.89,85.53
2026-02-16T23:12:00Z,11.39,86.59
2026-02-16T23:13:00Z,14.12,86.19
2026-02-16T23:14:00Z,16.91,85.22
2026-02-16T23:15:00Z,11.88,87.88
2026-02-16T23:16:00Z,9.79,91.00
2026-02-16T23:17:00Z,8.40,92.32
2026-02-16T23:18:00Z,8.80,92.91
2026-02-16T23:19:00Z,7.77,93.46
2026-02-16T23:20:00Z,8.43,92.99
2026-02-16T23:21:00Z,7.73,93.69
2026-02-16T23:22:00Z,6.54,93.99
2026-02-16T23:23:00Z,9.32,92.74
2026-02-16T23:24:00Z,10.00,91.00
2026-02-16T23:25:00Z,9.12,91.36
2026-02-16T23:26:00Z,7.64,92.96
2026-02-16T23:27:00Z,8.31,93.80
2026-02-16T23:28:00Z,6.03,94.03
2026-02-16T23:29:00Z,6.79,93.88
2026-02-16T23:30:00Z,9.00,91.46
2026-02-16T23:31:00Z,8.90,92.00
2026-02-16T23:32:00Z,9.00,90.72
2026-02-16T23:33:00Z,8.75,91.62
2026-02-16T23:34:00Z,6.34,93.13
2026-02-16T23:35:00Z,6.00,94.77
2026-02-16T23:36:00Z,6.51,93.89
2026-02-16T23:37:00Z,5.85,94.98
2026-02-16T23:38:00Z,5.25,95.91
2026-02-16T23:39:00Z,6.53,93.56
2026-02-16T23:40:00Z,7.03,93.69
2026-02-16T23:41:00Z,8.00,92.35
2026-02-16T23:42:00Z,8.80,92.29
2026-02-16T23:43:00Z,12.51,90.90
2026-02-16T23:44:00Z,19.60,81.75
2026-02-16T23:45:00Z,17.17,87.26
2026-02-16T23:46:00Z,22.55,77.94
2026-02-16T23:47:00Z,23.53,77.57
2026-02-16T23:48:00Z,28.60,71.66
2026-02-16T23:49:00Z,31.20,68.67
2026-02-16T23:50:00Z,29.76,70.53
2026-02-16T23:51:00Z,28.97,70.32
2026-02-16T23:52:00Z,26.46,74.85
2026-02-16T23:53:00Z,22.43,78.16
2026-02-16T23:54:00Z,19.66,79.66
2026-02-16T23:55:00Z,19.64,80.24
2026-02-16T23:56:00Z,23.01,80.25
2026-02-16T23:57:00Z,21.50,80.76
2026-02-16T23:58:00Z,25.54,74.79
2026-02-16T23:59:00Z,27.32,73.93
2026-02-17T00:00:00Z,26.82,74.51
2026-02-17T00:01:00Z,21.86,79.28
2026-02-17T00:02:00Z,19.56,81.05
2026-02-17T00:03:00Z,22.29,77.28
2026-02-17T00:04:00Z,17.95,82.35
2026-02-17T00:05:00Z,19.51,82.13
2026-02-17T00:06:00Z,25.13,75.32
2026-02-17T00:07:00Z,21.97,79.75
2026-02-17T00:08:00Z,29.32,71.91
2026-02-17T00:09:00Z,26.78,76.61
2026-02-17T00:10:00Z,25.15,75.45
2026-02-17T00:11:00Z,21.50,79.50
2026-02-17T00:12:00Z,6.85,95.51
2026-02-17T00:13:00Z,1.00,99.00
2026-02-17T00:14:00Z,1.00,99.00
2026-02-17T00:15:00Z,1.00,99.00
2026-02-17T00:16:00Z,1.00,99.00
2026-02-17T00:17:00Z,1.00,99.00
2026-02-17T00:18:00Z,1.00,99.00
2026-02-17T00:19:00Z,1.00,99.00
2026-02-17T00:20:00Z,1.00,99.00
2026-02-17T00:21:00Z,1.00,99.00
2026-02-17T00:22:00Z,1.00,99.00
